DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
3,15.25,4.24999999999998,244.85,120.2775,-0.0135,24.16,93.92,430.3,704.36,148.765,1277.84,9.8795,0.72375,98.344,72.53,15.7
3,15.75,1.675,210.91,99.4125,-0.0141,23.8,93.875,354.0625,607.2775,130.1825,1108.4025,9.6715,0.6965,98.29825,61.155,15.7775
3,16.25,5.525,177.5825,98.665,-0.024,24.165,92.395,283.4525,507.8475,111.225,906.945,9.7,0.667,98.27675,53.455,15.7825
3,16.75,2.225,117.75,71.25,-0.012,24.055,93.955,195.42,397.7475,90.6125,697.6025,9.576,0.6455,98.24725,44.985,15.7
3,17.25,2.65,62.9925,54.9125,-0.012,23.31,94.965,105.51,278.0975,70.7125,483.355,9.11625,0.64,98.21975,33.1325,15.6775
3,17.75,2.09,32.0375,42.57,-0.012,22.7775,94.565,41.33,173.4075,48.545,282.1,8.99825,0.6885,98.191,29.9799999999999,15.6325
3,18.25,3,12.8875,28.46,0,21.5325,94.0325,4.455,69.9775,21.7375,97.6549999999999,8.693,0.718249999999999,98.17775,22.3175,15.51
3,18.75,1.8175,8.73999999999999,29.83,0,19.5425,94.355,-2.52500000000001,8.455,2.5825,14.885,8.0555,0.61875,98.1965,18.0924999999999,15.4425
3,19.25,1.98999999999999,18.4349999999999,85.234999999999,0,18.3,94.5,-2.50250000000001,0,0,0,7.934,0.643,98.22525,15.2175,15.11
3,19.75,1.6375,7.55249999999999,39.9475000000001,0,18.055,94.5325,-2.45750000000001,0,0,0,8.1595,0.6175,98.263,15.565,14.8
3,20.25,5.33750000000002,7.99500000000001,42.3699999999997,0,18.02,94.8975,-1.93500000000001,0,0,0,7.61675,0.604,98.2895,15.1975,14.655
3,20.75,3.3,7.68000000000001,22.8875,0,18.075,95.195,-2.1675,0,0,0,7.5085,0.5925,98.31275,13.51,14.5875
3,21.25,1.8125,12.7375,26.14,0,18.13,95.43,-2.5125,0,0,0,7.429,0.592,98.346,10.64,14.2875
3,21.75,3.1,12.3775,33.725,0,17.575,96.1875,-2.53500000000001,0,0,0,7.59975,0.58025,98.366,8.44999999999998,13.7
3,22.25,5.5125,6.375,24.845,0,17.53,96.775,-2.53500000000001,0,0,0,7.769,0.561999999999999,98.39025,9.45249999999999,13.4775
3,22.75,5.62499999999999,6.025,36.2199999999999,0,17.6075,97.265,-3.4225,0,0,0,8.556,0.63125,98.429,9.02999999999999,13.3775
3,23.25,5.26249999999998,14.98,62.2924999999997,0,17.3525,97.365,-2.6125,0,0,0,8.44025,0.6585,98.4545,7.2775,13.3
3,23.75,2.22999999999996,5.9,35.2,0,17.4325,96.8775,-2.3675,0,0,0,8.189,0.64225,98.47225,9.255,13.3
4,0.25,5.57,-0.0225000000000009,31.3875,0,20.3775,95.9975,-2.48000000000001,0,0,0,7.83,0.571499999999999,97.99325,2.2875,18.455
4,0.75,4.89999999999999,0.729999999999994,25.8275,0,20.355,96.02,-2.48000000000001,0,0,0,7.519,0.561999999999999,97.99775,3.21999999999999,18.3325
4,1.25,6.56749999999999,-0.0600000000000051,34.4649999999999,0,20.1775,96.0425,-1.13750000000001,0,0,0,7.5675,0.5975,98.011,3.6875,18.2325
4,1.75,4.315,0.1,39.7274999999999,0,20,95.9425,-1.6225,0,0,0,7.535,0.5745,98.0165,3.61,18.1325
4,2.25,4.2125,0.632499999999997,31.65,0,19.8,95.9975,-1.6125,0,0,0,6.9695,0.58,98.00425,4.56249999999999,18.0325
4,2.75,3.9625,0.3,40.92,0,19.7775,95.975,-2.2225,0,0,0,7.024,0.571,97.9965,5.12999999999999,17.9875
4,3.25,5.1875,0.9,36.5250000000001,0,19.7,95.4775,-1.75750000000001,0,0,0,6.84,0.5505,97.99775,4.48499999999999,17.8875
4,3.75,4.46,3.09,39.06,0,19.6,95.6775,-1.59,0,0,0,7.378,0.575,98.0055,3.855,17.765
4,4.25,3.72,6.265,36.3625,0,19.5,95.755,-1.4225,0,0,0,7.345,0.58975,97.99,4.19249999999998,17.665
4,4.75,6.65999999999998,4.0975,49.6875,0,19.3775,95.7,-1.4,0,0,0,7.3185,0.57,97.97775,3.81499999999998,17.5875
4,5.25,4.6675,4.6775,40.2524999999998,0,19.1775,96.265,-0.867500000000003,0.377499999999999,0,0.332499999999997,7.32,0.571,97.98775,2.6,17.51
4,5.75,3.725,2.81,45.3925,0,19.01,96.3425,1.33749999999998,16.685,5.2775,29.5775,7.4305,0.54,98.0365,2.91,17.51
4,6.25,3.335,7.96499999999999,37.02,0,19.4875,96.5425,20.705,85.4125,26.885,131.7125,7.8535,0.59,98.05425,4.42499999999997,17.41
4,6.75,3.45499999999998,16.9899999999999,88.3,0,19.7875,96.855,81.0574999999999,189.9525,52.0525,317.5875,8.8135,0.5895,98.082,6.73499999999997,17.3325
4,7.25,2.7825,35.9,75.5475,-0.012,20.1775,96.3775,141.0775,298.64,74.4325,523.345,9.67149999999999,0.688,98.102,11.51,17.3325
4,7.75,3.1,81.6125,95.5025,-0.0135,20.7775,96.5975,217.92,408.46,92.0075,745.7075,9.2755,0.66875,98.1065,18.7275,17.41
4,8.25,4.34499999999999,130.98,129.38,-0.024,21.2325,95.9775,299.7825,516.77,113.2175,1004.74,9.5375,0.67,98.1065,35.6175,17.455
4,8.75,5.12,163.86,135.3125,-0.036,22.0775,95.355,391.3925,621.6725,131.155,1201.565,9.71625,0.69,98.121,53.6799999999999,17.5775
4,9.25,1.3,217.01,150.42,-0.0378000000000001,23.01,94.31,458.935,711.795,146.51,1344.935,10.716,0.767,98.151,66.6975,17.7775
4,9.75,1.9775,237.48,192.9125,-0.0378000000000001,24.1325,94.2325,532.66,801.8975,158.81,1496.165,10.2265,0.7725,98.1555,93.5749999999999,18.055
4,10.25,1.685,286.825,232.375,-0.024,24.755,94.23,596.4,877.3475,171.075,1620.125,10.311,0.765,98.172,107.2425,18.355
4,10.75,3.4775,317.675,209.915,-0.0255,25.5,93.5075,646.35,940.1725,185.4525,1750.3,10.299,0.76875,98.17075,124.62,18.755
4,11.25,6.55999999999995,315.65,228.04,-0.024,26.1775,93.1775,675.785,981.0775,191.225,1814.05,10.878,0.72,98.16625,133.4,19.0775
4,11.75,1.6,320.54,239.545,-0.048,26.8,92.7,704.6725,1013.45,193.455,1860.9725,10.829,0.75925,98.1395,144.74,19.3775
4,12.25,2.1,352.7625,247.75,-0.024,27.455,91.7,711.6825,1026.785,195.53,1900.215,10.86875,0.749,98.1105,129.76,19.955
4,12.75,2.5,337.1,253.4925,-0.0255,28.255,90.5075,710.0175,1021.04,198.7,1889.06,11.174,0.77625,98.086,136.04,20.355
4,13.25,7.3825,339.93,275.57,-0.036,28.6,90.1625,705.3975,1000.055,191.895,1882.5125,11.3,0.76,98.05925,124.27,20.655
4,13.75,2.52249999999999,320.64,243.43,-0.024,28.54,90.44,673.4975,964.56,188.185,1784.08,11.447,0.7795,98.01925,110.7175,20.9
4,14.25,2.3625,292.545,226.5375,-0.0138000000000001,29.1325,90.295,619.9775,919.835,180.9725,1709.185,11.024,0.76925,97.96925,114.7325,21.1775
4,14.75,3.57249999999999,275.7,225.3,-0.036,29.2775,91.42,565.9,854.455,173.3875,1593.7,10.1025,0.7595,97.927,99.9475,21.3
4,15.25,3.2,253.6375,228.9,-0.0126,29.065,92.0325,505.31,768.17,155.9425,1420.5875,10.368,0.71,97.89375,79.01,21.4775
4,15.75,6.035,219.4475,198.255,-0.0135,28.965,92.71,426.2475,676.3875,142.605,1242.5325,10.203,0.75625,97.86725,69.2924999999999,21.5325
4,16.25,2.45,164.415,169.2,-0.0258000000000001,28.82,93.31,351.0575,574.32,128.165,1063.4475,10.10525,0.764,97.85275,52.99,21.455
4,16.75,2.1,107.355,155.07,-0.012,28.6425,94.02,262.35,462.91,108.195,851.5725,10.2165,0.7285,97.84275,40.2525,21.2775
4,17.25,2.8,81.16,125.3,-0.024,28.1425,94.31,198.6775,372.655,87.085,649.165,10.1415,0.66,97.836,31.1825,21.1775
4,17.75,2.675,43.055,92.08,-0.012,27.4425,94.3325,101.875,255.455,65.4775,427.155,9.29825,0.6365,97.8215,19,20.9775
4,18.25,3.1925,14.43,66.0325,-0.012,26.65,94.38,34.205,146.705,38.79,226.78,9.73025,0.63625,97.8295,12.5,20.87
4,18.75,3.79,4.41999999999999,46.8999999999999,0,25.38,94.44,1.1,54.28,15.37,79.08,9.47450000000001,0.65375,97.8395,7,20.655
