DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.02979605,-1.07556428635,-1.05087472355,-0.20128795,-38.07598045,-1.2611197154,-5.71985275,-0.480178425,388.5841875,0.338382375,-24.45680975,-36.021616375,-9.499682375,-8.400501275,-8.008165375,-7.515940175,-79.93054,57.241585,0.0042165235,0.51718076,-1.18326675,-0.022172145,151.4671075,206.420825,0,96.9162042,-26.929631
1,0.75,0.0386035,-1.0195585478,-1.026342467,-0.158383,-35.630886525,-1.4230659559,-4.632636,-0.425376325,386.375470445,0.357911175,-24.515031,-37.010763625,-9.56458215,-8.478911175,-8.069394025,-7.54898295,-79.08651,59.304781,0.0042367297,0.45405582,-1.887082975,-0.131032325,149.8327125,205.477925,0,96.9128081,-26.93592525
1,1.25,0.036510675,-1.58131874535,-1.594070168225,-0.1331239,-38.307278,-1.425199225,-4.7785602,-0.4935831,388.1385510875,0.4274785,-24.818131,-37.784930875,-9.6807951,-8.536499725,-8.042605875,-7.5942035,-79.922585,60.280995,0.00443581345,0.394921165,-2.052362775,-0.11166763,148.659875,206.3934,0,96.8934381,-26.3652095
1,1.75,0.0421444,-1.4312056692,-1.383883995425,-0.12955115,-38.5769068,-1.2510219,-4.34359895,-0.476177525,386.4540729,0.3978069,-25.035161,-38.225577125,-9.73895705,-8.619676725,-8.02423475,-7.65388795,-77.824135,60.62779975,0.0054734043,0.56813633,-1.6053797,-0.0921861175,148.0144,205.98285,0,96.8882245,-26.82088415025
1,2.25,0.033281425,-1.153273647,-1.10396741445,-0.0950285,-40.369772425,-1.381652,-5.9477218,-0.325045,386.38011183,0.3823965,-25.35878675,-37.305517875,-9.745635725,-8.738684875,-8.120182625,-7.673029625,-78.2597,60.73993225,0.0054803138,0.3801932,-2.79177825,-0.0751068225,148.099985,204.285525,0,96.8573921,-26.9423665
1,2.75,0.03486115,-0.813418101825,-0.781130843875,-0.167699425,-41.932493775,-1.1076128,-4.6140119,-0.418648,384.849741435,0.37101285,-25.565164,-37.46857125,-9.8095393,-8.8200675,-8.2312031,-7.6806873,-79.4675825,60.8071625,0.00443604,0.432671875,-2.80956425,-0.146278325,148.2948425,203.435825,0,96.8523153,-27.2826995
1,3.25,0.037249485,-0.955704832775,-0.9035631819,-0.1317789,-40.8286673,-1.03288405,-6.2553802,-0.33892085,386.4011848425,0.405359925,-25.8095535,-38.144614625,-9.8209821,-8.8957456,-8.2336659,-7.676131,-79.750207,60.56183725,0.0054887205,0.39079535,-3.3262307,-0.1390216425,147.585815,202.117175,0,96.834525,-28.818725529
1,3.75,0.0408654,-0.92354625905,-0.82318632065,-0.113414125,-38.3098036,-1.169883425,-5.11488955,-0.413034,386.1688472875,0.32975025,-26.0381575,-38.798117875,-9.8778484,-8.9810113,-8.2861007,-7.7537876,-79.45897175,62.44378025,0.005479227525,0.3924380875,-3.342240675,-0.176431725,147.4674075,201.2092,0,96.8202183,-28.61601761275
1,4.25,0.035962075,-1.538718334325,-1.53590719,-0.1196801,-36.0444406,-1.30180795,-5.8543696,-0.3910128,385.61054115,0.32870875,-26.0661105,-38.86837875,-9.9715169,-9.0482918,-8.3640024,-7.8127286,-78.517156,62.36090725,0.005474271475,0.409088435,-3.4449729,-0.260924425,148.48977,197.3854,0,96.779756,-28.96944325
1,4.75,0.0361331,-1.00578386825,-1.195913832825,-0.17719655,-38.812702,-1.14643305,-5.363672,-0.3637216,384.7803591875,0.29482725,-26.0625365,-39.21123625,-9.9833197,-9.0418796,-8.4223371,-7.8187101,-76.04681975,63.21367875,0.005490402825,0.3117683,-3.595256175,-0.151187875,148.7291025,196.39765,0,96.744637,-28.69603875
