DOY2,HR2,FC,CO2,H,LE,G_1_1_1,G_1_2_1,G_2_1_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,CH4,FCH4,SC_1_1_1,SC_2_1_1,NEE,G_2_2_1,SH_1_1_1,SH_2_1_1,SLE_1_1_1,SLE_2_1_1,WS_1_1_1,WS_2_1_1
1,5.25,0.054498,393.775261,-32.1091015,-0.13519525,-3.719,-4.27375,-4.527,0.18860275,0.45874075,0.38275225,0.232593,99.800003,72.48500225,-29.0425,-25.23592575,0.13650675,-4.25,-1.078,-0.666,-0.354,0.963,2.467,-0.218,0.001,0.274,0.731,1.788,3.038,0,0.12733625,166.08320775,190.72776625,0.544366,2023.060059,-0.912883,-0.01312675,-0.0063465,0.063448,-5.053,-1.49387,-1.1403815,-0.11568,-0.1094385,2.756,2.58242
1,5.75,0.031005,394.0630035,-32.0421495,-0.1604425,-3.692,-4.26175,-4.554,0.1905515,0.4812525,0.371469,0.2298695,99.78853975,72.4749985,-28.949999,-25.3659,0.118679,-4.27275,-1.08125,-0.666,-0.354,0.96375,2.46875,-0.2185,0.002,0.274,0.7305,1.788,3.038,0,0.1238315,166.657462,190.53841,0.547336,2032.189941,-0.655617,-0.0180025,-0.01285525,0.03890275,-5.0455,-1.685355,-1.07551625,-0.1071735,-0.10253275,2.71155,2.68003
1,6.25,0.05253875,394.22800475,-33.3525245,-0.23082575,-3.686,-4.26175,-4.576,0.207652,0.5081825,0.3900765,0.27813425,99.7750015,72.4399985,-29.08749975,-25.4466495,0.134205,-4.2825,-1.091,-0.6655,-0.3525,0.96375,2.46775,-0.21875,0.001,0.274,0.73025,1.788,3.03725,0,0.12126175,166.56519125,190.802308,0.53331225,2034.160034,1.012477,-0.016698,-0.016853,0.05636875,-5.0385,-2.08433,-1.10717775,-0.117265,-0.118871,2.58645,2.6875
1,6.75,0.051521,394.2245025,-32.0084,-0.15348875,-3.682,-4.278,-4.56425,0.19016,0.461799,0.3650675,0.2552185,99.800003,72.1225015,-28.99000075,-25.1654995,0.152572,-4.325,-1.0935,-0.66675,-0.35225,0.963,2.4675,-0.21875,0.002,0.27325,0.73025,1.787,3.037,0,0.1238315,167.6181975,190.5412875,0.528137,2035.689941,-0.01102375,-0.021522,-0.0145425,0.045605,-5.0315,-1.688495,-1.14879525,-0.1371845,-0.12211175,2.58335,2.70518
1,7.25,0.04200325,394.071503,-27.913049,-0.203338,-3.69,-4.27275,-4.5505,0.1658155,0.4246895,0.36768575,0.2290285,99.800003,72.13499825,-28.8125,-24.797149,0.1305645,-4.33575,-1.09525,-0.6675,-0.353,0.96275,2.4675,-0.21875,0.002,0.273,0.7295,1.78725,3.03625,0,0.13013975,166.8026455,190.70850225,0.56090175,2038.609985,-0.371609,-0.032576,-0.0127795,0.057308,-5.02175,-1.81072,-1.152685,-0.1497565,-0.0994495,2.6749,2.77841
1,7.75,0.03174375,394.022751,-34.87547575,-0.168375,-3.694,-4.25975,-4.53925,0.2036375,0.46310075,0.37952125,0.25175225,99.78853975,72.14999925,-28.86999925,-24.72074925,0.15787325,-4.333,-1.101,-0.669,-0.352,0.961,2.465,-0.219,-0.001,0.273,0.73,1.787,3.036,0,0.14743,166.0670725,190.170914,0.56429675,2041.939941,-0.3493035,-0.0157445,-0.01179675,0.017287,-4.975,-1.904375,-1.2785885,-0.1036295,-0.098714,2.689275,2.59192
1,8.25,0.034993,394.097992,-33.0307995,-0.092673,-3.688,-4.2715,-4.5175,0.211932,0.499799,0.397145,0.254811,99.800003,72.0725005,-29.27750075,-25.285299,0.14323575,-4.353,-1.103,-0.669,-0.353,0.96,2.465,-0.219,-0.001,0.273,0.729,1.786,3.036,0,0.514953,166.68422,189.144084,0.5338395,2046.47998,-0.719245,-0.0231455,-0.0125285,0.035284,-4.96575,-1.417915,-1.01607075,-0.0901195,-0.073057,2.6214,2.74129
1,8.75,0.049582,394.144012,-33.757952,-0.16403,-3.67725,-4.2755,-4.5065,0.199001,0.469724,0.391525,0.249547,99.800003,71.91499875,-29.0474995,-25.6884,0.1460605,-4.332,-1.105,-0.67,-0.354,0.96,2.464,-0.219,-0.001,0.272,0.729,1.785,3.035,4.1299045,3.94111975,165.00317375,189.359038,0.5246005,2040.410034,-2.84386,-0.01665325,-0.016301,0.059817,-4.95375,-1.611525,-0.89919225,-0.09466625,-0.08892775,2.72595,2.64837
1,9.25,0.045167,394.2897415,-33.0674505,-0.218493,-3.65775,-4.27925,-4.4985,0.217247,0.508065,0.4301545,0.271815,99.800003,71.7000005,-28.64249975,-25.44867575,0.1536445,-4.332,-1.099,-0.671,-0.352,0.96,2.464,-0.219,-0.001,0.273,0.729,1.785,3.035,19.3224195,15.869151,166.74678525,190.19946175,0.51964925,2037.180054,-0.375798,-0.0259685,-0.0265555,0.0282125,-4.946,-0.73253475,-0.30296675,-0.052063,-0.0387175,2.728,2.6018025
1,9.75,0.044951,394.412994,-28.59412425,-0.2488815,-3.66625,-4.26225,-4.50375,0.220326,0.55777,0.436568,0.277885,99.800003,71.89249975,-27.9875,-25.5481,0.155589,-4.333,-1.092,-0.672,-0.351,0.959,2.463,-0.219,-0.001,0.272,0.728,1.785,3.035,42.18222225,33.490638,167.121142,193.3213785,0.51194,2030.599976,0.643058,-0.06796525,-0.0456485,0.01793425,-4.93525,-0.3229535,0.294485,-0.0368995,0.0178425,2.841,2.4786775
1,10.25,-0.008032,394.59949525,-23.2019,-0.29010675,-3.6755,-4.25275,-4.55825,0.236122,0.61871125,0.53205925,0.2926625,99.800003,71.03000075,-27.25250025,-25.40775075,0.156982,-4.32,-1.101,-0.672,-0.351,0.959,2.463,-0.219,-0.001,0.272,0.728,1.784,3.034,66.794363,52.4882935,167.89167125,197.94596775,0.5294225,2026.920044,2.86777,-0.101621,-0.0611805,-0.02297,-4.92475,0,0.5919725,0.032229,0.0460085,3.10255,2.77805
1,10.75,0.027396,394.344246,-23.3889505,-0.1738655,-3.6695,-4.2795,-4.569,0.229909,0.6036025,0.54305425,0.293745,99.800003,70.6774995,-26.48000025,-25.0939495,0.146984,-4.281,-1.097,-0.668,-0.35,0.958,2.463,-0.219,0.001,0.272,0.728,1.784,3.033,93.45789925,71.14015,164.448009,200.51643075,0.54350725,2027.51995825,-0.611336,-0.085128,-0.0489905,-0.00525,-4.916,1.033249,0.64839925,0.04161975,0.040106,3.3005,2.877775
1,11.25,0.024311,394.0359955,-17.601601,-0.10573825,-3.659,-4.295,-4.581,0.242623,0.617857,0.54002,0.291752,99.800003,70.05500225,-25.6575,-24.7616005,0.124117,-4.273,-1.097,-0.66975,-0.35,0.958,2.462,-0.219,0.001,0.272,0.728,1.784,3.033,117.31302825,91.12145225,159.9987265,203.900472,0.570733,2024.13501,2.4967025,-0.07987525,-0.04251375,0.015689,-4.91525,0.8797465,0.617349,0.02220175,0.0297215,3.4799,2.914415
1,11.75,0.022089,393.663246,-12.5209,-0.0769935,-3.657,-4.26125,-4.60525,0.25685,0.61687475,0.5260435,0.29894,99.699997,68.71000125,-24.94749925,-24.43087475,0.1274665,-4.318,-1.1,-0.67025,-0.35375,0.958,2.461,-0.22,0.001,0.272,0.727,1.783,3.032,131.56536125,101.682198,157.67837375,206.5960285,0.574688,2019.33752425,1.15134,-0.0703745,-0.040016,0.00816075,-4.9115,1.301745,0.51769425,-0.0141495,0.02525175,3.563675,3.28068
1,12.25,0.02167325,393.428986,-5.7454775,0.1202225,-3.659,-4.2485,-4.60675,0.269119,0.602141,0.571123,0.30602,99.699997,68.05500225,-24.280001,-24.1408,0.136299,-4.29575,-1.11025,-0.675,-0.3585,0.957,2.46075,-0.21925,-5e-04,0.272,0.72775,1.7835,3.02975,141.21489,111.448547,155.688011,208.64654975,0.5781165,2016.5049435,-1.0434205,-0.0569525,-0.03446375,0.009614,-4.922,0.84766975,0.5631895,0.02125325,0.014964,3.6619,3.33865
1,12.75,0.013082,393.269989,-6.38228,0.0206495,-3.711,-4.23225,-4.61875,0.24666775,0.661877,0.554772,0.303219,99.699997,67.199997,-23.755,-23.205999,0.131548,-4.307,-1.1175,-0.67925,-0.35875,0.957,2.46,-0.219,0,0.271,0.72775,1.7835,3.029,150.070019,117.383118,154.995482,210.7201175,0.586992,2017.0950315,2.25734,-0.040963,-0.027143,0.0193065,-4.9305,0.768451,0.527658,0.014634,0.0105295,3.80795,3.23817
1,13.25,0.009128,393.243988,-3.497505,0.004318,-3.691,-4.20925,-4.6205,0.244942,0.646676,0.575177,0.317013,99.699997,65.91750175,-23.3875,-23.1661,0.131289,-4.31025,-1.11425,-0.683,-0.362,0.956,2.459,-0.218,0.001,0.27175,0.7275,1.7825,3.028,147.47656225,113.41116125,154.75612,211.623193,0.607852,2017.4400025,0.67743725,-0.046393,-0.024109,-0.019667,-4.92775,0.837415,0.44018125,0.007399,0.00089325,3.93625,3.44097
1,13.75,-0.0036405,393.14801,-10.0309875,0.0794315,-3.668,-4.21475,-4.61375,0.249698,0.656401,0.584077,0.304914,99.599998,65.139999,-22.950001,-22.781,0.127649,-4.313,-1.123,-0.68275,-0.3635,0.956,2.45875,-0.218,0.00125,0.2715,0.72675,1.78325,3.028,129.43919775,99.672852,155.132337,213.6232375,0.63009,2016.00997925,3.901975,-0.035726,-0.021588,-0.004124,-4.9075,0.482341,0.2639685,-0.036125,-0.01261625,3.98505,3.6501
1,14.25,0.00361475,393.144012,-9.11602,0.0052455,-3.639,-4.212,-4.59725,0.275385,0.71736,0.637213,0.324029,99.599998,64.6125015,-22.70499925,-22.424601,0.10316,-4.30925,-1.1215,-0.68425,-0.36225,0.95575,2.4585,-0.21725,0.00125,0.27075,0.726,1.7825,3.027,113.85508925,88.27098625,154.685897,213.55807475,0.6263255,2015.27999875,1.554235,-0.034324,-0.019514,-0.0001345,-4.88125,0.180856,-0.05436975,-0.118975,-0.03374625,3.997675,3.77269
1,14.75,0.0267235,392.806,-10.522775,-0.127125,-3.642,-4.216,-4.5805,0.260763,0.656453,0.614942,0.324093,99.599998,64.4624995,-22.54249925,-22.483101,0.093911,-4.302,-1.119,-0.685,-0.361,0.955,2.457,-0.218,5e-04,0.271,0.726,1.78,3.023,90.53734025,70.355103,153.84997025,213.05597775,0.620565,2014.574951,1.712723,-0.02732,-0.014616,0.038978,-4.87475,-0.170692,-0.23600125,-0.100422,-0.04495775,4.012575,3.73948
1,15.25,0.04043425,392.787994,-18.52402425,-0.2246875,-3.655,-4.20075,-4.57075,0.252972,0.671597,0.574121,0.304087,99.64959775,64.772501,-22.530001,-22.3398,0.088774,-4.304,-1.117,-0.683,-0.363,0.955,2.456,-0.217,0.001,0.27,0.725,1.779,3.023,66.38781925,51.66119075,153.41959225,212.448136,0.6182525,2013.960022,2.833525,-0.030268,-0.016461,0.0505425,-4.879,-0.770453,-0.38405275,-0.073722,-0.0613055,3.69105,3.46899
1,15.75,0.03251475,392.859985,-22.4814,-0.2517605,-3.669,-4.1885,-4.5555,0.250362,0.672326,0.544516,0.296801,99.699997,65.272501,-22.62749925,-22.212299,0.084919,-4.2865,-1.118,-0.67825,-0.36175,0.95575,2.45525,-0.21775,5e-04,0.26925,0.722,1.779,3.022,40.62381375,32.86446925,153.0488525,211.41034425,0.618966,2013.0250245,2.90662,-0.026317,-0.009895,0.027925,-4.876,-2.06496,-0.858624,-0.140495,-0.10560475,3.5893,3.444555
1,16.25,0.037525,393.1397555,-23.660101,-0.381281,-3.655,-4.179,-4.53375,0.23596175,0.6293535,0.4731725,0.27316775,99.699997,65.449997,-22.870001,-22.41422575,0.1053805,-4.306,-1.1155,-0.675,-0.36075,0.95625,2.45425,-0.218,-0.00175,0.26825,0.72125,1.77825,3.022,18.01167475,15.271021,152.5670475,208.80227325,0.6415545,2012.409973,2.000925,-0.00792,-0.005772,0.0560725,-4.878,-2.86188,-1.42652075,-0.160963,-0.1740215,3.186425,3.147745
1,16.75,0.03332025,393.1037445,-24.5781,-0.355972,-3.663,-4.17925,-4.52875,0.17750175,0.47057725,0.4031115,0.21833725,99.699997,66.6575015,-23.265,-22.6662505,0.13889575,-4.3105,-1.1135,-0.67375,-0.36125,0.95325,2.454,-0.219,-0.002,0.26825,0.7205,1.778,3.021,2.42476525,3.004204,153.025911,204.7400345,0.61276875,2010.815033,-0.796961,-0.01505075,-0.007614,0.03298425,-4.8825,-3.294345,-2.32142275,-0.19497975,-0.2197595,2.7511,2.7287975
1,17.25,0.01880425,393.146011,-29.42445,-0.26752675,-3.648,-4.169,-4.52525,0.14394325,0.37030275,0.318439,0.1960815,99.699997,67.89499825,-23.89750025,-22.88507525,0.144195,-4.3065,-1.11825,-0.67325,-0.36025,0.953,2.45325,-0.2185,-0.005,0.268,0.719,1.77725,3.02025,0,0.46682225,153.72012575,201.058178,0.61006625,2011.8650515,0.36558925,-0.01680425,-0.0104695,0.038122,-4.895,-3.6371825,-3.0320815,-0.24276425,-0.2422655,2.7051,2.567335
1,17.75,0.00980725,393.1054915,-26.600599,-0.2234235,-3.645,-4.151,-4.5335,0.11093275,0.324333,0.2770705,0.1389085,99.699997,69.2350005,-24.43500075,-23.041675,0.1244315,-4.3135,-1.118,-0.6735,-0.35975,0.953,2.4525,-0.21875,-0.005,0.26725,0.71875,1.77625,3.02025,0,0.15514,154.4966255,198.5507205,0.60951675,2011.18496675,0.415354,-0.01471275,-0.005653,0.032243,-4.90325,-3.8647575,-2.897754,-0.20809225,-0.22878975,2.7455,2.460045
1,18.25,0.01878475,393.1559985,-29.27322525,-0.24941925,-3.615,-4.1695,-4.53525,0.13576575,0.345627,0.33783475,0.16463725,99.699997,70.3399985,-24.9875,-23.171324,0.1279085,-4.312,-1.12125,-0.67375,-0.35975,0.95225,2.4515,-0.21875,-0.005,0.26725,0.718,1.77625,3.02,0,0.127103,154.90485225,198.42267675,0.60026325,2010.382538,0.124468,-0.02119975,-0.0088865,0.028937,-4.9065,-4.074945,-2.5051065,-0.1877465,-0.1822795,2.763,2.4228675
1,18.75,0.02584275,393.3884885,-27.979401,-0.247544,-3.61075,-4.18175,-4.54475,0.12804625,0.35131675,0.31897625,0.16655,99.699997,71.22750075,-25.36999925,-23.51165025,0.14452925,-4.30375,-1.11625,-0.67325,-0.359,0.952,2.45125,-0.21875,-0.004,0.267,0.718,1.77625,3.01925,0,0.136449,154.51295725,195.7468855,0.58927,2010.252533,0.37735225,-0.0149545,-0.00622925,0.045459,-4.91125,-3.1861625,-2.0990415,-0.2110005,-0.1852335,2.762725,2.4890975
1,19.25,0.0254065,393.3017575,-31.83970075,-0.34418,-3.627,-4.1975,-4.5435,0.1387975,0.4158295,0.30623825,0.18246125,99.699997,71.720001,-25.515,-23.80187525,0.13096475,-4.2915,-1.1165,-0.67325,-0.359,0.95225,2.45125,-0.21775,-0.004,0.26725,0.718,1.776,3.01925,0,0.133411,154.52863825,195.206634,0.58481,2011.244995,0.553979,-0.0137695,-0.00726525,0.020636,-4.9115,-2.68672,-1.7462915,-0.15139975,-0.159251,2.769525,2.5201025
1,19.75,0.04174975,393.6680145,-30.970699,-0.314628,-3.674,-4.22675,-4.54975,0.1663275,0.41957275,0.3413215,0.20717325,99.699997,72.0924965,-25.67,-24.14182575,0.1363945,-4.3115,-1.11725,-0.67475,-0.359,0.952,2.451,-0.21775,-0.00475,0.267,0.718,1.77525,3.019,0,0.139252,155.795278,193.8987295,0.5834845,2012.5,1.3147675,-0.0215185,-0.0096055,0.04645,-4.913,-2.3812225,-1.4012155,-0.16421075,-0.1480275,2.801975,2.6303
1,20.25,0.029303,393.49349225,-35.888302,-0.237113,-3.683,-4.23675,-4.55775,0.180083,0.45312275,0.3437835,0.2192145,99.699997,72.77000225,-25.87499925,-24.277301,0.14069975,-4.3235,-1.118,-0.67675,-0.36,0.95125,2.451,-0.217,-0.004,0.267,0.718,1.77525,3.01825,0,0.12686925,156.0249485,195.02652075,0.5899225,2013.5949705,0.796084,-0.01784075,-0.01121925,0.0448735,-4.93525,-2.098625,-1.18711125,-0.134773,-0.1259775,2.900375,2.57245
1,20.75,0.0471625,393.54325875,-31.67440025,-0.2474765,-3.68,-4.24675,-4.56275,0.168667,0.40208675,0.333396,0.209431,99.699997,72.99499875,-26.23749975,-24.321775,0.12921425,-4.325,-1.11775,-0.676,-0.36,0.95125,2.45,-0.217,-0.004,0.26625,0.71725,1.77525,3.01725,0,0.13107475,156.2145665,194.8605395,0.578469,2014.799988,-0.22054325,-0.01534825,-0.008802,0.050984,-4.9525,-2.03746,-1.4563945,-0.14322075,-0.14356,2.95635,2.4925575
1,21.25,0.056257,393.293991,-35.973701,-0.257355,-3.685,-4.25325,-4.5725,0.1862805,0.4304415,0.378039,0.24306025,99.699997,72.89999925,-26.3824995,-24.47429975,0.13205375,-4.32725,-1.1215,-0.67725,-0.36,0.95125,2.44925,-0.217,-0.004,0.26625,0.718,1.7745,3.01725,0,0.127103,155.9579145,194.35539225,0.575515,2014.794983,-0.190274,-0.02656125,-0.0128315,0.071318,-4.95675,-1.87365,-1.29158375,-0.1329005,-0.125997,2.84955,2.670745
1,21.75,0.0554315,393.336998,-34.6935995,-0.286761,-3.682,-4.2625,-4.57475,0.189486,0.45534675,0.3728835,0.24713525,99.74061175,72.940002,-26.7525,-24.532725,0.12223475,-4.32875,-1.12225,-0.67675,-0.3585,0.951,2.449,-0.217,-0.004,0.26625,0.71725,1.77425,3.0175,0,0.13271,155.89351375,193.93378,0.5635265,2015.2000125,0.8176625,-0.015945,-0.0106845,0.058588,-4.96275,-2.186145,-1.298045,-0.11824625,-0.147621,2.909225,2.73939
1,22.25,0.065074,393.26574675,-28.419099,-0.2400615,-3.676,-4.271,-4.58225,0.198513,0.43740525,0.35312625,0.2526495,99.7750015,73.0425015,-26.76250075,-24.53809925,0.13949,-4.3295,-1.12125,-0.67725,-0.358,0.95125,2.449,-0.217,-0.004,0.2655,0.71725,1.77425,3.01775,0,0.11799075,155.78210775,193.36846875,0.5713755,2012.772461,-0.5027225,-0.02653725,-0.0078655,0.062181,-4.96725,-2.4471675,-1.2799705,-0.12939575,-0.15424775,2.7786,2.7765975
1,22.75,0.05459325,393.210762,-31.0729495,-0.195198,-3.677,-4.2705,-4.574,0.152719,0.431077,0.331433,0.1931875,99.699997,72.96749875,-26.867501,-24.886124,0.137386,-4.323,-1.10925,-0.67775,-0.359,0.9505,2.448,-0.21775,-0.00475,0.26525,0.717,1.77325,3.01775,0,0.11542025,157.103795,194.09219925,0.565682,2017.5475465,0.80077225,-0.01198175,-0.00499675,0.06226075,-4.96375,-1.76635,-1.3822175,-0.148872,-0.1289495,2.84995,2.666935
1,23.25,0.072213,393.25074725,-34.35574875,-0.2625615,-3.692,-4.28975,-4.5485,0.17869375,0.4115725,0.33539425,0.21224375,99.699997,73.115,-27.115,-24.797124,0.137551,-4.32475,-1.09925,-0.68,-0.35975,0.9505,2.44725,-0.218,-0.005,0.265,0.717,1.77325,3.017,0,0.12383175,159.0513135,193.59519625,0.56224125,2018.48498525,1.187357,-0.01729975,-0.009604,0.067965,-4.9185,-1.9733625,-1.433621,-0.11991175,-0.132657,2.89695,2.525815
1,23.75,0.0359015,393.216003,-30.027,-0.21100525,-3.682,-4.28475,-4.51475,0.168028,0.422441,0.330839,0.229375,99.699997,73.20999725,-27.2475,-24.799601,0.12497,-4.303,-1.0905,-0.679,-0.3595,0.95025,2.447,-0.218,-0.005,0.2655,0.71625,1.7725,3.01675,0,0.14696225,159.307611,194.07468775,0.56141925,2014.3225405,0.488797,-0.020533,-0.013459,0.045567,-4.98925,-2.11575,-1.29905075,-0.122766,-0.11804025,2.8413,2.6718275
2,0.25,0.0207305,399.471985,-25.952499,-0.245809,-3.171,-3.19575,-4.0755,0.10047875,0.313116,0.279959,0.127798,99.877136,69.35000225,-27.340001,-24.125601,0.135509,-3.559,-1.245,-0.894,-0.589,0.618,1.893,-0.306,-0.155,0.087,0.443,1.362,2.47,0,0.1759345,151.6906065,186.913079,0.542591,2016.5050045,-0.281935,-0.020843,-0.009538,0.040095,-4.414,-2.54723,-1.8416065,-0.178114,-0.15981,2.303,1.9642075
2,0.75,0.01289575,399.299988,-28.40892525,-0.2122725,-3.17175,-3.19,-4.073,0.095152,0.304218,0.274413,0.118164,99.800003,69.88499825,-27.59250075,-24.2127,0.13538,-3.543,-1.2455,-0.89175,-0.589,0.618,1.894,-0.30575,-0.15475,0.0845,0.443,1.36225,2.4705,0,0.21144875,151.202611,186.23143475,0.537219,2016.6950075,0.9983895,-0.023151,-0.009076,0.0154725,-4.40825,-2.38828,-1.719684,-0.181669,-0.14782,2.4071,2.13167
2,1.25,0.0164745,399.29351,-26.96614925,-0.235466,-3.16575,-3.1865,-4.07875,0.101394,0.33977475,0.276274,0.13461075,99.800003,69.98749725,-27.8075,-24.11055,0.146968,-3.53225,-1.244,-0.89325,-0.58775,0.618,1.89375,-0.30575,-0.15475,0.08525,0.44,1.36225,2.47025,0,0.18901825,150.38505825,185.40526575,0.530794,2018.3850095,-0.069779,-0.0420625,-0.0146695,0.024898,-4.408,-2.90617,-1.6591245,-0.14833775,-0.169386,2.326,2.13825
2,1.75,0.0197555,399.484497,-25.345425,-0.18026225,-3.1705,-3.17,-4.085,0.129563,0.3420615,0.2980625,0.157896,99.800003,70.09499725,-27.9624995,-24.20545,0.14692,-3.52425,-1.2445,-0.894,-0.5865,0.61725,1.89375,-0.30575,-0.15475,0.08525,0.441,1.362,2.4695,0,0.220093,151.26079325,186.41937375,0.52872775,2018.737488,1.383906,-0.02112,-0.011766,0.0334405,-4.40825,-3.2234,-1.691058,-0.174748,-0.1506225,2.311925,2.07315
