DOY2,HR2,CO2,CO2_SIGMA,FC,SC,H2O,H2O_SIGMA,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_1_1_1,G_1_2_1,G_1_3_1,G_1_4_1,TS_1_1_1,TS_1_2_1
1,5.75,368.473575,0.582204710875,-51.8743,-11.77223,6.737576,0.0392960174,-45.67706,-2.184565,-22.28764,-3.57484,100.9384,59.8596625,3.265625,4.6877,0.06329,0,0,-85.18482425,-4.704344075,-0.08490520775,247.8629425,321.9238,-0.1916049,0.02709,0.1242144332,0.116982927,0.0218258318,0.1759714,-34.74005375,-41.64435975,-31.99552325,-25.0816855,12.687525,12.38865575
1,6.25,344.46775,0.6359046381,-36.986695,-7.168055,6.599564,0.0219519509,-39.35991,-1.62905175,-140.2842,-2.986045,100.92635,59.78151,2.9225,4.703625,0.04633,0,0,-84.32563575,-4.44010545,-0.01848889875,247.2555725,321.530285,-0.19628195,0.029225,0.121360299525,0.099058381975,0.023133482775,0.258482647775,-35.86276825,-41.76448475,-31.65901575,-25.263534,12.55645,12.300335
1,6.75,368.841325,0.63643652775,-20.286105,-48.0296875,6.25173975,0.028913313475,-45.5966,-2.096438,-11.796165,-6.0729685,101.0326,59.7831,2.78125,4.6863,0.0562463642,0,0,-85.89336425,-4.40976675,-0.000837999999999993,246.58985,319.08526,-0.1570691,0.0354275,0.111627825,0.131038630775,0.023320644075,0.22346055,-36.34676675,-41.1018585,-31.6628335,-25.60714,12.43735,12.219174
1,7.25,377.1884,0.5740934144,-17.0432375,-27.8865625,6.08075425,0.0272615442,-40.2300825,-2.063283,-29.668585,-15.73929,101.068175,58.896675,2.5475,4.292725,0.050895,0,0,-78.87680525,-0.7104222775,0.06483,246.432105,319.2639825,-0.231920575,0.03241,0.111114635125,0.11179045875,0.0231975,0.1908035,-36.167775,-41.05043625,-31.39316375,-26.2031305,12.33165,12.1472945
1,7.75,380.159,0.441271011125,-16.4941625,-24.59658,6.675762,0.0500037314,-30.67729,-1.17352,-29.078535,-8.0480605,101.091,60.71806,3.15,4.3588735,0.0592538833,0,5.675365624375,-49.27963,0.804669975,0.6034688375,246.2266925,324.3001225,-0.21998895,0.0468225,0.17002925,0.1356721566,0.035823674425,0.20678345,-35.7606205,-41.06818575,-31.089247,-26.765029,12.225575,12.077754
1,8.25,377.585975,0.472411053825,-6.481083,-49.74861,5.80400075,0.1030332269,-28.23006,-0.064025,-105.76316,-5.1494945,101.0915,56.00018,4.82075,5.8184,0.0692842812,0,25.3242625,-11.9401975,10.444242025,2.1167638,248.46606,335.7423725,-0.2286076,0.08312,0.1926783324,0.1938625786,0.0869642168,0.27229385,-33.48288925,-40.0694455,-30.52667625,-26.750144,12.1134,12.038986
1,8.75,376.7151,0.630324915625,-17.22188675,-49.3349075,6.765899,0.119012114,-10.267718,0.051345,-25.28345,-1.81296,101.1114,52.2047225,6.04375,7.334809,0.0807916902,0.0166721775,59.612686,10.3224343,16.64820075,2.7877795,252.219225,345.6450275,-0.2600969,0.1096271,0.2937498509,0.2615318148,0.1526360565,0.64673035,-30.07313325,-37.08305375,-28.929643,-25.6613725,12.01895,12.06967
1,9.25,373.3756,0.570133451,-21.546505,-35.523575,6.597533,0.1229724577,-4.237952,0.20623455,3.5692,-4.08466025,101.1459,49.35402,7.18375,8.585721,0.09902286,0,80.9910395,30.48069475,40.88795425,6.573675525,256.109725,356.1082175,-0.3128219,0.142421,0.347498217,0.3490666967,0.1760589304,0.6362237,-22.24398625,-31.96136725,-26.24599775,-23.6961545,11.98115,12.1521335
1,9.75,373.03,0.82099502275,-10.336465,-6.0603,6.14335,0.1427001217,8.934723,0.1661118,27.07168,-4.574299,101.1619,45.9805,8.0725,9.769847,0.1515888578,0.02907438,84.3286465,32.463932,40.539244,6.4666374,261.1548,365.94384,-0.4071269,0.1633717,0.4150788589,0.4012673685,0.2035678,0.9329362109,-16.375292,-26.31438,-24.055748,-22.02052875,12.057798,12.272708
1,10.25,369.462,1.2620915754,-11.6159875,-0.7943508,6.0477075,0.140303087,12.230625,0.1660105,38.3075,-3.5150525,101.1465,45.67554,8.898125,11.0383,0.12915292675,0.4506645,180.802615,65.2042,89.856796,12.959144,267.00282,370.0758,-0.409126,0.156566,0.495298774,0.5163078475,0.2319429605,1.04877,-9.7899272,-22.24708,-23.057628,-21.5789905,12.243806,12.434836
1,10.75,370.02675,1.342737559775,-12.664725,-0.636826525,6.0695175,0.152698768375,21.101875,0.142471,49.5566,-2.61221,101.12125,43.3048525,10.1475,12.2452,0.201564351,0.662466,151.9227675,67.746414,86.654588,11.881192,270.19536,377.67308,-0.46225225,0.196501,0.54565611075,0.57485775,0.23040121675,0.806288,-2.415554,-19.83114,-21.17421,-21.0489585,12.683592,12.6686
1,11.25,366.618675,1.53016106725,-15.2990825,-2.66179,5.6925645,0.186043287325,19.7965325,-0.034647,42.15057,-3.318854,101.07885,39.4797425,11.2506,13.149225,0.22581376855,0.61720915,178.73626075,81.637196,109.3318,16.07926,273.70828,386.14114,-0.55517725,0.19187955,0.587052991175,0.605972025,0.2483136,0.79311624825,2.9651854,-17.27892,-17.85666,-19.12313975,13.231656,12.93721
1,11.75,365.45505,1.56657993485,-13.65771,-0.5266206,5.61187,0.1877522857,17.198575,-0.6861339,45.9280375,-4.10411075,101.11175,36.85609025,11.39895,13.856,0.229231,0.80597525,231.575605,89.778926,119.71582,16.649854,276.94486,389.40602,-0.59275,0.20568225,0.64784333225,0.55139159275,0.267371459,0.909443,7.591067,-15.1241,-15.233744,-16.952899,13.443264,13.023276
1,12.25,365.3103,1.058159540775,-13.564955,-0.20198525,5.864365,0.187930212025,10.2079925,-0.5949601,40.5888025,-3.183366,101.09225,34.9709485,12.393075,14.474,0.195855455,0.8830165,187.70595,64.178652,89.377372,12.781222,280.98572,386.5788,-0.642,0.190068,0.5907170655,0.62340949975,0.23187875,0.831276,8.412914,-12.70562,-12.34758,-13.320086,13.6244,13.143564
1,12.75,366.3553,1.571161309675,-14.00889,-0.1180493,5.94658,0.192885998725,15.163475,-1.06340525,36.646615,-2.710278,101.0435,33.356642,12.976975,14.67375,0.2281290525,1.12424,146.7030505,64.056984,84.88742,11.32514,282.43812,388.9642,-0.587,0.182205,0.6537645865,0.66953875,0.26783447125,0.690173,10.79589,-9.49294,-10.719412,-10.185883,14.147674,13.428432
1,13.25,366.624325,1.30729838145,-13.5951025,-0.124266475,5.8544075,0.2179022835,11.7764425,-0.6191183,40.235375,-4.19560175,100.97725,31.9786675,13.2268,14.90625,0.1778352595,1.33923,175.33443,60.57714,76.1556,10.63867,282.41938,389.50824,-0.53039525,0.15998,0.61858271625,0.59018491275,0.243421224,0.853015,11.05302,-6.01438,-9.684128,-9.290068675,14.753072,13.52462
1,13.75,365.7156,1.333658803,-13.78712,-0.21705065,5.70986375,0.22094052715,13.4940625,-0.9508399,45.92131,-3.368601,100.93735,31.1792705,13.176,15.113375,0.217318405275,1.310429,175.1450945,60.62852225,81.7911325,12.3717,283.71786,394.31206,-0.534856725,0.2357863,0.637861225,0.487670475,0.2646926109,0.812981475,12.112655,-3.06694725,-7.6277956,-8.21647675,15.1092395,13.829469
1,14.25,366.152175,1.172059371825,-12.129955,-0.1143212,5.433172,0.1880634634,14.40094,-1.24322375,56.90648,-2.8469865,100.8846,30.1890195,13.267625,15.1018,0.1705969758,1.960916,180.515475,69.42588325,91.262295,13.8943145,284.9615725,391.7146975,-0.548599,0.1941096,0.5942758,0.5103455104,0.2474955216,0.78972690605,12.7734925,-0.0819812249999994,-6.435555,-7.8787877,15.4852575,14.0427705
1,14.75,364.9186,1.3129961356,-10.9936,-0.13152725,5.533755,0.199747835775,-2.81719775,-1.09242315,61.66773,-3.7056335,100.86565,29.71277575,13.32625,15.259075,0.1647785514,2.4360665,142.6321085,53.86222,76.83762,11.1969345,285.5842025,392.6523575,-0.47647395,0.1673666,0.54381968175,0.53482125,0.2284252135,0.74429595,11.1938545,1.230000375,-5.03840125,-7.944795525,15.93380225,14.29192125
1,15.25,364.425225,1.192922645925,-10.00027125,-0.13631435,5.542548,0.188848865,-3.215119,-1.1717855,57.24534,-1.8364425,100.8396,28.81791375,13.914625,15.6238,0.1199948162,1.2844992,140.803855,50.3353625,61.01656575,8.7724665,285.88977,392.8588775,-0.5371106,0.143173,0.528772455,0.4575202268,0.2070193552,0.53896065,7.33045475,1.6206664,-4.29467775,-8.1813247,16.32277325,14.52265525
1,15.75,366.5324,0.7452596016,-8.588598,-0.13055365,5.499822,0.1949700426,-6.951786,-1.670682,29.84532,-2.042422,100.834,27.9769895,13.928875,15.7746,0.1124987024,2.076066,109.275166,39.87641925,49.00925975,7.044167725,285.0783,390.8057475,-0.4491416,0.1158916,0.4370862326,0.5089777482,0.1711186,0.5242789,2.846965275,2.05647025,-4.231394475,-8.682257775,16.563425,14.7211695
1,16.25,366.235775,0.4719265082,-7.264523,-0.17671275,5.5703575,0.156090681125,-18.602125,-1.77781,30.562735,-8.824186,100.8495,28.55851275,13.4788,15.69325,0.100233439,2.0491075,91.4358125,21.0296655,44.394865,6.876454,284.9057025,385.00282,-0.38761925,0.101073,0.419543343,0.35484788225,0.152173972,0.729557,1.29421635,1.483189,-4.794824775,-8.940580175,16.6045,14.8392505
1,16.75,367.5904,0.4808400878,-4.75683375,-1.147244,5.72717725,0.1382322973,-29.908745,-1.6744795,20.8853,-3.130446,100.860525,30.077897,13.0284,15.2488,0.0783775,2.292616,50.51535125,14.539165,31.86368975,4.99270935,279.11563,380.7686,-0.38755,0.10292155,0.3547118027,0.2755062782,0.110555254875,0.557992125,-3.6814473,-0.757027125,-6.122513525,-9.7546442,16.5941415,14.85314225
1,17.25,367.40965,0.40507354055,-2.0502175,-0.080215,5.79586025,0.094086899375,-49.550285,-2.826737,4.49268775,-3.0794735,100.8594,32.1130065,12.68,14.789525,0.08457852605,1.061037275,17.5064204,-20.97944925,9.271894075,1.9642898,275.59532,372.7405725,-0.35171325,0.0509625,0.136879608625,0.1649250754,0.054715,0.516868751975,-9.4002245,-2.2278795,-7.239759625,-10.16915415,16.5526145,14.856585
1,17.75,368.73825,0.60130982075,-1.03048575,-0.071675,6.190589,0.0707913081,-53.86278,-4.3375255,-0.0208235000000001,-3.8934845,100.8469,36.609831,12.3156,14.175775,0.08604945,0.922522500000001,0,-74.595671,0.8993799,-0.85471937,272.96258,360.43532,-0.246725,0.029535,0.106948809275,0.1339045911,0.022831879925,0.397953673575,-13.8168285,-6.9410921,-9.278343,-10.915751,16.488212,14.8370435
1,18.25,374.516675,0.69730724305,-0.76818075,-0.05873,6.247268,0.0471814782,-63.20172,-4.8796795,-7.78859,-3.30232,100.8722,43.047805,11.348,13.0418,0.1157172782,0.4969834,0,-88.244692,-4.601309,-0.789457775,269.918865,348.074325,-0.2762,0.0336,0.1099608,0.1169833848,0.0250679424,0.37846945,-18.0425985,-12.06402,-11.3929,-11.988922,16.234711,14.816905
1,18.75,374.1673,0.63329198325,-4.86175375,-0.104134125,6.366202,0.029948763,-56.13792,-3.515929,-7.103194,-4.908431,100.9038,46.8759575,10.04,11.7256,0.0905807746,0.5577818,0,-88.1084755,-4.81797705,-0.818177295,268.29458,343.15676,-0.2922422,0.03598,0.1285889746,0.1233345282,0.02352,0.35666875,-21.4715355,-17.2125815,-13.113335,-13.552744,15.984665,14.753122
1,19.25,373.57695,0.58647547945,-8.25275425,-0.80034785,6.543462,0.029194435825,-57.77311,-3.624249,-18.759719,-4.77484,100.9219,49.245458,9.527625,11.31026,0.107703296,0.5193915,0,-88.720543,-4.7055703,-0.44200335,267.92,342.48635,-0.2363184,0.03378,0.1389789,0.1206877737,0.0241061771,0.3169808,-26.404919,-22.142776,-15.6275275,-14.494026,15.7619485,14.653072
1,19.75,375.035,0.6653229938,-5.68468225,-1.1670715,6.88848125,0.02938536,-50.21558,-4.0673105,-8.110304,-2.864305,100.9535,51.937765,8.37,10.16385,0.08643608885,0.330875375,0,-89.54611675,-4.743825725,-0.157094425,266.14186,339.279095,-0.190015225,0.0363325,0.10570466555,0.1177899,0.026995,0.215845,-29.657609,-25.3171965,-17.55045875,-15.8227925,15.46742925,14.45524375
1,20.25,378.60685,0.72175692415,-1.85709875,-1.76553875,6.9932875,0.033864115,-47.560025,-2.988484,-8.675545,-2.249436,100.847,53.828957,7.4638,9.25175,0.082420061,0.38041,0,-88.6570185,-4.75025775,-0.2308573875,264.8089525,336.9912825,-0.17934775,0.033775,0.12885529275,0.09380074825,0.019996258,0.249997,-29.8643245,-27.72677125,-19.39675,-16.60570825,15.19752675,14.2733625
1,20.75,378.61025,0.60558828825,-8.8326265,-1.79030575,6.92064,0.034470353725,-47.2197925,-2.252458,-10.08651225,-1.495216,100.8674,55.1053475,6.789,8.314955,0.0488067844,0.3886808,0,-85.4418775,-4.5592194,-0.18245303,263.591565,334.057595,-0.1957674,0.03042,0.1143824727,0.1097563,0.0213989633,0.2094557,-30.5053925,-29.13537525,-21.197613,-17.2912975,15.00589825,14.11577925
1,21.25,378.57675,0.6009330307,-11.44116,-1.016176,7.126043,0.0311022237,-47.79358,-2.658745,-10.88043825,-2.178236,100.9006,56.33822275,7.149375,8.689417,0.10739411325,0.3579422,0,-86.63524975,-4.476604,-0.109392194,262.3541425,331.6509425,-0.2283275,0.0303625,0.1292892659,0.088892045975,0.023277459325,0.2183752,-31.0419,-31.22922975,-22.637117,-18.04362025,14.86680025,13.975967
1,21.75,378.7193,0.564304490325,-34.8030225,-3.8639185,6.677216,0.027138766,-49.499535,-2.173079,-5.07157675,-2.785695,100.924575,54.7109305,6.613375,8.03000075,0.071154315375,0.2481382,0,-85.36569675,-4.281628175,-0.06459292,262.7941525,330.1493725,-0.30686305,0.0332925,0.135654554775,0.090163720275,0.0177775,0.15365805,-32.15125,-33.251968,-23.6792145,-18.834509,14.77457825,13.84968775
1,22.25,370.2332,0.55674921495,-2.43712925,-7.420516,6.581621,0.0178819986,-48.9678,-1.8905175,-18.866475,-2.20090375,100.9564,54.3759215,5.93095,7.8334,0.0717,0.2375336,0,-93.16311675,-4.24125925,-0.021822734275,260.05795,327.552275,-0.1531,0.03528,0.1277254455,0.1246987972,0.0217333277,0.1991454,-33.2938525,-33.88703025,-24.20492275,-19.78328225,14.66792825,13.727899
1,22.75,378.634125,0.5675018794,-3.641132,-3.428236,6.572875,0.024249909,-47.43101,-2.276544,-13.7773825,-2.47447,100.935375,53.8786,5.538125,7.51345,0.0734675,0.1838345,0,-89.899997,-4.24386955,-0.00552684074999999,264.60097,326.8196,-0.183359425,0.026975,0.1323069685,0.116655992475,0.01821780825,0.181094925,-34.23168,-34.45249375,-24.92999625,-20.76446475,14.411925,13.5145975
1,23.25,378.97235,0.5703218155,-6.86819875,-1.21259175,6.624299,0.0206762954,-47.2600575,-1.8950325,-10.674375,-1.6923475,100.89885,57.054245,6.146375,7.97845,0.0793541537,0.1328347,0,-86.2618755,-4.319401825,-0.10230185,263.8440575,326.75085,-0.15344775,0.023395,0.111690152675,0.102591305925,0.0199275,0.25859845,-32.422515,-35.440702,-25.712665,-21.5869365,14.17352475,13.29775225
1,23.75,378.936425,0.53293569455,-15.0385,-2.5338255,6.4403125,0.023587288575,-42.7811,-1.611148,-7.809268,-8.121071,100.90225,54.51485,6.22485,7.49785,0.0930125,0.02415,0,-87.01936475,-4.436093475,0.19004888,262.12095,322.6826,-0.169099125,0.0253625,0.13125467675,0.11302573575,0.01855803425,0.2072255,-35.754975,-36.80734875,-27.45989325,-22.20679625,13.8410585,13.08006
2,0.25,374.1856,0.5817778768,-6.49712625,-3.50833025,7.17083475,0.0223839692,-38.765435,-7.10192075,-21.417085,-6.02993875,100.843825,69.09839075,6.683,7.37844275,0.0690275,0.033363645,0,-76.26817925,-3.84850225,0.000696750000000001,271.2562325,326.1046325,-0.223091075,0.0242825,0.109544512,0.10939960085,0.01949120015,0.21968175,-36.137425,-25.0047285,-19.9276525,-21.11953925,14.3719785,13.25991425
2,0.75,374.692625,0.63920150065,-7.4502395,-2.194365,7.32379,0.027310491,-40.6592,-2.06168,-13.995,-3.432232,100.824,67.14049,5.98025,7.14243,0.0594142655,0.05597285,0,-77.19851575,-3.827470575,-0.01880805755,274.5145675,325.18832,-0.212483,0.02535,0.1078724425,0.109310074,0.01665061,0.1885135,-36.3888675,-25.909705,-20.240685,-21.48538925,14.17155,13.1329025
2,1.25,374.9875,0.665510560475,-5.682181,-2.27813,7.150959,0.031361388225,-36.9643725,-1.73012925,-21.360725,-2.717213,100.8718,67.1911505,5.5753,7.1150315,0.07896218655,0,0,-76.8353375,-3.725342475,0.03049638275,273.30959,324.26285,-0.178982575,0.0283125,0.123676001625,0.12897182115,0.01569,0.165052925,-37.0734725,-26.58947325,-20.5867875,-21.6842,13.967075,13.0030405
2,1.75,374.62745,0.66858203925,-5.25233325,-1.32455,6.85673,0.03732738695,-39.179185,-2.370656,-16.8216975,-2.814106,100.8668,68.72392925,5.152625,6.4979615,0.044665,0.023281335,0,-78.571008,-3.8690523,-0.005033088,276.52053,325.50891,-0.1769518,0.037025,0.12058358385,0.09874435965,0.0216524748,0.19599,-37.76322,-26.745881,-21.11934,-21.7227435,13.7597,12.866105
2,2.25,372.0729,0.595445703125,-2.5221175,-2.10456575,6.909135,0.040710268725,-41.59525,-1.759875,-26.970395,-3.15029,100.8505,68.265758,4.831475,6.05037,0.043945023,0.0587963,0,-78.443001,-3.6460435,0.02862,278.1754,325.1958,-0.294749,0.02605,0.1159016995,0.0925715815,0.0194948745,0.17901025,-38.08136,-26.15313,-21.58537,-21.7520125,13.5552,12.738904
2,2.75,373.43635,0.607473256,-6.000194,-1.754045,6.9603785,0.033317225225,-35.385585,-1.823715,-19.34648,-4.109836,100.814,69.405516,4.223425,6.23015,0.0548641568,0.063743805,0,-74.465274,-3.8048608,-0.05641,279.0006,324.33199,-0.22357835,0.02412,0.10842805515,0.1103094461,0.02205415755,0.1943862,-38.05919,-26.391023,-21.969903,-21.9803645,13.3588,12.624927
2,3.25,373.552075,0.5247065871,-2.86079475,-2.98761175,6.875525,0.02564370145,-33.2567,-1.4153715,-25.47351,-2.70226425,100.7945,69.93753175,4.32865,6.26795,0.0543178515,0,0,-73.814119,-3.6345815,0.06904,279.1596,323.66166,-0.1719085,0.0277,0.123237553,0.1046397935,0.017207998,0.17575575,-38.14318,-26.277828,-22.088705,-22.1843675,13.1699,12.518897
2,3.75,373.228975,0.5285907391,-4.72867975,-1.461662,6.94239,0.035000908775,-42.67615,-2.07360775,-25.76039,-2.1629125,100.672,70.703265,4.3024,6.252455,0.0486995525,0,0,-74.869855,-3.575334,0.08777,278.5623,322.95542,-0.139517,0.02935,0.1250921375,0.1086190265,0.0138734795,0.08474225,-38.13539,-26.40336,-22.228715,-22.3342165,12.9883,12.417368
2,4.25,373.32185,0.4570156706,-6.623314,-2.75223175,7.05556675,0.0351728696,-35.4663675,-1.06549,-19.58448,-2.358202,100.69195,69.4615925,4.1956,5.85950125,0.044955676525,0,0,-75.843636,-3.53368,0.00463762299999999,280.07396,324.00903,-0.14459495,0.0204875,0.09207209,0.10351941755,0.014568019925,0.2510858,-38.96837,-26.235266,-22.282071,-22.4563425,12.811,12.318108
2,4.75,375.17875,0.532623726,-13.052525,-1.301286,6.97774975,0.0370614422,-38.1642575,-1.488815,-34.92622,-3.8428515,100.710575,69.0719785,3.5356,5.5268465,0.051983353775,0,0,-71.6223,-3.6280955,-0.1352082,280.43422,324.56388,-0.1343573,0.023205,0.115572832675,0.087310584,0.016916400925,0.239636725,-39.25945,-26.12692,-22.271836,-22.5343915,12.6418,12.220746
2,5.25,375.5383,0.509300557175,-2.3943385,-2.394019,6.948195,0.03606047035,-32.57705,-1.58339,-15.9715725,-3.54055,100.744,67.86293,4.067175,6.081,0.044142341,0,0,-73.342917,-3.7828474,-0.00889000000000001,281.67422,323.5433,-0.16645,0.0288,0.0986903855,0.1000422395,0.018960302,0.24200425,-38.4801,-26.099886,-22.38088,-22.683495,12.5182,12.126743
2,5.75,376.4736,0.55174751545,-3.5683235,-1.5109375,7.033275,0.03551849275,-31.95765,-1.31014475,-28.783275,-2.528907,100.752,68.3063055,4.11495,5.942,0.0414379,0,0,-73.709433,-3.5799956,0.0251,284.81135,323.92028,-0.1893795,0.02515,0.1322230395,0.0986559595,0.0166165925,0.18175425,-38.3301,-26.334392,-22.56866,-22.960742,12.4029,12.033128
2,6.25,376.3799,0.637440905375,-13.17223,-2.528262,7.18715,0.0363651002,-38.97175,-1.80926925,-21.32358,-5.302644,100.768,66.15317,4.019375,5.992285,0.0466720475,0,0,-75.036798,-3.7506172,-0.1072688,279.84139,323.82096,-0.129442,0.0258,0.125497581,0.115,0.0136379845,0.25270425,-38.55104,-26.61921,-22.75136,-23.205921,12.2754,11.939681
2,6.75,376.068,0.6625376356,-5.769876,-4.7406065,7.0094995,0.03659236105,-38.07149,-1.133355,-33.7325625,-3.72494325,100.8026,68.291204,3.878775,5.2925965,0.04932911285,0,0,-75.719402,-3.0185571,0.042818894,276.01625,323.06003,-0.177687,0.02834,0.11133930445,0.0910183051,0.01270881455,0.2011726,-38.50866,-26.954103,-22.75071,-23.3143605,12.1339,11.851315
2,7.25,376.48675,0.59412096305,-10.3229875,-1.9998675,7.024507,0.042444855575,-34.1717275,-1.324395,-24.63012,-3.0766745,100.821225,67.4189065,3.65215,4.55453025,0.035463097425,0,0.305126175,-61.426919,0,0.0898014,275.25656,324.72038,-0.2044675,0.0248975,0.113023143725,0.104044861075,0.018301271225,0.182843,-38.51119,-27.131404,-21.83497,-23.3682515,12.015332,11.770074
2,7.75,376.392625,0.543342345625,-4.31022125,-6.032841,7.35370225,0.08642423765,-27.044145,-0.462288725,-35.956195,-1.5677285,100.85305,67.443038,4.771,5.7639,0.063501123825,0,15.07841,-27.96495,6.422434,1.363017,276.12226,335.91957,-0.211768975,0.0398075,0.160155187525,0.128081411325,0.0425694866,0.25046026595,-37.7304,-25.703448,-22.58444,-23.350103,11.910992,11.708721
2,8.25,375.3354,0.514594826,-7.366652,-7.44708625,7.75077075,0.12035314845,-13.6234875,-0.01615,-6.2564475,-1.1429005,100.868475,62.2280205,7.8182,9.219425,0.08813818565,0,55.141878,5.333505,25.5913,4.588914,276.44495,351.15194,-0.2400725,0.085195,0.21755022845,0.208923829825,0.118597324525,0.398681925,-34.089802,-25.60886,-22.32722,-22.3545455,11.843516,11.72526
