DOY2,HR2,USTAR_1_1_1,USTAR_1_2_1,WS_1_3_1,WS_1_9_1,FC_1_1_1,FC_1_2_1,H_1_1_1,H_1_2_1,LE_1_1_1,LE_1_2_1,SH_1_1_1,SH_1_2_1,SLE_1_1_1,SLE_1_2_1,SC_1_1_1,SC_1_2_1,CO2_1_1_1,H2O_1_1_1,CO2_1_2_1,H2O_1_2_1,TA_1_9_1,TA_1_7_1,TA_1_6_1,TA_1_3_1,TA_1_2_1,TA_1_1_1,TA_1_5_1,TA_1_4_1,TA_1_8_1,RH_1_9_1,RH_1_7_1,RH_1_6_1,RH_1_3_1,RH_1_2_1,RH_1_1_1,RH_1_5_1,RH_1_4_1,RH_1_8_1,WS_1_10_1,WS_1_8_1,WS_1_7_1,WS_1_6_1,WS_1_5_1,WS_1_4_1,WS_1_2_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_BC_IN,LW_OUT,LW_BC_OUT,PPFD_IN,PPFD_BC_IN,PPFD_OUT,PA,G_1_1_1,G_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,0.25,0.0885,0.050825,0.749647,0.0546,-0.006445,-0.00172,-15.438382,-17.704279,-0.3729905,-0.019308,-1.28881,-0.2232695,-0.1437815,-0.046,-0.0992,-0.008875,395.412174,0.6921925,373.874137,0.537652,-29.083333335,-29.45333333,-28.31,-27.73333333,-27.69666667,-27.2,-28.67666667,-27.27333333,-28.166666665,69.7266667475,69.21916675,67.49,68.0308332525,67.5783335,65.9750000025,67.6916666675,64.4800000025,70.90833333,0.27933324975,0.344667,0.395333333,0.508667,0.55841674975,0.556333,0.6658333335,0.703666667,-2.899752,-2.073427,179.718883,186.321237,198.9195381,194.498096,0,0,0,97.7,-20.680833,-22.7733332525,-2.18725,-1.63875,-0.97375,-0.4765,-0.12625,-0.29325
1,0.75,0.0807,0.04855,0.801171,0.054675,0.00416,-0.00989,-20.4073,-13.90759275,-0.337296,-0.06245,-1.4795,-0.19069225,-0.17926,-0.065,-0.101957,-0.009715,395.630211,0.6899065,378.6057095,0.556424,-29.156666665,-29.943333,-28.79333333,-27.73666667,-27.5466666675,-27.133333,-28.88666667,-27.54333333,-28.3324999975,69.58750025,68.6875,67.40499975,67.8825000025,67.9866665,66.4733332475,67.806666665,64.5158333325,70.3091666675,0.28091666675,0.333666667,0.387,0.481667,0.5551666665,0.54125,0.642,0.653,-2.9537235,-1.989829,179.2574402,186.8886,198.18814445,194.3153484,0,0,0,97.7,-20.493333,-22.73333333,-2.18575,-1.6335,-0.97425,-0.4765,-0.12375,-0.29325
1,1.25,0.06525,0.049625,0.68669425,0.05485,-0.00195,-0.02235,-15.598614,-13.93680675,-0.178247,-0.09866275,-0.969799,-0.19972825,-0.150627,-0.05195,-0.0896,-0.0099475,395.760015,0.71432175,378.71380325,0.3169,-29.371666665,-30.16333333,-28.87,-27.56666667,-27.50916675,-27.11,-28.97333333,-27.19,-28.43333333,69.34916667,68.9325000025,67.3558332475,67.759167,68.055,66.02666675,67.6158333325,64.4666669175,70.4975,0.28124975,0.334666667,0.399333,0.533333,0.60216675025,0.573667,0.6801665,0.738333333,-2.94237725,-1.984412,179.3550525,185.850257,197.53052545,195.015133,0,0,0,97.73333333,-20.42666667,-22.70666667,-2.181,-1.633,-0.99,-0.484,-0.125,-0.294
1,1.75,0.06985,0.0509,0.741084,0.0538,0.012975,0.00199,-17.83038625,-13.909935,-0.1361175,-0.0539,-0.6320205,-0.0436,-0.1716745,-0.0338,-0.070725,-0.0135,395.6187455,0.8467175,378.635379,0.275141,-29.606666665,-30.19333333,-29.096667,-27.84,-27.6274999975,-27.33,-29.45,-27.13,-28.45,69.1041669175,68.6675,67.1025,67.5691666675,67.9683335,66.0658332525,67.71333333,63.9966669175,70.30833333,0.27975,0.337333,0.384333,0.498,0.56133333325,0.52441666675,0.631333333,0.681333333,-2.898108515,-1.917981,179.31499055,185.9103673,198.2914343,195.8310776,0,0,0,97.8,-20.39,-22.68333333,-2.181,-1.627,-0.99,-0.483,-0.128,-0.293
1,2.25,0.0752,0.049375,0.865604,0.0557,-0.002935,-0.0204,-16.7675,-11.334382,-0.2748335,-0.053773,-1.362923,-0.034475,-0.1905825,-0.0422,-0.0865,-0.00569,398.073781,0.745128,379.778465,0.19417,-29.55,-29.986667,-28.733333,-27.75666667,-27.5558333325,-27.276667,-29.5533333325,-27.25,-28.693333,69.9583332475,69.47916675,67.50750025,67.3624999975,68.084999835,67.00250025,67.6125,64.3075000025,70.55000025,0.2801665,0.331333333,0.398333333,0.521,0.571333333,0.51199975,0.6860001665,0.672333333,-2.9478242785,-2.091389,181.3401708,186.771955,199.08585685,195.7629772,0,0,0,97.8,-20.39,-22.67,-2.181,-1.623,-0.985,-0.479,-0.127,-0.293
1,2.75,0.0523,0.0484,0.748201,0.0546,0.00055475,0.0019275,-16.367255,-10.530621,-0.2698055,-0.074676,-1.33805,-0.134469,-0.20568925,-0.0473,-0.084875,-0.006265,398.75984825,0.7102265,378.58207225,0.40927475,-29.3766665,-29.7250000025,-29.1875000025,-27.9275,-27.62666667,-27.536666665,-29.27833333,-27.0516669175,-28.64,70.344999835,69.546667,66.94,67.14,68.45750025,67.05666667,68.215,64.55333333,70.953333,0.282667,0.33216641675,0.38491675,0.49858333325,0.556,0.5126665,0.637666667,0.69683333325,-2.899087,-2.0276115,179.94629095,187.6359043,200.38611405,197.336273025,0,0,0,97.8,-20.44,-22.69,-2.181,-1.615,-0.978,-0.478,-0.128,-0.294
1,3.25,0.070325,0.0462,0.7675825,0.056075,0.00673,-0.0394,-15.53106425,-10.541773,-0.2883705,-0.02205025,-1.3159675,-0.277792,-0.148757,-0.0876,-0.0882,-0.0123,399.144981,0.766423,376.08423975,0.2100125,-29.51166675,-29.75666675,-29.0633332525,-27.89750025,-27.846667,-27.718333,-29.271666665,-27.273333335,-28.73499975,70.045,69.793333,67.566667,67.556667,68.35833333,66.77,68.439999835,64.30666667,71.18,0.283,0.33191691675,0.3988333335,0.52175025,0.594333333,0.5686665,0.69324999975,0.68800025,-2.821044,-1.99109225,179.656245325,186.88348875,201.074705175,194.920246,0,0,0,97.8,-20.49,-22.70666667,-2.181,-1.612,-0.983,-0.477,-0.128,-0.295
1,3.75,0.0652,0.0472,0.87706225,0.0584,-0.00219,0.0017775,-14.117219,-14.48975625,-0.288705,-0.042225,-1.954967,-0.129802,-0.360784,-0.0273,-0.0488,-0.013,395.097119,0.79915025,377.919447,0.169928,-29.771666665,-29.7333333325,-28.85416667,-28.1641666675,-27.823333,-27.6399999975,-28.958333335,-27.2725,-28.9,70.091666835,69.68666667,67.206667,67.36,68.4491669175,67.036667,68.513333165,64.34,71.57666667,0.287333333,0.33941641675,0.4088335,0.539916667,0.598,0.5726668335,0.712,0.74141675,-2.961998951,-2.1151885,178.4426555,188.559508375,200.060353575,194.74780945,0,0,0,97.8,-20.34,-22.79666667,-2.199,-1.617,-0.992,-0.474,-0.126,-0.295
1,4.25,0.0699,0.04805,1.0038,0.0556,-0.005235,-0.01285,-16.0404905,-15.39121575,-0.1182835,-0.024003,-1.3922535,-0.19568575,-0.2534395,-0.040425,-0.103452,-0.0092875,398.732345,0.690658,378.20034025,0.47312975,-29.0900000025,-29.745833335,-29.185833,-28.390833335,-27.82,-28.003333,-29.2916667475,-27.3566665,-28.30666667,69.925000165,69.81666667,67.39333333,67.416667,68.29416675,66.37333333,68.048333335,64.263333,71.04333333,0.288667,0.33725,0.3995,0.509583333,0.576,0.5473333335,0.6613333335,0.71666675,-2.974595224,-2.0539145,180.1825142,188.234827,199.194753125,195.0948742,0,0,0,97.8,-20.39,-22.736667,-2.2,-1.621,-0.994,-0.475,-0.125,-0.295
1,4.75,0.06095,0.050275,1.053965,0.070275,0.0030075,-0.01965,-17.112,-15.85351825,-0.220907,-0.078325,-1.4663675,-0.13462375,-0.19283075,-0.028225,-0.07665,-0.014575,395.718542,0.787865,375.15748075,0.5756655,-29.3708333325,-29.83,-28.6791667525,-28.0908335825,-27.863333,-27.8925,-29.051666835,-27.4725,-28.6516667525,69.916666665,69.67333333,68.19,67.356667,68.57833325,66.57666667,68.3866665,64.516667,72.16666667,0.285333333,0.3394165,0.40475,0.514,0.577,0.5550001665,0.68600000025,0.73358358325,-2.926985,-2.02708225,179.279138,188.1067325,199.2508745,194.4183635,0,0,0,97.7416664175,-20.43333333,-22.81,-2.2,-1.623,-0.996,-0.478,-0.127,-0.295
