DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
3,10.75,386.2625,10.92,3.436,16,284.5575,83.45,3.638,0.858,1.496,1.714275,1.0379,100.4025,70.75,15.845,9.4425,16.55725,0.558705,11.63125,11.20375,1391.05,745.13,91.3975,334.57,414.5
3,11.25,384.89,10.8545,2.547,17.7375,311,83.915,3.7995,0.86525,1.5994,1.8283,1.0367,100.3925,68.585,16.675,10.295,17.218,0.596455,11.7025,11.25,1467.75,788,97.0645,333.1725,420.015
3,11.75,384.32,11.05525,3.963,20.7625,342.7925,93.14175,3.973,0.90625,1.684575,1.854,1.0847,100.38,65.38075,17.262,11.29,17.8065,0.5973625,12.09825,11.3325,1516.55,818.81,100.975,336.4425,424.0025
3,12.25,383.56,10.85025,3.10025,19.75,354.585,93.48725,4.0625,0.9225,1.6839,1.953175,1.111075,100.37,62.935,17.92125,12.0325,18.16775,0.6123,12.5045,11.36,1534.025,835,104.6475,340.9,426.6075
3,12.75,383.0475,10.987,2.65925,21.3875,365.93,96.81175,4.199,0.96,1.7046,1.9169,1.1261,100.3,61.9375,18.47575,12.8725,18.548,0.60056,12.83825,11.39,1533.15,833.29,104.275,342.6975,432
3,13.25,381.9925,10.926,2.24,23.625,363.975,90.8,4.282,0.955,1.80875,1.94375,1.1363,100.27,61.635,19.015,13.5975,19.2465,0.58694,13.0115,11.46125,1496.325,812.75,103,344.4775,432.75
3,13.75,380.87,11.01275,2.4385,21.95,333.435,88.23275,4.23,0.922,1.7759,1.8943,1.1268,100.22,63.75,19.4625,14.205,19.145,0.54599,13.39975,11.5475,1416.25,767.9,101.855,344.9225,433.75
3,14.25,380.715,10.604,2.1615,20.175,326.155,81.117,4.4265,0.95,1.7687,1.9265,1.1449,100.1825,61.575,19.5975,15.095,19.763,0.53564,13.49725,11.71725,1330.175,717.34,96.518,346.1925,430
3,14.75,380.76,10.608,1.9575,19.425,293.285,77.353,4.26,0.958,1.73225,1.9248,1.13285,100.15,59.5455,19.9975,15.5425,20.2555,0.519975,13.48725,11.845,1214.675,658,89.37875,344.705,426.9025
3,15.25,380.7625,10.828,2.315,16.75,241.125,67.5175,4.281,0.9305,1.8082,1.839675,1.11925,100.13,59.1675,20.115,15.5575,20.28125,0.443315,13.58225,11.9335,1082,578,78.1355,343.9575,424.87
3,15.75,380.14,10.459,2.0435,14.625,213.79,59.7655,4.374,0.92225,1.717725,1.8311,1.12195,100.12,57.52,20.245,16.075,20.62275,0.385035,13.81475,12.018,910.6025,486.2625,68.59825,348.5925,420.4975
3,16.25,380.4,10.55,2.39775,13.025,153.205,56.85175,4.13,0.877,1.6554,1.7666,1.0785,100.1,58.5575,20.4865,16.07,20.891,0.34081,13.79225,12.13675,714.5,383.8975,57.56,340.2175,416.26
3,16.75,381.18,10.711,1.967,10.75125,106.7,40.508,3.85,0.854,1.5114,1.6872,1.0412,100.11,59.455,20.4525,15.8175,20.739,0.26163,13.69075,12.2035,485.075,280.1825,46.9,338.75,412.5
3,17.25,381.3325,10.656,1.9565,8.13625,53.078,32.744,3.75525,0.78725,1.403475,1.56865,0.94796,100.11,64.475,20.00925,15.4375,20.5285,0.192195,13.494,12.242,305.045,178.4625,36.22925,337.75,403.03
3,17.75,381.4275,10.877,2.07,5.925,12.2945,20.93525,3.405,0.671,1.2297,1.2772,0.82665,100.105,68.55,19.335,14.375,20.155,0.17762,13.2985,12.2875,139.22,79.15625,22.15,338.2425,397.415
3,18.25,382.46,11.11325,2.035,3.7675,-3.9065,12.9245,2.832,0.533,0.9865875,1.0994,0.6931925,100.12,68.12,18.55,12.3,19.24275,0.235325,13.22,12.3165,22.41025,16.1195,6.27625,335.495,390.8425
3,18.75,382.37,11.153,1.7545,2.43875,-4.81,9.2415,2.776,0.451,0.838685,0.988505,0.601365,100.135,75.9,17.34,11.03,18.512,0.24713,12.88775,12.3085,0.95625,-1.10375,2.38625,332.185,386.9975
3,19.25,383.345,11.5485,1.9975,1.54875,-4.212,6.3865,2.78,0.44,0.817155,0.9253375,0.548885,100.1425,79.5,16.5875,9.61,18.331,0.2760275,12.70125,12.3085,0.62225,-1.4725,2.378,333.6725,383.1625
3,19.75,383.8775,11.482,1.98075,0.43775,-5.20425,8.255,2.767,0.465,0.92527,0.99468,0.62662,100.1725,80.3,16.20325,9.11,17.568,0.27282,12.643,12.296,0.62225,-1.4825,2.335,332.8375,382.7
3,20.25,385.0725,11.41525,2.3555,0.0055,-5.255,9.2835,2.7805,0.426,0.88169,0.99411,0.629385,100.185,83.3,15.71,8.43,17.43825,0.26546,12.517,12.2675,0.6155,-1.43925,2.2065,330.2725,379.22
3,20.75,384.16,11.15925,2.19525,-0.517,-8.069,9.107,2.9265,0.453,0.89206,1.0178,0.6276125,100.22,86.9,15.3725,7.89,16.93475,0.2687025,12.443,12.22075,0.6195,-1.3625,2.1115,329.755,377.345
3,21.25,383.865,11.3625,2.47275,-0.77125,-7.73125,8.338,3.0545,0.44175,0.874465,1.0597,0.613125,100.2425,86.2,15.02,7.49,16.363,0.260325,12.3265,12.2375,0.808,-1.3115,2.028,329.6175,375.7575
3,21.75,384.2575,11.1945,2.181,-0.72025,-8.515,8.258,3.187,0.509,0.9523375,1.04905,0.6504075,100.25,88.1,14.8225,6.99,16.065,0.2519,12.25675,12.1775,0,-1.13425,2.0195,329.0225,376.365
3,22.25,385.2925,11.431,2.30025,-0.8115,-8.24,7.45,3.08775,0.48275,0.913635,1.03075,0.63538,100.2525,88.8,14.6475,7,15.8815,0.24425,12.10725,12.151,0,-1.305,2.0335,328.75,375.1925
3,22.75,386.3125,11.6415,2.4485,-0.92175,-7.487,5.64,2.872,0.47,0.88977,0.9827925,0.621105,100.2525,88.6,14.4325,6.4,15.7,0.23981,12.00575,12.10975,0,-1.191,2.049,327,374.3525
3,23.25,387.105,11.49325,2.03275,-0.67225,-8.3125,5.492,2.924,0.47,0.8955975,0.9955025,0.6194625,100.26,88.5,14.33,6.12,15.57175,0.2420125,11.92925,12.08375,0,-1.33525,2.07875,325.7725,372.7925
3,23.75,387.495,11.5045,2.111,-0.423,-6.8125,6.978,3.01,0.5,0.932425,0.9852,0.6313125,100.255,89,14.1875,6.04,14.96925,0.2412075,11.8605,12.03875,0,-1.3415,2.0275,327.445,371.69
4,0.25,390.53,14.708,3.7485,0.8225,-9.9305,14.158,2.734,0.4855,0.92957,0.95479,0.620165,100.005,86.9,17.595,7.29,18.974,0.297275,16.5465,16.842,0,-0.8005,2.1395,348.375,390.3325
4,0.75,390.07,14.73175,3.97,0.801,-7.95,11.4545,2.6715,0.4875,0.8919975,0.9590875,0.594985,99.9845,87.6,17.3875,6.82,18.65475,0.2874375,16.47925,16.82525,0,-0.95525,2.04525,345.705,391
4,1.25,392.01,14.8545,3.77225,0.934,-8.59,12.6435,2.774,0.447,0.91699,0.964655,0.60559,99.97325,88.9,17.1,6.49,18.329,0.29479,16.37575,16.77875,0,-0.87025,2.0495,348.4725,389.54
4,1.75,393.595,14.69275,3.36225,0.82,-9.53475,9.537,2.85,0.4385,0.8745625,0.9482125,0.6028975,99.95,89.911,16.6725,6.27,17.979,0.2750825,16.1855,16.7075,0,-1.06475,2.075,348.185,388
4,2.25,392.46,15.08975,3.7295,0.641,-10.317,10.285,2.786,0.4545,0.89846,0.95153,0.59455,99.946,91.3,16.33825,5.79,17.742,0.28524,16.037,16.59875,0,-0.88675,2.07225,346.0675,387
4,2.75,393.015,14.852,3.86,0.464,-9.5635,9.4715,2.61225,0.43075,0.84557,0.887515,0.564545,99.9495,92.2,15.89925,5.51,17.517,0.28493,15.9625,16.5225,0.46407,-1.0455,2.1505,344,386.48
4,3.25,394.02,15.0315,3.49525,0.34825,-9.409,11.2045,2.6605,0.43,0.8343625,0.9121275,0.5607725,99.9745,93.1,15.745,5.1225,17.267,0.2928675,15.86975,16.44875,0,-1.0815,2.14125,344.815,385
4,3.75,395.0125,15.398,3.452,0.22925,-9.05975,8.5175,2.48725,0.41075,0.8084025,0.847455,0.5415,99.99,94.35,15.761,4.9425,17.256,0.2709,15.78725,16.415,0.4678,-0.97175,2.1425,343.04,385
4,4.25,394.2575,15.151,3.124,-0.05375,-7.77675,6.8685,2.49475,0.38025,0.807945,0.83378,0.5319075,99.99175,95.3,15.37875,4.585,16.9315,0.279995,15.706,16.3975,0.061757,-0.94925,2.11725,347.0925,384.2
4,4.75,394.405,14.95125,3.63925,-0.32175,-7.673,9.032,2.4465,0.3835,0.7417625,0.835145,0.510625,100.0125,95.60425,15.3,4.2175,16.61225,0.2722675,15.64175,16.37625,0.38026,-0.83125,2.1545,346.0025,383.69
4,5.25,396.56,15.086,2.984,-0.517,-4.1815,8.82675,2.4015,0.3595,0.7315825,0.814235,0.5031975,100.05,96.09175,14.98525,3.855,16.565,0.291275,15.587,16.29375,0.872,-0.252,2.28125,350.175,382.09
4,5.75,397.57,14.777,3.4305,-0.504,-7.49425,11.599,2.524,0.3685,0.746825,0.80967,0.498025,100.08,96.5,14.82325,3.6325,16.27825,0.28086,15.52475,16.23625,19.48,11.1905,5.50725,346.0175,380
4,6.25,398.65,14.73075,2.62775,-0.3245,-5.40475,12.0085,2.47,0.39825,0.771935,0.85419,0.524365,100.1125,96.425,14.8175,3.635,16.2135,0.248065,15.4835,16.18375,114.4,63.51625,20.5505,345.92,382
4,6.75,398.115,15.078,2.2435,0.40625,0.6135,24.6,2.429,0.436,0.85878,0.92719,0.57331,100.1325,95.71475,15.2575,3.925,16.435,0.29365,15.41275,16.135,275.1,149.51,36.27875,345.0625,386.06
4,7.25,396.8975,14.84775,1.559,1.955,15.684,35.55725,2.585,0.515,0.98397,1.0728,0.69046,100.155,91.45,15.97775,5.1525,16.95575,0.373885,15.4705,16.087,469.05,251.175,48.637,344.405,392.58
4,7.75,392.39,14.70375,1.7095,3.0275,52.3595,62.522,2.723,0.595,1.1256,1.1489,0.75508,100.1475,86.4,16.795,6.37,17.89125,0.41221,15.462,16.027,669.85,366,60.701,345.3925,396.88
4,8.25,388.785,14.95525,1.60725,4.455,97.526,86.555,3.0575,0.6525,1.2238,1.332075,0.821705,100.165,82.5,17.59,7.8,18.76425,0.440445,15.50775,15.9475,869.005,467.0625,70.991,347.455,404.31
4,8.75,386.61,14.7665,1.7995,6.4375,135.68,106.11,3.106,0.719,1.30305,1.35445,0.84821,100.22,79.9,18.7,9.14,19.58025,0.45837,15.69725,15.88625,1059.25,571.05,82.938,345.39,413
4,9.25,384.71,15.082,-0.23675,8.305,187.48,125.37,3.2495,0.73,1.36785,1.4798,0.890865,100.23,75.394,19.835,10.62,20.64175,0.48566,15.85225,15.84375,1233,659.75,93.3285,352.765,419.75
4,9.75,382.81,15.06875,0.791,9.2275,218.87,133.6325,3.3885,0.734,1.4182,1.54325,0.9334925,100.22,71.1,20.74,11.86,21.31125,0.53883,16.03775,15.81,1378.175,740.75,101.63,356.27,426
4,10.25,382.5525,14.959,-0.61025,10.55,265.76,149.9775,3.446,0.777,1.479,1.541325,0.9471625,100.21,68.8925,21.35,13.895,22.21025,0.5862225,16.30975,15.8,1501.475,808.955,110.6225,358.815,434.03
4,10.75,383.05,15.12075,1.01,10.9,291.475,164.285,3.361,0.792,1.5054,1.6036,0.94485,100.1725,65.75,21.958,14.895,22.899,0.60768,16.77075,15.85625,1609.125,873.0475,118.68,360.71,441.73
4,11.25,381.12,15.073,-0.719,11.875,311.83,174.48,3.537,0.821,1.58915,1.6664,0.9839775,100.16,62.245,22.50425,16.22,23.5405,0.6306075,17.41675,15.96375,1667.5,906,121.33,361,446
4,11.75,380.76,15.106,0.73425,13.95,321.6675,184.55,3.674,0.833,1.587275,1.714475,1.01035,100.14,59.18825,23.2985,17.4075,23.93325,0.633385,17.95475,16.084,1731.475,928.1675,126,362.82,450.37
4,12.25,379.43,14.6695,-0.637,14,337.18,184,3.598,0.8345,1.6259,1.7536,1.0487,100.1,57.5975,24.0525,18.605,24.551,0.65091,18.26375,16.2725,1745,941.76,128,362,455.76
4,12.75,379.3625,14.27825,-0.4045,13.1275,332.815,183.46,3.69875,0.83,1.637325,1.825325,1.029725,100.105,55.2625,24.375,19.2825,24.807,0.6434175,18.51825,16.36375,1710.25,933.52,126.18,367,457
4,13.25,379.63,13.809,0.64025,15.2,349.745,196.2025,3.802,0.892,1.661,1.803975,1.069925,100.06,54.02625,24.58225,19.9375,25.11325,0.642055,18.881,16.51125,1697.1,914.5,127,369.24,457
4,13.75,379.61,13.46175,0.04,17.175,321.27,181.02,3.6355,0.88725,1.655625,1.7749,1.037875,100.0225,52.7,25.075,20.4825,25.4195,0.6210825,19.1095,16.6525,1610.175,867,121,369.9,455.81
4,14.25,379.55,13.486,0.2955,15.8,278.685,165.695,3.633,0.886,1.655525,1.80985,1.0576,99.99475,53.325,25.2075,21.4375,25.345,0.55868,19.376,16.815,1510,813.2725,116.62,368.74,455.05
4,14.75,379.705,13.009,0.583,14.8875,260.12,170.08,3.8525,0.874,1.64995,1.7605,1.0613,99.933,51.975,25.48,22.2875,25.56275,0.5507875,19.39925,16.92125,1408.725,742.6225,108.6925,366.535,452.5875
4,15.25,378.555,12.9925,0.649,13.4575,232.6525,151.035,3.803,0.8645,1.616325,1.7842,1.049475,99.91175,50.9,25.61,22.63,25.743,0.4861425,19.68575,17.0175,1263.5,658.5975,100.3325,361.79,451.895
4,15.75,378.38,12.9495,1.09225,11.775,194.7175,135.5,3.6785,0.82625,1.54825,1.6941,0.99119,99.87825,50.65,25.6,22.5725,26.0025,0.429875,19.705,17.155,1089.4,573.25,90.83625,365.25,447
4,16.25,377.43,12.836,1.1,10.665,149.525,108.9725,3.70325,0.78,1.5108,1.62385,0.997695,99.87375,54.3,25.5,22.585,26.07875,0.36801,19.551,17.3225,898,474.655,80.75,361.82,444.4
4,16.75,378.6325,12.67,1.653,9.3075,86,87.972,3.46275,0.73975,1.4439,1.5064,0.89476,99.84325,52.275,25.36,22.59,25.887,0.28754,19.67425,17.5455,697,357,66.1,359.65,440.86
4,17.25,378.395,12.7435,1.64,7.98,48.44075,70.0885,3.2565,0.7085,1.37555,1.40115,0.877525,99.843,55.0675,25.165,21.845,25.45325,0.2262275,19.4555,17.61875,493.95,247.6,52.659,357.76,435.8
4,17.75,378.685,12.98975,1.858,6.69,11.7735,48.3955,3.1,0.64525,1.2013,1.23665,0.7805025,99.86,56.6925,24.625,20.6275,25.2445,0.19364,19.31475,17.6965,301.1,149,39.811,356,431.51
4,18.25,378.62,13.329,2.0455,5.1475,-3.24725,32.683,2.67,0.506,1.0261,1.0557,0.66227,99.86,60.1925,23.86,18.19,24.46,0.25671,19.06275,17.752,132.9,61.512,22.1,353.92,423
4,18.75,380.11,13.802,2.98475,3.6025,-5.5095,19.395,2.463,0.4315,0.89103,0.85283,0.54369,99.854,65.5,22.74,15.9175,23.884,0.31828,18.82275,17.7815,14,8.81,4.337,348,410
4,19.25,380.7475,14.02875,3.275,3.02625,-5.835,15.4305,2.58,0.4305,0.8796475,0.85952,0.5535675,99.873,71.639,21.655,13.095,23.1455,0.3297075,18.739,17.796,0.8965,-1.224,2.25,348.23,405.75
4,19.75,382.53,14.2615,3.408,2.6225,-5.8315,16.02775,2.5775,0.4145,0.8872425,0.8732175,0.5333225,99.9125,75.55,20.5975,11.6025,22.26725,0.316625,18.54825,17.78225,0.79875,-1.4045,2.31475,353,401
4,20.25,384.355,14.38,3.603,2.0925,-7.74475,17.8,2.6895,0.4205,0.8335,0.95603,0.54362,99.916,77.525,19.95,10.795,21.91,0.34267,18.195,17.76975,0.61963,-1.216,2.25425,351,399.49
4,20.75,386.345,14.418,4.348,1.76,-9.045,17.43175,2.639,0.4555,0.87472,0.93843,0.57296,99.958,78.825,19.51,10.31,21.499,0.30939,17.91875,17.75825,0.60975,-1.164,2.1925,350.58,397.93
4,21.25,386.51,14.519,4.42,1.6775,-8.661,16.19225,2.654,0.48075,0.9164,0.98977,0.60272,99.96975,81.10525,19.15,9.535,20.991,0.30151,17.65925,17.73375,0.6165,-1.14175,2.22725,350.195,396.3625
4,21.75,387.005,14.499,4.414,1.415,-8.473,15.4955,2.67725,0.45325,0.89976,0.90707,0.58552,99.971,81.875,18.9,9.04,20.636,0.28912,17.5345,17.6275,0,-1.06925,2.22,350.17,395.82
4,22.25,387.83,14.47525,4.0195,1.3075,-8.81,13.7905,2.76,0.48175,0.929435,0.98747,0.601955,99.98425,82.241,18.7715,8.8,20.30475,0.284085,17.27625,17.5275,0,-1.1315,2.23625,346.6925,394.4925
4,22.75,387.96,14.91375,3.99,1.295,-9.66575,14.308,2.7985,0.4815,0.919675,0.985335,0.624135,99.99625,81.7,18.488,8.31,20.0095,0.291375,17.081,17.4325,0,-0.98725,2.21575,346.4275,395
4,23.25,388.1725,14.745,4.13175,1.26,-10.4145,12.9845,2.7215,0.4545,0.90307,0.9701675,0.604765,99.968,84.1,18.0725,8.09,19.627,0.2914825,16.94025,17.3275,0,-1.091,2.1845,343.67,392.3825
4,23.75,389.0775,14.58,3.84,1.2475,-11.06,12.7,2.69625,0.45825,0.894655,0.937065,0.597645,99.9655,85.7,18.0375,7.81,19.259,0.292455,16.83325,17.255,0,-1.054,2.136,344.735,391.7725
5,0.25,389.21,18.2565,4.629,0.90025,-8.29425,14.2465,2.448,0.349,0.73688,0.7711625,0.464195,99.947,95.906,19.23,5.255,21.12225,0.30425,20.36525,20.70125,0,-0.96625,1.92,362.205,405.0925
5,0.75,390.5375,18.60725,4.61775,0.755,-10.171,13.388,2.412,0.35725,0.7286875,0.78136,0.47238,99.922,95.9285,18.905,4.9725,20.64425,0.323025,20.283,20.6,0,-1.03475,1.86175,358.995,404.3075
5,1.25,392.3125,18.30325,4.574,0.60475,-6.973,12.37275,2.49275,0.35525,0.75904,0.8175725,0.5005325,99.907,96.15,18.5625,4.95,20.45625,0.2998425,20.127,20.5175,0,-1.00175,1.871,356.3825,402.895
5,1.75,393.225,18.305,4.35625,0.418,-7.01,12.3815,2.4865,0.3705,0.76267,0.78748,0.490615,99.9105,96.15,18.347,4.725,20.161,0.295685,19.94875,20.42,0,-0.967,1.845,359.55,401.385
5,2.25,394.2,18.353,4.39225,0.15075,-7.342,11.466,2.36,0.342,0.727305,0.795325,0.466185,99.897,96.8,18.09,4.2175,19.8985,0.306465,19.82975,20.33,0,-0.946,1.885,359.6175,400.0425
5,2.75,394.84,18.49025,4.14475,-0.05075,-7.35875,9.725,2.317,0.311,0.6570625,0.742365,0.4472025,99.901,97.32,17.739,3.5725,19.66275,0.28865,19.72975,20.26125,0.83575,-0.92575,1.89375,360.0075,399.035
5,3.25,395.14,18.145,4.454,-0.24575,-7.674,11.191,2.309,0.3315,0.68935,0.72551,0.43878,99.916,97.7,17.56,3.55,19.338,0.30088,19.58175,20.19125,0.8495,-0.98075,1.94075,361.3625,397.97
5,3.75,397.52,17.83,4.269,-0.389,-6.957,11.3725,2.36375,0.3295,0.7081525,0.770805,0.4624775,99.92425,97.8,17.2875,3.2475,19.11175,0.291185,19.51575,20.13125,0.8405,-0.8075,1.95,359.96,396.275
5,4.25,398.16,17.9035,4.073,-0.4435,-6.60775,10.17425,2.42,0.31625,0.679775,0.763905,0.4584175,99.93875,98.01425,17.1275,3.085,18.994,0.30357,19.456,20.06,0.8175,-0.6985,1.9885,361.9175,395.45
5,4.75,398.48,17.871,4.056,-0.49175,-7.718,9.084,2.492,0.329,0.727875,0.7802975,0.4661275,99.97925,98.183,17.025,2.7575,18.81125,0.29076,19.2905,19.9975,0.8685,-0.54525,2.0435,359.695,395.1975
5,5.25,398.4975,17.54,4.1,-0.5155,-7.452,12.27425,2.468,0.3475,0.73213,0.80334,0.481455,100.01,98.262,16.9675,2.6025,18.75,0.280405,19.162,19.93875,20.034,10.275,5.0645,359.4175,396.005
5,5.75,400.2525,17.811,2.55,-0.1545,-5.934,13.71925,2.4245,0.34825,0.7453575,0.8112325,0.48322,100.04,98.075,17.045,2.635,18.75925,0.26998,19.03925,19.865,106.75,57.58275,17.7895,360,397.215
5,6.25,399.41,18.202,1.441,0.13175,-2.61,25.05,2.38,0.3685,0.78379,0.86968,0.51175,100.07,97.90075,17.2,2.8,18.913,0.27483,18.9955,19.7875,257.5,135.25,34.2735,359.5,400
5,6.75,396.19,18.511,-0.772,0.62075,6.873,44.52775,2.352,0.427,0.81964,0.94644,0.56282,100.1025,97.46325,17.8075,3.7325,19.313,0.32308,18.993,19.72375,437.2325,230.75,48.225,359.2,404.82
5,7.25,392.16,18.7445,-2.309,1.47,25.784,70.462,2.471,0.477,0.930535,0.99935,0.6093125,100.12,94.375,18.6925,4.85,20.15175,0.39849,19.05825,19.67375,638.99,334,60.26725,359.7075,411
5,7.75,387.8,19.01075,-6.6525,2.795,49.846,107,2.5165,0.5125,1.0005,1.0869,0.65968,100.12,90.43475,19.6775,6.065,20.99025,0.39621,19.10375,19.625,841.565,434.25,74.68175,362,417.1875
5,8.25,383.48,19.1605,-8.13225,4.145,76.00925,148.92,2.64475,0.562,1.1264,1.165675,0.7138375,100.13,86.475,20.5975,7.3975,21.84275,0.4022,19.21225,19.565,1033.275,535.2675,87.843,361.46,424.46
5,8.75,378.99,19.141,-9.4125,5.5625,113.85,182.9875,2.79725,0.59375,1.16715,1.2448,0.76638,100.1225,83.925,21.4225,8.9275,22.4635,0.434125,19.466,19.53375,1215.25,629.13,100.65,363,431.02
5,9.25,377.78,19.438,-11.63525,6.175,136.345,204,2.91275,0.656,1.2179,1.3209,0.7849825,100.13,81.0485,22.3875,10.4,23.3375,0.4463825,19.88775,19.55875,1380,716.75,110.405,363.31,435.8425
5,9.75,374.615,19.2965,-12.5925,6.9125,158.17,250.985,3.065,0.672,1.280525,1.40395,0.7997025,100.13,78.09,23.185,11.69,24.024,0.4867775,20.3585,19.61375,1524.75,790.18,120,364,441.54
5,10.25,375.2225,19.14,-13.9095,7.6975,184.1325,282,3.047,0.665,1.330425,1.435825,0.8383825,100.13,76.2,23.9,12.9875,24.64575,0.4968675,20.68475,19.69125,1643.775,861.2375,130.14,368,446.04
5,10.75,374.6825,18.83,-13.49,8.67,198.36,293.0775,3.009,0.695,1.384,1.4545,0.82538,100.13,73.16675,24.59,13.93,25.166,0.525045,20.92725,19.76875,1728.975,909.12,138.985,373,449.59
5,11.25,372.78,18.409,-14.835,9.1425,216,312.31,3.106,0.69,1.3114,1.5314,0.828875,100.12,70.575,25.205,15.18,25.808,0.537595,21.316,19.84125,1800,946.95,143.9175,375.32,453.47
5,11.75,372.78,18.679,-15.198,9.5025,219.555,330.975,3.03,0.703,1.3694,1.48615,0.845425,100.09,66.98025,25.78,16.355,26.237,0.5401975,21.60775,19.8925,1832.4,959.675,146.07,379,457.19
5,12.25,371.215,18.2815,-14.8,9.995,215.415,325.52,3.0035,0.714,1.381875,1.513125,0.8422475,100.05,65.8,26.3325,17.56,26.55825,0.5343625,21.98825,20.04625,1833.5,960.25,145.4075,378.3575,458.455
5,12.75,370.895,18.04775,-16.079,10.0675,213.0525,330,3.043,0.69025,1.3703,1.5433,0.84973,100.03,63.75525,26.48,18.405,26.957,0.53348,22.29975,20.24,1812.825,954.9475,146.1525,382.82,460.6025
5,13.25,370.27,17.8085,-13.459,10.25,199.185,322.96,3.10425,0.6985,1.4376,1.5336,0.85958,100.02,63.47125,26.97,19.07,27.337,0.50459,22.80575,20.43325,1773.5,940.6025,146.055,384.0575,460.765
5,13.75,369.47,17.903,-13.88,10.9,185.76,320.935,3.1655,0.708,1.393575,1.48215,0.8499625,100,62.005,27.155,19.6475,27.42925,0.49149,23.0415,20.535,1688.55,891.5375,140.8275,381.2825,461.355
5,14.25,369.9925,17.958,-12.9575,10.95,164.7425,304.325,3.1815,0.6935,1.40335,1.50165,0.863285,99.9995,61.05,27.46,20.5975,27.6115,0.454035,23.35925,20.5635,1603.5,836.2075,134.065,377.49,461.95
5,14.75,370.155,17.32225,-12.535,10.1875,145.6,276.695,3.143,0.683,1.36605,1.5035,0.815875,99.968,61.7075,27.52,20.765,27.6335,0.417595,23.492,20.7295,1480.5,771.725,126.12,379.285,459.475
5,15.25,369.78,17.7465,-11.524,9.495,127.86,267.195,3.119,0.669,1.3387,1.4812,0.81266,99.92,60.6265,27.4,20.97,27.579,0.39444,23.54675,20.885,1340.5,695.745,116,380,457.865
5,15.75,369.0925,18.074,-10.345,8.7575,98.035,234.8475,2.99625,0.645,1.296725,1.371425,0.7868175,99.89875,62.965,27.49,21.055,27.80025,0.340285,23.49525,21.01875,1179.5,609.495,107,379.49,457.51
5,16.25,370.79,17.846,-8.95575,8.5225,69.4425,196.6,3.0105,0.63,1.22005,1.344575,0.7616925,99.9095,64.767,27.02,20.84,27.63925,0.3236625,23.3605,21.15625,991.5,513.87,95.218,377.265,455.195
5,16.75,369.66,18.132,-5.17,7.7075,44.20975,159.1,2.7605,0.5705,1.129825,1.221825,0.71648,99.913,67.121,26.61,20.32,27.53625,0.2652875,23.3245,21.2775,790.085,411.105,80.8435,377.75,450.825
5,17.25,370.1,18.1165,-3.5415,6.845,25.40625,124.635,2.5035,0.5,1.001025,1.08325,0.6220075,99.911,68.2,26.3675,19.665,27.35925,0.21764,23.197,21.3405,584.545,307.105,66.769,375.59,447.895
5,17.75,371.2375,18.35225,-2.21025,6.16,3.9995,83.45875,2.228,0.43575,0.90056,0.95646,0.55534,99.911,70.2,26,18.735,27.042,0.2281,23.018,21.3925,402.5,210.545,52.498,370.675,442.015
5,18.25,371.6925,18.48175,-0.2925,5.255,-2.7255,44.71375,2.1325,0.354,0.806455,0.77661,0.491745,99.90125,73.5,25.4,16.72,26.5925,0.2346,22.78275,21.41875,230.05,121.21,37.8045,371.59,438.12
5,18.75,371.6075,18.663,0.82875,4.3925,-2.56775,22.57075,1.946,0.302,0.6803,0.6750875,0.4117325,99.912,78.612,24.37,13.645,26.142,0.2859125,22.53525,21.43425,88.5865,43.7965,17.639,368.3,429.78
5,19.25,373.65,18.691,2.5685,3.6675,-3.344,18.009,2.047,0.295,0.67992,0.6671575,0.406075,99.92325,82.7,23.27925,10.835,25.48275,0.32428,22.27825,21.4385,6.4159,5.8575,3.5475,369.8725,421.0325
5,19.75,374.7675,18.679,2.68975,2.965,-2.849,14.4095,2.113,0.2495,0.63928,0.66482,0.3964,99.955,86.575,22.2575,8.415,24.738,0.3428,22.12725,21.41875,0.551025,-1.40925,2.19625,367.28,418.705
5,20.25,377.97,18.498,3.167,2.4325,-2.909,13.254,2.1175,0.2525,0.62659,0.67387,0.3779,99.959,90.287,21.4675,7.32,24.232,0.34395,21.86475,21.37875,0.200866175,-1.25475,2.117,362.82,415.4
5,20.75,381.38,18.355,3.5,2.06,-4.841,14.5915,2.18725,0.2675,0.70386,0.71246,0.3716,99.9735,92.45,20.9075,6.3975,23.423,0.33178,21.75575,21.3315,0.45749,-1.18025,2.1125,362.3425,413.0025
5,21.25,381.6325,18.429,4.433,1.6775,-6.052,16.749,2.2405,0.291,0.68048,0.69612,0.40933,99.99125,93.24575,20.4225,6.135,23.012,0.31994,21.493,21.305,0.21842325,-1.075,2.17,363.8125,411.9075
5,21.75,384.01,18.0395,4.1,1.4125,-4.81175,16.3765,2.3785,0.3295,0.6819875,0.707665,0.4394075,99.9985,93.8,20.325,5.89,22.87275,0.3172675,21.35375,21.19925,0,-1.04,2.141,365.185,410.4725
5,22.25,383.99,18.483,4.881,1.1725,-5.8,14.51725,2.39325,0.3335,0.7176125,0.77132,0.4438925,100,94.3495,20.076,5.9,22.50275,0.31847,21.21225,21.12375,0,-0.91475,2.07275,362.035,410.0525
