DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,1.035,7.1425,14.98,15.5975,92.835,0.087249999999998,1.3115,-10.966,16.7175,16.7972499999999,16.2695,3.01675,10.27
1,0.75,0.9885,7.228,14.9075,15.471,92.53375,-0.182750000000002,1.06225,-10.06975,7.0625,24.578,21.3275,3.0115,10.1
1,1.25,1.021,6.84399999999999,14.9775,15.455,93.215,-0.072750000000002,1.12225,-10.44675,16.4525,20.43825,27.92,3.796,10.04
1,1.75,1.0085,6.72099999999999,14.5,15.492,93.20375,-0.144250000000001,1.329,-11.14525,14.1725,17.8525,15.65825,2.69125,10.01
1,2.25,1.0095,7.17,14.463,15.676,92.17525,-0.354250000000001,0.982,-11.60475,23.1275,18.33,13.37875,3.13,9.9265
1,2.75,0.973,6.88400000000001,14.753,15.418,91.4305,-0.103750000000001,1.097,-11.1855,33.39,12.502,14.883,3.55,9.788
1,3.25,0.943999999999999,6.52999999999999,14.49,15.21,91.86975,0.0162499999999989,1.12075,-8.1705,11.2425,17.06625,13.82,2.6,9.644
1,3.75,0.89,6.12125,14.23,15.07875,92.4605,-0.0922500000000025,1.3215,-10.24325,7.3025,17.97625,16.4415,2.53,9.5255
1,4.25,0.89875,6.90499999999999,14.209,15.083,92.185,-0.212250000000002,1.46375,-8.9275,18.645,15.171,17.622,2.47875,9.394
1,4.75,0.978,6.95125,14.525,15.1975,92.9725,-0.1095,1.163,-10.03625,19.1725,10.07025,19.125,2.782,9.256
1,5.25,1.0325,6.6155,14.339,14.80775,91.8595,-0.17475,1.22075,-12.281,-0.8425,18.3514999999999,12.10725,2.5805,9.1535
1,5.75,0.87,6.24299999999999,14.354,15.13825,91.7005,-0.123250000000002,1.12975,-12.9535,8.595,16.4199999999999,15.46,2.325,9.0465
1,6.25,0.8665,6.17600000000001,14.089,14.87,92.014,-0.0385000000000014,1.03525,-12.22125,30.53,18.4949999999999,17.553,2.65275,8.947
1,6.75,0.903,6.3365,14.081,14.7065,92.884,4.8935,1.9105,-9.75,10.9175,23.7205,16.3665,2.35125,8.917
1,7.25,0.906999999999999,6.08449999999999,13.689,14.8685,92.4915,73.132,25.5065,5.65425,7.3925,12.9555,23.7175,2.29,8.8925
1,7.75,0.973999999999999,6.32899999999999,14.367,15.5625,92.711,173.4425,43.05775,59.53475,-45.065,34.34125,32.3152499999999,2.575,8.8555
1,8.25,0.96,6.52749999999999,15.683,16.245,92.1505,281.37425,53.9745,127.1125,-76,61.6925,43.535,2.6515,8.834
1,8.75,0.9465,6.6195,16.732,16.89825,92.17,381.4765,61.732,192.17375,94.4675,116.48525,65.94725,2.03599999999999,8.834
1,9.25,1.084,6.924,18.002,17.8,90.792,470.41475,70.504,267.65925,15.9175,154.14275,67.75125,2.11799999999999,8.8855
1,9.75,1.11875,6.99875,18.757,18.35775,89.062,554.50075,82.57825,331.69925,152.73,184.75775,79.89075,2.397,9.0145
1,10.25,1.1355,7.45175,19.197,18.66525,88.8089999999999,618.1435,96.57175,387.669,61.57,235.512,88.903,2.837,9.2315
1,10.75,1.188,8.054,19.288,18.828,89.26,672.76975,106.82175,415.44525,62.935,255.134,103.487,2.735,9.5035
1,11.25,1.158,7.422,19.633,19.076,86.2415,697.85975,114.6345,430.391,205.455,282.273,123.64,2.75125,9.899
1,11.75,1.208,7.77,19.52,18.896,82.6955,710.53425,115.98625,447.41275,47.915,291.172,115.455,2.93625,10.4155
