DOY2,HR2,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS,G
1,23.75,99.3707965,73.5575,-31.539,-62.1695,0,0,-10.4475,-9.5185,124.66,167.81,-30.955,-15.87325
2,0.25,100.37979,73.634,-35.735,-58.9292,0,0,-9.605,-8.664,125.09,153.03,-35.522,-14.7445
2,0.75,100.37981,73.275,-36.437,-58.2125,0,0,-9.368,-8.449,120.99,153.34,-36.091,-14.7215
2,1.25,100.38152,73.089,-37.06,-59.7754,0,0,-9.678,-8.598,125.02,152.7,-36.725,-14.6905
2,1.75,100.37332,73.138,-36.64,-61.5498,0,0,-10.041,-8.67,125.62,151.74,-36.125,-14.66175
2,2.25,100.37072,73.055,-36.21,-58.1355,0,0,-10.42,-8.534,120.82,152.98,-35.802,-14.634
2,2.75,100.36066,73.181,-36.524,-59.3523,0,0,-10.305,-8.635,124.65,153.63,-35.917,-14.591
2,3.25,100.36087,73.104,-36.904,-58.8967,0,0,-9.816,-8.566,124.23,154.31,-36.27,-14.56625
2,3.75,100.34698,73.418,-36.449,-63.0488,0,0,-9.431,-8.556,123.09,154.68,-35.639,-14.61625
2,4.25,100.332565,73.3035,-35.285,-61.019225,0,0,-9.30725,-8.5065,122.01,154.825,-35.577,-14.6903125
2,4.75,100.323285,73.48025,-35.103,-60.431775,0,0,-9.4365,-8.761,122.1175,155.15,-35.744,-14.7195
2,5.25,100.31928,73.513,-35.383,-58.7329,0,0,-9.606,-8.745,121.74,157.57,-35.652,-14.79325
2,5.75,100.30883,73.724,-35.139,-58.7067,0,0,-9.495,-8.939,122.64,154.41,-35.304,-14.83825
2,6.25,100.31673,73.731,-34.884,-58.7359,0,0,-9.818,-8.779,123.94,155.02,-34.858,-14.8915
2,6.75,100.34773,73.928,-34.647,-58.9545,0,0,-9.456,-8.912,123.51,155.26,-34.478,-14.90325
2,7.25,100.37003,73.608,-34.789,-61.0251,0,0,-9.894,-8.924,123.29,156.93,-34.548,-14.9025
2,7.75,100.36261,73.384,-34.629,-59.4128,0,0,-10.023,-8.978,123.13,156.4,-34.878,-14.9045
2,8.25,100.31855,73.338,-34.672,-58.4758,0,0,-9.83,-8.57,123.45,155.08,-34.929,-14.883
2,8.75,100.30604,73.654,-34.795,-60.3665,0,0,-9.314,-8.691,123.36,154.04,-35.042,-14.84925
2,9.25,100.30638,73.656,-34.625,-59.8803,0,0,-9.289,-8.571,123.76,153.84,-34.91,-14.78
2,9.75,100.30618,73.173,-34.498,-59.7491,0,0,-8.555,-8.2635,123.88,153.14,-34.933,-14.7175
2,10.25,100.30027,72.981,-35.249,-60.1518,0,0,-8.0888,-7.066,123.27,154.08,-34.95,-14.66725
2,10.75,100.30965,72.835,-35.139,-60.6322,0,0,-7.0668,-5.5373,122.65,153.51,-34.877,-14.61625
2,11.25,100.30181,71.336,-34.472,-74.561,0.677,4.8348,-4.724,-3.8336,122.71,153.67,-34.268,-14.5775
2,11.75,100.30913,70.47,-34.274,-68.612,9.586,9.933,-2.034,-0.9297,123.19,154.7,-34.047,-14.52475
2,12.25,100.3182,69.761,-33.655,-69.676,13.82,13.785,2.1133,2.3337,122.8,155.04,-33.278,-14.49875
2,12.75,100.33982,70.087,-33.211,-64.037,14.575,23.419,6.8966,6.6241,122.96,155.19,-32.582,-14.459
2,13.25,100.35322,72.222,-32.63,-53.905,18.359,26.951,9.966,8.835,122.72,155.68,-32.559,-14.419
2,13.75,100.37336,71.04,-32.298,-50.481,20.694,27.038,11.106,9.988,122.78,156.34,-32.469,-14.3945
2,14.25,100.36321,70.37,-32.075,-49.159,20.693,24.636,11.051,8.967,122.69,156.26,-32.207,-14.364
2,14.75,100.3770175,72.10375,-31.95925,-51.589,18.51575,18.292,7.631775,6.316625,126.1225,156.27,-32.30025,-14.2665625
2,15.25,100.399975,72.7925,-34.18125,-48.80875,11.20875,13.44375,2.353625,2.869625,123.1625,155.85,-33.25125,-15.1409375
2,15.75,100.3791375,73.03125,-33.985,-49.785,7.064625,7.88075,-1.859,-0.875,122.4,155.05,-33.52125,-14.86875
2,16.25,100.3733125,73.50125,-34.05375,-49.73075,5.031625,0.2305,-4.786125,-3.57775,121.675,154.025,-33.925,-14.60875
2,16.75,100.369425,73.7275,-34.60125,-53.1305,0.00725,0,-6.881,-5.901875,121.4875,152.75,-34.62,-14.3621875
2,17.25,100.3693125,73.8325,-34.585,-57.742875,0,0,-8.278125,-6.732,121.25,151.9375,-35.12125,-14.3409375
2,17.75,100.38195,73.92125,-34.87,-57.4765,0,0,-9.03,-7.507875,121.675,153,-34.94125,-14.3775
2,18.25,100.3795375,74.14875,-34.98,-58.118375,0,0,-9.63375,-8.26975,122.2,153.3125,-35.085,-14.420625
2,18.75,100.3848625,74.235,-35.48125,-58.296875,0,0,-10.19125,-8.713625,122.5125,152.7125,-35.44625,-14.47125
2,19.25,100.3849,73.68375,-35.1875,-57.97975,0,0,-9.75125,-8.87,123.125,153.825,-35.79125,-14.4984375
2,19.75,100.3876,73.925,-35.215,-56.074875,0,0,-9.44375,-8.5825,123.325,153.1125,-35.9125,-14.5321875
2,20.25,100.3799,73.545,-35.51375,-56.487375,0,0,-9.9275,-8.44125,123.7875,152.6375,-35.3225,-14.551875
2,20.75,100.390775,73.7475,-35.3675,-55.994625,0,0,-9.55625,-8.5275,124.2125,153.2875,-35.285,-14.57375
2,21.25,100.3869,74.04125,-34.99875,-55.603,0,0,-9.9725,-8.5975,124.0625,154.825,-35.24,-14.593125
2,21.75,100.3764875,73.95375,-34.55,-55.389625,0,0,-9.3625,-9.03625,124.2875,155.275,-35.34875,-14.624375
2,22.25,100.3575125,73.8425,-34.82875,-54.54,0,0,-9.72,-8.97875,125.05,154.3875,-35.5875,-14.6420625
2,22.75,100.350425,73.35875,-35.38,-54.123125,0,0,-9.87625,-8.3475,124.9,154.35,-36.0975,-14.67125
2,23.25,100.3880625,73.37625,-35.37625,-54.592375,0,0,-9.91875,-8.31,124.2375,153.55,-36.245,-14.6965625
2,23.75,100.375175,73.68375,-36.0675,-57.327,0,0,-9.4925,-8.31125,124.8875,153.5,-35.81375,-14.7178125
3,0.25,99.89331025,73.442,-36.49325,-57.870475,0,0,-10.71575,-9.8325,123.965,153.93,-37.07775,-13.9652625
3,0.75,99.8850785,73.383,-36.37,-59.203075,0,0,-11.37175,-10.5975,124.1325,153.7125,-36.9985,-14.0890625
3,1.25,99.88846075,73.09625,-36.697,-59.170175,0,0,-11.3005,-10.32525,124.235,153.3075,-37.342,-14.23993125
3,1.75,99.8947645,73.23425,-36.7095,-58.3992,0,0,-10.8195,-10.3875,124.62,153.005,-37.33275,-14.3706875
3,2.25,99.894851,73.23475,-36.2445,-57.7929,0,0,-11.6245,-9.80825,125.32,152.205,-37.64325,-14.48235
3,2.75,99.87204375,73.117,-36.09925,-57.0983,0,0,-11.147,-10.0955,125.4275,151.81,-37.78775,-14.58230625
3,3.25,99.8692965,72.94775,-36.17075,-56.267675,0,0,-10.85975,-10.14475,125.3175,151.215,-38.0605,-14.68144375
3,3.75,99.87398425,72.9,-36.503,-55.99725,0,0,-11.2265,-10.27725,125.6075,150.8075,-37.99975,-14.7492375
3,4.25,99.855735,73.06075,-36.479,-56.23735,0,0,-10.1275,-9.87175,126.105,150.61,-37.825,-14.802825
3,4.75,99.84613325,73.75775,-35.75475,-55.9978,0,0,-10.40625,-9.6895,126.42,151.11,-37.32825,-14.82683125
3,5.25,99.84806225,73.45225,-35.907,-55.03495,0,0,-10.54775,-9.31975,126.23,151.595,-37.04875,-14.88733125
3,5.75,99.84813425,73.2535,-36.15225,-55.047925,0,0,-10.86975,-10.47425,125.56,151.3075,-37.13475,-14.91433125
3,6.25,99.8515845,73.0545,-36.08375,-55.1488,0,0,-9.879,-10.6475,125.8575,151.33,-36.95275,-14.96778125
3,6.75,99.85275725,72.7565,-36.582,-55.0532,0,0,-9.9425,-9.1295,126.2375,151.14,-36.78575,-15.06961875
3,7.25,99.84954925,73.2325,-36.42025,-54.731675,0,0,-9.84,-9.015,126.8025,150.9125,-37.18525,-15.1961625
3,7.75,99.85071125,72.01275,-37.34125,-58.451575,0,0,-9.194,-8.91475,126.4,151.365,-37.91275,-15.31004375
3,8.25,99.8456015,71.7485,-37.57025,-58.59925,2.01555,1.965725,-6.936175,-6.773625,125.9,151.2275,-37.816,-15.41250625
3,8.75,99.8449765,71.59225,-37.2815,-56.22145,7.1308,9.8615,-3.060875,-2.2184,125.41,152.0075,-37.3475,-15.5116875
3,9.25,99.84923775,70.44525,-36.907,-63.896,23.9305,23.401,6.5979,4.6075,125.7025,153.025,-36.73875,-15.5591875
3,9.75,99.861427,69.99375,-36.384,-60.7975,49.927,45.939,19.2205,15.90925,126.205,153.74,-36.52975,-15.5834375
3,10.25,99.87808075,69.12675,-35.42875,-60.8425,77.4705,69.20725,36.45625,29.60275,126.4075,155.7175,-35.9745,-15.5618125
3,10.75,99.889763,68.727,-35.0425,-64.855,110.745,102.0475,54.14075,44.39725,127.25,158.2075,-35.20175,-15.5899375
3,11.25,99.914485,68.124,-34.143,-90.92,131.46,133.31,67.0305,59.0075,126.835,160.34,-33.9095,-15.61075
3,11.75,99.9091055,69.0595,-32.914,-51.56,149.46,159.92,84.2,70.3905,127.41,162.625,-32.6135,-15.3325
3,12.25,99.9357305,67.44,-32.4095,-48.465,143.95,178.02,90.765,76.868,127.91,164.64,-32.0845,-15.08425
3,12.75,99.956598,68.2835,-32.202,-45.975,183.78,206.62,109.1,92.105,127.905,165.985,-31.77,-15.04075
3,13.25,99.964634,66.265,-32.2325,-45.745,184.185,223.115,119.31,100.33,128.23,167.75,-31.549,-14.998125
3,13.75,99.976147,66.9025,-31.7945,-39.8,168.485,227.895,115.285,100.675,127.94,169.31,-31.1015,-14.925225
3,14.25,99.9874275,66.812,-30.7685,-34.525,201.025,220.615,117.07,99.005,127.4,170.32,-30.004,-14.85355
3,14.75,99.97110675,67.04225,-30.76975,-28.1525,188.3125,191.275,103.075,85.647,128.5625,171.1925,-30.12175,-14.8025
3,15.25,99.9778605,64.925,-31.672,-22.495,162.99,175.025,93.255,78.229,126.91,170.525,-31.024,-14.6318625
3,15.75,99.98197,64.9445,-31.548,-21.32,146.37,169.645,94.6,77.512,127.135,170.13,-31.172,-14.509
3,16.25,99.9588595,67.71,-31.384,-22.6845,118.675,135.36,77.658,63.2545,127.725,169.84,-31.127,-14.373875
3,16.75,99.94733375,68.8305,-32.078,-25.63,101.76,104.4725,61.014,50.52775,128.5375,169.0175,-31.7185,-14.25264375
3,17.25,99.921982,70.6955,-32.49925,-34.371,67.3555,74.38325,40.5525,34.6155,127.22,166.945,-32.148,-14.11775625
3,17.75,99.879953,71.74725,-32.928,-40.5665,45.916,45.5815,22.1705,19.02525,126.6175,164.7525,-32.75325,-13.98770625
3,18.25,99.8800825,72.25275,-33.48225,-47.6131,21.799,18.18925,5.598275,4.2777,125.6325,161.6775,-33.67625,-13.85303125
3,18.75,99.86269125,73.702,-34.18225,-49.127225,6.9322,6.6807,-3.992575,-3.11455,124.9425,159.77,-34.5655,-13.7083
3,19.25,99.8719125,74.02125,-34.9625,-54.96625,0.706725,0,-7.83225,-6.30275,124.4525,157.7775,-35.267,-13.597625
3,19.75,99.873841,74.19025,-35.432,-55.333275,0,0,-8.694,-7.5195,124.57,156.5825,-35.58875,-13.5116375
3,20.25,99.88532925,73.92125,-35.72825,-56.747325,0,0,-9.266,-7.489775,124.755,155.9625,-35.906,-13.505975
3,20.75,99.922022,73.87225,-35.675,-59.106125,0,0,-9.39775,-8.1984,124.3575,155.0675,-36.165,-13.51584375
3,21.25,99.90589025,74.05625,-35.568,-59.96235,0,0,-10.11,-8.56725,124.2575,155.155,-36.4225,-13.52671875
3,21.75,99.888794,73.85125,-35.761,-59.084875,0,0,-9.979,-8.32825,123.5575,155.53,-36.575,-13.58959375
3,22.25,99.89741925,73.65025,-35.6345,-59.71495,0,0,-10.538,-8.457,122.8925,155.8075,-36.681,-13.63094375
3,22.75,99.8875615,73.53875,-36.27275,-61.068025,0,0,-10.51075,-8.709,123.4625,155.225,-36.6265,-13.6385625
3,23.25,99.88036,73.6405,-36.6545,-60.353525,0,0,-10.55625,-9.19775,123.93,154.4375,-36.925,-13.6753125
3,23.75,99.89333925,73.54275,-36.65275,-59.710075,0,0,-10.74725,-10.14225,124.2125,154.715,-37.01775,-13.88758125
4,0.25,100.0815975,77.927,-29.94575,-61.101175,0,0,-9.5995,-7.385875,134.98,163.6875,-32.68375,-8.233975
4,0.75,100.0930975,77.91025,-28.814,-61.0805,0,0,-9.64225,-7.832225,134.6875,163.3625,-32.957,-8.47355625
4,1.25,100.1108825,77.76175,-29.76275,-60.175475,0,0,-9.514,-7.479625,134.5875,162.6525,-32.79375,-8.73205
4,1.75,100.1226275,77.11675,-30.054,-59.617375,0,0,-9.46925,-7.4934,134.6175,164.29,-32.639,-8.97565625
4,2.25,100.1188225,76.09025,-31.617,-58.95985,0,0,-9.45475,-7.214475,134.425,161.855,-33.12875,-9.20041875
4,2.75,100.1140375,75.731,-31.33125,-58.805925,0,0,-9.273,-7.1964,134.3775,161.4075,-33.09075,-9.383575
4,3.25,100.10166,75.79075,-30.914,-58.7237,0,0,-9.2785,-7.045025,133.3,161.5775,-33.1435,-9.5559125
4,3.75,100.11873,75.892,-30.644,-57.593,0,0,-9.23,-7.0561,132.865,161.63,-33.352,-9.7240875
4,4.25,100.122265,75.93,-30.368,-57.9294,0,0,-9.0555,-6.72345,132.365,160.175,-33.558,-9.8557375
4,4.75,100.110245,76.008,-30.6895,-57.8461,0,0,-8.673,-6.6278,132.195,159.72,-33.59,-10.0108125
4,5.25,100.093135,75.877,-31.306,-56.4425,0,0,-8.258,-6.59555,131.845,160.215,-33.587,-10.169475
4,5.75,100.092785,75.6575,-31.0945,-54.2523,0.02925,0.2299,-6.6768,-5.53885,132.77,160.005,-33.48,-10.3230625
4,6.25,100.091575,75.579,-31.119,-52.16155,8.8635,9.763,-2.75405,-2.29515,133.93,160.505,-33.5055,-10.481375
4,6.75,100.075645,74.9675,-31.991,-52.359,27.8845,29.2455,8.038,7.54675,133.915,161.245,-33.3755,-10.5534
4,7.25,100.076015,74.4765,-30.9315,-58.3505,56.0395,57.6815,24.975,22.1155,133.745,161.88,-32.7105,-10.5791625
4,7.75,100.06772,73.8625,-30.483,-59.436,96.105,94.08,51.609,44.2995,134.685,164.385,-31.534,-10.535
4,8.25,100.05168,72.264,-29.261,-60.075,145.8,137.9,76.6,64.468,135.795,167.995,-30.6305,-10.4836625
4,8.75,100.0778575,69.91725,-28.35375,-60.0875,211.4875,202.475,104.6375,90.2075,137.435,172.615,-29.88225,-10.30215
4,9.25,100.1025775,69.63775,-28.0215,-55.7575,272.2175,259.0325,142.105,119.495,137.6875,176.1575,-28.97875,-10.10549375
4,9.75,100.13578,69.519,-27.31525,-52.37,307.6825,325.4325,178.9575,158.08,139.2275,180.535,-28.28325,-9.84670625
4,10.25,100.1564,68.13375,-27.181,-48.8775,364.4425,406.0375,214.385,184.8375,138.4625,186.2175,-26.7385,-10.95745625
4,10.75,100.197865,67.51025,-26.5125,-48.5825,434.5325,469.05,233.2375,200.33,138.125,189.3275,-26.22925,-10.7064125
4,11.25,100.2012725,66.7045,-25.711,-69.2525,502.4025,524.12,264.33,228.9625,140.77,190.2425,-25.4455,-10.43115
4,11.75,100.1993,65.894,-25.058,-34.64,500.66,583,295.74,255.36,141.54,194.36,-24.258,-10.091
4,12.25,100.2083025,65.696,-24.45375,-26.0675,449.5875,612.825,316.585,270.55,142.3175,196.575,-23.96125,-9.76356875
4,12.75,100.2056225,63.151,-24.7655,-19.465,566.795,652.7225,338.5675,289.21,141.5625,198.145,-23.669,-9.345175
4,13.25,100.2052675,63.629,-24.02,-18.52,597.9625,619.605,349.3225,288.11,142.2325,200.105,-22.6005,-8.89239375
4,13.75,100.20534,61.686,-23.95,-10.78,620.12,586.52,314.14,270.14,144.56,201.32,-22.262,-8.44785
4,14.25,100.195305,60.4,-24.229,-4.425,640.015,594.65,326.01,274.63,146.97,201.785,-22.6275,-7.2970875
4,14.75,100.1873,59.9365,-22.8265,-6.68,625.195,556.715,295.79,254.74,146.32,203.19,-22.114,-7.0110625
4,15.25,100.16804,56.832,-23.926,-8.04,582.12,519.1,279.86,241.1,146.16,202.82,-22.596,-7.145
4,15.75,100.152545,58.2705,-23.86025,-1.265,530.2925,463.4,248.7325,213.4175,144.485,201.79,-22.8535,-7.0021
4,16.25,100.11895,59.7465,-23.675,8.49,471.4625,414.135,220.7,183.8425,144.6575,201.2125,-22.8165,-6.81313125
4,16.75,100.084605,61.8355,-23.39725,10.3025,394.055,345.6525,185.4175,152.525,145.975,199.12,-22.91375,-6.7895125
4,17.25,100.05328,60.018,-23.76,5.46,349.56,306.54,163.08,140.06,146.72,199,-23.464,-6.7608
4,17.75,100.0318025,61.267,-24.0355,-0.5875,291.375,254.76,139.9175,117.8125,143.6625,196.9125,-23.951,-6.7282875
4,18.25,100.000779,67.57375,-24.616,-12.4525,229.7475,201.53,111.32,93.17,141.3175,192.2675,-25.08125,-6.7047125
4,18.75,99.965668,66.038,-25.194,-21.92,161.06,144.24,79.732,66.624,141.08,188.42,-26.23,-6.71745
4,19.25,99.956128,69.782,-25.674,-26.424,112.9,99.72,53.138,45.448,140.22,183.58,-27.038,-6.73305
4,19.75,99.95768,72.126,-26.258,-37.64,67.974,60.932,27.29,22.338,138.98,180.44,-28.332,-6.7603
4,20.25,99.962542,74.318,-27.05,-46.43,31.564,28.164,10.808,8.498,138.38,177.38,-29.012,-6.74565
4,20.75,99.969432,75.816,-27.358,-53.2444,10.204,10.872,-1.7108,-0.4038,137.4,174.24,-30.282,-6.75185
4,21.25,99.97710425,76.49925,-27.88725,-59.39825,0.7983,0.4786,-6.0727,-4.462175,136.3825,171.995,-30.42275,-6.9678
4,21.75,99.98867075,78.35175,-28.2875,-60.60515,0,0,-7.912475,-6.074875,135.385,169.7025,-31.71325,-7.06941875
4,22.25,100.00781725,77.7285,-28.16175,-62.02385,0,0,-8.79175,-6.658475,136.7225,167.935,-31.9935,-7.15405
4,22.75,100.019145,78.3,-28.29875,-63.19705,0,0,-9.3155,-6.884575,136.635,166.545,-32.44375,-7.28175
4,23.25,100.0366175,78.25475,-28.3885,-63.46925,0,0,-9.4065,-7.62435,136.925,167.5925,-32.19675,-7.4319375
4,23.75,100.0586375,78.0025,-29.1265,-60.994675,0,0,-9.19275,-7.461575,136.615,166.725,-32.641,-7.6185
5,0.25,100.359655,78.39,-11.5975,-65.9735,0.37225,0.1349,-4.7781,-4.1674,191.855,242.34,-12.9225,-0.98750625
5,0.75,100.358905,78.2345,-11.5765,-63.1338,0,0,-5.8529,-5.3131,192.54,244.62,-12.199,-1.31080416666667
5,1.25,100.350865,82.125,-11.5775,-62.249,0,0,-5.7312,-4.97945,196.295,245.01,-12.0395,-1.61367708333333
5,1.75,100.33886,83.755,-11.533,-61.4875,0,0,-6.22285,-4.9486,199.18,246.275,-11.791,-1.69243541666667
5,2.25,100.331585,82.9,-11.9285,-58.47775,0,0,-5.43655,-4.5463,200.965,244.07,-11.902,-1.61751041666667
5,2.75,100.321315,83.17,-11.861,-53.509,2.71275,2.3796,-4.1249,-3.60865,201.6,244.18,-12.2345,-1.69785208333333
5,3.25,100.291415,84.055,-12.008,-50.8445,7.9446,7.8496,-2.68965,-2.5856,199.58,244.265,-12.642,-1.5405875
5,3.75,100.294815,84.225,-11.9525,-46.10465,15.625,14.821,0.50035,-0.7658,190.07,242.53,-12.5205,-1.34111875
5,4.25,100.29977,84.025,-12.3925,-43.374,28.864,22.83,5.1874,1.4594,189.94,242.095,-12.7175,-0.758125
5,4.75,100.336565,84.795,-12.106,-38.7565,48.7785,32.747,16.011,5.10465,197.845,240.41,-12.585,-0.840625
5,5.25,100.357925,83.825,-11.759,-33.616,77.5255,39.7475,30.543,9.5107,190.785,244.91,-12.295,-0.91774375
5,5.75,100.3682,82.7125,-11.3075,-30.1,104.9,54.1525,42.81125,15.1415,193.875,247.4125,-11.26125,-0.964
5,6.25,100.3686375,82.1875,-11.24375,-26.4075,135.8625,60.1125,54.3575,18.655,191.925,249.2875,-10.915,-1.0147
5,6.75,100.364125,80.8875,-11.0675,-28.7125,178.9625,64.2375,73.87625,23.2525,192.3125,250.175,-10.69125,-0.84375
5,7.25,100.3601,80.05875,-11.2425,-33.7375,228.825,78.22,100.75,29.93125,192.425,251.15,-10.245,-0.889566666666666
5,7.75,100.3616,80.5375,-11.08375,-24.6375,271.85,107.7425,115.2875,43.92125,196.15,253.2625,-10.19875,-0.97445
5,8.25,100.37205,79.5875,-11.2725,-29.025,317.3125,105.5125,131.05,43.14375,205.0875,254.0375,-10.03,-0.985433333333333
5,8.75,100.3739375,77.2705,-11.3895,-62.475,324.5875,115.76125,159.15,49.11,203.6,254.2375,-9.73125,-1.00495
5,9.25,100.3860625,76.0635,-11.5,-57.37,427.65,149.8475,189.775,67.3875,203.4,254.5375,-9.87625,-0.94985
5,9.75,100.40817,76.20775,-11.1625,-53.58,473.03,155.065,215.6,71.917,203.405,255.805,-9.627,-0.970974999999999
5,10.25,100.396895,73.0275,-10.9915,-28.68,532.77,129.135,231.925,60.483,199.64,256.725,-9.2385,-1.007475
5,10.75,100.40801,72.39625,-10.9775,-15.25,556.1,140.45,238.723,65.477,200.29,257.62,-8.892,-0.9973125
5,11.25,100.41823,73.475,-10.802,2.77499999999999,591.1875,162.48,256.98,78.488,204.36,258.38,-8.607,-0.843366666666667
