DOY2,HR2,CO2,H2O,FC,SC,NEE,G_1_1_1,G_1_2_1,G_1_3_1,H,LE,SH,SLE_1_1_1,SLE_2_1_1,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,SW_IN_1_1_1,SW_IN_2_1_1,SW_OUT,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,5.25,347.77291485,0.32554245,-0.58933665,-0.297525675,-0.628450275,-7.367585,-7.55546,-5.5406875,-43.8535965,-5.7187265,-3.76288355,-1.07411725,-0.920318675,98.675897825,59.859660925,-28.769995,0.0508694,-30.247425,0.335465475,134.1841744,177.11028115,0,0,0,0,0,-0.251769275,0.157082375,0.154296225,0.0254042,0.03278425,0.2,-8.4485,-7.0734,-5.7610375,-3.2578125,0.25120425,1.144525,2.358575,5.36426,7.042155,-1.14445,-0.26995,0.23035,0.876475,2.0055375,3.15536,4.11419,6.31425,7.174425,-9.796625,-7.94311,-5.8970425,-2.3602325,0.9047565,-5.16712,-2.1512225,-0.4544165,1.1347625,2.169575
1,5.75,342.37780115,0.317185075,-0.6497806,-0.3274389,-0.5709988,-7.02141,-7.77,-5.539025,-45.38626135,-5.684442875,-3.423346825,-1.095844,-0.887657425,98.71559865,59.922939,-29.188399675,0.04281425,-30.947625,0.323810425,133.9653322,175.91585155,0,0,0,0,0,-0.24209275,0.1776015,0.15199925,0.0281218,0.0339552,0.2,-8.47425,-7.22125,-5.8208625,-3.2820625,0.28087,1.18045,2.3596,5.45756,7.024425,-1.043525,-0.290675,0.22615,0.89165,2.017,3.12435,4.1484,6.29836,7.17079,-9.902175,-7.90224,-5.900165,-2.39367,0.93433525,-5.3434775,-2.0933425,-0.436295,1.15873,2.1731
1,6.25,344.3586422,0.323581075,-0.3796787,-0.350710675,-0.3691129,-7.0393,-7.77,-5.5132875,-43.5030602,-5.27272575,-3.271871075,-0.95527145,-0.847273375,98.730023525,59.82255555,-28.705747525,0.0374043,-30.685324,0.33203085,134.5888221,176.21610885,0,0,0,0,0,-0.2534166,0.16205,0.15805,0.024,0.031483,0.2,-8.673,-7.43775,-5.8474825,-3.343125,0.25231225,1.12576,2.368525,5.353885,7.0256375,-1.0274,-0.29445,0.254125,0.8797,2.042205,3.13905,4.133525,6.28375,7.167975,-9.872195,-7.946235,-5.9323025,-2.43762,0.94539025,-5.56462,-2.0549275,-0.436539,1.1377825,2.182475
1,6.75,340.56798975,0.321478175,-0.692181,-0.312764425,-0.7190296,-6.9951125,-7.7279775,-5.4286,-43.2200365,-6.19646,-3.395467475,-0.9893819,-0.9225131,98.71437435,59.316554,-28.7662,0.048,-30.926525175,0.32530505,133.49731545,175.4636238,0,0,0,0,0,-0.220387375,0.140152225,0.150797825,0.023114,0.034071075,0.2,-8.7655,-7.56125,-5.9035075,-3.32945,0.2704,1.1615975,2.3595525,5.35393,7.0096975,-1.111175,-0.2933,0.223475,0.791325,2.00305,3.179895,4.10775,6.3089625,7.1572,-9.81925,-7.88552,-5.8768975,-2.497885,0.92353475,-5.68563,-1.99859,-0.4144385,1.10673,2.1776375
1,7.25,347.92769925,0.315673075,-0.652361025,-0.2624169,-0.761679625,-7.358165,-7.77,-5.4172625,-41.75054965,-5.46797175,-3.058943925,-1.0079266,-0.99280545,98.716224475,59.900856675,-28.55750065,0.05150575,-30.516099825,0.324052325,133.51551075,176.2806418,0,0,0,0,0,-0.247515125,0.14869395,0.146014625,0.0233626,0.0312105,0.2,-8.9055,-7.58825,-5.833385,-3.3805625,0.25378075,1.152735,2.38385,5.4409,7.0109775,-1.031325,-0.29155,0.2274,0.86925,2.010825,3.15735,4.136875,6.29405,7.15895,-9.795305,-7.87176,-5.828695,-2.39997,0.9388995,-5.86032,-2.0412525,-0.4318825,1.122495,2.1706
1,7.75,355.036335975,0.33034305,-0.5632699,-0.23388995,-0.53619195,-7.0906,-7.77,-5.425625,-43.4238951,-3.6967475,-3.40543505,-0.917745625,-0.94534485,98.728724,58.989530225,-28.8579489,0.0485175,-30.629476,0.336082325,133.2953067,176.606875,0,0,0,0.6382415,0.0463682499999999,-0.267246325,0.165934675,0.1493559,0.025639225,0.032611875,0.2,-8.88725,-7.674,-5.959535,-3.38425,0.25304475,1.14755,2.35515,5.365395,6.9885475,-1.047275,-0.275425,0.226125,0.853,1.9938,3.1357,4.12105,6.3016875,7.1524,-9.47957,-7.8513,-5.8260025,-2.40009,0.936016,-6.10668,-2.0746775,-0.4175445,1.1149,2.1835875
1,8.25,353.90827425,0.3494841,-0.859997,-0.31046575,-0.7819166,-7.1430375,-7.77,-5.3667625,-45.344876,-5.6302666,-2.867039125,-1.0380865,-0.972941075,98.6945727,57.777874825,-28.83215085,0.0485849,-28.85875,0.359041625,133.4344463,181.8945478,1.1952578,0,0.4971785,5.0354625,2.37763,-0.26358625,0.13610925,0.1490919,0.026559425,0.03040375,0.2,-8.80525,-7.3625,-6.0041325,-3.363375,0.290641,1.19121,2.39144,5.397455,6.990345,-1.093825,-0.2852,0.23395,0.87025,2.0018,3.14935,4.13415,6.2917425,7.148495,-9.57662,-7.841215,-5.82125,-2.39859,0.93073525,-6.3178,-2.03781,-0.404169,1.103735,2.18067
1,8.75,365.2603563,0.413400675,-0.866981225,-0.569081625,-0.950414125,-7.07851,-7.77,-5.3716125,-44.2513611,-5.7066265,-1.465359675,-0.64167045,-0.744858125,98.699872875,55.926524525,-29.26269635,0.05592,-27.387874175,0.4265596,133.2806045,193.29414485,14.0908596,3.4875825,7.9599375,12.6755,5.511955,-0.2959997,0.16251645,0.160242475,0.028448525,0.03285575,0.2,-8.417265,-7.0914825,-6.019455,-3.4222625,0.27496325,1.167925,2.3889675,5.386225,7.009185,-1.03985,-0.25645,0.230575,0.874475,2.023575,3.1355025,4.1615,6.29875,7.166855,-9.62095,-7.85487,-5.840905,-2.3835375,0.93172325,-6.5018275,-2.039775,-0.424709,1.11295,2.1746875
1,9.25,362.37339,0.47764115,-0.3948564,-0.82790925,-0.46416365,-7.037035,-7.77,-5.33135,-40.755523675,0.114524,-1.1195562,-1.0655685,-0.727244775,98.73675135,55.033490175,-28.2347507,0.0569482,-25.340225825,0.484589025,134.8598571,203.1721131,28.300992,9.5629225,13.819875,19.716674425,8.5622875,-0.295201125,0.1670836,0.1612582,0.0271455,0.034859675,0.2,-8.1325,-7.094415,-6.0121175,-3.32525,0.2461,1.176975,2.3575,5.42505,7.0257975,-1.1207,-0.2753,0.244,0.85505,1.9692,3.144925,4.11715,6.29805,7.1698,-9.54794,-7.818815,-5.8484425,-2.3934625,0.93754275,-6.54693,-2.0558225,-0.405487,1.12468,2.196625
1,9.75,347.52283235,0.488246725,-0.397610275,-0.8592783,-0.4141318,-7.5853375,-7.77,-5.3253625,-40.547199,0.1658486,-1.063998725,-1.0113562,-0.841379825,98.7294987,52.495198675,-27.54095155,0.0656142,-24.065450175,0.493808125,136.1345345,208.8224531,49.6310136,13.079975,22.005999375,26.328275,12.5527,-0.2934002,0.2075118,0.175892325,0.03707875,0.034505,0.204868,-7.7205725,-7.0305325,-6.12478,-3.417375,0.271042,1.1717,2.3709575,5.37736,7.017085,-1.083075,-0.2663,0.203875,0.8898,1.9897,3.1640875,4.144265,6.283375,7.162075,-9.48509,-7.817015,-6.0158975,-2.425095,0.94416975,-6.53112,-2.1404275,-0.423024,1.12466,2.20079
1,10.25,363.2374874,0.494778025,-0.40413455,-0.729222425,-0.755353075,-7.56852,-7.77,-5.32845,-36.72254845,0.14679885,-0.88194245,-1.58809625,-0.780642975,98.739347825,50.821473875,-26.67589835,0.075307,-23.502376,0.5042582,137.1326264,214.0512533,59.768442,19.26375,28.859,34.23895,14.87995,-0.336626125,0.22145375,0.23300625,0.0570918,0.0484871,0.355291275,-7.4638425,-6.767975,-6.060185,-3.448,0.26614625,1.184925,2.374175,5.41802,7.014365,-1.025575,-0.257625,0.202925,0.911375,2.0177,3.15535,4.16135,6.29652,7.17547,-9.43512,-7.945205,-6.094875,-2.4825975,0.94258075,-6.52235,-2.2260375,-0.431847,1.1360275,2.176175
1,10.75,368.6593019,0.495544425,-0.369613,-0.69506975,-0.327395875,-7.2292125,-7.77,-5.3037,-35.8491999,0.2703684,-1.0753689,-1.90965,-0.890820375,98.71014805,47.810957225,-26.03104735,0.080588,-22.811425,0.501061675,136.44483185,219.77069435,68.8040938,24.52569965,35.170998375,40.71555,15.545925,-0.33069035,0.2317255,0.245049375,0.065985375,0.048742475,0.46768715,-7.183465,-6.6022,-5.95483,-3.4250375,0.2474105,1.16885,2.38035,5.431475,6.9908,-1.023325,-0.284525,0.1978,0.913825,2.013875,3.153,4.17715,6.2739,7.162915,-9.4051,-7.88991,-6.081145,-2.573605,0.94805,-6.487425,-2.28382,-0.442003,1.13304,2.17728
1,11.25,368.756136425,0.5029292,-0.2596113,-0.54698305,-0.331293625,-7.3398925,-7.77,-5.351425,-35.1501505,0.2422837,-1.137432325,-2.1412005,-0.5834981,98.70542305,45.10522465,-25.3855,0.0807827,-22.20824935,0.51029665,138.4111883,222.40674145,81.2064134,26.90034935,40.979498625,44.161452,20.1574995,-0.3435623,0.2341207,0.2280816,0.065133,0.0424518,0.498574475,-6.8665,-6.4046675,-5.75575,-3.5076625,0.245548,1.14395,2.35675,5.36912,6.9781225,-0.860075,-0.241625,0.21115,0.878,1.97635,3.151925,4.13535,6.307475,7.1685,-9.36518,-7.803145,-6.1522325,-2.672435,0.936101,-6.319125,-2.377285,-0.429342,1.1180425,2.153075
1,11.75,368.5890094,0.5136918,-0.3359329,-0.405992525,-0.32804365,-7.796595,-7.77,-5.3023875,-32.6221181,0.288687725,-1.29140955,-1.82129975,-0.98127445,98.7010476,44.03942735,-24.697500875,0.0788944,-21.58549985,0.5209594,139.18737965,225.99838575,85.481795125,32.0920011,43.5704,50.430476,25.33449925,-0.3413811,0.23603725,0.228137,0.0734191,0.045715875,0.6732576,-6.887775,-6.35454,-5.65348,-3.62883,0.298741,1.1746,2.361,5.43305,6.9829,-0.88955,-0.21905,0.2144,0.872525,2.0109,3.1762,4.104235,6.2854525,7.1655025,-9.3561,-7.88851,-6.21147,-2.6559525,0.92192975,-6.0958,-2.4173725,-0.431077,1.117945,2.1388125
1,12.25,368.58288505,0.5162456,-0.32589285,-0.2697491,-0.35220135,-7.2995675,-7.77,-5.3233625,-35.248938125,0.355428375,-1.6550283,-1.6181125,-0.94255415,98.6776017,42.27554005,-24.01035215,0.089100875,-21.11845085,0.5276924,140.5270166,228.2032164,88.378194725,28.55489935,52.5972008,50.401374275,23.723175225,-0.3338728,0.27455925,0.24270025,0.075347,0.04579585,0.69799445,-6.759105,-6.212615,-5.4646,-3.500445,0.2357855,1.13424,2.3813,5.36584,6.98387,-0.8249,-0.23865,0.1966,0.89945,1.9855,3.167595,4.09,6.299075,7.16107,-9.11663,-7.842345,-6.23805,-2.7780325,0.91521175,-5.90366,-2.42124,-0.41593,1.115865,2.14585
1,12.75,368.4024781,0.5319428,-0.3300992,-0.20782245,-0.34624595,-7.3328425,-7.77,-5.2930375,-30.368566,0.2414808,-1.5643331,-1.14038625,-1.14214605,98.6068989,40.85972365,-23.8282535,0.08902,-20.8206993,0.5460304,139.89373095,228.9463806,92.711857225,27.674375675,49.1508004,51.078026,22.0614995,-0.335266575,0.28396935,0.27754445,0.06295335,0.05226925,0.696493625,-6.602835,-5.9939,-5.42943,-3.45597,0.246697,1.14775,2.394875,5.416185,7.0199,-0.85225,-0.2761,0.177,0.85805,1.97695,3.143465,4.135975,6.3020475,7.1798,-8.96854,-7.949595,-6.3681275,-2.7389525,0.940624,-5.5948225,-2.38937,-0.414765,1.11117,2.1446
1,13.25,368.7040938,0.546573625,-0.2991502,-0.209324725,-0.3620558,-7.284225,-7.77,-5.2988,-32.7536104,0.305483875,-1.083843625,-0.969802,-0.849498375,98.625377875,40.583667125,-23.26417405,0.093289525,-20.647125,0.558029,140.016008625,229.54303205,74.8128395,22.6627007,38.062850425,43.0565511,19.062,-0.342282,0.27787325,0.2756325,0.0715155,0.0591299,0.615242625,-6.5883125,-5.9081125,-5.282025,-3.4502175,0.232,1.14325,2.36479,5.37215,7.00619,-0.767125,-0.2217,0.173625,0.8715,1.959,3.179,4.1531,6.303125,7.18687,-8.96589,-8.139235,-6.3938275,-2.725965,0.9542865,-5.343375,-2.33705,-0.3919525,1.118745,2.1723875
1,13.75,368.222085325,0.556743125,-0.269090675,-0.2100202,-0.28800825,-7.29701,-7.77,-5.60426,-36.95664535,0.414163775,-1.37454225,-1.31180925,-0.786131,98.59112225,39.705542125,-23.024750825,0.08814445,-20.464625875,0.564426125,140.4589559,227.477088425,71.15892035,19.27,38.85515015,41.5200001,18.5652,-0.344503375,0.290670375,0.304068875,0.074727125,0.05989215,0.7374383,-6.43735,-5.8274125,-5.1466375,-3.4600375,0.250625,1.1432375,2.382,5.38299,7.0339,-0.669875,-0.15175,0.232625,0.8628,1.976125,3.14435,4.1536,6.3181625,7.18891,-9.166085,-7.915695,-6.3981825,-2.774515,0.945773,-5.131805,-2.31122,-0.398927,1.1217525,2.18908
1,14.25,368.1537219,0.557102375,-0.2892592,-0.2114784,-0.408306725,-7.392445,-7.77,-5.6356675,-36.6162555,0.33883655,-1.6899115,-0.9363775,-0.9581183,98.637627375,39.1136425,-22.702998,0.073384175,-20.351251,0.566832375,136.8910595,225.3821945,53.8411864,12.85,25.9040004,37.346351,17.282599,-0.32563375,0.26160695,0.28710995,0.0716223,0.06001425,0.721751,-6.27454,-5.8044,-5.06952,-3.38412,0.251086,1.1654,2.39763,5.4168725,7.03517,-0.7088,-0.2146,0.191,0.8842,1.9931,3.14393,4.12786,6.30068,7.162735,-9.110925,-7.9378375,-6.44992,-2.8197825,0.946757,-4.874115,-2.2482825,-0.3942075,1.0755525,2.18631
1,14.75,368.4314996,0.559665,-0.41240785,-0.181079,-0.41201055,-7.406175,-7.767005,-5.6251575,-39.5943655,-2.034112,-1.7899573,-0.930675875,-1.0219509,98.68575025,38.620799875,-22.57499525,0.075768275,-20.56187575,0.5713245,137.192663475,223.211705675,42.5860054,12.84,20.4775994,31.8299,12.493975,-0.31684285,0.2699336,0.2652722,0.070353,0.057341075,0.8031651,-6.1388,-5.78805,-4.993275,-3.224925,0.26088,1.17585,2.35988,5.3483,7.0037275,-0.7137,-0.211625,0.165375,0.9071,2.021525,3.1128625,4.144,6.30092,7.1431975,-9.0389375,-7.9879125,-6.44272,-2.8852675,0.941233,-4.639335,-2.22249,-0.39107,1.074365,2.18167
1,15.25,368.284389675,0.552864,-0.3895055,-0.14557645,-0.37090425,-7.4435275,-7.77,-5.632305,-39.846744625,-3.5636575,-1.892628875,-0.94141865,-1.05172325,98.70812225,39.023092375,-22.7315277,0.0664582,-20.51975,0.55956275,136.1699403,221.121700775,27.02799565,6.4219,12.774,21.02649945,10.769025,-0.3340527,0.24506005,0.229738,0.060468575,0.053223425,0.77276515,-5.99655,-5.73755,-4.9091625,-3.164525,0.2256275,1.1282625,2.371,5.37121,6.97175,-0.727875,-0.1815,0.242375,0.8863,2.026625,3.16675,4.132125,6.25234,7.14462,-9.0351125,-7.9948375,-6.31408,-2.9127375,0.933445,-4.3891525,-2.20936,-0.3905175,1.1049,2.1882125
1,15.75,368.13227715,0.54985025,-0.48122625,-0.1260966,-0.5287395,-7.424475,-7.77,-5.631665,-45.3128859,-1.82005,-1.8407163,-0.935576,-0.7888436,98.800003,38.714254125,-22.66150135,0.05725065,-20.491626,0.56479375,134.46583695,218.04487895,12.6625986,0,6.7516575,13.53075,4.8085275,-0.3125203,0.225225275,0.22115735,0.05885625,0.047762,0.5993734,-5.906075,-5.6272625,-4.8997,-3.12593,0.25007,1.1665625,2.38835,5.413935,6.96534,-0.617625,-0.1778,0.214875,0.8926,1.97775,3.147625,4.12445,6.30125,7.1502075,-9.0849375,-8.0180875,-6.3229275,-2.947125,0.93266275,-4.19092,-2.1892125,-0.39202125,1.0879,2.1749075
1,16.25,368.8264085,0.533098875,-0.367141,-0.1005464,-0.352382,-7.40606,-7.77,-5.62138,-50.32164965,-1.96116,-2.05396,-0.8076191,-0.796721375,98.800003,39.65199675,-23.10725385,0.0551112,-20.871499875,0.547452875,134.697986075,213.55231175,0,0,0,4.406455,0.294693749999999,-0.3026744,0.214812,0.1918675,0.042256375,0.0381639,0.4662885,-5.9449125,-5.548125,-4.7999625,-3.09681,0.25154,1.1683375,2.38725,5.3945,7.0066775,-0.6274,-0.19925,0.18675,0.8852,2.0213125,3.1782125,4.1083375,6.3129775,7.14887,-8.9802375,-8.0539,-6.3793,-2.9738075,0.92366075,-3.992,-2.171665,-0.41655,1.0681,2.15163
1,16.75,369.3928924,0.5316534,-0.416124,-0.08176465,-0.3276416,-7.38579,-7.75167,-5.6349625,-50.4121495,-2.655395,-2.671001125,-0.826049,-0.835495875,98.800003,42.4677912,-23.7288019,0.0561891,-21.37984915,0.539666,134.27432735,205.345997875,0,0,0,0,0,-0.307948375,0.1635,0.1600691,0.027662025,0.02882275,0.4591607,-5.969215,-5.52344,-4.83105,-3.0545875,0.24215,1.16805,2.3403,5.37717,7.00853,-0.6794,-0.18715,0.1888,0.856175,1.9681,3.152145,4.116125,6.320925,7.12793,-8.991675,-7.9964,-6.24376,-3.022575,0.9343225,-3.9908,-2.16029,-0.42634625,1.0645,2.15345
1,17.25,369.8887215,0.5416898,-0.366598425,-0.1061361,-0.33029985,-7.34506,-7.77,-5.6239,-47.6340659,-2.887505,-3.2737885,-0.673883675,-0.831742,98.800003,43.72547845,-24.1367503,0.0590128,-21.97265,0.5511676,136.78946525,198.56422415,0,0,0,0,0,-0.267501,0.1677768,0.14435,0.02568135,0.029855325,0.260620275,-6.072415,-5.4398,-4.800535,-2.981225,0.2523765,1.21915,2.4149,5.355,7.015355,-0.64335,-0.169875,0.1878,0.874675,2.0099,3.12662,4.14181,6.2800625,7.120575,-9.080425,-7.76095,-6.15254,-2.99796,0.89269,-4.0439875,-2.1308775,-0.40439375,1.0556125,2.17247
1,17.75,369.9846251,0.538049,-0.56184565,-0.1192604,-0.54566115,-7.356825,-7.5602,-5.62225,-49.457863075,-2.991355,-5.2493518,-1.120218,-1.06345245,98.806303,46.58185015,-24.7329478,0.050538375,-23.11915,0.5475428,134.7055426,195.1157732,0,0,0,0,0,-0.2849215,0.1572802,0.147733,0.02411725,0.028186175,0.22115745,-6.136885,-5.45498,-4.8016,-2.9714625,0.2468835,1.130925,2.301625,5.3637,7.00367,-0.7658,-0.19485,0.165,0.845625,1.9469,3.13754,4.114485,6.26335,7.1392075,-9.06575,-7.55715,-6.07558,-2.974845,0.88386,-4.100805,-2.07827,-0.3844475,1.04823,2.1595525
1,18.25,369.43775545,0.5195944,-0.6024301,-0.1615519,-0.504508725,-7.324005,-7.6614125,-5.631275,-47.90622385,-4.054632375,-5.8702516,-1.22654,-1.1225724,98.80674745,48.4914731,-25.396622,0.058703325,-23.89195,0.5271368,135.2649335,192.04470265,0,0,0,0,0,-0.309430975,0.1644865,0.156092375,0.0239028,0.0315055,0.2,-6.30842,-5.479965,-4.73204,-2.921725,0.232702,1.161725,2.3654,5.314,6.9995,-0.69925,-0.1681,0.1786,0.863175,1.9786,3.1099,4.116435,6.27905,7.14466,-9.0587625,-7.6982625,-5.99884,-2.91932,0.8793375,-4.16007,-2.0290125,-0.37447,1.093825,2.17599
