DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.44393865,-63.61294,-17.864895,-0.7643134,0.361368225,0.053454045,-8.03456575,418.9219,1.60690725,0.154511925,0.145495425,0.0327809225,0.068359145,99.79,-8.844553,47.54072,-20.20408,-22.3124775,-25.894955,-21.802945,-4.14401,212.0983,0.02140999725,293.75775,-0.0341933,-0.081834165,5.5787825,2.3773475,3.6730025,-91.708815
1,0.75,-0.302199875,-51.46543,-15.046005,-0.0492423495,0.29708275,0.04058414,-8.15152,418.4707,1.744612,0.178173,0.1582245,0.0397493,0.072355225,99.79,-8.9219985,50.302425,-20.1918975,-22.4397475,-26.5177525,-20.1769525,-4.25480575,211.11375,-0.115090005,290.7565,-0.0343358175,-0.0811933175,5.57465275,2.38536275,3.6700045,-91.4825125
1,1.25,-0.28248025,-51.894465,-14.89189,-0.41893605,0.484624325,0.02879604,-8.378475,418.8541,1.758737,0.14652995,0.14266575,0.0239386275,0.0570929825,99.79,-9.073965,47.7395,-20.171225,-22.537125,-27.279945,-20.36825,-4.25312,210.263525,-0.22637525,286.3388,-0.0332800175,-0.0801617,5.5729555,2.390835,3.667302,-89.10428
1,1.75,-0.3538495,-47.9167,-11.80815,-0.638442,0.402583475,0.0390500625,-8.454901,419.43545,1.777391,0.159739375,0.14506205,0.0260194775,0.060643805,99.79,-9.133485,49.7962,-20.14428,-22.56317,-27.9459975,-21.754725,-4.248993,209.271025,-0.2419372125,288.5981,-0.0339791825,-0.0795733,5.5782905,2.397115,3.66434775,-89.1816175
1,2.25,-0.3123188,-53.771225,-11.9689475,-4.48897925,0.5461885,0.0360266,-8.3840125,421.3942,1.78171175,0.1798805,0.15735975,0.033683825,0.0671614,99.793665,-9.1645715,50.3658275,-20.1107525,-22.5414725,-28.5511975,-23.56905,-4.322676,208.811725,-0.019789995,286.808125,-0.030639165,-0.089895675,5.5862505,2.40060475,3.6618955,-88.815225
1,2.75,-0.2716216,-45.656625,-12.90499,-1.8622985,0.363013925,0.044762925,-8.373185,421.68985,1.752295,0.153970625,0.1633941,0.0334051925,0.066006035,99.798835,-9.228935,50.1379875,-20.2355775,-22.518525,-29.1172275,-25.10373,-4.239637,208.253225,0.11562,286.03425,-0.0332416825,-0.0846625,5.59649725,2.40579525,3.657157,-91.945995
1,3.25,-0.310097075,-46.99924,-9.12881375,-0.52502235,0.563583825,0.03886368,-8.3521165,421.721,1.7375945,0.17933665,0.17141195,0.03800522,0.0653799375,99.869635,-9.2652285,50.953795,-20.48482,-22.4894225,-29.65435,-25.6933275,-4.1076075,207.719025,-0.047058335,284.427625,-0.028118605,-0.0801725175,5.605662,2.40721475,3.65332025,-91.231585
1,3.75,-0.28893825,-48.58638,-14.5779125,-0.734969125,0.32913185,0.03466469,-8.46136275,421.864225,1.707609,0.160374625,0.156253675,0.0356546625,0.0592781875,99.895,-9.3360635,51.920475,-20.705375,-23.0884725,-30.1449,-25.6001025,-3.9890135,207.301225,-0.031916695,281.487125,-0.0283299475,-0.0811633,5.616957,2.41011525,3.6490195,-92.0186175
1,4.25,-0.3303827,-43.3604375,-16.13412,-1.8224618,0.44919825,0.049683385,-8.5286825,421.6141,1.7039635,0.163364,0.12998825,0.04133815,0.051817375,99.895,-9.3742485,52.80898,-20.9069525,-23.360375,-30.5159525,-26.684125,-4.0623785,207.27765,0.07853005,280.84075,-0.02778495,-0.0817391825,5.62555725,2.4109475,3.64334,-91.4881
1,4.75,-0.289368275,-46.404715,-11.5172025,-0.56738765,0.45897595,0.047746715,-8.473554,421.5535,1.655005,0.1646404,0.1296332,0.03952748,0.05457198,99.8905,-9.4007515,53.34101,-21.083095,-23.8916275,-30.7870725,-27.5693725,-4.21213,207.266825,0.164730525,283.191025,-0.027047045,-0.0801017,5.63869475,2.4132195,3.6422525,-90.1761125
