DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A
1,0.25,-95.948,-43.94915217,-0.5425137074,-20.436901905,-0.06589230677,0.0945550625,384.6740947,3.99868361125,4.66320975,84.7318,3.235,26.95793939,1.547999999,4.4225,24.60293127,1.7098492775,-2.143501925,0,229.3,317.6,0.304,0,-0.878,4.56955035825,6.9323923445,8,4.6163125,5.81862500025,8.0512232145,8.8330952385,10.0985416675,11.5151488125
1,0.75,-95.23288091,-43.24091018,-0.3718540463,-20.58496753,-0.07447946636,0.0919847125,384.6464997,3.96157019,4.68333775,84.7239406,3.11825,27.228652895,1.49625,4.431,24.7738626,1.739719158,-2.03144055,0,229.625,316.3,0.102,0,-0.878,4.3551236045,6.8001594895,8,4.514714286,5.6351666665,8.07083333325,8.84883928575,10.102202385,11.51895833
1,1.25,-95.216903635,-41.1454,-0.39121671925,-21.24339679,-0.0645771229575,0.093962955,384.56716545,3.98354122825,4.5673245,84.7171475,2.926,27.55628441,1.523,4.38275,24.7239118125,1.68117504375,-2.056,0,229.1,316.4,0.053,0,-0.878,4.1,6.7,8,4.343041667,5.5032916665,8.0697113095,8.853125,10.109791665,11.510625
1,1.75,-95.15,-41.22255264,-0.416101746775,-20.25921466,-0.0698172805025,0.0896945,384.4981155,3.980146334,4.50928025,84.72624,2.98,27.55732264,1.509,4.222,25.246006625,1.58963176425,-2.12,0,227.8,314.7,-0.295,0,-0.878,3.9649601275,6.50743620425,8,4.2340922615,5.387854167,8.0679166665,8.8672916665,10.106428575,11.5114583325
1,2.25,-94.39410874,-40.90257693,-0.40522831855,-21.59939082,-0.069708571935,0.08865207,384.490701,3.97862495,4.326899,84.72181,2.814,27.6896,1.47,4.08525,25.1344782275,1.591713427,-2.063,0,228.4,314.5,-0.443,0,-0.878,3.800398724,6.4251196175,8,4.10818750025,5.2359166665,8.0647916665,8.8761607145,10.1039583325,11.52214286
1,2.75,-94.15,-40.54541411,-0.4820667157,-19.64598378,-0.0732333232725,0.0875826075,384.304315825,3.986480409,4.296462,84.720605,2.739,27.21898064,1.497,3.98375,25.2971526025,1.65371674225,-2.073,0,227.4,313.7,-0.65,0,-0.878,3.645,6.33,8,3.95447916675,5.08281249975,8.0682738095,8.877708333,10.1041964275,11.5166666675
1,3.25,-93.9,-40.26257167,-0.5772017158,-19.06677602,-0.0714338146375,0.0998867575,384.1586923,3.982352248,4.14989,84.72012,2.437,27.77846336,1.558,3.84275,25.9046218625,1.716242364,-1.97,0,227.8,313.1,-0.878,0,-0.878,3.455,6.2,7.9,3.79687499975,4.936916667,8.0566666665,8.88526785725,10.10041667,11.5162499975
1,3.75,-93.55,-39.56035946,-0.48401479095,-18.296397135,-0.0781685100475,0.09117473,384.3542488,3.951475947,3.90698175,84.708,2.279,28.40021785,1.614,3.6685,26.2504529225,1.6948653545,-2.07,0,227,312.6,-1.009,0,-0.878,3.30027910675,6.1001196175,7.9,3.63916666675,4.83289583325,8.04425595225,8.8976785715,10.1000595225,11.5152083325
1,4.25,-93.3805,-38.44815296,-0.67586470505,-17.4215265475,-0.0698912947025,0.0932462125,384.077285075,3.9405597215,3.81781525,84.69516,2.211,29.24562798,1.51,3.49825,26.3955981425,1.59855817675,-2.05,0,226.6,312.1,-1.055,0,-0.878,3.1725,5.9725,7.9,3.57244642825,4.70131249975,8.030035714,8.9050297615,10.106041665,11.507291665
1,4.75,-93,-37.99762568,-0.45417988505,-17.23189309,-0.07509263761,0.09265555,384.2040057,3.9603066255,3.788575,84.70176,2.224,28.96424793,1.485,3.583,26.8259555825,1.635323672,-1.9491556,0,226.9,311.9,-1.017,0,-0.878,2.999681021,5.8948405105,7.85,3.40652083325,4.56787499975,8.01610714275,8.91291666675,10.0986607125,11.500625
