DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,0.25,354.339443075,2.8318277405,0.162725,-0.42112075375,-15.088861615,0.0839931995,0.75852898425,0.32040026975,0.3101341155,0.11596244475,97.9764726375,-9.2241745465,0.147425925,-0.227882925,0.4995142,-9.100154375,-8.30803355,-7.9666825,0,237.61517845,268.49300665,-27.7328945,0
1,0.75,353.2641666,2.844425384,0.1609606915,-1.070521521,-16.32659051,0.0793784885,0.81900487275,0.32318282525,0.33694,0.120419265,97.95683912,-9.607059842,0.14672445,-0.2309403,0.4989593,-9.0807595,-8.504658,-8.149957,0,238.7403,268.8218,-28.95995,0
1,1.25,352.8933629,2.849296935,0.124076596,-0.490057716,-16.006725,0.0853490155,0.7920805625,0.335948972,0.33560144475,0.1161668325,97.9295,-9.6324268735,0.143972625,-0.233169025,0.4979988,-9.20654375,-8.68163675,-8.33352725,0,236.3641,266.79038665,-31.31085,0
1,1.75,353.80774235,2.86780505075,0.2374408895,-0.857359696,-15.714223325,0.078648268,0.79210399575,0.3285075,0.33074083825,0.1219967735,97.90417737,-9.667136976,0.143471125,-0.2318871,0.4943768,-9.2852035,-8.50509,-8.43727475,0,240.1632,266.2186171,-23.49372,0
1,2.25,353.54528805,2.767983001,0.1526225,-0.43626248225,-15.4929,0.087008135,0.778348415,0.35872,0.319147444,0.130783892,97.89123477,-9.644200892,0.14271225,-0.231255,0.4909201,-9.29720125,-8.8080745,-8.431175,0,240.57625,266.31823905,-25.238725,0
1,2.75,353.3541319,2.83339624825,0.23202633225,-0.6423271715,-12.5767683,0.081568097,0.76648356,0.329267202,0.322246622,0.12049,97.9110933525,-9.77856322175,0.1409825,-0.229307,0.4907751,-9.57952025,-8.735638,-8.919507,0,245.1891969,266.3047,-23.620673,0
1,3.25,353.213932125,2.8814552115,0.22385306,-1.13338198125,-13.987277555,0.0754055295,0.7314575,0.34373272675,0.31627151875,0.1228575065,97.90661422,-9.74202078,0.1421688,-0.2290378,0.48875835,-9.733433,-8.7101145,-8.558709,0,242.4137,267.848435,-24.64745,0
1,3.75,353.3719793,2.853723421,0.238653253,-0.457603161,-12.77106313,0.095144382,0.84053216525,0.3462657515,0.36343797975,0.1334654885,97.9133990225,-9.63934532575,0.1425871,-0.22652675,0.488871925,-9.869319,-8.6411865,-8.51738375,0,242.46718465,268.24895,-24.3989,0
1,4.25,353.18109175,2.775417468,0.1143335125,-0.38388101125,-13.0237,0.0881567165,0.793735215,0.338795734,0.3276275345,0.1194679415,97.8968068,-9.749813912,0.143,-0.22448395,0.488628725,-9.887021,-8.463398,-8.5156535,0,241.7998301,267.6525,-23.7587,0
1,4.75,353.20014935,2.861393657,0.2600421505,-0.852790098,-14.52278934,0.08877316,0.73769728875,0.323387225,0.3305947725,0.11911315275,97.89151265,-9.94332591875,0.1428779,-0.22432595,0.4887146,-9.958992625,-8.415122,-8.47401825,0,243.16287475,268.9077,-21.9196135,0
1,5.25,353.265236175,2.80428927325,0.15193427575,-1.034412924,-13.5794739375,0.086521963,0.835414567,0.347920575,0.346154662,0.12818,97.8895420425,-9.791688092,0.144,-0.22444165,0.48862565,-9.98375225,-8.35907,-8.4428355,0,240.2916,268.7118897,-21.6012625,0
1,5.75,354.0748432,2.8113598645,0.107628622,-0.6516280595,-12.7508646425,0.083950042,0.893066723,0.361722613,0.35797,0.1265,97.90667131,-9.935854279,0.145,-0.22712795,0.489025025,-10.1703,-8.2144685,-8.402301,0,246.27505,270.0346,-17.0409,0
1,6.25,353.572517275,2.769184772,0.1649186065,-0.400895,-12.51964537,0.08007,0.656086554,0.359306075,0.33525,0.119890525,97.9179076325,-10.2957,0.1419768,-0.2337945,0.4893268,-10.1333,-8.32552,-8.4128095,0,246.55755255,269.18701615,-16.7545,0
1,6.75,353.59251655,2.80190625675,0.224903567,-0.81442023975,-12.63780959,0.09098622325,0.848469947,0.3506782115,0.359885,0.138032614,97.891286735,-9.858406895,0.1421689,-0.235051,0.48908045,-10.19715,-8.43900775,-8.316771,0,246.609525,268.7241,-18.01035425,0
1,7.25,353.4112192,2.6978878505,0.22274298125,-0.688575962,-11.60338682,0.0864245495,0.932519314,0.35092,0.35721,0.14055,97.89872242,-10.20069395,0.141412525,-0.23668155,0.4893697,-10.1797875,-8.359636,-8.1820245,0,246.159950725,268.21989175,-18.49008855,0
1,7.75,354.2350863,2.73876887975,0.203208773,-0.322955108,-13.128145785,0.090069131,0.949175559,0.35808,0.35891072,0.1397,97.9052834075,-10.2582,0.1439495,-0.218724625,0.485481225,-10.14455,-8.1482055,-8.14041775,0,245.608075,269.360934175,-19.77236475,-0.1260129
1,8.25,354.2857775,2.67727193225,0.1945617595,-0.56166603,-9.8824570265,0.09760169,0.96218533275,0.37803419575,0.36088255375,0.140455978,97.91793923,-10.156266715,0.14151675,-0.22935345,0.4882852,-10.1113505,-8.47833075,-8.0693525,1.202846,244.980775,270.11405,-15.237734425,2.7914005
1,8.75,353.748394875,2.67785136575,0.1419004365,0.40327045275,-7.038987058,0.0934865125,0.95506,0.36323,0.342439487,0.14434,97.955387345,-10.3218921,0.142588575,-0.23459365,0.485522925,-10.16523,-8.483923,-8.183537,5.269093,248.7612418,270.96085,-5.1106825,14.08854
1,9.25,354.5059384,2.561327757,0.090674084,1.645753004,-6.7100875,0.11697395625,1.134554955,0.420401333,0.40448,0.170942265,97.979735,-9.55050407375,0.14072885,-0.242741325,0.487536325,-10.055945,-8.41907675,-7.93650575,10.7338757075,251.18555,275.282193425,7.551665,32.01901
1,9.75,354.423725475,2.788388945,-0.030363889,3.334078924,-2.33051170125,0.13934373425,1.3644314265,0.4965052615,0.4877139705,0.20743584,97.983905865,-8.500772782,0.140508075,-0.2419609,0.48518715,-10.11805,-8.44179,-7.83344725,16.2142175,242.13575,279.5645,19.686775,51.473
1,10.25,354.03597865,2.88578846425,-0.060158444,4.55554,0.023619103,0.1601265675,1.5920546305,0.5483710205,0.576144167,0.236101665,98.007768585,-7.964870943,0.140837425,-0.246499725,0.48432215,-10.050955125,-8.264261,-7.710914,22.7137375,242.07496345,282.369629375,34.152674725,71.889935
1,10.75,354.600152,2.864383066,-0.159824932,6.19028008275,2.29973184225,0.169661098,1.6547077535,0.6472052605,0.6349256825,0.25864249,98.030609455,-7.4188996445,0.145102025,-0.2365173,0.485739575,-9.805897,-8.080381,-7.59128775,29.4027841975,235.94895,286.8874144,43.717645,86.53169
1,11.25,353.91372995,2.92513955875,-0.21608475325,7.7511315475,3.838123652,0.186397958,1.70414,0.647887981,0.682293623,0.274726515,98.024266175,-7.006865246,0.14532985,-0.2327619,0.48381115,-9.1100795,-7.769179,-7.39335625,32.807725,232.74385,289.755025,50.934015,110.11655
1,11.75,353.316820625,2.822771229,-0.371147973,7.7502208525,3.88812,0.2006,1.8252627495,0.7173960085,0.7305064115,0.284804437,98.01508729,-7.1296417375,0.1464266,-0.2341142,0.4830702,-8.8943805,-7.49682775,-7.29245675,37.94324,232.96445,290.9599,58.40317185,126.3022
1,12.25,353.05613525,2.803169053,-0.391457603,8.906132703,4.407745771,0.2005044495,1.747529235,0.73141378,0.764969641,0.290174622,97.97118334,-7.03293914525,0.14744445,-0.233878925,0.4727665,-8.508967,-7.1995275,-6.714357,39.2863125,238.7355,292.09245,65.2983409,125.8405
1,12.75,353.6116111,2.9049776955,-0.31425624875,9.48894,5.7078696745,0.19262731275,1.84396,0.73958,0.766324717,0.282242448,97.93428243,-6.71350958075,0.1489386,-0.22761225,0.475458675,-8.427899,-6.7248325,-6.438152,38.42752597,238.4093,292.960503025,65.41081,121.5992
1,13.25,353.8115869,2.989514472,-0.2792741985,9.398513899,5.52109967,0.202284966,1.90860656525,0.77741128325,0.76792517575,0.2923165275,97.9098,-6.440080053,0.153224625,-0.228622,0.4763844,-8.218793,-6.64699375,-6.38396075,37.18022,238.724042,293.6462,65.6736435,118.3008
1,13.75,354.23897325,3.01972757625,-0.380679741,9.4499562125,4.2868818,0.199531927,1.833577404,0.72355,0.747252335,0.299019781,97.89587499,-6.102412245,0.151058625,-0.233619,0.4761136,-8.01181975,-6.52870925,-6.151116,35.652155,236.30345,293.5703,59.6498332,108.20525
1,14.25,355.0857916,3.081331899,-0.191415,9.848997087,0.9636475,0.1974342955,1.8691143625,0.7338223415,0.763725,0.2905080495,97.886924665,-5.947669047,0.15316205,-0.22863355,0.47654655,-7.783606,-6.41114975,-6.14190125,32.572235,233.1756273,293.5418,52.898535,89.58756
1,14.75,353.7914624,2.97614724475,-0.249895316,8.75935,0.345461674,0.191064702,1.8817657485,0.707742109,0.742778268,0.280304295,97.88509317,-6.238416699,0.149318,-0.23365185,0.47680625,-7.7424445,-6.181566,-6.246137,27.9228838525,234.264984925,293.2716,44.8800940575,88.451855
1,15.25,354.7481165,3.09106109975,-0.1081016415,8.023670055,-1.83915,0.1854896375,1.830471035,0.68846877675,0.711911374,0.268818005,97.887027995,-5.9444545595,0.14850805,-0.230967675,0.477999075,-7.642371,-6.225001,-6.271311,23.76105,233.9384411,293.817511275,32.449999,73.772575
1,15.75,354.6968256,3.09462084075,-0.05355466,6.573099947,-3.686602048,0.1774469565,1.76757009,0.6403684605,0.6610957125,0.2494670365,97.910669225,-5.991429733,0.14868795,-0.22876985,0.48016175,-7.474607,-6.102598,-6.063198,16.74353,231.12031305,291.7043594,20.158773,54.727715
1,16.25,354.455246,3.041516357,0.061844403,5.06564,-8.46613,0.174471662,1.629525555,0.61693928625,0.6103885715,0.245524785,97.92265964,-5.9491700935,0.14854755,-0.2316129,0.48197495,-7.535158,-6.14422525,-6.139827,11.0690625,231.35500995,290.67774265,4.71484,34.9002175
1,16.75,354.593022175,3.061869513,0.17673395,3.94239076975,-13.47005701,0.1537149935,1.467605134,0.5347840765,0.5591889835,0.215644407,97.91731707,-5.8577549915,0.1456361,-0.234104525,0.4850801,-7.493333,-6.05173475,-6.372768,6.26935075,228.274975,286.858875,-20.8188391575,17.002085
1,17.25,353.812896325,3.170645884,0.26914,1.534445224,-18.6153581525,0.13852674,1.31458,0.473352724,0.45884,0.19824,97.93583437,-6.0941221315,0.1466797,-0.23139505,0.4873202,-7.632438,-6.15628375,-6.4180265,2.00762525,228.07865,283.0882136,-44.4050515375,6.083955
1,17.75,353.6628661,3.1503263895,0.19144468225,0.2535942,-19.37739394,0.125466774,1.168035708,0.391552395,0.401363963,0.162752773,97.9458,-6.16177025025,0.1420683,-0.23156295,0.488134025,-8.117126,-6.507753,-6.7055145,0,233.2347379,280.3902373,-52.323300925,0
1,18.25,352.922018,2.9881078905,0.245158817,-0.02328279525,-18.7007425725,0.09770962075,1.0147408815,0.3667985745,0.399774003,0.1496629585,97.954541,-6.5866788155,0.1428423,-0.2352638,0.4839129,-8.4383885,-6.72171875,-6.807467,0,230.1355,275.303776275,-48.5596875,0
1,18.75,353.142978075,3.0933224805,0.22566899375,-0.16935476725,-17.81378026,0.0951457945,0.98468531,0.351182995,0.360844224,0.13374,97.97148038,-6.6708246205,0.139994275,-0.240050675,0.4824951,-8.7924475,-6.971222,-7.0032105,0,230.1824,274.0536086,-45.0767,0
1,19.25,353.3506198,2.8998998135,0.21135,-0.187240956,-14.8540347525,0.092823123,0.91346,0.334036134,0.337868856,0.132192724,97.9823719625,-6.80332475025,0.13858465,-0.2435445,0.48181355,-8.935069,-7.137165,-6.93884425,0,229.787421,273.0337,-47.0118,0
1,19.75,353.025335525,2.826041301,0.2580078035,-0.253204045,-16.25854319,0.088501254,0.8939945585,0.3381460255,0.341120469,0.135616274,97.980440365,-7.26903171675,0.13689465,-0.24737145,0.4814471,-9.05590275,-7.285537,-7.24071825,0,233.96664975,271.9993,-43.6863443,0
