DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,H2O_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,4.09645776978497,66.3620872627713,0.667032816932972,15.957653513684,30.3972270117744,1.44706141284815,604.104126518452,13.5981793833319,448.49170882073,12.5775380429925,443.630345260852,12.7469433075811,441.944149573934,12.2803385833132,443.660849619175,12.7636701602613,451.352694256892,12.7062034678708,438.275761913729,13.1884817078377,453.39948110195,12.6613222735803,445.827016590314,13.0207874843128,457.319466339556,12.6877395282593,452.181989707706,12.7057910297447,470.51818980272,12.5604090407253,453.480138232691,13.248362225205,4.63804035204129,15.7161472460617,0.676506935322364,4.15275,3.07925,1.6655,1.11,0.759,14.625285,14.612525,14.31153,14.196945,13.168985,11.889485,11.583225,98.126147,95.72,11.025325,11.44525,11.30325,11.4945,11.5135,11.465,1.495,-0.456000000000001,2.29,-0.65125,2.0345,371.265,379.07,373.3625,371.14,0.36,0.11,0.2685,0.20925,-0.1005,0.27,0.93,-0.02,0.19,0.12125,11.2751,11.8993,12.39675,10.29005,10.73955,11.13425,11.48865,12.39145,12.14845,13.25595,14.106375,16.88125,11.1457,11.2619,11.87285,12.43095,13.2384,13.3542,14.30015,15.4361,17.4717,11.31785,11.5517,12.0193,12.3161,12.8568,13.37935,14.72335,15.5532,17.1353,10.3728,10.64295,11.4866,11.53715,11.82645,13.1002,14.08035,16.45905,-1.632,-2.797975,0.691499999999995
1,0.75,5.91573524650814,59.134387163243,0.819577360679325,45.9782822530296,26.6941824473587,1.46478112926945,445.738157284255,12.5075541660978,447.904963451298,12.3906943419177,445.756328951148,12.580695980775,443.935505600705,12.2241035938753,449.191867199136,11.2360227012812,450.959559712323,12.4061896161261,446.895690327627,13.4184836803183,454.392786530947,12.5815406882797,453.541305071853,13.6288852954403,461.772483598605,12.695189260003,450.890752387126,12.8009806730949,466.413812805342,12.4049211547272,448.618446049383,11.013478319076,6.08464982696961,15.6058885252112,0.657543411140896,4.11625,3.2355,1.5435,1.0685,0.7365,14.5973825,14.489475,14.60202,13.8388475,12.46343,12.03848,11.398735,98.118522,96.03,10.6748375,11.564,11.452,11.5515,11.557,11.52675,1.4,-0.62625,2.1,-0.663500000000001,1.97475,371.785,379.27,373.8525,371.78,0.36925,0.10925,0.25925,0.2,-0.11,0.27,0.92775,-0.02,0.19,0.11375,11.1776,11.8513,12.3771,10.3414,10.717,11.0497,11.43265,12.39145,12.15215,13.25385,14.10215,16.8783,11.0856,11.23465,11.7501,12.41155,13.246,13.3572,14.298,15.4339,17.46965,11.29305,11.533,12.00465,12.2972,12.85425,13.3775,14.7233,15.5512,17.13595,10.35205,10.54385,11.40095,11.48975,11.8304,13.0971,14.07825,16.4561,-1.539575,-2.389,1.98125
1,1.25,3.12014622478395,57.6222532947832,0.828897128620839,29.1867537281345,22.5140134330612,1.47447845310738,447.624940135676,12.87899794161,447.87369786758,12.2990431116629,444.134209949156,12.5670529098567,442.850293006378,11.9785344340374,443.699156876953,12.4359500990287,451.915466869785,12.2306563568872,438.795173987234,12.7202044177268,452.029510642919,12.4326929057191,444.650956545661,13.495288656587,454.661673568562,12.6666526809526,457.323342751937,12.4657854167515,470.875466520124,12.4213151726221,457.341390237389,13.1827495232807,6.54215314120904,15.7869526343772,0.668274227675853,4.8225,3.47775,2.186,1.6815,1.2075,14.9550525,14.780275,14.2497275,14.1479025,13.02914,11.936895,11.09372,98.11068075,96.89,11.3914,11.537,11.405,11.5725,11.5865,11.54475,1.5,-0.546000000000001,2.195,-0.74075,1.88175,370.4575,380.025,373.5975,372.39,0.36,0.10925,0.26,0.2,-0.13,0.26,0.93625,-0.02,0.19,0.1125,11.10655,11.8771,12.35955,10.40705,10.7513,10.98805,11.36405,12.3906,12.15705,13.25075,14.101,16.87635,10.963,11.21115,11.68085,12.39775,13.06985,13.3612,14.2933,15.4317,17.4686,11.2561,11.51455,11.97835,12.2782,12.8497,13.3737,14.7232,15.5494,17.134875,10.3416,10.53115,11.33705,11.4448,11.8333,13.094,14.07615,16.45405,-1.7835,-2.003,1.803
1,1.75,3.76063783010525,9.84406473591585,0.479883826515609,15.4518712250415,27.3363646170594,1.56056864885361,467.39950244488,13.0275005068457,447.753870275816,12.2510425222084,446.046922452424,12.4166638125884,442.921719821137,12.1418741995803,447.600799922692,12.2007752697475,450.635346085904,12.197040719385,435.034761392878,12.1353042880546,452.831071771833,12.2852590409526,445.171172198697,13.3616920177337,460.227206428814,12.588261642912,451.591152909983,12.6751089464315,470.646155400941,12.2677372648315,454.003206445919,10.9886063818944,5.11563659875802,15.907269434086,0.531909620189194,4.2695,3.308,1.57525,1.18875,0.81825,15.063065,14.80225,13.882755,13.7438,12.542295,11.624205,10.5088975,98.120022,95.48075,11.5053375,11.251,11.3365,11.30775,11.51125,11.571,1.1,-0.432,1.7,-0.682,1.6265,369.605,378.335,374.19,373.39,0.36,0.11,0.26,0.2,-0.11075,0.26,0.919,0.0467499999999997,0.19,0.1215,11.063,11.83785,12.19365,10.403125,10.738225,10.93205,11.31455,12.387525,12.16485,13.251475,14.10085,16.8738,10.878425,11.1966,11.648925,12.383275,13.08055,13.3644,14.28945,15.42745,17.4684,11.257825,11.49105,11.9069,12.2608,12.84765,13.371275,14.724225,15.5474,17.13295,10.34,10.528725,11.2729,11.40045,11.834375,13.09135,14.075075,16.45415,-2.07485,-2.643125,1.186
1,2.25,3.39134433758846,3.62202908898933,0.56880874258277,17.2781688220742,20.3160821405394,1.03925390423807,444.238476366041,12.5721122733613,447.135935640395,12.2541221014848,443.05332087544,12.1436868002302,442.410295234933,11.9429110313044,445.533019845873,11.5971750203159,448.967805722195,12.0569403056458,438.292177182681,12.2413513101063,452.684710290864,12.3438320993984,450.101189368421,11.6077682422253,458.015214231622,12.4200372909771,452.318055443233,12.1606924551997,467.226992057965,12.2009083837708,458.816734598737,13.0883574937781,4.95700953829596,15.6512076904476,0.920596100756405,4.4065,3.4485,1.3895,1.07925,0.77825,14.932485,14.68645,13.808895,13.22585,12.17974,10.90778,10.19331,98.1012195,94.4995,10.97728,11.1835,11.317,11.2575,11.322,11.645,1.3,-0.22825,1.8975,-0.7125,1.514,370.19,377.735,373.73,374.01,0.3695,0.11,0.25,0.2,-0.101,0.26,0.9175,0.0484999999999999,0.19,0.1145,10.97845,11.79495,12.1775,10.256475,10.715225,10.870725,11.268725,12.3826,12.1687,13.248325,14.098775,16.8718,10.760275,11.1803,11.625575,12.367075,13.091175,13.3652,14.2856,15.425375,17.4664,11.194475,11.46485,11.88985,12.2398,12.846025,13.3695,14.724075,15.5483,17.1336,10.319275,10.516275,11.2454,11.352525,11.833375,13.087275,14.072,16.452075,-2.647375,-2.324875,1.223
1,2.75,2.14784679231039,6.2013958119067,0.425396134141925,10.2744928817378,35.199036576528,1.06236536269797,445.701474416437,12.3939421538012,448.705660384569,12.328629294186,445.413591790907,12.2316168607655,442.792080351275,11.8214518420198,444.960661078702,12.1468574300615,451.922285815593,12.4185525483846,439.164908890915,12.6077579170097,456.807224773596,12.4982395849675,448.319211803502,12.8119348087852,464.980961437907,12.5457558984979,452.396367364856,12.4055504598998,472.813907416528,12.2280316807191,460.127388143197,11.1041026616116,5.05987527213284,15.2825468694506,0.682233966250143,4.5225,3.249,1.43875,1.159,0.894999999999999,14.89473,14.6765,14.058825,13.56854,11.802985,10.899645,10.0134175,98.133374,94.8595,11.71204,10.939,11.057,11.02875,10.908,11.486,1.2,-0.522250000000001,1.9975,-0.7165,1.827,366.895,376.785,370.68,373.24,0.36,0.11,0.26,0.2,-0.12025,0.26,0.927,-0.02,0.19,0.113,10.8718,11.684675,12.157575,10.043,10.5806,10.799875,11.2256,12.376525,12.173475,13.246175,14.096625,16.869,10.612775,11.139425,11.5928,12.33605,13.09995,13.3652,14.28175,15.423225,17.465325,11.083425,11.405825,11.89015,12.21965,12.8481,13.368575,14.723075,15.546475,17.1325,10.18955,10.4957,11.2259,11.31175,11.832225,13.085125,14.06985,16.44915,-2.29815,-1.98665000000001,3.0235
1,3.25,5.86900392503549,46.5593132427767,0.433612634194869,29.2714631140542,17.4438584782872,1.17081931915252,446.178124774013,13.4768785987873,449.92139810457,12.309436564199,447.464909442092,12.6254966004963,442.288901056588,11.7286147963727,448.087370718033,11.7906837729817,452.898900772306,12.4073299535617,445.198548747128,12.780401010158,458.630210554824,12.558116099126,449.072422315914,12.8235814753931,459.935314464907,12.5715479769229,451.199531255153,12.4205752210363,466.090399133911,12.2726381479556,452.03316923664,12.3243430493788,4.72257906117497,14.9777159140198,0.946183645058902,4.765,3.479,1.9475,1.55225,1.08075,14.8084,14.62815,14.41329,13.49195,11.991095,10.6028375,9.7837175,98.114374,95.0255,10.80758,10.8365,10.824,10.913,10.87475,11.274,1.9975,-0.502500000000001,2.695,-0.732,1.708,363.855,377.07,368.67,372.38,0.3695,0.12,0.26,0.2,-0.14,0.27,0.9565,-0.01575,0.19,0.1115,10.843575,11.6146,12.1311,9.821475,10.42865,10.715175,11.18495,12.369525,12.177175,13.24395,14.094475,16.865825,10.609225,10.9473,11.5712,12.300375,13.106725,13.3652,14.276975,15.421075,17.463325,10.957825,11.32985,11.848975,12.208675,12.8491,13.366725,14.723,15.544475,17.13225,9.992375,10.465675,11.2194,11.285825,11.82915,13.08105,14.0677,16.447075,-2.4385,-1.89957500000001,3.65299999999999
1,3.75,3.6702790944264,13.071176451146,0.558811845671148,17.6901445819534,43.2856702939944,1.39690635269906,442.425108721147,12.1864712143894,450.803536307564,12.6226485860618,444.592312791041,12.5840335324704,439.249502775908,12.0038818686143,442.847533846693,12.1515046627298,452.409923393663,12.6226747008017,443.636925981868,12.4276673095556,454.446756913865,12.6684860572353,444.834246369149,13.0851920286411,457.134294559177,12.6530907286591,452.492208564695,12.4168035605755,464.427903241942,12.3920605776915,465.768507316133,10.5210340225101,5.09079672680605,15.7253446289431,1.40473767582576,4.598,3.83,1.92975,1.63875,1.1025,14.993155,14.63065,13.994735,13.5934325,12.0406325,10.6222375,10.1078,98.137143,98.16825,9.79904999999999,11.1925,11.123,11.2165,11.1965,11.23,2.7875,-0.547000000000002,3.5825,-0.762,1.9155,368.49,377.46,370.69,372.53,0.3695,0.11,0.2695,0.2,-0.1305,0.27,0.927,-0.01,0.19,0.11,10.767075,11.581375,12.1037,9.6912,10.26325,10.618475,11.144225,12.361525,12.17935,13.2418,14.093325,16.8639,10.629525,10.87545,11.551375,12.25575,13.1092,13.3644,14.273125,15.418925,17.46125,10.910725,11.2949,11.802125,12.196775,12.850175,13.36665,14.722925,15.5404,17.12795,9.80365,10.335575,11.1821,11.252175,11.825075,13.0779,14.06555,16.44415,-2.075,-2.02400000000001,3.82399999999999
1,4.25,5.04310915079038,23.2901687036656,0.544932743559163,56.8790564915441,25.7737710025713,0.987788223376358,439.701763408428,12.0941632196676,449.056328167663,11.8303167483753,444.969356714286,12.5176910545291,442.631808731023,11.2950694582347,443.575006486906,12.1858162249978,453.278187034534,11.6569262861326,442.075303216607,12.0749336089531,456.509470739475,11.6316136993234,446.627596186305,13.1664291718252,461.523637633937,11.5744499579664,452.457422465493,12.8919332844245,473.556488787247,11.81246598182,455.051569730583,12.1458001783804,4.96458701703502,15.8678363588219,0.512730184300278,4.53025,3.51925,2.2145,1.836,1.242,14.896745,14.649,13.2043975,12.796565,11.82423,10.645175,10.292385,98.12658325,98.27,9.7874,11.28725,11.287,11.3205,11.2825,11.2745,1.4,-0.389000000000001,2.195,-0.7215,2.07775,372.435,377.14,371.7925,373.225,0.36,0.10925,0.26,0.20925,-0.121,0.27,0.93475,-0.00600000000000001,0.19,0.1025,10.68895,11.5542,12.0722,9.77345,10.1007,10.577,11.10375,12.35235,12.182825,13.2371,14.08945,16.86065,10.6797,10.89335,11.53355,12.2063,13.1055,13.3618,14.26885,15.4159,17.4575,10.95825,11.31625,11.75065,12.1842,12.8485,13.36795,14.72095,15.537325,17.1243,9.82275,10.19965,11.13825,11.2192,11.82005,13.0745,14.06165,16.43905,-2.2523,-2.46715000000001,4.04749999999999
1,4.75,3.4959743649817,11.025916782603,0.397265738421419,43.8496790310244,22.4698676614582,1.28261901203428,443.497472489348,12.3390606695979,447.437747817088,12.662993211654,441.583151964934,13.7451684203664,445.78878087909,11.8832488769143,443.242834149479,12.2201277872657,447.37130971873,12.6875640441817,435.76354201207,11.7221999083507,456.432332948369,12.7389350464369,444.000071084569,13.2476663150092,459.60099196817,12.689309974655,447.302286363482,12.1444597401406,468.276495156405,12.1658277742301,455.600359354873,10.4105505886422,5.33800815283062,15.0745179325019,0.975563089152965,4.78175,3.6335,1.8355,1.5255,1.0705,14.2802525,14.09185,13.4201525,13.05165,11.9893,11.09012,10.00501,98.13086475,98.28,10.4487,11.2195,11.163,11.1855,11.1645,11.28075,1.595,-0.39775,2.2,-0.74225,2.00775,370.52,375.925,371.645,373.2325,0.36,0.11,0.26925,0.20925,-0.14,0.26,0.924,0.00199999999999996,0.19,0.11125,10.711,11.5383,12.04745,9.87685,10.1686,10.56125,11.11005,12.3424,12.184225,13.234,14.08735,16.85865,10.74435,10.93135,11.52315,12.15605,13.1052,13.360925,14.265,15.41285,17.4555,11.01585,11.3557,11.75185,12.17155,12.84755,13.37075,14.72085,15.535325,17.1233,9.9269,10.24565,11.100625,11.1878,11.8131,13.0724,14.05955,16.4361,-2.1858,-2.85470000000001,3.649
