DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC,TS
5,17.75,0.3,2.305,26.21,26.3375,11.0725,92.0675,32.1,-65.435,36.74,-5.22,-0.13,35.4075
5,18.25,0.26,2.09,25.4225,25.4,11.605,16.7625,6.6875,-105.4075,4.6,-5.67,-0.04,34.855
5,18.75,0.2225,1.8125,24.4325,24.8725,12.6825,-5.8925,0.8625,-116.935,-10.7725,-7.74,-0.1,34.1425
5,19.25,0.22,1.5525,23.605,24.245,13.955,-8.4,0.26,-113.0525,-18.0425,-5.78,-0.005,33.4675
5,19.75,0.21,1.485,23.215,23.4975,14.5575,-8.2,0.23,-109.4725,-26.54,-5.695,0.07,32.7375
5,20.25,0.18,1.12,22.63,23.16,13.9475,-8.4,0.065,-106.9275,-30.205,-6.715,-0.07,32.0075
5,20.75,0.19,1.11,22.3225,22.5575,14.375,-8.61,-0.04,-104.335,-35.2675,-5.08,0.075,31.39
5,21.25,0.17,0.8925,21.73,22.27,15.9425,-8.68,-0.2375,-101.9725,-36,-5.135,0.01,30.76
5,21.75,0.16,0.7125,21.2025,21.8925,16.685,-8.645,-0.2475,-100.1225,-36.535,-5.895,-0.085,30.19
5,22.25,0.1325,0.5,20.24,21.2025,19.565,-8.6325,-0.21,-97.43,-34.315,-5.025,-0.06,29.6025
5,22.75,0.12,0.5225,19.865,20.71,20.3975,-8.385,-0.3,-96.25,-34.205,-4.14,-0.06,29.0275
5,23.25,0.11,0.44,19.7125,20.39,20.1825,-8.1425,-0.15,-94.4125,-33.6925,-3.89,-0.075,28.4675
5,23.75,0.12,0.5125,19.135,20.055,20.3925,-8,-0.085,-92.5625,-34.9675,-4.995,-0.15,27.9075
6,0.25,0.1,0.5175,23.525,24.135,22.22,-8.135,-0.02,-97.99,-28.06,-5.7225,-0.16,32.13
6,0.75,0.1,0.5,23.3175,23.6125,23.08,-7.98,-0.2125,-96.13,-30.8975,-4.555,-0.16,31.6125
6,1.25,0.1,0.4025,22.555,23.13,23.78,-8.3075,-0.105,-95.33,-25.3425,-5.08,-0.14,31.115
6,1.75,0.09,0.4125,22.3,22.815,22.99,-7.955,0.17,-92.205,-23.7875,-5.77,-0.29,30.6625
6,2.25,0.1,0.4625,22.065,22.5525,23,-7.775,0.0925,-90.45,-25.91,-5.93,-0.315,30.21
6,2.75,0.1,0.5075,21.7125,22.405,23.46,-7.57,-0.035,-89.35,-24.365,-3.6225,-0.12,29.7525
6,3.25,0.09,0.51,21.485,21.8725,22.67,-7.83,0.0525,-86.72,-22.385,-3.935,-0.2,29.28
6,3.75,0.09,0.4725,21.0975,21.865,22.97,-7.74,0.0025,-85.805,-24.735,-4.1525,-0.1275,28.8425
6,4.25,0.09,0.56,21.0225,21.5175,23.58,-7.16,0.0925,-85.5,-25.5975,-3.75,-0.16,28.4475
6,4.75,0.08,0.5325,21.04,21.66,22.83,0.2025,2.04,-79.2875,-27.7025,-4.5475,-0.13,28.0725
6,5.25,0.09,0.5925,21.115,21.78,22.62,17.0625,5.755,-67.0075,-21.995,-3.5725,-0.13,27.72
6,5.75,0.09,0.505,21.3375,21.825,21.73,115.6225,38.695,-3.41,-11.1625,-1.145,-0.2175,27.4525
6,6.25,0.1125,0.51,22.43,22.625,21.18,226.135,70.425,50.2075,5.14,-0.92,-0.59,27.265
6,6.75,0.11,0.46,23.55,23.945,20.38,331.0575,90.86,112.6125,26.2475,1.61,-0.6125,27.1825
6,7.25,0.14,0.66,24.6725,24.8275,19.5,434,111.885,182.8475,56.8825,1.9725,-0.5675,27.2825
6,7.75,0.17,0.96,25.7725,26.13,16.5,536.9425,136.3225,250.1875,89.96,5.5175,-0.565,27.5075
6,8.25,0.23,1.295,26.6075,26.81,15.36,629.86,158.5525,310.5975,125.89,7.38,-0.5475,27.9125
6,8.75,0.26,1.56,27.6225,27.795,14.35,718.1275,179.5925,366.715,161.9725,8.3125,-0.495,28.545
6,9.25,0.28,1.645,28.5025,28.475,13.77,789.84,197.83,411.4375,194.4225,8.555,-0.5,29.325
6,9.75,0.28,1.6875,29.345,29.34,13.07,855.7725,213.3425,450.83,219.405,6.655,-0.57,30.24
6,10.25,0.31,1.7025,30.2275,30.15,12.08,903.66,225.85,477.845,245.9875,6.485,-0.4775,31.2675
6,10.75,0.31,1.7,30.9275,30.72,11.445,941.445,234.5825,501.3575,261.275,6.8275,-0.53,32.37
6,11.25,0.32,1.725,31.735,31.265,10.8225,962.415,238.085,511.06,277.8,5.6775,-0.23,33.475
6,11.75,0.32,1.78,32.16,31.785,10.4825,971.4925,240.6425,514.0625,293.65,4.66,-0.49,34.57
6,12.25,0.35,1.84,32.68,32.35,10.0575,968.57,238.14,507.6525,297.85,4.4825,-0.37,35.66
6,12.75,0.36,1.7925,33.02,32.835,9.73,948.7925,232.525,491.1375,300.4825,3.815,-0.34,36.73
6,13.25,0.3625,2.1525,33.495,33.15,9.385,913.8575,222.21,464.8575,291.21,5.09,-0.2925,37.74
6,13.75,0.34,2.08,33.84,33.3325,9.14,865.3775,209.835,431.565,285.1025,3.79,-0.31,38.65
6,14.25,0.34,2.2,33.99,33.475,9.095,804.395,196.0425,388.4075,276.81,2.745,-0.325,39.41
6,14.75,0.35,2.2225,34.2325,33.57,9.045,735.5175,179.6475,336.655,255.56,2.21,-0.27,40.02
6,15.25,0.36,2.2425,34.2275,33.8075,9.0775,650.1275,161.3525,277.66,232.39,-1.235,-0.2425,40.4725
6,15.75,0.3425,2.32,34.27,33.7475,8.84,556.2525,141.275,213.25,204.49,0.525,-0.24,40.9325
6,16.25,0.33,2.19,33.96,33.445,9.1,460.345,118.0625,147.58,169.975,-3.1,-0.28,41.125
6,16.75,0.3225,2.2525,33.605,33.3675,9.07,352.19,92.5575,77.24,136.5075,-2.97,-0.2,41.1025
6,17.25,0.33,2.375,33.2725,33,9.45,244.28,69.775,14.64,103.895,-4.47,-0.17,40.9375
6,17.75,0.32,2.4325,32.98,32.605,9.71,143.42,48.5625,-44.8,67.905,-4.985,-0.19,40.625
6,18.25,0.29,2.3925,32.235,32.1475,10.69,58.37,22.015,-90.94,25.5275,-4.68,-0.05,40.18
6,18.75,0.26,1.925,31.2625,31.415,12,1.24,2.33,-118.55,-3.78,-6.39,-0.06,39.51
6,19.25,0.25,1.48,30.5175,30.785,12.98,-8.06,0.5125,-120.17,-14.63,-7.82,-0.07,38.8925
6,19.75,0.2225,1.5925,29.89,30.3275,13.32,-8.4,0.3225,-116.59,-24.14,-6.89,0.03,38.125
6,20.25,0.1725,1.3025,29.14,29.5275,13.31,-8.385,0.2825,-114.28,-29.435,-9.085,-0.05,37.41
6,20.75,0.2,1.0825,28.19,28.6675,13.91,-8.72,0.0325,-112.12,-33.9025,-7.84,-0.12,36.6725
6,21.25,0.18,1.0975,27.05,27.575,14.07,-8.7275,-0.24,-110.23,-38.1425,-5.405,-0.08,35.955
6,21.75,0.16,0.79,26.3425,26.6775,15.9,-8.89,-0.3225,-107.28,-36.605,-6.16,-0.0725,35.2875
6,22.25,0.13,0.5625,25.5375,26.1475,17.85,-8.93,-0.21,-104.67,-33.415,-6.0175,-0.1175,34.6125
6,22.75,0.11,0.4025,25.005,25.645,19.19,-8.7125,-0.1675,-104.85,-37.8675,-4.2825,-0.08,34.01
6,23.25,0.11,0.52,24.4875,25.1025,20.6,-8.48,-0.035,-101.86,-32.3575,-5.4,-0.12,33.39
6,23.75,0.1025,0.4025,24.09,24.5575,21.43,-8.32,0.005,-100.49,-33.8,-5.2075,-0.07,32.8275
7,0.25,0.08,0.42,28.84,29.37,23.34,-7.6075,0.28,-91.405,-14.32,-4.35,-0.12,36.465
7,0.75,0.0725,0.39,28.365,29.2,23.85,-7.395,0.235,-88.81,-13.7625,-3.875,-0.1075,35.975
7,1.25,0.08,0.4,28.21,29.0225,25.1775,-7.335,0.1825,-88.41,-15.11,-3.3925,-0.22,35.445
7,1.75,0.08,0.475,27.785,28.835,25.3825,-7.09,0.225,-86.65,-14.285,-2.57,-0.1225,34.91
7,2.25,0.08,0.38,27.48,28.2025,25.91,-6.865,0.2125,-85.78,-12.9325,-3.28,-0.2,34.49
7,2.75,0.07,0.43,27.3,28.16,25.62,-6.71,0.33,-83.51,-15.47,-3.3625,-0.175,34.11
7,3.25,0.08,0.48,27.13,28.08,25.09,-6.695,0.34,-82.9625,-17.46,-4.155,-0.18,33.71
7,3.75,0.08,0.45,26.935,27.7425,25.2675,-6.765,0.1125,-82.21,-11.8525,-3.265,-0.24,33.315
7,4.25,0.08,0.42,26.7575,27.685,25.9325,-6.62,0.33,-80.29,-16.81,-2.8625,-0.21,32.9
7,4.75,0.07,0.51,26.8125,27.595,25.1,-3.38,0.895,-76.8,-17.5425,-3.445,-0.19,32.47
7,5.25,0.08,0.4525,26.76,27.33,25.5475,10.7375,4.105,-66.48,-15.9625,-3.2125,-0.1225,32.19
7,5.75,0.08,0.3925,26.8,27.515,25.875,50.45,14.1225,-30.69,-7.385,-2.46,-0.2,31.88
7,6.25,0.1,0.4625,27.83,28.5125,24.7925,164.055,50.5575,31.11,1.31,0.7625,-0.32,31.645
7,6.75,0.12,0.64,28.5725,29.185,23.8725,256.2,68.7225,88.12,22.26,0.7,-0.42,31.515
7,7.25,0.13,0.68,29.31,30.05,22.47,358.01,88.92,154.08,49.31,2.52,-0.5425,31.53
7,7.75,0.17,0.9,29.97,30.88,21.81,464.16,111.2,221.915,79.34,5.805,-0.2825,31.71
7,8.25,0.24,1.2225,30.6225,31.6625,20.1925,562.58,134.18,286.33,118.85,6.01,-0.4,32.035
7,8.75,0.26,1.56,31.36,32.3,19.15,649.895,153.05,340.17,161.04,6.44,-0.415,32.56
7,9.25,0.28,1.61,31.83,32.7925,18.0675,726.27,170.88,389.67,190.89,5.8425,-0.465,33.305
7,9.75,0.29,1.62,32.56,33.34,17.52,795.1025,185.83,433.08,211.0325,4.2375,-0.3825,34.185
7,10.25,0.3,1.53,33.16,33.82,16.71,847.2725,198.7,466.29,240.135,5.49,-0.5,35.145
7,10.75,0.31,1.77,33.68,34.47,16.04,885.76,206.51,488.46,265.46,7.31,-0.305,36.195
7,11.25,0.33,1.9,34.07,34.9075,15.17,905.7475,210.55,503.705,274.7,6.7125,-0.31,37.3
7,11.75,0.32,1.75,34.6775,35.43,14.6425,921.525,212.415,506.56,282.68,4.54,-0.285,38.41
7,12.25,0.32,1.73,35.37,35.82,13.9175,919.4025,212.48,497.5225,291.885,2.4975,-0.24,39.495
7,12.75,0.33,1.79,35.56,36.18,13.62,896,207.86,483.62,296.95,2.9825,-0.2625,40.49
7,13.25,0.35,2.0625,35.9525,36.4825,12.6875,859.58,200.115,456.75,286.33,4.325,-0.1725,41.41
7,13.75,0.35,2.05,36.28,36.8,12.84,802.3575,185.29,424.07,267.04,2.165,-0.16,42.24
7,14.25,0.37,2.1525,36.6825,37.14,12.2525,717.415,170.7925,379.36,252.21,4.09,-0.1575,43.015
7,14.75,0.36,2.29,36.89,37.1825,11.79,659.495,158.6925,332.0825,237.2825,-0.415,-0.16,43.61
7,15.25,0.36,2.24,37.095,37.28,11.97,580.28,135.64,274.17,215.8,-1.43,-0.2,44.16
7,15.75,0.32,2.1925,37.07,37.2725,11.5175,519.4025,123.48,211.3775,194.5075,-0.85,-0.165,44.49
7,16.25,0.33,2.14,37.095,37.3875,11.79,428.0275,103.765,151.54,164.3775,-3.4375,-0.12,44.69
7,16.75,0.31,2.04,36.89,37.39,12.005,330.6,81.6875,83.93,137.555,0.01,-0.055,44.69
7,17.25,0.31,2.23,36.87,37.43,12.2,223.9,58.995,19.6875,104.745,-2.6025,-0.1,44.6
7,17.75,0.31,2.42,36.69,37.1125,12.385,129.86,39.9975,-36.2325,75.08,-3.1025,-0.06,44.385
7,18.25,0.28,2.11,36.21,36.61,12.83,53.69,17.8,-82.89,35.8675,-5.4775,-0.03,43.945
7,18.75,0.24,1.8,35.3725,36.21,13.5425,1.15,2.25,-113.3,9.21,-5.435,0.0175,43.42
7,19.25,0.23,1.75,34.785,35.58,14.44,-7.32,0.5725,-114.74,-2.29,-7.3375,0.05,42.795
7,19.75,0.21,1.8425,34.3825,35.11,15.0375,-7.505,0.3825,-111.5775,-10.8025,-5.165,-0.085,42.095
7,20.25,0.21,1.54,33.78,34.48,15.75,-7.66,0.29,-108.71,-16.02,-4.56,0.0925,41.41
7,20.75,0.18,1.4325,33.235,33.8475,16.275,-7.895,-0.0025,-106.9975,-23.2575,-3.725,0.1025,40.765
7,21.25,0.17,1.02,32.33,32.93,16.96,-7.98,-0.13,-105.16,-22.91,-4.6875,-0.0725,40.07
7,21.75,0.13,0.74,31.61,32.34,18.7,-8.215,-0.36,-103.0675,-21.99,-3.84,-0.075,39.48
7,22.25,0.13,0.57,30.87,31.46,20.54,-8.67,-0.33,-101.01,-20.6,-3.23,-0.09,38.8625
7,22.75,0.1,0.42,30.2025,30.8475,21.3175,-8.08,0.0575,-98.0025,-16.345,-4.215,-0.06,38.3025
7,23.25,0.0925,0.4025,29.7375,30.28,22.76,-8.08,0.0575,-95.98,-14.445,-4.515,-0.12,37.6525
7,23.75,0.08,0.38,29.0025,29.7875,23.7225,-7.8175,0.2375,-92.2675,-13.925,-3.15,-0.08,37.05
8,0.25,0.08,0.43,27.795,28.8575,23.945,-7.34,0.105,-87.505,-17.8225,-4.555,-0.1025,35.3275
8,0.75,0.08,0.3975,27.1375,28.2675,24.085,-7.2525,0,-86.125,-15.895,-3.655,-0.18,34.9625
8,1.25,0.08,0.37,26.93,28.17,24.79,-7.02,0.21,-84.535,-13.31,-2.55,-0.1525,34.46
8,1.75,0.07,0.4525,26.7725,27.9825,24.815,-6.84,0.11,-82.7825,-13.28,-2.61,-0.14,34.0325
8,2.25,0.08,0.47,26.55,27.7675,25.0925,-6.5925,0.2075,-82.47,-17.015,-3.195,-0.2075,33.5975
8,2.75,0.0775,0.45,26.315,27.5575,25.455,-6.6,0.0675,-81.355,-17.0775,-3.545,-0.1425,33.25
8,3.25,0.08,0.51,26.3475,27.4725,25.1525,-6.85,0.045,-80.01,-15.0625,-4.01,-0.1675,32.915
8,3.75,0.07,0.525,26.295,27.4,24.04,-6.35,0,-78.46,-17.58,-2.9775,-0.145,32.55
8,4.25,0.09,0.5775,25.98,27.1725,24.94,-6.5125,-0.0575,-77.475,-16.1475,-3.575,-0.19,32.1675
8,4.75,0.08,0.52,25.905,27.055,25.965,-6.48,0,-76.72,-17.17,-3.38,-0.14,31.775
8,5.25,0.08,0.6,25.84,26.93,24.69,-1.105,1.47,-72.98,-15.3,-3.81,-0.16,31.44
8,5.75,0.08,0.54,25.71,26.84,25.3675,16.25,5.1125,-60.915,-13.015,-3.335,-0.19,31.135
8,6.25,0.08,0.525,26.1,27.215,25.07,82.36,26.38,-14.09,-9.32,-1.63,-0.13,30.905
8,6.75,0.1,0.61,27.26,28.255,23.76,217.6,64.61,55.8725,5.9975,-0.6,-0.4175,30.6825
8,7.25,0.11,0.615,28.17,29.33,22.805,320.4425,82.07,119.4,37.44,1.02,-0.4,30.6075
8,7.75,0.14,0.6825,29.0975,30.2575,21.925,423.57,99.3275,187.07,62.8325,5.15,-0.3675,30.7175
8,8.25,0.19,1.09,29.985,31.285,19.99,524.535,124.27,255.27,99.36,5.715,-0.2975,31.0175
8,8.75,0.26,1.46,30.69,31.97,19,617.77,144.47,316.77,139.94,5.0225,-0.48,31.6425
8,9.25,0.28,1.54,31.28,32.47,17.02,698.805,161.38,369.155,175.23,6.07,-0.32,32.3525
8,9.75,0.29,1.575,32.035,33.145,15.895,763.86,174.44,413.43,208.02,5.1625,-0.355,33.2625
8,10.25,0.31,1.53,32.67,33.69,14.78,822.59,186.725,449.57,229.85,2.3675,-0.44,34.13
8,10.75,0.3025,1.58,33.385,34.1375,14.5425,857.695,194.72,471.29,245.23,6.215,-0.315,35.1025
8,11.25,0.31,1.67,33.91,34.75,13.74,876.26,199.5,482.635,260.43,5.76,-0.26,36.3275
8,11.75,0.32,1.66,34.565,35.195,13.4425,894.23,203.3275,492.37,270.075,3.36,-0.27,37.4525
8,12.25,0.33,1.6675,35.075,35.555,12.8625,886.295,200.4,481.8025,286.18,5.315,-0.31,38.5025
8,12.75,0.34,1.86,35.5425,35.9175,12.595,861.8425,195.2375,461.2625,280.8475,1.24,-0.2325,39.545
8,13.25,0.34,1.7975,35.76,36.31,12.16,833.66,182.93,432.1175,275.9225,1.01,-0.21,40.515
8,13.75,0.34,1.85,35.945,36.425,12.25,773.86,166.91,388.4725,269.5925,3.63,-0.25,41.1675
8,14.25,0.36,1.86,36.12,36.78,11.92,712.61,155.005,339.685,238.0975,-2.32,-0.3,41.85
8,14.75,0.34,1.96,36.425,36.9475,11.7925,642.53,138.615,293.59,201.27,1.32,-0.145,42.36
8,15.25,0.34,2.08,36.605,37.11,11.585,559.16,123.625,237.5,193.39,0.06,-0.1325,42.7775
8,15.75,0.34,2.11,36.66,37.1,11.46,446.16,102.73,166,169.37,0.86,-0.09,43.095
8,16.25,0.32,2.25,36.62,37.2,11.1575,352.24,85.7325,110.875,143.935,-3.1525,-0.14,43.2475
8,16.75,0.33,2.18,36.485,37.08,11.61,256.41,64.035,43.325,116,-1.29,-0.06,43.2975
8,17.25,0.32,2.0825,36.105,36.8475,11.6875,163.8075,44.335,-16.095,84.305,-2.7,-0.07,43.1125
8,17.75,0.28,1.91,35.77,36.525,12.295,70.12,18.705,-66.09,47.53,-5.57,-0.09,42.83
8,18.25,0.24,1.77,35.025,35.87,12.62,3.49,2.535,-104.62,11.0175,-7.5225,0.0525,42.285
8,18.75,0.2225,1.3175,34.47,35.4825,13.3475,-6.775,0.51,-114.4425,-3.4375,-5.3925,0.0675,41.7175
8,19.25,0.22,1.46,33.91,34.82,13.84,-7.815,0.21,-111.35,-10.9875,-4.45,0.0175,41.03
8,19.75,0.2075,1.5,33.525,34.3225,14.18,-7.6175,0.2075,-107.025,-19.9225,-3.96,0.11,40.4575
8,20.25,0.17,1.31,32.7625,33.65,14.47,-8.13,0,-105.3325,-21.2175,-5.6225,-0.0825,39.825
8,20.75,0.1725,0.985,31.8025,33.15,15.8825,-7.9475,-0.1525,-103.1975,-25.1975,-5.455,-0.025,39.16
8,21.25,0.15,0.915,31.1275,32.53,17.335,-8.24,-0.51,-99.97,-26.0075,-4.67,-0.02,38.575
8,21.75,0.12,0.49,30.44,31.91,18.23,-8.265,-0.38,-98.47,-22.77,-4.11,-0.095,38.0175
8,22.25,0.1,0.4575,29.7925,31.035,19.5875,-8.47,-0.265,-95.96,-20.9875,-3.64,-0.0475,37.4175
8,22.75,0.1,0.32,29.12,30.45,20.465,-8.1975,-0.225,-93.54,-16.51,-4.695,-0.105,36.8275
8,23.25,0.08,0.33,28.79,29.9275,22.1075,-7.97,0,-91.3525,-14.25,-2.9775,-0.0925,36.1975
8,23.75,0.08,0.3975,28.3775,29.3875,22.4075,-7.62,0,-89.03,-14.5375,-3.8925,-0.075,35.6825
9,0.25,0.11,0.6525,25.8525,26.8125,16.775,-7.56,-0.405,-89.095,-40.4225,-3.1575,-0.0475,32.0275
9,0.75,0.11,0.7,25.61,26.275,17.385,-7.4475,-0.32,-86.8825,-38.89,-2.81,-0.165,31.6325
9,1.25,0.13,0.6325,25.6275,26.44,17.425,-7.21,-0.305,-86.58,-35.1525,-3.28,-0.17,31.3325
9,1.75,0.11,0.7975,25.4325,26.1,17.2725,-6.9375,-0.2675,-84.975,-36.6625,-3,-0.13,31.08
9,2.25,0.11,0.75,25.235,25.84,17.98,-7.11,-0.46,-83.9775,-41.015,-2.2125,-0.06,30.785
9,2.75,0.11,0.64,24.895,25.65,18.2225,-7.395,-0.51,-83.32,-34.265,-3.4575,-0.085,30.45
9,3.25,0.11,0.82,24.8425,25.68,18.2475,-6.93,-0.36,-82.36,-39.825,-1.6175,-0.015,30.145
9,3.75,0.11,0.805,24.58,25.4,18.135,-7.015,-0.3675,-83.07,-40.8375,-4.28,-0.13,29.83
9,4.25,0.1025,0.8525,24.5925,25.5075,17.98,-6.89,-0.4375,-82.765,-36.9675,-3.445,-0.07,29.5675
9,4.75,0.1,0.85,24.585,25.61,18.6,-6.85,-0.52,-81.45,-34.375,-4.04,-0.1275,29.2925
9,5.25,0.11,0.745,24.245,25.13,18.2025,-6.0975,-0.2875,-80.615,-39.8075,-4.1125,-0.07,28.9975
9,5.75,0.1,0.8325,23.9325,24.895,19.015,3.5925,2.0375,-72.605,-30.595,-3.0025,-0.1,28.805
9,6.25,0.09,0.695,24.39,25.29,18.84,20.645,5.56,-61.54,-30.015,-2.66,-0.07,28.5775
9,6.75,0.09,0.5975,24.7875,25.695,18.495,90.8675,23.925,-13.67,-11.455,-1.3975,-0.16,28.385
9,7.25,0.1,0.55,26.23,26.93,17.48,280.35,75.39,85.5575,10.5,4.68,-0.23,28.395
9,7.75,0.14,0.56,26.965,27.58,16.135,385.415,92.805,151.95,39.965,6.1425,-0.22,28.395
9,8.25,0.17,0.72,27.82,28.7,15.45,488.1,112.82,216.665,70.89,6.22,-0.3,28.6675
9,8.75,0.23,1.19,28.6,29.59,14.12,582.02,133.63,277.69,102.57,7.1925,-0.34,29.175
9,9.25,0.25,1.51,29.29,30.2625,13.45,665.9225,150.2825,332.41,142.4675,7.185,-0.44,29.7825
9,9.75,0.29,1.41,30.11,31.02,12.925,733.88,164.58,376.065,174.705,8.0225,-0.4,30.645
9,10.25,0.3,1.555,30.58,31.56,12.5475,789.8375,174.65,410.57,199.475,9.04,-0.3475,31.48
9,10.75,0.31,1.5,31.215,31.98,12.19,827.13,184.775,434.76,215.88,7.185,-0.2725,32.51
9,11.25,0.29,1.62,31.75,32.23,11.685,845.83,186.935,443.125,228.73,6.59,-0.27,33.505
9,11.75,0.3025,1.6175,32.19,32.83,11.625,851.055,188.13,446.4275,245.03,7.595,-0.2725,34.57
9,12.25,0.31,1.75,32.46,33.2025,11.39,846.97,185.23,439.905,249.0275,5.61,-0.24,35.26
9,12.75,0.32,1.8375,32.85,33.4475,11.11,815.29,178.07,418.2925,235.44,4.82,-0.29,36.2075
9,13.25,0.33,1.86,33.035,33.765,11.1,771.99,166.55,381.76,230.145,5.8825,-0.26,36.9475
9,13.75,0.33,1.82,33.2325,33.88,11.145,715.47,154.8325,345.73,217.875,5.14,-0.1475,37.6175
9,14.25,0.34,1.76,33.2925,33.87,10.79,642.735,140.075,295.58,198.45,4.605,-0.165,38.095
9,14.75,0.33,2.05,33.595,34.07,10.6575,552.1875,123.06,233.9775,181.515,3.4475,-0.18,38.49
9,15.25,0.3225,2.03,33.5,34.065,10.56,458.41,102.085,163.6825,156.92,3.1675,-0.14,38.7
9,15.75,0.315,2.035,33.68,34.09,10.54,353.975,81.19,100,122.9,2,-0.1,38.915
9,16.25,0.3,2.0775,33.64,33.95,10.81,245.52,60.41,30.14,94.6775,0.965,-0.09,39.0975
9,16.75,0.29,2.1525,33.16,33.71,11.02,122.855,32.58,-34.83,57.8175,-0.935,-0.09,38.98
9,17.25,0.26,2.02,32.475,33.1875,11.5025,15.12,4.6425,-99.3275,12.37,-2.645,0,38.625
9,17.75,0.2,1.66,31.92,32.835,12.29,-2.655,1.3,-111.175,-2.7,-3.3,0.0375,38.1125
9,18.25,0.16,1.3225,31.31,32,12.68,-8.02,0.04,-112.61,-10.57,-5.3425,0.05,37.55
9,18.75,0.17,1.46,30.57,31.375,13.2825,-8.34,0,-107.73,-20.38,-2.01,0.035,36.9325
9,19.25,0.16,1.4325,30.245,31.125,13.0825,-7.925,0,-104.8,-28.46,-2.37,0.1,36.365
9,19.75,0.17,1.445,29.785,30.675,13.32,-8.0075,-0.09,-102.945,-28.74,-3.4475,0.08,35.8175
9,20.25,0.16,1.42,29.36,30.34,13.87,-7.9775,-0.26,-100.9725,-33.29,-1.71,0.065,35.275
9,20.75,0.15,1.29,28.82,29.77,14.3,-8.11,-0.39,-99.2475,-34.5575,-3.6075,0.06,34.7575
9,21.25,0.1725,0.9875,28.12,28.8425,14.195,-8.0175,-0.375,-97.865,-35.4325,-3.8,0.065,34.2475
9,21.75,0.15,0.84,27.59,28.55,14.6625,-8.1625,-0.5525,-95.775,-36.61,-2.59,0.03,33.8125
9,22.25,0.13,0.645,27.135,27.675,14.925,-8.165,-0.74,-93.74,-36.325,-3.03,-0.02,33.4625
9,22.75,0.12,0.79,26.91,27.63,15.51,-8.1025,-0.56,-92.125,-36.36,-2.97,-0.0325,33.02
9,23.25,0.12,0.835,26.78,27.4625,15.775,-7.46,-0.325,-90.6875,-39.92,-3.8,-0.025,32.605
9,23.75,0.13,0.7,25.9375,26.925,16.3925,-7.6425,-0.545,-90.18,-41.045,-2.42,-0.045,32.225
10,0.25,0.13,1.095,19.4625,20.13,16.79,-6.97,-0.5425,-87.565,-46.535,-4.37,-0.115,24.665
10,0.75,0.14,0.935,19.56,20.1325,17.225,-7.11,-0.59,-86.31,-48.3825,-2.7075,-0.1,24.3475
10,1.25,0.13,1.02,19.29,19.835,17.06,-7.02,-0.5375,-85.58,-47.41,-2.46,-0.045,24.035
10,1.75,0.12,1.05,19.1175,19.69,17.345,-6.83,-0.555,-85.3125,-47.1,-2.235,-0.01,23.7225
10,2.25,0.13,1.1425,19,19.5725,17.2,-6.78,-0.6,-84.63,-48.315,-3.56,-0.0575,23.405
10,2.75,0.13,1.07,18.9225,19.395,17.4675,-6.7425,-0.5925,-84.62,-48.355,-2.77,-0.05,23.1625
10,3.25,0.13,1.25,19.19,19.4475,17.23,-6.7775,-0.53,-83.85,-49.6225,-2.75,-0.03,22.95
10,3.75,0.13,1.28,18.4475,19.05,18.16,-6.6,-0.68,-84.6875,-53.46,-2.355,-0.05,22.7725
10,4.25,0.13,1.22,18.3425,18.86,18.0275,-6.6225,-0.57,-84.245,-49.98,-3.0075,0.0075,22.605
10,4.75,0.1375,1.0825,18.34,18.755,18.015,-6.585,-0.575,-83.81,-54.28,-3.49,-0.05,22.4125
10,5.25,0.13,1.235,18.245,18.735,17.8075,-6.645,-0.765,-83.2275,-55.425,-2.225,-0.02,22.2475
10,5.75,0.12,1.195,18.57,18.83,17.715,-3.9325,0.015,-79.685,-53.3275,-2.255,-0.07,22.055
10,6.25,0.13,1.16,18.0175,18.335,17.88,9.445,2.79,-71.2275,-48.9325,-2.18,-0.08,21.8675
10,6.75,0.11,0.9825,18.115,18.68,17.5975,45.05,15.53,-40.0575,-33.785,-1.035,-0.1575,21.76
10,7.25,0.13,0.7075,19.2475,19.6375,17.015,201.065,65.5125,41.45,-6.1675,0.8225,-0.26,21.7225
10,7.75,0.13,0.575,20.28,20.575,15.84,307.34,83.57,105.43,15.545,2.38,-0.24,21.755
10,8.25,0.12,0.5125,21.2,21.5025,14.715,402.1325,95.9225,166.475,37.8975,4.39,-0.26,21.915
10,8.75,0.16,0.8875,21.7975,22.1375,14.435,491.915,116.2525,225.63,68.28,5.46,-0.28,22.045
10,9.25,0.21,1.165,22.54,22.71,14.17,573.695,134.41,276.58,98.09,6.365,-0.23,22.5725
10,9.75,0.23,1.2,23.0525,23.3375,13.7125,640.305,148.88,317.2075,123.175,6.7,-0.35,23.3025
10,10.25,0.24,1.3925,23.5825,23.6775,13.2225,692.285,159.8775,346.675,151.7225,6.2725,-0.3,24.125
10,10.75,0.2525,1.3725,24.175,24.3625,13.04,725.47,165.18,367.7725,170.325,6.21,-0.24,25.045
10,11.25,0.265,1.27,24.59,24.74,12.5,744.6725,168.01,377.5,179.6,5.5225,-0.2,25.96
10,11.75,0.29,1.375,25.1175,25.0425,12.035,745.72,167.23,377.9525,186.94,5.09,-0.275,26.84
10,12.25,0.2625,1.37,25.6375,25.5425,11.635,727.6925,161.645,360.025,192.025,5.21,-0.21,27.74
