DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,12.25,446.91475,10.881325,2403.58,0.22894775,27.7043,158.41425,84.8451,3.5232925,0.44890925,-0.04654265,0.99132975,0.54162475,17.836575,0.65928725,102.4215,80.7725,13.9775,6.54925,9.5025,9.3725,9.4725,9.5525,9.3575,9.2475,9.715,9.485,9.4525,9.8925,9.785,9.6525,10.31,10.1775,9.9675,-2.225865,-0.631625,-1.5497175,392.8,1097.6775,1174.425,70.156125,325.24475,567.07575,73.2349,339.675,393.7225
1,12.75,444.70425,10.961725,2395.39,0.155811,26.188825,156.958,84.4327,3.10163,0.441458,-0.05519295,0.9645785,0.51058175,18.442425,0.658014,102.3625,79.535,14.48,6.99625,9.47,9.365,9.515,9.545,9.385,9.355,9.695,9.505,9.495,9.89,9.745,9.63,10.31,10.165,10.01,-1.50049,0,-1.07382,395.08,1087.195,1165.5,70.9895,294.14275,570.4715,74.13415,332.23,396.6
1,13.25,442.87425,10.95365,2380.24,0.034864725,27.9066,142.44625,76.97405,3.39731,0.421493,-0.053745225,0.963276,0.514669,18.6771,0.609676,102.33,76.57,14.825,7.365,9.48,9.46,9.585,9.55,9.385,9.515,9.7,9.505,9.5,9.895,9.745,9.64,10.305,10.16,10.015,-1.84867,0.3097,-0.577585,375.7,1053.695,1139.31,71.113,297.982,556.553,72.4436,332.54,399.315
1,13.75,439.83975,11.095775,2336.605,0.10570425,25.952175,138.098,78.390275,3.40885,0.457868,-0.0489156,0.96071,0.542643,19.1049,0.591342,102.27,76.1,15.225,7.94575,9.525,9.465,9.635,9.55,9.445,9.56,9.705,9.51,9.525,9.895,9.735,9.655,10.3,10.17,10.02,-1.12744,1.2062,0,350.54,987.232,1066.9875,69.81665,278.726,526.7015,69.74585,330.82,399.83
1,14.25,438.19,11.2792,2317.7375,0.17740825,27.1878,122.789,71.98135,3.43631,0.4467795,-0.0419682,0.89974975,0.54699525,19.3669,0.518572,102.231,76.2175,15.43,8.409,9.565,9.495,9.6975,9.6025,9.4625,9.64,9.755,9.5375,9.5675,9.9275,9.79,9.7175,10.2975,10.1675,10.0425,-1.00309,1.422175,0,306.4875,886.32075,967.8765,66.20545,252.95125,478.5275,64.35035,333.275,399.19
1,14.75,437.80125,11.24125,2312.665,0.2430415,20.2426,93.502525,60.82025,3.358285,0.42721975,-0.035790375,0.8683495,0.51294075,19.40845,0.47828975,102.246,75.11,15.5975,8.598,9.61,9.515,9.69,9.6525,9.4475,9.6525,9.755,9.57,9.58,9.935,9.785,9.7325,10.29,10.16,10.0625,-0.161655,1.99675,0,253.2025,765.87775,851.654,61.26705,246.3445,422.98425,57.354175,333.33,396.085
1,15.25,437.625,11.3313,2289.37,0.3764565,21.73895,67.783975,52.491575,3.207605,0.39150525,-0.031056875,0.84406575,0.4907745,19.521025,0.39152775,102.229,75.59,15.72,8.872,9.6375,9.5675,9.6875,9.6725,9.5125,9.6675,9.765,9.575,9.6075,9.94,9.78,9.7325,10.305,10.1525,10.1025,0,2.057875,0.45556,191.5925,620.202,698.228,52.285325,182.742,345.59275,49.36885,330.0075,393.3025
1,15.75,436.9725,11.06065,2271.3575,0.47737825,20.7352,33.6467,41.12405,3.25476,0.38499025,-0.028002425,0.73932325,0.474795,19.49915,0.31171725,102.209,77.2525,15.625,8.7625,9.66,9.615,9.71,9.6975,9.5225,9.7075,9.7725,9.5925,9.61,9.955,9.785,9.745,10.3125,10.1525,10.1175,0,2.2168,1.10636,118.5,458.90025,521.082,40.772675,147.86,258.574,38.66775,329.235,387.9125
1,16.25,437.26225,11.035775,2262.86,0.756904,17.629525,7.7763,27.3281,2.383765,0.31803,-0.015305225,0.63982725,0.39490225,19.11985,0.2803255,102.21,78.2225,15.27,8.2225,9.705,9.59,9.72,9.72,9.4925,9.71,9.78,9.6075,9.62,9.955,9.815,9.7475,10.3125,10.1425,10.1325,0,2.2983,1.10636,46.97,283.08,314.173,27.315525,114.169,165.399,24.9632,328.21,381.245
1,16.75,436.522,11.1107,2259.08,0.7524975,13.415,-1.7252275,9.05226,2.0895525,0.268652,-0.00562301,0.5784745,0.354442,18.5671,0.34024425,102.216,81.225,14.565,7.47075,9.765,9.55,9.725,9.7925,9.5175,9.7125,9.79,9.63,9.63,9.955,9.8525,9.7725,10.3125,10.145,10.17,0.07461,1.83375,1.1592375,-9.495,108.00625,122.026,10.9571,72.7395,68.2491,10.449275,322.23,370.14
1,17.25,439.323,10.8403,2279.7775,0.9192435,9.11811,-0.90185575,4.105105,1.9290975,0.20476375,-0.000938592,0.60104025,0.23964075,17.786025,0.46106325,102.2,83.6,13.59,5.926,9.78,9.51,9.66,9.78,9.51,9.69,9.79,9.62,9.62,10,9.88,9.8,10.32,10.2,10.25,0.19896,1.9397,1.10636,-43.88,16.7283,22.083775,1.35806,18.065825,5.52262,1.51074,318.47,359.76
1,17.75,444.7165,10.74585,2332.1925,1.08133,10.7228,0.670276,2.76602,1.9329675,0.20118675,0.000712109,0.54108975,0.23487075,17.335425,0.497561,102.226,85.1,12.6,5.211,9.76,9.52,9.61,9.78,9.49,9.6,9.8,9.62,9.62,10,9.88,9.79,10.31,10.19,10.21,0.53056,1.5974,1.05755,-40.0475,0.4973925,0.59525,0,0.178575,-2.2389,1.15104,318.48,355.9425
1,18.25,448.67625,10.61155,2337.6525,1.3159525,14.85525,-0.934287,2.40247,1.842885,0.200791,-2.71e-05,0.5489335,0.25772775,16.741725,0.47983625,102.239,86,11.93,4.524,9.76,9.51,9.63,9.78,9.46,9.62,9.8,9.57,9.61,9.98,9.87,9.79,10.31,10.16,10.17,0.01658,1.1084,0.6508,-32.5625,0,0,0,-0.35715,-2.01501,1.4388,317.9625,355.86
1,18.75,453.387,10.5665,2333.68,1.17412,13.4002,-0.474281,2.43021,1.9887825,0.2155435,-0.0006545185,0.578136,0.276458,16.320475,0.55002875,102.241,89.2,11.28,3.985,9.74,9.45,9.52,9.78,9.44,9.63,9.81,9.63,9.63,9.98,9.87,9.78,10.32,10.14,10.16,0,1.1084,0.01627,-29.7675,0,0,0,-0.35715,-1.56723,1.29492,329.39,354.84
1,19.25,461.257,10.4689,2343.495,1.48861,13.60755,0.16570955,3.86966,2.1104925,0.23513975,-1.44711e-05,0.5952635,0.2996675,15.64135,0.5771245,102.267,88.975,10.65,3.56775,9.72,9.42,9.42,9.71,9.41,9.62,9.81,9.61,9.59,9.97,9.87,9.77,10.32,10.14,10.14,0,1.1084,0,-26.395,0,0,0,-0.2381,-1.41797,1.51074,329.595,353.9275
1,19.75,469.49625,10.235425,2356.87,1.7126875,13.4585,-1.15521,2.729305,2.1633475,0.26260525,-0.00044626475,0.56111025,0.310188,15.366775,0.52728925,102.292,90.075,10.51,3.16225,9.65,9.4,9.43,9.66,9.4,9.54,9.81,9.59,9.53,9.97,9.87,9.77,10.33,10.15,10.14,0,1.0758,0,-33.535,0,0,0,-0.11905,-1.71649,1.36686,315.845,352.8225
1,20.25,479.412,9.971535,2380.73,1.6968275,13.2306,-1.15351,2.98898,2.031875,0.240147,-0.000228099,0.56565725,0.26989975,15.009575,0.51251775,102.271,91.6,10.06,2.796,9.62,9.4,9.35,9.65,9.36,9.47,9.81,9.58,9.54,9.97,9.87,9.75,10.33,10.14,10.12,0,0.5542,-0.01627,-28.7,0,0,0,-0.11905,-1.56723,1.36686,318.8975,352.975
1,20.75,487.158,9.99945,2441.305,1.80076,17.7013,-0.8879,3.63729,1.8963775,0.21947225,0.00038572125,0.62992375,0.29658675,14.74045,0.56831,102.273,92.3,9.83,2.564,9.61,9.4,9.32,9.66,9.35,9.39,9.81,9.58,9.54,9.97,9.88,9.75,10.33,10.14,10.1,-0.14922,0.2282,-0.61826,-24.075,0,0,0,-0.11905,-1.4926,1.4388,326.455,351.825
1,21.25,490.82,9.94206,2473.07,1.71743,14.89185,-0.29105075,6.407665,2.1733475,0.22460625,0.00033693,0.58543675,0.282659,14.53905,0.5338305,102.293,93.840975,9.57,2.5565,9.61,9.39,9.33,9.66,9.36,9.35,9.81,9.58,9.54,9.97,9.88,9.76,10.32,10.15,10.11,-0.4974,0,-1.10636,-24.795,0,0,0,0,-1.19408,1.4388,330.705,352.265
1,21.75,496.8505,9.9105525,2472,1.8235525,19.180975,-0.8700005,4.37009,2.073165,0.2172805,2.03305275e-05,0.57717425,0.2671715,13.945225,0.5094405,102.30475,94.35475,9.62,2.421,9.6,9.42,9.31,9.66,9.38,9.35,9.82,9.58,9.56,9.97,9.88,9.76,10.31,10.15,10.11,-1.12744,-0.2445,-1.35041,-20.5,0,0,0,0,-1.41797,1.29492,326.4,351.2475
1,22.25,498.6535,9.8550925,2473.13,1.87287,22.783,-0.155684375,5.42739,2.09905,0.218655,0.0005204785,0.56006175,0.2674,14.10995,0.512353,102.31975,95.0871,9.3,2.132,9.62,9.4,9.3,9.65,9.41,9.33,9.83,9.58,9.57,10,9.89,9.76,10.31,10.14,10.14,-1.12744,-0.8802,-1.67581,-21.025,0,0,0,0,-1.34334,1.36686,328.285,349.76
1,22.75,501.66925,9.868845,2500.59,1.86968,16.560925,0.13079825,6.3138,1.9053125,0.1727885,0.00031157825,0.58438875,0.2228805,13.757575,0.4968655,102.3305,95.5047,9.14,2.008,9.63,9.41,9.27,9.67,9.42,9.31,9.83,9.6,9.52,10,9.89,9.75,10.3,10.14,10.14,-1.69116,-1.1084,-1.96867,-21,0,0,0,0,-1.41797,1.4388,327.84,349.0975
1,23.25,501.505,9.52558,2576.9575,1.740425,20.362475,-1.2809,7.56871,1.90903,0.1877635,-0.000172746,0.592428,0.24741125,13.43485,0.5837245,102.343,95.65,8.9,2.052,9.62,9.34,9.26,9.67,9.4,9.31,9.82,9.59,9.52,9.98,9.89,9.76,10.3,10.14,10.12,-2.12224,-1.4018,-2.24526,-17.385,0,0,0,0,-1.19408,1.4388,332.215,346.9175
1,23.75,505.213,9.51497,2534.805,1.86163,24.6603,-0.7494145,7.98931,1.9322825,0.18960175,-0.0003411275,0.55929225,0.245444,13.57075,0.614518,102.34325,95.8065,9.03,1.90775,9.6,9.33,9.21,9.68,9.32,9.29,9.81,9.58,9.53,9.99,9.89,9.76,10.29,10.14,10.15,-2.487,-2.2005,-2.83098,-17.9,0,0,0,0,-1.19408,1.4388,334.4575,346.66
2,0.25,488.27075,9.993745,2375.055,2.272395,28.55475,-0.8153425,8.594715,2.28995,0.258923,-6.15114e-05,0.615767,0.355041,14.0273,0.512634,102.214,91.6,9.84,2.726,10.17,9.78,9.73,10.14,9.78,9.77,10.26,9.87,9.79,10.38,10.12,9.94,10.56,10.31,10.21,-1.11086,-1.9397,-2.2778,-33.21,0.18587,0,0,-0.11905,-1.86575,1.58268,315.5425,347.22
2,0.75,491.828,9.825275,2434.615,1.8649975,23.4186,-1.458125,10.223605,2.30577,0.278362,0.0004773125,0.604655,0.363698,13.7374,0.517562,102.22,92.2,9.6,2.4995,10,9.72,9.61,10.14,9.73,9.72,10.27,9.86,9.79,10.35,10.12,9.92,10.56,10.31,10.19,-1.12744,-2.5102,-3.33535,-27.0875,0,0,0,-0.11905,-1.71649,1.58268,317.8575,346.2
2,1.25,492.36475,9.9765775,2455.4525,1.95566,27.0033,-1.77891,13.5924,2.54299,0.296023,-0.000230006,0.70772,0.368358,13.5112,0.525416,102.218,93.6,9.54,2.401,9.91,9.66,9.48,10.05,9.67,9.7,10.27,9.85,9.79,10.34,10.08,9.92,10.56,10.31,10.19,-2.8186,-2.4287,-4.01869,-27.43,0.18587,0,0,-0.11905,-1.71649,1.58268,316.0225,344.55
2,1.75,491.64925,9.92703,2506.485,2.1586575,22.5489,-1.093154,16.344,2.61335,0.300885,-0.0007847455,0.625334,0.385423,13.4551,0.499599,102.215,93.85,9.24,2.5405,9.92,9.66,9.44,10.05,9.64,9.72,10.27,9.83,9.79,10.34,10.07,9.93,10.56,10.31,10.2,-2.27146,-2.2168,-4.42544,-26.9325,0.18587,0,0,-0.11905,-1.71649,1.58268,315.3525,344.42
2,2.25,482.73,9.869765,2481.6725,1.77028,17.4961,-0.7367455,18.45105,2.32189,0.271188,-3.421225e-05,0.646886,0.358045,13.1985,0.47226475,102.186,93.5,8.96,2.395,9.85,9.68,9.42,10.01,9.58,9.66,10.24,9.84,9.76,10.34,10.04,9.94,10.55,10.29,10.22,-2.8186,-2.2168,-4.57187,-25.93,0.18587,0,0,-0.11905,-1.71649,1.65462,321.6125,343.8
2,2.75,487.89525,9.5903175,2468.28,1.65666,17.82965,-0.583404,14.20435,1.99821,0.247119,-0.00040011,0.624865,0.282715,12.8409,0.53746725,102.183,93.725,8.81,2.174,9.82,9.69,9.4,9.91,9.58,9.6,10.16,9.82,9.71,10.34,10,9.91,10.55,10.29,10.21,-1.4922,-2.2168,-4.78338,-26.395,0.18587,0,0,-0.11905,-1.86575,1.58268,318.85,342.48
2,3.25,493.305,9.588235,2520.07,1.49594,14.45475,-1.0736,11.0594175,2.13382,0.231271,-0.00047770475,0.594043,0.282947,12.7091,0.51960825,102.174,93.25,8.47,1.962,9.8,9.65,9.37,9.9,9.59,9.57,10.14,9.8,9.69,10.34,9.97,9.89,10.57,10.31,10.18,-2.25488,-2.4776,-5.32029,-23.4625,0.18587,0,0,-0.11905,-1.56723,1.58268,317.825,342.69
2,3.75,495.68,9.33099,2557.3875,1.6197225,16.0284,-1.16710575,12.09415,2.20892,0.263592,-2.361e-06,0.612288,0.331804,12.5236,0.501297,102.164,94.25,8.38,1.8615,9.8,9.62,9.36,9.9,9.56,9.56,10.08,9.78,9.67,10.3,9.95,9.86,10.57,10.31,10.16,-2.2383,-2.7873,-4.91354,-25.135,0.18587,0,0,-0.11905,-1.71649,1.58268,314.5125,342.55
2,4.25,492.20425,9.4222275,2504.72,1.1212975,14.3255,-1.59788,12.23955,1.96437,0.219716,-0.00037171,0.645234,0.28783,12.6081,0.50893875,102.175,95.2918,8.31,1.891,9.79,9.57,9.37,9.89,9.51,9.55,10.04,9.76,9.64,10.25,9.94,9.83,10.57,10.3,10.12,-2.25488,-2.4776,-4.86473,-24.3425,0.1394025,0,0,-0.11905,-1.64186,1.58268,318.37,341.91
2,4.75,489.654,9.3241,2576.72,1.813795,17.0354,-0.53436175,13.2974,1.98137,0.233647,-0.00093115875,0.557871,0.296962,12.4686,0.49791425,102.197,95,8.22,1.998,9.77,9.51,9.38,9.88,9.46,9.5,10.03,9.75,9.61,10.2,9.93,9.8,10.57,10.3,10.14,-2.25488,-2.1842,-5.46672,-23.31,0.18587,0,0,-0.11905,-1.4926,1.65462,319.43,342.82
2,5.25,485.046,9.5753,2648.98,1.52132,10.5141,-0.99356025,18.9528,2.23477,0.250707,0.00054736675,0.604262,0.333558,12.4404,0.53389075,102.216,95.2459,8.18,2.053,9.76,9.48,9.37,9.87,9.45,9.47,10.03,9.74,9.6,10.19,9.93,9.76,10.57,10.3,10.15,-2.25488,-1.6952,-5.02743,-20.815,0,0,0,-0.11905,-1.71649,1.58268,319.765,342.95
2,5.75,487.8315,9.4653475,2624.53,1.41536,19.69015,-1.25757,15.249275,1.96869,0.23024,-0.000655072,0.677943,0.287104,12.3587,0.515248,102.21,95.4,8.18,2.0495,9.76,9.47,9.36,9.87,9.43,9.45,10.02,9.75,9.58,10.19,9.94,9.77,10.58,10.3,10.14,-2.25488,-1.9397,-4.49052,-22.63,0.18587,0,0,-0.11905,-1.71649,1.65462,319.36,343.19
2,6.25,484.36,9.51287,2566.875,1.300105,14.368525,-0.313881,17.75615,2.1065,0.23401,-0.0011802715,0.633106,0.2896,12.3387,0.553841,102.256,95.725,8.14,2.085,9.76,9.49,9.35,9.86,9.41,9.44,10.01,9.75,9.57,10.19,9.93,9.76,10.58,10.3,10.12,-2.25488,-2.1027,-4.42544,-20.76,0.18587,0,0.12346,0,-1.41797,1.72656,320.735,342.66
