DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.180599678185256,-0.516856038544464,0.311940848172963,-15.0839743990043,0.543394636621575,0.716009503275914,416.359308229117,4.60043680352023,422.869038767828,4.35965753276779,418.495441749206,3.91858087489803,422.959068368903,4.3207835917206,418.794553270386,4.70969662335584,423.377684849531,4.32816429859285,419.111594450161,4.34378694896676,422.892269280183,4.37052428821345,419.051927908629,422.050468006761,4.35577998208269,421.723106035032,3.67344477777646,1.48559016629802,-7.34773129719554,0.186513270359988,1.24,0.955,0.78,-6.8455,-6.727,-6.80495,-6.8606,-6.88955,-8.6706,78.55811,78.27,0.78405,-7.51,-7.5,-6.96,-4.98,0.2,-1.63,1,-0.66,0.02,258.4,275.5,285.2,288.1,-0.39,-0.31,0.01,0,-0.24,-0.56,0.1,-0.07,0.07,-1.9335,-1.587,-1.314,-0.831,-0.236,0.133,0.431,-1.48,-1.2225,-1.075,-0.304,-3.103,-2.693,-2.31,-1.494,-1.0785,-0.128,0.182,-2.07,-1.7345,-1.3335,-0.773,-0.666,0.157,0.338,0.746,-3.423,-3.261,-2.954,-2.3845,-2.013,-1.3835,-1.059,-1.543,-0.6,-19.99
1,0.75,0.302516062859176,0.233246307789456,0.289406416110068,-20.0608394125408,-0.829926301643167,0.686043240356986,416.706154363784,4.56021599019732,422.97965172018,4.69959886755502,418.586521234952,3.92470455635373,422.967356013904,4.81305347416544,418.987062907741,4.32641566755776,423.063161574339,4.93641568482028,419.206020985416,4.07662463610944,422.73664004665,4.95327383456512,418.927861648475,423.041825364038,4.61249936090222,420.652647550162,3.68601306679684,1.52596677355006,-7.38023480606038,0.199588717886588,1.295,1.025,0.77,-6.9123,-6.744,-6.8751,-6.92645,-6.9907,-8.3645,78.5732,78.13,0.77975,-7.61,-7.84,-7.04,-4.98,0.2,-1.53,1,-0.7,0.01,258.2,274.9,285.7,288.8,-0.39,-0.32,0.01,0.01,-0.24,-0.56,0.1,-0.07,0.07,-1.926,-1.587,-1.3075,-0.8105,-0.275,0.1325,0.4075,-1.478,-1.227,-1.078,-0.277,-3.098,-2.687,-2.312,-1.495,-1.073,-0.129,0.182,-2.074,-1.737,-1.334,-0.77,-0.667,0.1535,0.332,0.74,-3.432,-3.275,-2.956,-2.366,-2.01,-1.384,-0.993,-1.515,-0.553,-23.71
1,1.25,0.183075481247287,-0.369175384953202,0.285276858078998,-18.3162261370231,-1.0850125706481,0.672943582750887,416.253587440944,4.1827145334073,422.669795683138,4.87965293611594,418.147067883117,3.5415103313238,422.824505406237,4.93058050386709,418.321441251634,4.23410217299646,423.230788232207,4.96669676237172,418.749620240506,4.46620026010922,423.292865895457,4.90378088519115,419.29897348659,421.831391780128,4.10614850682124,419.951664633758,2.81899611471289,1.48971346639637,-7.37034716067342,0.180201089256499,1.22,0.96,0.775,-6.9204,-6.9045,-6.9248,-6.9379,-7.03525,-8.33175,78.586165,77.58,0.8086,-8.61,-7.74,-7.215,-5.08,0.2,-1.635,1,-0.715,-0.02,250.95,277,285.5,288.5,-0.4,-0.32,0.01,0.01,-0.235,-0.56,0.1,-0.07,0.07,-1.919,-1.595,-1.315,-0.832,-0.28,0.113,0.4065,-1.4535,-1.211,-1.079,-0.281,-3.0975,-2.697,-2.322,-1.496,-1.0785,-0.1335,0.183,-2.064,-1.733,-1.331,-0.7725,-0.6675,0.154,0.331,0.741,-3.4285,-3.268,-2.961,-2.362,-2.0115,-1.38,-0.831,-1.529,-0.555,-25.735
1,1.75,0.354614305748266,-0.361502567217181,0.241847601821355,-16.0622800839996,-1.7816506255137,0.63934978407788,416.302125415033,4.31212633533026,423.335194889748,4.65640837136306,418.532836738994,3.83136761658123,423.422250418504,4.96730509472868,418.940086373681,4.05938210837711,423.597592123036,4.48281196339624,419.241072332733,4.86418566834999,423.706911248483,4.43780207878062,419.316876095541,422.356640843003,4.14911294110422,420.792033615894,3.76637946219428,1.49303883728074,-7.37083556119563,0.205177605768441,1.16,0.9,0.805,-6.88665,-6.839,-6.8965,-6.9631,-7.1983,-8.45955,78.60652,79.265,0.7892,-8.53,-7.935,-7.385,-4.965,0.2,-1.63,1,-0.69,0.025,256.8,275.15,285.6,288.65,-0.4,-0.31,0.01,0,-0.24,-0.56,0.1,-0.07,0.07,-1.922,-1.603,-1.314,-0.8315,-0.277,0.092,0.406,-1.418,-1.205,-1.088,-0.3535,-3.075,-2.676,-2.318,-1.497,-1.079,-0.127,0.183,-2.068,-1.739,-1.345,-0.7725,-0.678,0.1545,0.329,0.741,-3.4185,-3.259,-2.967,-2.3285,-2.007,-1.37,-0.975,-1.534,-0.5755,-23.67
1,2.25,0.20911848076514,-0.18386249868341,0.279181178240294,-17.3116040255076,-0.899185243167827,0.663762123777122,416.900402329058,4.30471467388369,423.776308450171,4.03302178151456,418.825689189873,3.62534665002468,423.605713017857,4.05647917264766,419.080449308594,3.69066047809054,423.75360505137,4.12793745813503,418.937878928251,3.96775055871127,423.892851757211,4.10856956961446,419.374834777353,422.46805749725,3.9946286266075,420.758081705329,3.28193972086957,1.36977855528814,-7.26124514870003,0.226227539340603,1.19,0.89,0.76,-6.9995,-7.102,-6.9315,-7.3496,-7.2335,-8.6614,78.60702,79.71,0.7707,-8.335,-8.185,-7.39,-5.125,0.2,-1.785,1,-0.735,0.005,254.25,276.45,285.45,288.85,-0.395,-0.31,0.015,0,-0.24,-0.555,0.1,-0.07,0.07,-1.918,-1.6,-1.3125,-0.831,-0.274,0.111,0.427,-1.437,-1.255,-1.088,-0.3805,-3.0785,-2.671,-2.313,-1.489,-1.078,-0.1265,0.1815,-2.095,-1.737,-1.344,-0.776,-0.668,0.159,0.33,0.7455,-3.429,-3.2605,-2.9685,-2.3445,-2.008,-1.3765,-0.987,-1.501,-0.599,-24.175
1,2.75,0.267138964845389,-1.13051873734126,0.275510076099089,-20.9478256740177,-0.845654292976615,0.697174986669281,417.121196874266,4.34258446820377,423.681379672363,4.03848952097966,418.490491002585,3.8955877612002,423.702180470076,4.05193241792226,418.838850746606,3.9969713839269,424.924249877624,4.01877862047041,419.388682290251,4.03352996505354,423.924196036612,4.05001077446819,418.888802,422.968913600286,3.90770172614675,422.06320700641,3.09269311643334,1.41761468295182,-7.47106839793195,0.206027796209274,1.02,0.87,0.735,-7.26785,-7.228,-7.30095,-7.48985,-7.425,-9.32505,78.57447,78.58,0.7733,-8.81,-8.82,-8.05,-5.27,0.2,-1.875,1,-0.745,0.055,242.55,273.8,284.15,288.6,-0.395,-0.32,0.015,0,-0.24,-0.56,0.1,-0.07,0.07,-1.9135,-1.595,-1.314,-0.828,-0.242,0.1295,0.404,-1.4365,-1.2765,-1.088,-0.355,-3.083,-2.668,-2.324,-1.491,-1.078,-0.119,0.183,-2.094,-1.733,-1.348,-0.779,-0.666,0.159,0.329,0.7455,-3.4295,-3.255,-2.96,-2.341,-2.009,-1.38,-0.898,-1.527,-0.609,-28.29
1,3.25,0.208462968082732,3.58254579438751,0.302208193750944,-21.1155851662942,-1.59394977254044,0.738600452982349,417.12232497008,4.21897610678758,423.920787968422,4.0165673109711,418.805123920886,3.7883301057988,424.218637500969,4.01603580497992,418.954412165118,3.94787966490855,424.475701211192,4.05864116689468,419.869136075694,3.87607714247284,424.723820824718,4.05452968548191,418.954042393892,423.569000987713,3.85761550227233,420.559052850937,3.45531068099573,1.51553090426906,-7.5640665019788,0.23046653067353,1.18,0.95,0.78,-7.1823,-7.3,-7.16365,-7.5572,-7.5103,-9.3867,78.590365,78.9,0.7484,-9.65,-9.76,-8.4,-5.49,0.2,-1.96,1,-0.79,0.05,239.1,273.3,283.3,287.9,-0.39,-0.31,0.01,0,-0.24,-0.56,0.1,-0.07,0.07,-1.906,-1.59,-1.3165,-0.831,-0.2585,0.109,0.425,-1.443,-1.264,-1.056,-0.285,-3.093,-2.739,-2.3365,-1.501,-1.082,-0.136,0.183,-2.086,-1.724,-1.3455,-0.776,-0.663,0.185,0.3375,0.745,-3.436,-3.252,-2.973,-2.347,-2.0255,-1.379,-1.098,-1.601,-0.644,-31.97
1,3.75,0.369798365391061,-1.09193323858306,0.306798571298004,-18.6053196079407,-0.25022376213668,0.766658619135897,417.186027500622,4.139682203383,423.620213997413,4.30034652642627,418.947620953135,3.39916298666836,423.663386499165,4.32514146166849,419.248213409449,3.45620816848483,423.732204816032,4.4583510939889,420.06242352709,3.59519842600298,424.061468670133,4.31337057961364,419.801698128931,424.116547569049,3.93890212837543,420.369510805856,2.38310851986651,1.62401903409868,-7.69183132768913,0.215757721936611,1.255,1,0.83,-7.3661,-7.269,-7.27945,-7.4823,-7.64225,-9.2668,78.60579,78.57,0.7666,-9.19,-9.03,-8.14,-5.61,0.3,-1.59,1.1,-0.72,0.06,249.7,273.3,283.2,287.5,-0.4,-0.31,0.01,0,-0.24,-0.55,0.1,-0.07,0.07,-1.89,-1.5865,-1.314,-0.827,-0.244,0.069,0.4435,-1.447,-1.268,-1.054,-0.284,-3.0795,-2.745,-2.346,-1.497,-1.079,-0.127,0.1825,-2.0875,-1.7305,-1.345,-0.781,-0.663,0.188,0.3375,0.745,-3.4345,-3.248,-2.966,-2.343,-2.006,-1.381,-1.012,-1.557,-0.6175,-25.06
1,4.25,0.246708608620939,0.0732215985023785,0.270635905297384,-16.3699211880357,-0.282721402844543,0.704721270325683,416.753674039579,4.21903708959892,424.072945914561,4.39205860414043,418.9476777,3.68855860466566,424.004292480853,4.25604679417396,419.70272118464,3.88431528237378,423.938088432823,4.40798798300288,419.646481305882,4.61298398933063,424.470984335387,4.39499525607017,419.927350658115,424.168325422811,4.06593487752311,420.8578085,3.43173661951327,1.50478873995059,-7.90387029009213,0.200240735075702,1.11,0.93,0.77,-7.6439,-7.539,-7.29065,-7.6857,-7.51045,-9.2154,78.595785,79.405,0.7522,-8.11,-8.06,-7.46,-5.45,0.2,-1.66,1,-0.68,0.07,250.2,274.3,281.9,287.2,-0.4,-0.31,0.01,0,-0.25,-0.55,0.1,-0.07,0.07,-1.8855,-1.574,-1.328,-0.8305,-0.246,0.088,0.423,-1.452,-1.273,-1.052,-0.285,-3.077,-2.671,-2.336,-1.491,-1.085,-0.138,0.182,-2.09,-1.737,-1.3435,-0.782,-0.664,0.188,0.338,0.745,-3.445,-3.254,-2.971,-2.339,-2.007,-1.385,-0.99,-1.528,-0.5475,-17.96
1,4.75,0.257698458936399,-0.747871077680798,0.282215488499844,-16.7808164684193,0.461002873392005,0.65463154393329,416.782969538743,4.2453298669175,424.332700120777,4.41382912046694,418.711081130346,3.63254546145101,424.08634338024,4.451951922427,418.901940009174,3.58979031052209,424.114607317253,4.51470018691718,419.157030525149,4.19285609904467,424.343792934796,4.44243485612112,419.641049357143,424.089951555742,4.14213396060181,421.760787573809,3.39427464386198,1.35851850466598,-7.7794522135948,0.230823957949843,1.04,0.85,0.76,-7.2653,-7.285,-7.1502,-7.5434,-7.54925,-9.4636,78.58422,78.86,0.7418,-8.32,-8.35,-7.41,-5.45,0.2,-1.51,0.9,-0.64,0.06,259.3,274.8,282,287.1,-0.39,-0.32,0.01,0,-0.24,-0.55,0.1,-0.07,0.07,-1.885,-1.573,-1.332,-0.836,-0.198,0.106,0.422,-1.456,-1.267,-1.0665,-0.2865,-3.075,-2.686,-2.332,-1.49,-1.087,-0.14,0.18,-2.089,-1.744,-1.343,-0.783,-0.664,0.186,0.338,0.745,-3.454,-3.256,-2.969,-2.335,-2.009,-1.388,-0.953,-1.6355,-0.575,-14.83
1,5.25,0.238511134486592,0.875614810177701,0.246452058876168,-10.8295536470123,-1.18020963515742,0.633087036119738,417.265370421209,4.10008033646907,424.346288355573,4.34281184789823,418.626545962963,3.92561815545317,423.924772991843,4.35653421077022,418.905498507001,3.98955413073113,424.483959809985,4.09478940172837,418.856432075472,4.02144346812081,424.027523175562,4.41183731392819,418.90771688746,422.469771925298,4.16078576467394,421.771239294243,3.08483362312764,1.4468504563553,-7.74357413543703,0.191243635355285,1.085,0.91,0.76,-7.06395,-7.0625,-7.0008,-7.40765,-7.5979,-9.1219,78.57172,80.04,0.73155,-7.745,-7.885,-7.06,-5.53,0.2,-1.5,0.9,-0.625,0.025,262.9,276.1,283.1,287.05,-0.39,-0.32,0.015,0,-0.24,-0.555,0.1,-0.07,0.07,-1.8885,-1.5785,-1.336,-0.837,-0.2605,0.105,0.4,-1.466,-1.2725,-1.0835,-0.293,-3.1175,-2.734,-2.332,-1.493,-1.0915,-0.14,0.179,-2.084,-1.7455,-1.3455,-0.784,-0.6675,0.183,0.339,0.7445,-3.4765,-3.2705,-2.9785,-2.3855,-2.021,-1.3935,-1.005,-1.6115,-0.555,-15.5
1,5.75,0.295825494340609,-1.27246771471978,0.286122199253193,-17.9975168648092,-0.122482103640982,0.647461594837977,417.399259298978,4.05654775293638,424.374042988965,4.41305743238012,418.474057949534,3.8736976796868,423.971079079014,4.42216643646321,418.917347382403,4.35255381118056,424.314015937548,4.38472115868813,419.310600906667,3.98694022339786,424.27058600616,4.49300961338965,418.514888584718,421.746009363461,4.26307769625517,421.453100699603,3.57674756050567,1.34359718899545,-7.78820326177885,0.217037706669809,1.125,0.95,0.79,-7.27785,-7.2015,-7.4061,-7.7415,-7.91135,-9.18125,78.572345,80.7,0.70675,-7.61,-7.815,-7.06,-5.515,0.2,-1.47,1.05,-0.68,-0.005,262.7,275.5,284.3,287.25,-0.38,-0.315,0.01,0,-0.235,-0.555,0.1,-0.07,0.07,-1.873,-1.577,-1.323,-0.836,-0.261,0.125,0.42,-1.466,-1.282,-1.092,-0.318,-3.112,-2.73,-2.33,-1.488,-1.09,-0.1405,0.179,-2.0765,-1.771,-1.3475,-0.7795,-0.668,0.182,0.339,0.7445,-3.4815,-3.2815,-2.989,-2.3825,-2.013,-1.3945,-0.926,-1.583,-0.613,-12.495
1,6.25,0.268228308099552,-0.716350487918809,0.283870470656715,-18.3995504310587,0.266858224585804,0.665869112147337,417.418664996261,4.13840240072927,423.691227889475,4.33440993634701,418.210433329154,3.65161923197073,423.273005020498,4.34716262544104,418.3794419109,3.81735686281213,423.575493900481,4.37499736821433,419.372162387097,3.645766272446,423.90087563744,4.25339970441375,418.698259382911,419.626973138534,4.0908268653191,422.076111214066,3.00563036904584,1.47385725291619,-7.85019141254315,0.23205521775947,1.16,0.92,0.76,-7.4843,-7.625,-7.1603,-7.5538,-7.60055,-8.99835,78.58919,79.57,0.71675,-7.44,-7.37,-7.24,-5.5,0.2,-1.38,0.9,-0.65,0.07,266.5,275.1,285,287.1,-0.39,-0.31,0.02,0,-0.24,-0.55,0.1,-0.07,0.07,-1.884,-1.584,-1.327,-0.8365,-0.2245,0.103,0.418,-1.468,-1.2785,-1.088,-0.298,-3.131,-2.753,-2.331,-1.487,-1.091,-0.138,0.179,-2.0695,-1.774,-1.346,-0.7795,-0.6685,0.164,0.3395,0.7445,-3.478,-3.281,-2.976,-2.322,-2.015,-1.395,-0.95,-1.5735,-0.62,-13.79
1,6.75,0.257183311746812,1.08546691192794,0.273213944265153,-19.9770601608629,-0.922794463402349,0.673531976838839,417.376262638088,4.20511415838264,422.117100562355,4.34385279877548,418.320781661392,3.67143020430503,422.777120575092,4.36692016711657,418.674177106475,3.85466791881029,423.557941249754,4.33468685611431,418.746845069841,3.6602912896917,422.591493737322,4.35819419660628,419.509133742763,419.135386237136,4.17647017961215,421.408209067109,3.58677573155813,1.43081692296535,-7.97625125733862,0.236336680842139,1.15,0.87,0.76,-7.38565,-7.637,-7.3298,-7.6233,-7.78785,-9.62165,78.586155,79.08,0.7654,-8.9,-8.77,-8.14,-5.39,0.2,-1.59,1,-0.7,-0.02,259.2,271,284.7,286.5,-0.33,-0.32,0.02,0,-0.24,-0.55,0.1,-0.07,0.07,-1.886,-1.593,-1.331,-0.837,-0.272,0.103,0.417,-1.468,-1.28,-1.083,-0.342,-3.151,-2.747,-2.328,-1.485,-1.09,-0.138,0.179,-2.0625,-1.75,-1.345,-0.7795,-0.669,0.161,0.34,0.744,-3.486,-3.279,-2.975,-2.318,-2.016,-1.394,-1.113,-1.615,-0.6095,-16.655
1,7.25,0.227071065025642,0.652090512953378,0.263145480436625,-18.0154091622601,0.673745803000267,0.61514631331279,416.180346390442,3.92191385296094,423.504202784392,4.40717304700539,418.299960408332,3.42346590889922,423.359216443125,4.17655298150171,418.300637909091,2.70452371603225,423.616862484595,4.14958836876253,419.190587853191,3.88656984856581,424.261647546305,4.19585707184493,418.93021911941,418.638688177249,3.86314514062172,421.680664,3.54394364143199,1.42521212524969,-7.85876249726971,0.25034229269787,1.145,0.94,0.76,-7.2732,-7.4765,-7.2394,-7.73745,-7.74975,-9.4326,78.58158,78.975,0.7527,-8.09,-8.275,-7.48,-5.465,0.25,-1.41,1.1,-0.61,0.075,261.7,272.95,285.55,286.9,-0.225,-0.29,0.05,0.03,-0.21,-0.495,0.1,-0.07,0.07,-1.889,-1.6055,-1.3395,-0.841,-0.283,0.0835,0.3965,-1.477,-1.288,-1.051,-0.364,-3.1845,-2.7595,-2.325,-1.483,-1.091,-0.14,0.177,-2.0645,-1.754,-1.344,-0.7795,-0.6695,0.1575,0.34,0.7435,-3.494,-3.2825,-2.974,-2.3725,-2.0185,-1.396,-1.0785,-1.5625,-0.609,-17.7
1,7.75,0.195225262469724,-0.516080214466365,0.249666486889279,-17.897498861041,0.320838842863742,0.62527484787456,415.148519176834,4.05179756252972,423.071328281727,4.30586562273689,417.957290356688,3.85364466485324,423.034407864739,4.32392951050366,418.346469690096,3.77275157631222,422.854964548268,4.34645111719452,418.6021007,3.94960799582613,423.623002015369,4.17129677842777,418.932549958929,418.93024358036,3.83622658552591,421.62466691656,3.84637995540958,1.452571593914,-8.2094786725149,0.192204678218665,1.085,0.815,0.685,-7.5617,-7.5085,-7.629,-7.89535,-7.87595,-9.2576,78.550915,79.54,0.7019,-7.88,-8.03,-7.335,-5.585,1.3,0.25,2.5,1.04,0.725,260.9,275.3,285.55,287,3.51,2.715,3.035,2.4,1.935,1.36,0.12,-0.03,0.09,-1.8915,-1.6145,-1.34,-0.852,-0.283,0.054,0.3955,-1.476,-1.299,-1.081,-0.344,-3.199,-2.7625,-2.326,-1.4845,-1.0925,-0.1405,0.1765,-2.0685,-1.758,-1.343,-0.78,-0.67,0.156,0.341,0.744,-3.4975,-3.2885,-2.9735,-2.3695,-2.018,-1.396,-1.0925,-1.668,-0.629,-18.92
1,8.25,0.243302208440204,0.942052672377114,0.252990923772147,-14.8560636262145,-0.386528915726796,0.679344261320278,415.078067890175,4.09998197548586,422.450942788177,4.2722189761676,418.227744798374,3.53009268600337,423.680060590738,4.34023047089812,418.465623875,3.57439791929727,422.994751957372,4.27291401781379,418.90351316065,3.57271893963948,423.109278323535,4.32364483278023,418.657714454516,417.473447808867,4.11258700493134,421.598416676772,3.49496319580028,1.39167956925225,-8.27005743621476,0.209957134538296,1.06,0.82,0.73,-7.48875,-7.477,-7.5594,-7.79775,-7.73005,-9.2695,78.56286,80.29,0.687,-8.225,-8.15,-7.535,-5.485,12.2,13.49,13.7,15.73,6.22,261.8,274.1,285.4,287.3,32.035,28.29,28.02,21.91,18.34,13.99,0.265,0.335,0.29,-1.894,-1.6205,-1.344,-0.8515,-0.2625,0.063,0.395,-1.4805,-1.308,-1.081,-0.308,-3.203,-2.759,-2.3235,-1.4865,-1.0995,-0.14,0.176,-2.0645,-1.7615,-1.342,-0.7795,-0.671,0.16,0.3405,0.7425,-3.499,-3.285,-2.973,-2.369,-2.0175,-1.3965,-1.059,-1.619,-0.636,-9.345
1,8.75,0.20083085106561,0.311161786080212,0.250206067764954,-11.0998214483126,2.34934151460311,0.658659270838613,415.75234133392,4.10143986926039,422.356677600663,4.46245781021511,417.598352726808,3.51730767192879,422.036090154585,4.35954089447701,417.924016087302,4.43777272482905,423.482703209839,4.37934884071672,417.934635763636,3.47457258140277,423.912860822083,4.41643355650352,418.239670974359,418.359668971348,4.24538572806014,419.316847841977,2.72981273550207,1.35204143750008,-8.09396960069199,0.191580623201313,1.01,0.81,0.69,-7.2845,-7.399,-7.2394,-7.553,-7.6237,-9.19435,78.595045,79.38,0.7128,-8.01,-7.84,-7.21,-5.54,39.75,48.405,47.55,49.745,19.145,260.8,275.85,285.8,287.6,101.455,80.76,73.95,61.44,50.27,41.805,0.535,0.74,0.65,-1.8975,-1.6255,-1.333,-0.845,-0.272,0.063,0.394,-1.4805,-1.306,-1.085,-0.3285,-3.207,-2.757,-2.321,-1.4895,-1.095,-0.14,0.176,-2.0595,-1.7655,-1.341,-0.7795,-0.6715,0.161,0.3405,0.743,-3.501,-3.2795,-2.9735,-2.3725,-2.0165,-1.3985,-1.0725,-1.566,-0.618,10.33
1,9.25,0.395034858060811,3.26981628233791,0.281443511328965,-4.84168995197697,3.8661913785626,0.659594864993192,415.367914116277,4.01906652974609,423.113199446174,4.43833935708673,417.861885960699,3.4377778530962,422.762442430993,4.4599640688237,418.445537340164,3.57755330490917,422.619637870367,4.45663453657381,418.599349288809,3.80122166536062,421.96118807837,4.4505488787014,417.971325279526,418.185287933929,4.44209409280533,418.866136331169,3.96012083212817,1.26540830470924,-7.80145773189022,0.179629524033666,0.875,0.745,0.675,-7.0009,-7.0005,-6.8905,-7.16115,-7.0867,-8.5953,78.60099,76.95,0.8241,-7.455,-7.39,-6.715,-5.185,71.35,104.135,102.75,108.595,32.6,259,278.35,287.75,288.3,218.015,183.635,158.78,108.495,86.805,75.865,0.865,1.015,1.085,-1.9,-1.6275,-1.327,-0.828,-0.2785,0.098,0.3935,-1.478,-1.279,-1.084,-0.33,-3.2235,-2.7615,-2.319,-1.483,-1.1005,-0.14,0.1755,-2.0545,-1.7695,-1.341,-0.78,-0.672,0.1695,0.3405,0.743,-3.501,-3.2725,-2.9735,-2.375,-2.0165,-1.4,-0.982,-1.627,-0.636,42.055
1,9.75,0.342897585336575,5.1243272802587,0.31309765958139,13.0346492269343,3.80858403486743,0.711403375897047,416.314368597147,4.00972370038625,423.322147026049,4.24939117995259,418.057051142639,3.69048279043217,423.411527934686,4.24247249305665,418.242887139159,3.76786457070209,422.419838959264,4.25292456778838,418.462406963286,4.19874202957825,422.707297063698,4.29115534390857,418.353456381107,418.498486002211,4.31911195138208,419.162096373081,3.43929053527426,1.21518389756578,-7.0961448112605,0.19139018530947,0.95,0.805,0.71,-6.687,-6.5995,-6.2718,-6.8748,-6.3892,-7.9881,78.59132,75.405,0.9189,-7.24,-7.16,-6.28,-4.835,106.05,161.62,157.9,159.8,51.56,256.8,283,288.65,288.75,332.07,280.03,269.06,194.905,132.5,118.29,1.33,1.35,1.445,-1.9,-1.628,-1.327,-0.826,-0.2785,0.0795,0.393,-1.4755,-1.279,-1.079,-0.3025,-3.232,-2.7655,-2.3165,-1.488,-1.1035,-0.1395,0.1755,-2.049,-1.7735,-1.341,-0.782,-0.671,0.162,0.3405,0.7425,-3.4995,-3.2685,-2.973,-2.378,-2.0155,-1.4025,-1.104,-1.704,-0.637,69.9
1,10.25,0.449476061298977,6.99396141274506,0.346580826779111,27.6886737168245,4.21176956493363,0.65695894909758,416.28954439505,4.06472611869513,421.967272135962,4.10786603538708,418.153114648118,3.67498898622131,422.667198909867,4.11991258618331,418.88298728254,3.77681670830703,422.506980606621,4.13237163342573,419.131561335631,3.82398361038201,421.879931696029,3.97323230111478,418.535619596709,418.048110721881,4.09831580661834,420.118469341509,3.7506819321615,1.29640261906083,-6.74433667180159,0.2289780940563,1.04,0.84,0.72,-5.7969,-5.8795,-5.6664,-6.1596,-5.66745,-7.42485,78.57643,73.19,1.0367,-6.995,-6.785,-6.445,-4.435,124.45,193.11,197,205.195,72.2,253.85,283,289.05,288.65,408.335,352.17,331.465,269.76,166.665,162.67,1.55,1.375,1.485,-1.898,-1.627,-1.341,-0.827,-0.257,0.0785,0.392,-1.4585,-1.28,-1.077,-0.317,-3.239,-2.768,-2.3145,-1.493,-1.1035,-0.145,0.175,-2.043,-1.7775,-1.3405,-0.783,-0.672,0.177,0.34,0.742,-3.4965,-3.266,-2.973,-2.3805,-2.015,-1.404,-1.0345,-1.605,-0.579,82
1,10.75,0.237626871720568,7.24079470444851,0.385888011800131,41.2781684153329,2.98912518293895,0.748084135159024,416.303849526348,4.02570601012014,422.605713934432,4.19886017891727,418.56054447897,3.65379287929909,422.194986266051,4.10638014173731,418.587123404701,4.00923222511979,423.191538478652,4.11313289943561,418.768207693291,3.65455743147888,423.512960174219,4.19588620586031,418.697197552622,419.176800349363,4.27815489598076,420.590081750203,3.60340902928415,1.54774717407628,-6.22705347317259,0.24256259105474,1.18,0.99,0.87,-5.7181,-5.695,-5.5472,-5.79665,-5.6159,-6.5252,78.57017,72.79,1.10515,-6.48,-6.35,-5.91,-4.575,143.35,223.255,225.1,236.18,96.835,256.35,285.45,290.05,289.75,498.56,446.25,438.58,355.425,288.685,219.715,1.78,1.665,1.775,-1.872,-1.625,-1.353,-0.852,-0.258,0.043,0.374,-1.46,-1.311,-1.081,-0.306,-3.226,-2.7485,-2.286,-1.5,-1.095,-0.153,0.174,-2.0435,-1.755,-1.3385,-0.785,-0.685,0.17,0.326,0.737,-3.4925,-3.2635,-2.9715,-2.3845,-2.0145,-1.405,-1.0575,-1.675,-0.6225,99.72
