DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
3,6.75,0.208,-0.7105,2.823,0.272,0.282,0.002,-26.239,-0.032,2.834,0.0485,-5.088,0.5305,1.444,58.26,76.86,387.44,2.21,-79.07,22.2935,10.915,0,6.092,202.6,291.75,4.037,21.4075
3,7.25,0.251,-0.195,3.13,0.255,0.2695,-0.01,-18.171,0.5295,6.155,0.209,-5.1525,0.533,1.407,55.47,76.865,387.282,2.435,-36.4,134.118,73.905,21.79,27.155,201.55,296.7,4.228,84.625
3,7.75,0.254,0.601,2.935,0.168,0.198,-0.0195,-2.096,1.068,11.813,0.3115,-5.133,0.4875,1.3955,51.77,76.895,386.591,2.8,11.405,352.3915,182.6,42.85,44.64,202.5,305.55,4.3285,132.6155
3,8.25,0.2775,1.802,3.507,0.082,0.152,-0.033,11.516,1.3275,19.856,0.1475,-4.862,0.4535,1.3865,45.665,76.9205,386.06,3.77,78.06,612.258,302.65,46.965,56.2,206.15,316.1,4.2885,174.76
3,8.75,0.2935,3.05,4.03,0.056,0.115,-0.038,34.4315,1.2195,27.298,-0.035,-4.732,0.531,1.34,42.225,76.9255,385.3045,4.48,159.7,851.1,416,109.5,69.04,210.55,322.85,4.261,202.746
3,9.25,0.32,3.898,4.0595,-0.023,0.013,-0.026,69.857,0.97,34.002,0.081,-4.535,0.5285,1.321,39.105,76.94,385.094,4.73,211.75,1029.12,523.951,163.9,86.9,211.8,330.65,4.269,210.814
3,9.75,0.354,4.665,4.372,-0.04,-0.001,-0.024,95.7185,0.9035,38.63,0.083,-3.981,0.499,1.326,37.095,76.96,384.9145,4.97,291.75,1241.729,632.2,171.4,99.05,214.25,336.9,4.3515,227.176
3,10.25,0.356,5.112,4.2865,-0.048,-0.0485,-0.018,116.665,0.715,42.4745,-0.032,-3.6765,0.555,1.308,35.735,76.9655,384.408,5.08,337.45,1425.51,714.25,171.4,108.05,219.5,338.6,4.34,225.708
3,10.75,0.361,5.513,4.1975,-0.0375,-0.024,-0.0155,131.477,0.622,46.569,-0.0625,-3.5075,0.5695,1.312,34.5,76.96,384.088,5.415,369.2,1557.16,781.95,171.4,120.55,223.65,346.55,4.1665,248.424
3,11.25,0.353,5.958,4.26,-0.122,-0.077,-0.014,122.9455,0.705,48.0565,0.027,-3.3935,0.741,1.3585,32.5555,76.97,383.849,5.91,415.45,1666.38,826.5,171.4,128.05,225.65,350.4,4.157,304.265
3,11.75,0.3685,6.445,4.418,-0.067,-0.043,-0.013,132.246,0.5865,56.697,0.036,-3.3015,0.794,1.3965,31.945,76.96,383.676,6.26,487.15,1726.005,874.5,171.4,129.1005,226.65,357.65,4.097,291.381
3,12.25,0.3765,6.728,4.3725,-0.0675,-0.0465,-0.012,132.612,0.494,54.271,0.027,-3.3135,1.069,1.379,30.365,76.96,383.3095,6.27,456.9,1684.44,897.5,171.4,122.95,230.95,358.65,4.074,270.303
3,12.75,0.3845,7.0385,4.6375,-0.0515,-0.038,-0.013,144.509,0.422,59.04,0.0765,-2.808,1.0965,1.5015,29.54,76.95,383.117,6.335,440.45,1697.34,903,171.3,122.7,232.2,360.3,3.988,279.856
3,13.25,0.389,7.2865,4.7625,-0.073,-0.0405,-0.01,149.486,0.3475,60.334,0.095,-1.693,1.2145,1.547,29.34,76.915,382.8805,6.31,424.4,1654.34,893,171.3,120.15,231.35,361.65,4.2,314.89
3,13.75,0.395,7.637,4.665,0.002,0.0245,-0.007,148.5695,0.3355,57.655,-0.035,-1.5535,1.493,1.714,28.52,76.89,383.0535,6.325,402.3,1616.5,856.5,171.3,115.2,231.35,361.6,4.2045,320.595
3,14.25,0.396,7.6125,4.8855,0.009,0.0175,-0.005,148.3295,0.3205,59.464,-0.0095,-1.511,1.708,1.8485,29.075,76.88,383.0625,6.49,390.4,1584.915,813.5,171.3,113.5,234.25,364.1,4.241,315.854
3,14.75,0.395,7.84,4.912,-0.059,-0.0275,-0.004,143.8165,0.154,53.602,-0.0945,-0.651,1.908,1.7935,28.515,76.875,383.059,6.78,350.1,1469.019,748.1,171.25,101.05,233.25,357.15,4.0655,302.879
3,15.25,0.419,7.7385,4.925,0.029,0.0645,-0.002,111.852,-0.033,48.3585,-0.027,0.088,1.9155,1.8475,27.265,76.86,383.0605,6.76,271.05,1348.733,677.25,170.95,91.8,228.6,357.4,3.893,282.812
3,15.75,0.3855,7.634,4.59,0.0505,0.066,-0.004,98.0185,-0.045,42.897,-0.029,-0.3235,1.8695,1.9275,27.03,76.85,383.026,6.71,223.7,1155.54,580.1,162,81.1,227.55,355.4,3.901,245.702
3,16.25,0.391,7.512,4.987,0.077,0.096,-0.002,81.351,-0.227,36.785,-0.006,0.271,1.847,2.0575,27.065,76.835,383.117,6.615,148.5,931.683,467.35,131.3,67.175,224.8,351.45,3.883,214.709
3,16.75,0.384,7.346,4.854,0.105,0.128,0.002,50.75,-0.28,32.12,0.006,-0.4955,1.8125,2.119,27.695,76.83,383.228,6.59,100.15,710.06,353.25,81,52.93,225.45,344.5,3.857,170.984
3,17.25,0.36,6.917,4.6855,0.177,0.176,0.006,20.755,-0.553,24.875,0.023,-1.0045,1.8475,2.152,28.805,76.82,383.601,6.3,26.58,445.18,239.15,42.83,40.74,221.45,331.95,3.906,130.509
3,17.75,0.327,6.348,4.3105,0.2415,0.228,0.01,1.0545,-0.788,16.505,0.128,-2.6785,1.926,2.2425,30.625,76.82,383.442,5.91,-29.935,207.1735,121.35,29.625,29.31,216.55,324.55,3.942,95.665
3,18.25,0.2665,5.785,3.764,0.2565,0.2635,0.02,-17.976,-1.064,10.237,0.068,-2.689,1.789,2.193,32.2655,76.84,383.673,5.555,-88.4,56.119,29.9,1.7855,12.72,213.7,317.65,3.949,40.757
3,18.75,0.232,4.707,3.5575,0.293,0.268,0.033,-21.799,-1.157,5.679,0.165,-3.3815,1.764,2.2565,35.105,76.845,383.965,5.045,-109.5,0.7795,-0.921,0,1.404,213.85,312.7,4.076,0.8355
3,19.25,0.228,3.6235,3.273,0.306,0.27,0.035,-25.604,-1.041,5.0935,0.05,-3.896,1.693,2.163,40.095,76.855,384.384,4.37,-108.1,0,-2.6655,0,1.3185,212.05,310.5,4.134,0
3,19.75,0.233,3.071,3.266,0.311,0.292,0.028,-24.16,-0.714,5.145,-0.001,-4.28,1.51,2.117,41.205,76.8605,384.823,3.86,-107.95,0,-2.5215,0,1.389,211.25,307.5,4.303,0
3,20.25,0.27,2.0515,3.5515,0.304,0.296,0.022,-27.833,-0.535,6.274,0.08,-4.602,1.4255,2.246,44.4,76.865,385.048,3.65,-106.15,0,-2.3235,0,1.3295,208.35,304.7,4.212,0
3,20.75,0.256,2.21,3.3365,0.337,0.333,0.023,-30.755,-0.455,5.444,0.0995,-4.966,1.3175,2.254,45.545,76.875,385.417,3.41,-105.65,0,-2.3085,0,1.311,208.6,303.05,4.155,0
3,21.25,0.256,1.5345,3.496,0.303,0.298,0.02,-33.149,-0.323,4.225,-0.016,-5.089,1.1955,2.045,46.865,76.875,385.913,3.255,-103.95,0,-2.178,0,1.3875,206.15,302.55,4.169,0
3,21.75,0.245,1.5125,3.308,0.328,0.304,0.018,-30.343,-0.386,3.362,-0.072,-5.198,1.197,2.1465,47.33,76.8655,386.025,3.03,-101.8,0,-2.235,0,1.306,205.15,302.35,4.189,0
3,22.25,0.241,1.263,3.405,0.321,0.328,0.019,-32.452,-0.334,3.996,-0.165,-5.264,1.11,2.199,48.545,76.885,386.193,3.06,-101.55,0,-2.1495,0,1.372,204.05,301.25,4.205,0
3,22.75,0.271,1.07,3.142,0.306,0.331,0.013,-36.022,-0.102,3.428,-0.091,-5.556,0.992,2.14,48.12,76.88,386.286,3.13,-99.65,0,-1.961,0,1.383,206.6,300.7,4.189,0
3,23.25,0.227,0.8485,3.137,0.351,0.342,0.01,-29.813,-0.267,4.89,-0.031,-5.761,0.9395,1.9575,48.995,76.88,386.541,3.045,-97.95,0,-1.9945,0,1.3135,205.45,299.85,4.193,0
3,23.75,0.26,1.045,3.487,0.311,0.318,0.009,-31.641,-0.249,3.94,-0.04,-5.654,0.9445,1.8875,49.465,76.87,386.401,3,-99.45,0,-2.039,0,1.3485,204.25,299.65,4.155,0
4,0.25,0.268,3.52,3.39,0.5115,0.513,0.0085,-33.749,-0.2065,4.4805,-0.002,-23.155,6.682,8.595,41.915,76.885,388.831,4.04,-107.45,0,-2.2435,0,1.349,207.9,311.85,4.197,0
4,0.75,0.305,3.2,3.993,0.496,0.525,0.0085,-37.5585,-0.244,4.573,0.028,-24.31,6.371,8.32,43.335,76.875,388.8845,3.97,-106.65,0,-2.231,0,1.4465,205.85,310.95,4.198,0
4,1.25,0.3075,3.193,3.852,0.4775,0.5135,0.0095,-38.869,-0.227,4.7575,0.032,-24.985,6.084,8.08,44.3,76.87,389.025,3.85,-107,0,-2.178,0,1.467,203.25,310.15,4.1855,0
4,1.75,0.307,2.89,3.693,0.45,0.486,0.009,-37.8125,-0.262,4.936,0.03,-25.27,5.7225,7.864,43.375,76.83,389.2555,3.915,-107.3,0,-2.257,0,1.3295,202.15,311.55,4.1815,0
4,2.25,0.29,2.722,3.435,0.501,0.5365,0.004,-40.8745,-0.202,5.055,0.011,-25.48,5.46,7.611,45.26,76.81,389.4895,3.89,-105.95,0,-2.221,0,1.369,203.55,308.25,4.1355,0
4,2.75,0.278,2.385,3.693,0.449,0.4775,0.0045,-36.089,-0.217,3.9115,0.0155,-26.035,5.251,7.4075,46.025,76.795,389.5215,3.6,-105.8,0,-2.21,0,1.394,202.7,308,4.176,0
4,3.25,0.278,2.3525,3.265,0.437,0.45,0.002,-35.4995,-0.1495,3.4595,-0.001,-26.255,4.9995,7.1925,46.72,76.79,389.54,3.65,-105.05,0,-2.067,0,1.425,201.8,308.8,4.134,0
4,3.75,0.271,2.0375,3.32,0.489,0.5245,0.003,-33.5825,-0.178,3.601,-0.009,-26.58,4.735,7.0215,47.24,76.78,389.5995,3.51,-104.2,0,-2.129,0,1.3685,201.65,307.6,4.08,0
4,4.25,0.2765,1.911,3.7165,0.439,0.466,0.005,-36.2625,-0.238,2.869,0.018,-26.91,4.4795,6.86,47.16,76.78,389.4475,3.55,-102.85,0,-2.057,0,1.357,202.8,306.85,3.999,0
4,4.75,0.2755,1.76,3.3955,0.419,0.476,0.008,-33.9355,-0.2465,2.888,0.024,-26.96,4.253,6.7045,49.465,76.78,389.457,3.165,-102.8,0,-2.1775,0,1.295,203.75,305.95,3.926,0
4,5.25,0.2475,1.5965,3.1225,0.4945,0.5015,0.007,-36.559,-0.1975,3.159,0.007,-26.865,4.015,6.55,50.4,76.78,389.4965,3.13,-102.45,0,-2.03,0,1.4345,204.05,306.25,3.997,0
4,5.75,0.2615,1.7125,3.2725,0.448,0.5045,0.002,-34.128,-0.0865,3.725,0.0175,-27.07,3.764,6.3805,51.105,76.8055,389.5645,3.185,-98.55,1.6135,0.542,0,2.1445,203.05,305.2,4.111,1.7515
4,6.25,0.2635,2.412,3.1675,0.365,0.397,-0.006,-24.664,0.2265,5.0125,0.086,-26.95,3.672,6.207,49.72,76.82,389.418,3.27,-77.735,57.391,33.23,0,11.08,203.35,310.55,4.033,42.0035
4,6.75,0.284,3.224,3.289,0.195,0.2705,-0.016,-3.9715,0.908,9.393,0.193,-25.83,3.578,6.041,46.885,76.8455,388.872,3.715,-18.585,214.21,114.7,1.964,29.935,203.7,318.75,4.113,94.2315
4,7.25,0.3055,4.65,3.5295,-0.014,0.146,-0.038,22.7865,1.335,17.7125,0.214,-23.14,3.586,5.918,41.845,76.875,388.231,4.84,63.82,457.478,234.5,24.645,41.015,206.25,335.45,4.269,125.621
4,7.75,0.337,5.503,3.791,-0.051,0.0695,-0.034,54.6255,1.263,27.949,0.0065,-17.61,3.788,5.8465,36.295,76.9,387.2485,5.83,157.7,721.5135,355.6,42.86,51.165,210.8,346.95,4.272,156.925
4,8.25,0.3755,6.308,4.223,-0.208,-0.084,-0.021,95.3935,1.081,34.6515,-0.1375,-11.91,4.094,5.8135,32.12,76.9305,386.3215,6.37,243.65,971.615,470.2,79.825,64.215,213.8,362.5,4.057,185.847
4,8.75,0.3675,7.027,4.2685,-0.35,-0.202,-0.015,139.432,0.932,42.2125,-0.1355,-4.1075,4.654,5.821,29.73,76.935,385.732,6.74,326.25,1186.93,587.85,141.4,77.63,216.75,381.4,3.957,201.0995
4,9.25,0.4,7.665,4.378,-0.413,-0.295,-0.013,171.345,0.8735,50.058,-0.054,2.8735,5.444,5.8945,28.465,76.945,385.382,7.345,403.15,1355.875,688.85,165,89.65,221.5,396.25,4.025,216.362
4,9.75,0.412,8.3525,4.775,-0.4915,-0.392,-0.013,207.3255,0.8475,56.935,-0.061,23.22,6.489,6.098,26.93,76.96,384.877,7.72,467.75,1455.4075,779.2,160,99.2,224.5,412.25,3.842,222.786
4,10.25,0.4325,9.275,4.7425,-0.45,-0.3535,-0.0125,240.683,0.787,62.3225,0.002,33.375,7.612,6.4295,25.345,76.9755,384.3085,8.225,523.7505,1651.3675,861,155.7,109.4,227.2,429.1,3.931,240.873
4,10.75,0.429,10.05,4.7625,-0.482,-0.3695,-0.014,252.062,0.8115,59.688,-0.035,45.2,8.665,6.828,24.09,76.985,383.878,8.61,567.65,1805.0575,926,162.1,115.95,231.25,439.25,3.9025,246.144
4,11.25,0.42,10.735,4.89,-0.4895,-0.387,-0.009,280.418,0.744,65.2075,-0.033,54.345,9.89,7.1655,23.965,76.985,383.592,9.28,600.4,1928.077,974,158.8,119.7,235.15,449,3.779,255.4945
4,11.75,0.4335,11.08,4.8625,-0.4265,-0.377,-0.011,295.41,0.671,74.354,-0.0075,61.995,11.175,7.631,22.855,76.98,383.42,9.73,624.55,1941.142,1003,157.4,125,239.55,459.2,3.7525,285.563
4,12.25,0.439,11.815,5.074,-0.49,-0.395,-0.0085,301.952,0.446,69.72,-0.019,66.88,11.99,8.19,22.36,76.9705,382.9955,9.99,632.95,1942.3505,1021.5,156.7,124.3,243.3,460.4,3.751,281.692
4,12.75,0.4305,12.305,5.0695,-0.385,-0.32,-0.006,302.323,0.558,71.357,-0.036,75.44,13.12,8.79,22.575,76.955,382.785,10.33,624.8,1933.147,1017,154.55,123.2,245,466.2,3.772,317.828
4,13.25,0.4625,12.3,5.2285,-0.365,-0.286,-0.004,290.378,0.372,72.8275,-0.053,78.78,13.805,9.24,23.085,76.95,382.678,10.63,615.1,1880.52,1001,153.1,121,245.25,460,3.646,330.467
4,13.75,0.463,12.365,5.1855,-0.342,-0.236,-0.004,283.67,0.2885,71.816,0.0075,78.605,14.385,9.67,22.655,76.935,382.467,10.68,589.5,1792.162,961,138.5,116.05,247.5,460.45,3.684,337.2575
4,14.25,0.461,12.81,5.405,-0.2965,-0.241,-0.003,282.3065,0.209,69.021,-0.0555,78.925,14.965,10.115,21.53,76.93,382.531,10.81,557.25,1707.23,911.5,130.9,110.3,245.85,452,3.604,310.074
4,14.75,0.465,13.07,5.2085,-0.228,-0.14,-0.004,254.055,0.122,66.039,-0.0205,77.145,15.305,10.565,21.755,76.915,382.2645,10.84,501.15,1556.5415,838.5,128.5,102.25,244.65,447.95,3.5655,314.4205
4,15.25,0.4715,13,5.441,-0.123,0.012,-0.004,232.1245,0.019,58.196,-0.06,75.215,15.595,10.93,21.58,76.9,381.9985,11,444.55,1508.1975,765.45,128.3,92.4,242.3,437.5,3.564,301.7375
4,15.75,0.476,12.775,5.4725,-0.047,0.042,0,197.63,-0.2055,50.952,-0.085,62.47,15.73,11.285,21.765,76.9,381.955,10.77,372.7,1303.752,664.35,117.7,81.8,240.25,426.8,3.544,253.0255
4,16.25,0.4675,12.31,5.4285,0.068,0.1145,0,160.513,-0.2855,45.046,0.0065,56.295,15.625,11.585,22.065,76.89,382.0555,10.39,290.4,1112.99,560.25,101,67.46,236,412.5,3.505,241.9955
4,16.75,0.458,12.02,5.279,0.131,0.175,0.004,122.8615,-0.344,37.237,-0.0875,47,15.295,11.705,22.62,76.89,382.0855,10.26,205.5,895.3585,441.15,73.92,56.24,236.2,399.6,3.601,207.9245
4,17.25,0.427,11.655,5.2175,0.1355,0.188,0.004,81.5495,-0.529,32.07,-0.077,37.55,15,11.77,23.51,76.885,382.341,9.89,111.6,641.26,321.85,46.93,43.61,231.6,384.95,3.542,172.7925
4,17.75,0.4045,11.08,4.8605,0.227,0.2615,0.006,41.514,-0.6495,24.974,-0.019,28.6,14.445,11.78,23.935,76.89,382.707,9.48,22.65,388.284,204.8,1.428,33.045,228.9,371.8,3.526,139.603
4,18.25,0.3835,10.39,4.6575,0.3695,0.3665,0.009,7.2205,-0.8575,17.473,0.077,23.045,13.705,11.725,24.935,76.875,383.192,8.81,-56.075,184.1105,98.1,0,20.24,225.55,356,3.578,93.6025
4,18.75,0.316,9.4355,3.9035,0.497,0.485,0.025,-17.184,-1.184,9.412,0.143,6.224,12.94,11.57,26.435,76.88,384.0385,8.13,-108.8,39.1565,17.64,0,5.2395,220.1,343.95,3.785,32.6875
4,19.25,0.27,8.385,3.7165,0.5475,0.5605,0.0385,-25.7655,-1.275,5.864,0.116,-0.0145,12.06,11.435,28.945,76.885,385.372,7.415,-120.85,0,-2.094,0,1.3945,220.9,334.85,3.825,0
4,19.75,0.3135,7.115,3.9685,0.5895,0.591,0.038,-28.603,-1.019,5.956,0.167,-5.634,11.3,11.245,30.38,76.89,386.039,6.55,-116.55,0,-2.968,0,1.4275,218.2,330.95,4.041,0
4,20.25,0.32,6.686,4.0175,0.52,0.529,0.0235,-27.9835,-0.775,5.5045,0.055,-10.22,10.55,10.955,31.575,76.9105,386.9715,6.19,-115.25,0,-2.758,0,1.3995,216.85,327.75,4.224,0
4,20.75,0.3145,6.2585,4.087,0.592,0.5785,0.021,-31.2975,-0.6625,6.0505,0.003,-13.745,9.84,10.675,34.335,76.925,387.221,5.855,-113.15,0,-2.6905,0,1.467,214.1,325.55,4.175,0
4,21.25,0.291,5.8745,3.855,0.536,0.566,0.018,-36.154,-0.413,6.1965,-0.0405,-15.17,9.305,10.405,35.75,76.94,387.575,5.56,-112.95,0,-2.524,0,1.467,214.85,322.85,4.1125,0
4,21.75,0.305,5.415,3.925,0.527,0.547,0.017,-35.091,-0.388,5.38,-0.0015,-18.29,8.81,10.095,36.695,76.945,387.2125,5.385,-111.2,0,-2.409,0,1.4935,212.75,320.7,4.1945,0
4,22.25,0.3025,5.1245,3.813,0.5505,0.5625,0.013,-36.319,-0.385,5.4145,0.0405,-19.915,8.345,9.775,37.255,76.935,387.933,5.13,-110.1,0,-2.4225,0,1.419,211.4,319.05,4.189,0
4,22.75,0.3135,4.993,3.993,0.515,0.504,0.0075,-31.8975,-0.457,4.611,0.013,-21.34,7.9595,9.48,39.14,76.93,388.5485,4.85,-110.15,0,-2.364,0,1.4365,210,317.6,4.2695,0
4,23.25,0.284,4.6565,3.592,0.532,0.5295,0.007,-34.023,-0.302,4.736,0.01,-22.06,7.564,9.185,40.57,76.905,388.7365,4.78,-108.25,0,-2.285,0,1.5115,208.9,316.4,4.187,0
4,23.75,0.265,4.3185,3.45,0.5035,0.5235,0.008,-31.1485,-0.28,4.327,0.0105,-22.775,7.137,8.92,41.49,76.89,389.0465,4.37,-107.85,0,-2.2945,0,1.437,209.15,314.75,4.162,0
5,0.25,0.207,8.585,2.597,0.9425,0.9285,0.011,-34.379,-0.376,1.944,5e-04,-23.785,13.005,14.765,35.48,77.16,390.62,6.9,-103.45,0,-2.27,0,1.528,234.1,338.05,5.107,0
5,0.75,0.215,8.4,2.6325,0.899,0.935,0.0095,-37.998,-0.342,2.336,0.0095,-25.66,12.665,14.485,36.485,77.15,390.7425,6.465,-102.4,0,-2.329,0,1.586,234.15,337.05,5.096,0
5,1.25,0.218,7.8995,2.845,1.0015,0.9765,0.012,-33.9,-0.354,1.8165,0.0205,-26.515,12.415,14.2,39.15,77.13,391.187,6.235,-102,0,-2.266,0,1.493,234.15,335.15,5.1045,0
5,1.75,0.227,7.782,2.631,0.976,0.946,0.003,-37.2325,-0.263,2.2995,-0.002,-27.185,12.16,14.005,39.305,77.1205,390.902,5.84,-99.55,0,-2.157,0,1.4415,233,333.3,5.0395,0
5,2.25,0.214,7.2305,2.708,0.9815,0.959,0.008,-36.54,-0.348,1.656,0.014,-27.83,11.82,13.77,40.385,77.1,391.256,5.44,-100.4,0,-2.223,0,1.5015,232.25,331,5.0725,0
5,2.75,0.216,7.2175,2.6305,0.9825,0.985,0.007,-32.992,-0.322,1.409,0.0065,-28.375,11.45,13.57,41.56,77.095,391.267,5.39,-99.3,0,-2.1935,0,1.559,232.3,330,5.0635,0
5,3.25,0.204,6.826,2.474,0.9735,0.9585,0.006,-37.567,-0.2785,1.403,-0.043,-28.59,11.17,13.38,42.44,77.095,391.673,5.07,-98.1,0,-2.199,0,1.521,231.15,328.55,5.108,0
5,3.75,0.1925,6.7975,2.4555,0.9715,0.963,0.006,-36.243,-0.308,1.525,0.019,-28.95,10.91,13.115,42.765,77.09,391.978,4.98,-97.35,0,-2.2745,0,1.472,230.1,327.05,5.095,0
5,4.25,0.2015,6.56,2.525,0.9785,0.947,0.01,-34.4255,-0.405,0.974,0.0215,-29.125,10.62,12.905,43.395,77.09,392.103,4.77,-96.25,0,-2.232,0,1.4975,229.75,327.55,5.121,0
5,4.75,0.205,6.4335,2.605,1.058,1.0855,0.003,-39.021,-0.234,1.493,0.033,-29.25,10.405,12.715,43.975,77.1,392.494,4.77,-96.6,0,-1.9235,0,1.581,230,326.65,5.147,0
5,5.25,0.186,5.9315,2.487,0.849,0.821,0.007,-32.769,-0.311,1.141,0.05,-29.915,10.18,12.48,44.315,77.08,392.8055,4.415,-92.7,2.868,0.854,0,2.139,228.7,325.55,5.13,5.3545
5,5.75,0.2035,6.15,2.377,0.711,0.78,-0.018,-27.246,0.298,4.113,0.17,-29.995,9.96,12.255,44.44,77.0955,391.976,4.7,-74.97,62.141,35.95,0,14.825,229.4,329.95,5.242,47.6925
5,6.25,0.2235,7.512,2.392,0.176,0.285,-0.065,-9.2225,1.576,10.021,0.444,-29.755,9.755,12.035,40.555,77.1255,390.586,5.51,-26.91,218.484,112.8,3.5705,32.74,230.95,341.7,5.401,92.8815
5,6.75,0.227,9.13,2.25,-0.499,-0.304,-0.125,14.615,2.352,19.247,0.457,-24.82,9.64,11.835,37.985,77.1605,388.4895,6.685,36.16,444.3495,211.65,4.1065,43.45,234.4,360.05,5.775,124.035
5,7.25,0.249,11.06,2.517,-1.004,-0.786,-0.108,47.3995,2.211,29.9285,0.075,-18.735,9.79,11.705,33.195,77.19,386.0285,8.23,120.85,705.041,327,31.965,53.19,238.7,379.6,6.021,145.707
5,7.75,0.312,12.07,3.432,-1.3345,-1.2715,-0.04,86.293,1.363,40.582,-0.1275,-9.95,10.22,11.66,29.235,77.205,384.8705,9.16,204.2,937.96,439.7,58.91,64.61,242.7,403.2,5.649,171.686
5,8.25,0.349,12.88,3.858,-1.5395,-1.5275,-0.02,130.244,0.9935,48.789,-0.182,0.9925,10.65,11.7,27.815,77.2255,384.252,10.06,285.65,1162.0325,551.35,112.1,77.34,246.55,423.1,5.544,197.9315
5,8.75,0.369,13.68,3.967,-1.67,-1.666,-0.0165,168.6335,0.93,56.261,-0.102,11.975,11.405,11.775,26.605,77.2405,384.071,11.095,358.2,1339.7575,654.4,128.1,88.5,249.95,438.85,5.422,230.6
5,9.25,0.38,14.025,4.075,-1.758,-1.739,-0.01,207.7455,0.78,62.039,-0.167,16.935,12.15,11.975,24.685,77.24,383.347,11.46,427.95,1482.34,750.25,128.5,99.8,254.3,456.35,5.259,240.692
5,9.75,0.397,14.9,4.392,-1.835,-1.829,-0.011,232.6655,0.836,66.7785,-0.063,34.98,13.28,12.325,23.21,77.24,383.015,12.21,485.95,1602.1685,841,128.801,109.6,257.5005,473.2,5.1335,249.878
5,10.25,0.408,15.55,4.462,-1.869,-1.8665,-0.01,261.2385,0.683,69.1255,-0.1005,43.395,14.44,12.615,22.94,77.25,382.7695,12.775,535.1,1725.5575,906,138.5,118.1,261.35,486.25,5.0085,263.247
5,10.75,0.415,15.635,4.3825,-1.705,-1.756,-0.01,292.0865,0.6275,70.5735,-0.007,53.31,15.83,12.99,21.89,77.25,382.657,13.16,572.8,1826.804,963.5,141.65,124.6,263.9,491.35,5.0135,270.9955
5,11.25,0.4265,16.1555,4.585,-1.627,-1.657,-0.003,302.2055,0.509,74.082,-0.014,61.18,16.963,13.525,21.32,77.25,382.735,13.73,598.2,1934.174,1010,152.7,130.2505,266.4,502.9,4.958,275.158
5,11.75,0.421,16.191,4.6315,-1.626,-1.623,-0.001,328.271,0.433,79.752,-0.036,66.8,17.886,13.915,20.53,77.24,382.8845,13.66,619.45,1985.3615,1041.5,151.3,132.95,269.5,507.25,4.832,282.124
5,12.25,0.426,16.475,4.6345,-1.861,-1.867,-0.003,328.6905,0.5305,81.4505,-5e-04,70.56,18.845,14.45,19.99,77.22,382.6225,14.185,626.5,2023.71,1054.5,160.5,134.5,272.85,512.5,4.837,310.4215
5,12.75,0.437,16.69,4.8465,-1.675,-1.6985,-0.003,327.773,0.413,81.324,-0.1355,76.55,19.701,14.9,19.935,77.205,382.414,14.59,619.1,2025.43,1043.5,152.4,132.95,275.25,515.15,4.731,313.7145
5,13.25,0.453,17.08,4.877,-1.635,-1.639,-0.002,324.063,0.424,79.3175,-0.04,78.945,20.395,15.415,19.18,77.2,382.279,15.12,597.3,1924.701,1008,144.7,130.301,273.5,511.2,4.756,363.48
5,13.75,0.464,17.485,5.15,-1.507,-1.5045,0,313.3515,0.228,75.25,-0.093,77.37,21.05,16.0405,18.63,77.17,382.321,15.35,574.3,1858.851,981,134.2,125.5,275.2,506,4.714,378.719
5,14.25,0.4575,17.75,5.1185,-1.469,-1.47,0.001,307.098,0.2015,71.766,-0.0965,75.46,21.56,16.54,18.56,77.15,382.532,15.695,554,1811.72,940,134.8,121,274.15,502.45,4.683,384.2065
5,14.75,0.464,18.05,5.2275,-1.317,-1.352,-0.001,289.552,0.1255,66.8055,-0.0445,73.215,21.975,17.03,18.75,77.13,382.3635,15.55,499.65,1657.35,871,129.1,112.1,272.7,492.8,4.658,344.044
5,15.25,0.471,17.61,5.3525,-1.353,-1.373,0,261.047,-0.079,65.073,-0.03,71.22,22.255,17.255,18.73,77.12,382.362,15.245,443.6,1494.38,793.95,128.4,101.3,271.5,480.95,4.676,342.499
5,15.75,0.439,17.27,4.9385,-1.102,-1.117,-0.001,222.94,-0.177,57.946,-0.003,62.32,22.395,17.535,18.66,77.11,382.275,15.16,373.3,1325.82,694.55,127.4,90.3,270.9,466.6,4.728,322.0905
5,16.25,0.452,17.16,5.125,-0.9575,-0.99,0,188.154,-0.1755,49.392,0.0305,56.645,22.23,17.83,18.94,77.1,382.138,14.945,296.6,1167.15,585.5,114.9,78.655,270.05,454.1,4.647,290.392
5,16.75,0.434,17.11,4.93,-0.74,-0.763,0.004,151.556,-0.227,43.61,-0.0015,48.76,21.96,17.925,18.865,77.11,382.112,14.585,224.05,984.83,492.05,84.6,66.22,266,442.85,4.6045,248.369
5,17.25,0.445,16.58,4.84,-0.443,-0.45,0.003,114.377,-0.389,33.5975,0.0085,41.775,21.565,17.995,20.045,77.095,382.245,13.875,145.5,760.2605,391,48.51,54.43,262.65,425.55,4.6355,209.9
5,17.75,0.428,16.261,4.7235,-0.136,-0.1475,0.009,74.859,-0.576,26.935,0.08,33.235,21.09,18.03,20.73,77.095,382.4275,13.21,57.445,534.448,269.45,42.81,41.14,259.05,409.4,4.648,172.402
