DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS
1,0.25,-47.15903034925,-111.6157230725,-2.524491152,-46.54855775,-132.0108975,-22.20877275,-22.75568775,8.2041082373,0.0339048348,64.593809,0.164855645,1.541167075,361.5657045,0.754784623075,-11.258635
1,0.75,-37.0531151895,-115.548105995,-1.678775230025,-47.174942625,-131.15629,-22.279474,-22.7669255,10.6966017472,0.01853954035,64.57734,0.15348036,1.5562216,361.3979697675,0.767332866,-11.343825
1,1.25,-43.020513405,-107.1009718,-2.9532782563,-46.197859,-133.6835,-22.12978875,-22.974649,11.4417224476,0.0263512056,64.5869645,0.14662548,1.37831605,361.5770999075,0.76288370055,-11.421885
1,1.75,-35.945819535,-100.3688141,-4.041156109,-43.872004,-134.93626,-22.21394975,-23.272565,11.1670904054,0.022254599,64.6003255,0.163618585,1.0849474,361.4601228375,0.760926456,-11.441855
1,2.25,-68.8114856915,-121.452129775,-3.3393104154,-44.737401,-134.31762,-22.4077215,-23.426641,10.156349738775,0.0287597546,64.60122325,0.1321231425,1.284812,361.246989615,0.7741800646,-11.445895
1,2.75,-35.621371958,-100.211714372,-1.57511203,-45.077841375,-134.9570725,-22.755517,-23.29894925,12.24949059,0.019516741725,64.5763375,0.18269436,0.9816994,361.6438319075,0.750866300675,-11.483045
1,3.25,-51.293516703,-111.6694185425,-2.808532292375,-43.377918,-137.13048,-21.9215325,-22.616091,9.76063478785,0.0195043552,64.5770885,0.154894065,1.5152545,361.3374262625,0.771528431125,-11.53804
1,3.75,-45.558564831,-106.80230987,-2.5912736461,-41.966786,-134.35888,-22.335867,-22.665417,8.1597874036,0.0138454799,64.56796725,0.13969977,1.239860425,361.4275976875,0.835504767,-11.591285
1,4.25,-60.374500437,-130.8740388,-1.7146680785,-42.227421,-139.10874,-22.315944,-23.045165,8.6559756753,0.015006323,64.536814,0.12482268,1.6920086,361.498277605,0.84292672985,-11.620175
1,4.75,-98.893841195,-110.79669554,-4.225718023375,-42.599916,-139.85912,-22.10964,-23.469734,8.43533562695,0.0144602304,64.53812025,0.14085304,1.5883628,361.4113082,0.812272135125,-11.62104
1,5.25,-62.81513719475,-110.63971975,-3.9038775582,-42.616032,-138.51616,-22.1120035,-23.358178,8.317244368,0.02086800185,64.54352,0.12864755,1.49708445,361.50823176,0.845705261,-11.671255
1,5.75,-61.74076310425,-111.7019429225,-3.9490594195,-42.776894,-137.52522,-22.1045855,-23.319235,7.431387237675,0.0321450001,64.538556,0.1545565075,1.4847998,361.2318489625,0.819670704625,-11.739015
1,6.25,-91.0927487165,-111.432996075,-2.254783437375,-42.340513,-138.65046,-21.573685,-23.197105,7.602798721375,0.0040968368,64.528887,0.14497339,1.58920385,361.223390895,0.806888985575,-11.758685
1,6.75,-60.09629284725,-129.94712955,-3.2525038116,-42.084438,-136.72188,-22.25465,-23.018715,6.2228622208,0,64.510105,0.1501492,1.5611158,361.377408305,0.81760446005,-11.76083
1,7.25,-91.3519419375,-105.83004756,-4.36434011235,-41.77233625,-131.4934675,-22.2525395,-23.10254975,7.34075999665,0.00107509545,64.512395,0.119281195,2.0640579,361.520127615,0.82677849285,-11.754415
1,7.75,-90.7224011005,-104.4496591125,-1.9976838585,-38.355159,-128.96212,-21.37176625,-22.993379,8.3358871042,0,64.52667125,0.12588405,1.653882,361.7886539075,0.8520888276,-11.88894
1,8.25,-50.743119776,-79.00568786275,-1.492259334475,-34.674153,-129.8114,-20.848318,-22.826515,7.9428296626,0.0383162598,64.50906125,0.10614856,1.5418626,361.98301067,0.922316384625,-12.085945
1,8.75,-52.7222053475,-84.7519226535,-1.4405073117,-32.813295,-126.35552,-21.011264,-22.485825,8.4392867248,0.0595448531,64.53137625,0.1363907875,1.192413,362.00044476,0.9549148318,-12.170135
1,9.25,-48.88242944,-81.19861737525,-1.584035427925,-29.3101645,-111.8468125,-20.63110075,-22.12222975,8.2835110768,0.071631299475,64.538299,0.13663625,1.0724757,361.93671982,0.9994222062,-12.0396545
1,9.75,-17.829058734,-74.846323689,-2.01104497685,-22.60898325,-88.9784645,-20.6387625,-21.98550225,7.4257175458,0.068831505725,64.492708,0.182989755,1.1589062,361.7939064875,0.9627872328,-11.7658655
1,10.25,-16.8947132,-61.249647383,-2.3672196166,-20.006937,-74.956011,-20.9006525,-20.992129,8.0514668494,0.0883271268,64.474995,0.1845502,1.015891375,361.7734079825,1.0164364304,-11.3888825
1,10.75,-11.3312819205,-37.978499289,-1.9277038455,-16.820263375,-51.687434,-20.8141575,-20.92649975,8.9857787076,0.113431857325,64.499185,0.155622025,1.279596,361.91853296,1.0560364414,-11.16868475
1,11.25,-17.42283562225,-61.964248658,-1.8893906542,-14.5507276375,-48.10789675,-20.6861765,-21.21067475,8.945584981775,0.13803630985,64.452183,0.2010874525,1.51681275,362.0629943,1.0655000992,-10.830155
1,11.75,-14.5566931775,-37.21875613,-2.6107514789,-13.3122957,-27.1777065,-20.872935,-21.0305,10.0507161442,0.0970899015,64.43458,0.2197386225,1.23803895,362.01165157,1.131252756875,-10.654376
1,12.25,-0.219404146999999,-27.19462330075,-0.89917784725,-14.14469625,-16.04132625,-20.8903275,-20.99718,10.3253433945,0.106946451,64.4358435,0.172337375,1.286156,362.14873206,1.144740463,-10.595064
1,12.75,-1.443298919425,-21.971469843,-1.270331365625,-13.547237375,-12.87342495,-20.84748575,-20.65804,10.64734052,0.08849740375,64.447842,0.1712747,1.5824221,362.67233756,1.1136719244,-10.311126
1,13.25,-5.9558020085,-45.44991338875,-1.109035156075,-13.05321145,-7.6771708,-20.6326475,-20.685998,9.8957216148,0.10225883505,64.4280375,0.184289765,1.510230725,362.717484025,1.126003065125,-9.92746695
1,13.75,-16.707970722,-46.981847863,-0.9987000046,-16.21222125,-21.440799,-20.47323875,-20.5938625,11.347412534,0.12465939845,64.42566125,0.15751822,1.4899552,362.636935925,1.150937000375,-9.68308875
1,14.25,-13.61992342475,-45.690353208,-1.35426955325,-19.2234665,-17.4493245,-20.18804,-20.211912,10.882796926,0.08020303535,64.38600875,0.1778536625,1.159482125,362.53275205,1.16606791315,-9.499697
1,14.75,-24.0284232375,-47.905348909,-1.0001956172,-22.816050875,-20.577287,-20.21336125,-20.16130075,10.63358297975,0.075214223375,64.396288,0.2131779875,0.812277575,362.6186981025,1.1573912902,-9.31463285
1,15.25,-28.506218418,-53.14243643,-1.1878487035,-29.153652375,-26.45817775,-20.000247,-20.50827775,10.58556089325,0.070963927575,64.456267,0.17079053,1.1825113,362.8135109975,1.147031047675,-9.2928745
1,15.75,-16.18063697375,-58.255550383,-1.44385415275,-33.61621725,-48.05168125,-20.0943805,-20.68471875,10.536717280825,0.049041982675,64.447244,0.136185025,1.42919355,362.861893515,1.15085609755,-9.3593878
1,16.25,-41.56293281625,-73.478999575,-1.32873090635,-39.252671875,-89.35467775,-20.4683375,-20.796043,11.58145763205,0.026399540625,64.4922225,0.1346870625,1.467828125,362.79512412,1.1248877165,-9.4580097
1,16.75,-19.06992466625,-86.5889861675,-2.037600155475,-44.78460625,-125.901255,-20.544226,-21.1959365,10.971851852,0.0184788214,64.50483,0.13238531,0.99858803,362.5075400375,1.13959558875,-9.549795825
1,17.25,-52.112858947,-92.339681141,-1.23933957535,-47.4008365,-134.9131,-20.71072375,-21.4357875,11.985601566,0,64.528293,0.1486897,1.0609730875,362.21027434,1.1280692335,-9.71736
1,17.75,-27.34356394425,-89.969941791,-1.8505775195,-46.847871,-136.9486,-21.054331,-21.46251,11.579817699,0,64.56156225,0.12501806,0.73359802,361.9401919025,1.1419078771,-9.925179075
1,18.25,-30.31884307975,-95.161840358,-1.841866242375,-45.49958,-136.27928,-21.185601,-21.446662,12.72695498675,0.0008367688,64.5715655,0.13358174,0.892217035,361.80946508,1.12479983035,-10.1147525
1,18.75,-49.07862211175,-111.8786416125,-2.571839860875,-45.903083,-138.8792,-21.146745,-21.111194,13.40379876875,0,64.6589875,0.120579495,1.07651525,361.775972645,1.093120353275,-10.1646175
1,19.25,-43.2077493925,-108.54769384,-1.5377592815,-45.762645,-137.46236,-21.33631475,-21.461901,11.82922126575,0,64.66861875,0.145166,1.035357995,361.807413855,1.1438168495,-10.18545575
1,19.75,-35.834788143,-103.1272201975,-1.82374736115,-46.213822,-137.8561,-21.50044,-21.507047,12.8272044775,0,64.6588945,0.123508475,1.0555535625,361.70815502,1.10629049725,-10.2228765
1,20.25,-29.05957378,-102.154070955,-1.1623874401,-47.412449,-136.48566,-21.4495725,-21.613702,12.4150112955,0,64.632049,0.127514125,0.8259863875,361.72927125,1.09517227695,-10.34405325
1,20.75,-45.488226445,-99.80258323525,-4.5084660047,-47.640059,-134.61546,-21.25539125,-21.750072,10.931915583,0,64.6289555,0.12513665,1.082992375,361.8107746375,1.076597016425,-10.46318725
1,21.25,-36.22902524,-108.9648076225,-2.5091256154,-45.866024,-136.50504,-21.027687,-21.838751,9.945180116075,0,64.597348,0.11760193,1.3353408,361.8536789775,1.02946089395,-10.59969175
1,21.75,-44.666864595,-98.49033472975,-1.945837917,-47.363537,-132.75742,-21.4431395,-21.946285,9.548995251325,0,64.631763,0.13613484,1.123489525,361.9004087,0.98826314655,-10.768213
1,22.25,-33.090306455,-101.9278613,-1.191442363875,-48.478962,-133.47846,-21.035976,-22.047277,8.1572042143,0,64.6353125,0.1264238325,1.297487,361.88568015,0.937090595,-10.82375075
1,22.75,-43.777200883,-109.10843095,-2.13122820605,-48.023698,-134.012,-21.7151395,-22.136219,8.48830687535,0.0003438602,64.6151145,0.13265608,1.609801875,361.64347265,0.9073534435,-10.99109
1,23.25,-39.562652231,-107.834764,-4.239852165575,-48.199818,-133.25052,-21.8319665,-22.251652,8.73600796955,0.0150423667,64.61388525,0.1307375025,1.3960609,361.46819015,0.818233722325,-11.11959275
1,23.75,-41.1815084265,-108.2241253925,-2.75877516255,-47.351877,-133.87284,-21.96464675,-22.35351,8.32199290815,0.0042150048,64.616472,0.13377392,1.0806749,361.5831262,0.810871865,-11.194706
2,0.25,-34.8493898935,-109.88889534,-3.13215198,-48.017744875,-134.8942025,-20.12315775,-21.725509,17.05523751725,0,64.475917,0.09308092,0.94576564,363.312674895,1.064665300825,-11.8679995
2,0.75,-46.344231962,-114.2296401625,-2.883829555025,-49.879455,-136.5274875,-20.7525925,-21.792733,18.42972244825,0.0198438541,64.4553395,0.117601,1.04069825,363.29648895,1.10566637525,-11.93906025
2,1.25,-49.67688896125,-116.76674015,-1.6293300112,-50.53235,-135.92343,-21.24685125,-21.8470475,19.236120217,0,64.426298,0.1077247375,0.882171575,363.141247855,1.08148056115,-12.00474525
2,1.75,-46.351755991,-108.42921838,-1.5091538484,-51.24455,-135.54023,-21.3595305,-22.183865,18.404299052,0.00109911375,64.4338945,0.110237475,1.0040949,363.21443572,1.1297566897,-12.053676
2,2.25,-24.3043224625,-102.413055545,-3.597546363625,-52.165787,-134.64477,-21.375655,-22.2716825,17.93393881,0,64.456286,0.11647495,0.98688465,362.876704915,1.0292023396,-12.08085775
2,2.75,-37.346302275,-115.3467494375,-1.656377930425,-54.227349,-134.29095,-21.35802375,-22.13386375,17.864116745,0.041823849125,64.443292,0.12169982,1.194090725,362.6095458625,0.860159885875,-12.108825
2,3.25,-25.608600635,-101.1609819,-2.263882199,-52.2680795,-132.73487,-21.17823,-22.11927875,17.5081547,0.047140899875,64.364878,0.142602775,0.86948816,362.50582843,0.80702989945,-12.15206525
2,3.75,-44.432541613,-105.83625156,-4.04830419275,-51.118105,-129.55687,-21.388688,-22.17355875,16.62500233,0.03719895875,64.4032725,0.1707278525,1.1259658,362.93346493,0.7675307401,-12.21094025
2,4.25,-29.53718737425,-95.8138464255,-2.0650885074,-50.0552445,-129.28837,-21.669066,-22.12266,15.067199306,0.0385266165,64.3985845,0.156731925,0.63963543,363.06568965,0.9465443802,-12.24963625
2,4.75,-42.952305401,-98.39581671925,-2.002081340175,-47.450432,-129.38984,-21.80606525,-22.11188,15.73338075,0.04266462625,64.4469165,0.1152248575,1.01966384,363.20373663,0.9652913626,-12.28689075
2,5.25,-47.70414986175,-103.657699325,-2.639343080125,-48.457938,-132.32368,-22.58806675,-22.836569,14.06638598875,0.03602206265,64.433779,0.113935275,0.978746315,363.602808835,0.890707295125,-12.47870375
2,5.75,-42.806121886,-99.4563035465,-2.1017430163,-49.393303125,-131.72837,-22.303582,-22.3078575,15.327377894,0.04004124175,64.41537175,0.1223824275,1.0203802,363.5969387,0.8789586947,-12.488634
2,6.25,-38.1573365535,-112.042581425,-3.1638918132,-49.092483,-132.36328,-22.3362125,-22.4545815,13.263362665,0.05123651535,64.425919,0.107530655,1.0814955,363.684728175,0.844671296375,-12.51667375
2,6.75,-67.2717680265,-113.009344,-3.094532591875,-47.640135,-134.008475,-22.473221,-22.24826,11.88903126,0.0492294718,64.453636,0.1051762375,0.9587168575,363.9803854,0.738935008375,-12.534485
2,7.25,-33.142140152,-102.724332256,-2.333871995,-46.18072875,-136.284425,-22.35817575,-22.20724,12.06794654,0.060246318,64.431506,0.112040525,0.700135815,364.03069363,0.7967612738,-12.667525
2,7.75,-60.27299394325,-96.37320359,-1.253029356025,-40.42872375,-125.118475,-22.5898595,-22.105844,13.314326845,0.0583703428,64.426924,0.10401,1.09250925,364.2650740925,0.8734213988,-12.763585
2,8.25,-50.382824015,-87.4452301055,-2.56966571315,-36.33259,-136.594925,-22.192042,-21.784722,12.53666407,0.0529409792,64.449202,0.12298899,0.97394876,364.389366755,0.92810599995,-12.80806
2,8.75,-21.46627926075,-68.5766947655,-1.9982809611,-30.382829375,-118.78094,-22.090126,-21.2522955,13.25833678575,0.07315158205,64.42420375,0.1269191125,1.0980489,364.67595375,0.9206156865,-12.75728
2,9.25,-20.73668593975,-61.29926007,-3.1704438515,-26.18651,-116.65338,-20.807988,-20.461196,15.025251005,0.055198707325,64.46584,0.181150235,1.20570315,364.86097432,1.009502491,-12.56732
2,9.75,-11.25965109,-50.34757921575,-1.6891781932,-24.7462986,-97.51077,-20.5893935,-20.59029075,12.29450595075,0.10138798535,64.466645,0.170099795,1.08349255,365.03852572,1.00194737805,-12.34611
2,10.25,-9.825286004975,-33.04861869,-1.4400984136,-21.575649,-80.0454785,-20.1626575,-20.2474085,10.75170374875,0.101125047775,64.4745575,0.176742625,1.041803625,364.91580383,1.0669344037,-11.990805
2,10.75,-10.107836871875,-31.045112465,-1.4818491508,-13.4453985,-72.398918,-20.548535,-19.81613,12.678160756,0.1125726502,64.4767635,0.180562475,1.05342525,365.02560575,1.08222143535,-11.64884225
2,11.25,-0.5948831307,-18.44855088375,-2.488556828,-13.2150689875,-75.217795,-20.907351,-19.388785,15.12335109925,0.11006047525,64.471343,0.22638529,1.0853062,365.06197497,1.05261703565,-11.37342325
2,11.75,-15.609862318,-18.62653076875,-0.90259393135,-11.99187425,-58.260707,-19.81382725,-19.12530875,13.609096783,0.110070693625,64.450775,0.22811747,1.18040185,364.79609964,1.0869275784,-11.12599875
2,12.25,0.4111960633,-23.63066245,-2.29740794995,-15.551344,-71.243999,-19.54741,-18.5698585,13.993670354,0.1183467721,64.4200685,0.2026245,1.025956925,364.968214075,1.206684051375,-10.84389275
2,12.75,1.39132754625,-19.767179134,-1.320724333875,-13.6123805,-39.158281,-19.371689,-18.4307385,13.762968947,0.1177280716,64.4130455,0.2010291925,1.2153361,364.783361745,1.22863442135,-10.52578375
