DOY2,HR2,USTAR,H,LE,NEE,FC,SC,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,SW_IN_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN,PPFD_OUT,T_CANOPY_1_1_1,T_CANOPY_1_1_2,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_2,TS_2_2_2,TS_2_3_2,TS_2_4_2,TS_2_5_2,TS_2_6_2,TS_2_7_2,TS_2_8_2,TS_2_9_2,T_CANOPY_2_1_2,T_CANOPY_3_1_2
1,5.25,0.225442295,-19.04555734,1.100720999,0.347501023,0.26217264,0.0006325685,0.5814255,0.5014305,0.254276,0.2559375,378.7205434,2.018385,-15.0085,-15.7915,69.535,73.34,94.837016,-3.17,-2.872368,0,0,0,0,224.02381085,244.2590226,-21.397656325,-20.75147601,0,0,-13.44569364,-13.92708942,-2.5349815,-1.27584,-0.5477105,0.02716746,0.4251136,-1.570373,-1.3459925,-0.61079405,-0.143158,0.067929115,0.4700012,0.622465,0.5660706,0.84882185,-15.224745,-15.54386
1,5.75,0.2247199245,-19.28288543,0.9966941345,0.358100529,0.268011846,-0.000288872,0.604145,0.5123785,0.2616175,0.254555,379.1479395,2.0823195,-14.85,-15.54,70.189,73.002,94.822328,-3.17,-2.8776,0,0,0,0,224.9065053,244.9163236,-21.926989825,-21.52118608,0,0,-13.29598266,-13.99830508,-2.495517,-1.276309,-0.54709595,0.02782036,0.4235563,-1.564056,-1.3434655,-0.61079405,-0.143158,0.06856693,0.4700012,0.62182315,0.5660706,0.85149635,-15.041685,-15.151565
1,6.25,0.247161956,-16.71138612,1.039248701,0.3674094,0.2503069875,-0.0002373892,0.618251,0.52449,0.269228,0.261328,378.9174565,2.158237,-15.06,-15.627,69.6375,73.225,94.825184,-3.1758645,-2.8776,0,0,0,0,224.98209605,244.92171285,-21.17105352,-23.49426132,0,0,-13.61215318,-14.55625365,-2.5220945,-1.2907805,-0.532124,0.02397366,0.42413135,-1.5608975,-1.3434655,-0.61079405,-0.143158,0.067929115,0.4700012,0.62118125,0.5660706,0.8483939,-14.65067,-15.017435
1,6.75,0.237112467,-19.82503293,0.856589085,0.351607868,0.260771927,-0.0002779409,0.589005,0.526759,0.264083,0.261193,379.15989435,2.051725,-14.923,-15.5945,69.839,73.2515,94.840568,-3.191239,-2.8776,0,0,0,0,224.99427065,244.19646095,-23.90298388,-21.791748265,0,0,-13.92992775,-14.318088835,-2.498849,-1.2917,-0.5408349,0.02591866,0.4164859,-1.5558435,-1.342834,-0.61079405,-0.143158,0.0672913,0.4700012,0.6212882,0.56478885,0.84764505,-14.95332,-15.08528
1,7.25,0.238737059,-19.25446609,1.0171790635,0.364806188,0.249019324,-0.001717955,0.599751,0.523169,0.265578,0.255713,378.9102703,2.126465,-14.85,-15.6215,70.135,73.89,94.835096,-3.191239,-2.8776,0,0,0,0,224.94781485,244.8742636,-23.49057778,-21.97509337,0,0,-13.53297688,-14.500862065,-2.5202895,-1.2993435,-0.54598845,0.02683143,0.4232573,-1.5539485,-1.3415705,-0.61079405,-0.143158,0.067929115,0.4700012,0.62053935,0.56478885,0.84817995,-15.22614,-15.23562
1,7.75,0.233703754,-16.96903051,0.712135257,0.377435641,0.23391988,-0.002281108,0.586763,0.487938,0.266103,0.246067,378.0463668,2.022098,-14.843,-15.6765,70.035,73.455,94.840496,-3.1907635,-2.8776,0,0,0,0,224.31590915,243.9241161,-27.1425049,-21.52946404,0,0,-13.59433526,-14.270470485,-2.5259105,-1.3026,-0.5368264,0.0227991,0.4141672,-1.5495265,-1.334622,-0.6133372,-0.143158,0.0672913,0.4700012,0.62118125,0.56542975,0.84700315,-15.069795,-15.385965
1,8.25,0.231238441,-17.158659005,0.885857234,0.389420889,0.219397334,-0.000459901,0.610234,0.5267755,0.2688575,0.252745,377.5053442,2.015759,-14.86,-15.5195,69.726,73.63,94.839308,-3.2017,-2.8776,0,0,0,0,226.0151231,243.50048075,-27.79587625,-20.14888503,0,0,-13.783893465,-14.63497954,-2.5273905,-1.298332,-0.5328353,0.020595035,0.41473125,-1.551422,-1.3333585,-0.6133372,-0.143158,0.0672913,0.4700012,0.6204324,0.56297305,0.84711015,-15.154425,-15.520825
1,8.75,0.235676333,-15.217002655,1.225069356,0.4176702085,0.256298176,-0.000840659,0.602029,0.535538,0.264203,0.242442,379.1928992,2.023051,-14.7185,-15.44,70.422,73.702,94.84772,-3.21755,-2.889045,0,0,0,0,224.97043105,243.88909175,-27.55886125,-21.11133074,0,0,-13.79222543,-14.36814728,-2.533483,-1.2900995,-0.5379339,0.0255519,0.4226685,-1.543841,-1.327664,-0.6177877,-0.143158,0.0672913,0.4700012,0.61989745,0.5640412,0.8457194,-15.172215,-15.236865
1,9.25,0.2454960635,-18.24498543,0.6157911,0.376372284,0.243388107,0.0008746265,0.6221675,0.533608,0.2747405,0.250559,378.0430693,2.1203445,-14.695,-15.4175,70.106,73.9915,94.846208,-3.2104175,-2.8776,0,0,0,0,224.0381978,242.96928125,-28.1600893,-20.115263665,0,0,-13.57124277,-14.61297487,-2.513927,-1.282218,-0.5476441,0.02878212,0.4248797,-1.541314,-1.3257625,-0.6177877,-0.143158,0.067929115,0.4700012,0.62053935,0.56297305,0.8457194,-15.130365,-15.309415
1,9.75,0.24292333,-17.72200271,0.748400763,0.347404725,0.2433932645,-0.0003675249,0.644143,0.513945,0.273226,0.253677,377.949413,2.149504,-14.7805,-15.469,69.947,73.91,94.851572,-3.2142215,-2.8776,0,0,0,0,223.46602495,243.18015315,-24.77261923,-20.1917813,0.453124926,0.162,-13.99806358,-14.76876096,-2.522663,-1.282028,-0.5448669,0.02787509,0.421706,-1.5343655,-1.328288,-0.61969505,-0.143158,0.0672913,0.4700012,0.61604615,0.5608368,0.8457194,-15.189805,-15.33267
1,10.25,0.23760054,-16.317977095,0.5752303055,0.3889224685,0.2534473545,3.04811e-05,0.609155,0.545874,0.264408,0.245751,378.0681354,2.064199,-14.7015,-15.505,70.233,73.85,94.854836,-3.2097835,-2.8776,1.3740434115,1.3136420075,0,0.8735837835,225.2108536,242.9128609,-23.183142345,-21.411994985,4.762206283,2.798872,-13.87193642,-15.00748101,-2.53251,-1.286775,-0.5458282,0.02751723,0.42087985,-1.533734,-1.3225915,-0.61969505,-0.143158,0.067929115,0.4700012,0.6180788,0.56361395,0.84636125,-15.19555,-15.6278
1,10.75,0.238347381,-15.358469455,0.537772986,0.405815994,0.228660463,0.003991699,0.614913,0.503582,0.270104,0.247018,377.1608301,2.054763,-14.625,-15.434,70.23,73.709,94.850972,-3.197896,-2.90049,5.533788396,4.3981255,2.498455563,3.158516602,223.52723905,242.86001945,-22.00684912,-15.53011979,14.81173065,9.271995,-13.878182675,-15.37415254,-2.508668,-1.2833095,-0.5466667,0.02709354,0.4213,-1.533102,-1.323852,-0.6203308,-0.143158,0.0672913,0.4700012,0.6179718,0.5627594,0.8457194,-15.00417,-15.21579
1,11.25,0.2269739465,-14.72349274,0.7747699605,0.4539601285,0.2224035495,0.003390233,0.580927,0.5061515,0.2618185,0.253625,377.6906024,2.045948,-14.495,-15.5,69.891,73.5975,94.849676,-3.1730115,-2.9103,10.94880546,8.978142697,8.418446466,6.644789189,224.0012736,243.5976003,-21.643045855,-10.37725767,29.1882718,17.68062,-13.764364525,-14.92296902,-2.517722,-1.278469,-0.5447714,0.028478865,0.429735,-1.533102,-1.31943,-0.61969505,-0.143158,0.0672913,0.4700012,0.6186137,0.56297305,0.8457194,-14.72129,-15.07762
1,11.75,0.220111067,-14.51055398,0.876353108,0.437490083,0.1958423755,0.0047438245,0.5738505,0.5027405,0.2564295,0.231474,378.16581885,1.994535,-14.415,-15.46,69.707,73.335,94.849604,-3.1869595,-2.9103,18.993856655,15.04091908,15.40939468,10.51627799,223.8790399,244.15032825,-23.231204365,-9.37206118,43.134317735,27.46741,-13.84817919,-14.76433372,-2.5048355,-1.2854595,-0.5473405,0.02737,0.42657195,-1.5324705,-1.3143765,-0.61905925,-0.143158,0.0672913,0.4700012,0.61786485,0.5615845,0.84636125,-14.498795,-15.09695
1,12.25,0.23418358,-14.78219496,1.134988384,0.4421586765,0.242914831,0.004227177,0.598524,0.50373,0.262565,0.230787,378.7371117,2.035422,-14.22,-15.235,69.32,72.946,94.859684,-3.2017,-2.9103,22.568727965,16.45375036,22.057977605,14.292084945,225.38225745,245.23297365,-22.82519767,-6.97802093,55.3953418,33.03642,-13.84004335,-14.577016365,-2.5023475,-1.276282,-0.5439,0.030381315,0.42798555,-1.5324705,-1.313111,-0.61905925,-0.143158,0.0672913,0.4700012,0.6174369,0.56094365,0.8457194,-14.405355,-14.825755
1,12.75,0.23291519,-12.68527523,1.243208656,0.492390752,0.214034872,0.002636828,0.606437,0.525864,0.26477,0.230781,377.7629463,2.028737,-14.18,-15.12,69.62,72.78,94.845632,-3.190922,-2.9103,24.69863481,19.6682205,24.626511545,15.88716602,224.20795325,245.13730695,-23.99273356,-5.583572654,59.92187889,36.16641,-13.713742775,-14.61199591,-2.438208,-1.269104,-0.551164,0.026606275,0.4221656,-1.5343655,-1.308049,-0.61969505,-0.143158,0.0672913,0.4700012,0.61604615,0.5596619,0.8457194,-14.03133,-14.59346
1,13.25,0.223898749,-13.47484426,1.443664305,0.449610356,0.229747857,-0.002945036,0.572366,0.500428,0.255902,0.234238,378.6503409,2.00316,-14.145,-15.21,69.465,73.003,94.840112,-3.18902,-2.9103,22.451877135,18.19392529,22.97607768,15.30650193,226.4501864,245.27413385,-24.667199245,-7.734337299,61.770301055,34.57334,-13.78954078,-14.03421975,-2.524441,-1.2711,-0.55396495,0.0257626,0.42530515,-1.535629,-1.305518,-0.6171519,-0.143158,0.0672913,0.4700012,0.61668805,0.5596619,0.8457194,-13.98146,-14.447375
1,13.75,0.2280839095,-12.77779968,0.682887135,0.4171290345,0.193943801,0.000207474,0.582953,0.5234685,0.250976,0.226641,378.55109255,1.950803,-14.0115,-14.975,69.154,72.7045,94.836536,-3.188069,-2.9103,18.635733675,14.76855148,20.975118965,14.2110888,227.0400853,245.4528803,-22.584469435,-6.0138151115,55.68342362,31.2417,-13.743078035,-14.45163647,-2.501878,-1.271569,-0.55679315,0.02550829,0.42433,-1.539419,-1.3048855,-0.61842345,-0.143158,0.0672913,0.4700012,0.61604615,0.5614777,0.8450775,-13.732025,-14.42706
1,14.25,0.223220543,-16.060453525,0.970303637,0.418524837,0.249981579,-0.000810349,0.563509,0.499175,0.243217,0.235299,378.2455726,1.913016,-14.01,-14.93,69.06,72.5675,94.828952,-3.17,-2.938749,14.547098975,11.89933642,15.86080476,10.897972975,225.2267734,246.0801062,-22.499144035,-8.872008474,44.27827967,27.01873,-14.20075145,-14.78109293,-2.514728,-1.270971,-0.5555209,0.02690628,0.4226798,-1.5413145,-1.3067835,-0.61905925,-0.143158,0.0672913,0.4700012,0.61668805,0.55912785,0.8457194,-13.834575,-14.40757
1,14.75,0.224727611,-15.286026815,1.258239251,0.345033185,0.22616534,-0.003482734,0.572425,0.507445,0.241908,0.233825,379.1698992,1.946542,-13.95,-15.093,68.925,73.09,94.837976,-3.17,-2.943,9.2786244495,7.7805871155,9.422204339,6.770662934,225.7241555,245.8920173,-26.7115006,-13.936952525,30.82143004,19.0322,-13.750848285,-14.94248977,-2.47301,-1.262217,-0.5648199,0.0275,0.4181905,-1.541946,-1.3048855,-0.61969505,-0.143158,0.0672913,0.4700012,0.61668805,0.56030275,0.8450775,-13.803755,-14.33182
1,15.25,0.2327026195,-17.57344665,1.033007932,0.387150415,0.224290633,-0.005999113,0.599259,0.5039375,0.254974,0.2408505,378.07533075,1.9717675,-14,-15.08,69.58,73.31,94.834304,-3.1383,-2.9103,4.594539249,3.843144003,3.321760672,3.4940710425,226.3632543,245.2857282,-26.5894699,-19.35573195,16.77235257,10.169778,-14.04132948,-14.67703098,-2.5130195,-1.269039,-0.5611163,0.02498563,0.420408,-1.541946,-1.306151,-0.6203308,-0.143158,0.0672913,0.4700012,0.61540425,0.559021,0.8450775,-13.98866,-14.39641
1,15.75,0.237996142,-17.97222201,0.535224284,0.377089206,0.2212992365,-0.002762101,0.613085,0.518483,0.253796,0.236553,378.24476965,1.985315,-14.03,-15.29,69.53,73.14,94.798592,-3.17,-2.9103,1.1185336625,1.030106041,0,1.100327413,224.9116154,245.8746987,-27.72477175,-19.906578615,6.116585837,4.012724,-14.099537575,-14.796902395,-2.510973,-1.269293,-0.5711629,0.02340645,0.4209307,-1.541946,-1.305518,-0.6203308,-0.143158,0.0672913,0.46936035,0.61732995,0.5596619,0.8450775,-14.24173,-14.63103
1,16.25,0.241311496,-16.72795032,0.668441119,0.3903975735,0.232893665,0.000594476,0.619242,0.51915,0.271953,0.25041,378.3597375,2.117285,-14.03,-15.32,69.804,73.2,94.808792,-3.2017,-2.89395,0.001023891,0,0,0,224.095074,246.3745126,-29.7054271,-20.62002083,0.764892589,0.697593,-13.789888445,-14.63803331,-2.5064475,-1.264056,-0.55724405,0.022144055,0.41962155,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.605776,0.549408,0.8354492,-14.325495,-14.785765
1,16.75,0.241644488,-20.35172079,0.6009111825,0.383437574,0.27869573,-0.00087895,0.628639,0.5115,0.270018,0.2541355,378.3721192,2.101117,-14.27,-15.5,69.77,73.31,94.806824,-3.17,-2.9103,0,0,0,0,223.6644789,245.8983499,-29.1792538,-21.1695999,0,0,-13.734450865,-14.51978375,-2.5159585,-1.273451,-0.5583951,0.023712695,0.4206621,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.6070597,0.5491943,0.8354492,-14.638155,-14.8385
1,17.25,0.253441566,-18.75116253,0.2632916955,0.395511246,0.209820245,-0.0025288655,0.64816,0.51707,0.285376,0.249615,378.7165406,2.102138,-14.08,-15.22,69.48,73.381,94.82168,-3.17,-2.9103,0,0,0,0,224.05312,244.8351446,-27.5722921,-22.057767995,0,0,-13.24274566,-14.29158387,-2.515399,-1.269127,-0.5532127,0.02006394,0.4167957,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.6068458,0.5509033,0.8354492,-14.45992,-14.637185
1,17.75,0.250533553,-19.20964413,0.6314511345,0.397066109,0.239729827,-0.000953437,0.635715,0.542119,0.2769465,0.251556,378.0078006,2.1158285,-14.16,-15.24,69.19,73.51,94.830416,-3.1383,-2.943,0,0,0,0,223.668179,245.9855581,-24.07015846,-21.8483652,0,0,-13.05879965,-14.336762125,-2.501203,-1.269086,-0.5504212,0.013050795,0.4143893,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.6072737,0.549408,0.8354492,-14.67259,-14.7949
1,18.25,0.236895657,-19.39579231,0.510528568,0.3622382175,0.236743824,-0.0007265905,0.588692,0.497511,0.2681885,0.2450935,379.39791295,1.990005,-14.164,-15.3,69.22,73.621,94.814816,-3.1066,-2.943,0,0,0,0,222.7765383,245.5934107,-22.918028545,-23.684121995,0,0,-13.28225573,-14.457597895,-2.506335,-1.2814765,-0.5479367,0.022646195,0.4148705,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.6044922,0.549408,0.8354492,-14.59843,-14.878715
1,18.75,0.2427734605,-19.88964584,0.371760992,0.379885693,0.2367343415,0.001125342,0.609767,0.5302435,0.270414,0.243008,378.9807478,2.071607,-14.149,-15.35,69.13,73.43,94.820168,-3.1066,-2.943,0,0,0,0,221.1052272,244.536987,-25.139965165,-23.060167795,0,0,-13.408989985,-14.39916715,-2.520956,-1.27111,-0.5504076,0.014291565,0.41466505,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.605776,0.5481262,0.8354492,-14.9668,-15.249465
1,19.25,0.2387296925,-20.84598517,0.113290869,0.376946409,0.2358455,-0.0021094275,0.6043725,0.506883,0.2718705,0.2396395,378.3855079,2.0345965,-14.25,-15.25,69.28,73.33,94.824056,-3.1066,-2.943,0,0,0,0,220.7028669,244.7819892,-25.415376595,-24.53686509,0,0,-13.77901734,-14.610505555,-2.529756,-1.277107,-0.57453205,0.01134934,0.4190669,-1.513519,-1.285919,-0.6203308,-0.143158,0.0672913,0.4700012,0.605776,0.5468445,0.8354492,-14.757275,-15.42947
1,19.75,0.237337131,-18.76486664,0.367106206,0.366630815,0.219610834,-0.001511618,0.60091,0.512085,0.272758,0.24485,377.9061735,2.1112345,-14.33,-15.37,69.66,73.37,94.838624,-3.1383,-2.931882,0,0,0,0,221.9109235,244.0043932,-25.74459043,-22.86550899,0,0,-13.68153179,-14.472311515,-2.5105075,-1.292857,-0.5692834,0.0101,0.413251,-1.513519,-1.297308,-0.6203308,-0.143158,0.0672913,0.4687195,0.605776,0.5468445,0.8354492,-14.855065,-15.2271
1,20.25,0.234090474,-17.72349119,0.1449922625,0.364046005,0.2266186195,3.00785e-05,0.6097685,0.5166985,0.2703685,0.23761,377.9537986,2.105381,-14.26,-15.4,70.07,73.78,94.85036,-3.17,-2.943,0,0,0,0,221.8552412,243.8476108,-23.611692445,-22.40062678,0,0,-13.55216248,-14.559322035,-2.528203,-1.309667,-0.57273675,0.01232009,0.4166118,-1.513519,-1.304901,-0.6203308,-0.143158,0.0672913,0.4700012,0.6044922,0.5468445,0.8354492,-14.883845,-15.26547
1,20.75,0.232954799,-18.732795065,0.624007899,0.361435233,0.246934228,-0.0009886025,0.60409,0.512572,0.256342,0.246375,378.046678,2.0727965,-14.222,-15.332,69.9565,73.8365,94.835372,-3.174438,-2.9307375,0,0,0,0,222.40786555,244.30022315,-23.409597655,-22.546333845,0,0,-13.683095865,-15.10394506,-2.5339865,-1.298988,-0.582308,0.02057257,0.411877,-1.513519,-1.304901,-0.6203308,-0.143158,0.0672913,0.4700012,0.6044922,0.5468445,0.8354492,-15.08569,-15.33816
1,21.25,0.239650128,-17.91817647,0.748027623,0.383668788,0.256511884,-0.002474436,0.6129505,0.512252,0.2562185,0.2506745,378.5165978,2.04911,-14.238,-15.117,70.015,73.8665,94.85804,-3.214697,-2.9103,0,0,0,0,224.6726794,243.15821875,-25.5908467,-22.41962808,0,0,-13.7782659,-15.07808299,-2.524618,-1.3068245,-0.57914075,0.02199864,0.4110164,-1.513519,-1.306164,-0.6203308,-0.143158,0.0672913,0.466156,0.6044922,0.5468445,0.8354492,-14.99771,-15.390435
1,21.75,0.236919402,-18.72513456,0.6196079905,0.393501173,0.2229472405,-0.001288664,0.59142,0.517653,0.262911,0.247302,378.170227,2.110284,-14.384,-15.28,70.0945,73.931,94.850312,-3.209625,-2.917494,0,0,0,0,224.39528985,243.6958104,-25.382329305,-21.14225038,0,0,-13.31416223,-15.128813555,-2.5378045,-1.310349,-0.5660938,0.01224416,0.40858375,-1.527416,-1.316272,-0.6203308,-0.143158,0.0672913,0.4700012,0.6044922,0.5481262,0.8354492,-14.894295,-15.24217
1,22.25,0.2310390885,-18.18152651,0.440735757,0.370518825,0.200663823,-0.001004525,0.5904275,0.5211935,0.249707,0.2635635,378.393456,2.1071985,-14.323,-15.16,70.009,73.415,94.848224,-3.22706,-2.940057,0,0,0,0,223.26795635,244.67393145,-23.07548551,-22.24253197,0,0,-13.67882948,-14.78787259,-2.530954,-1.303408,-0.56362,0.0105096625,0.4123454,-1.53247,-1.323852,-0.6203308,-0.143158,0.0672913,0.4700012,0.605776,0.5468445,0.8354492,-14.620215,-14.93055
1,22.75,0.227191067,-16.75853789,0.719398745,0.372076773,0.1968549575,-0.00113289,0.569834,0.509008,0.252152,0.246889,377.861588,2.02059,-14.4665,-15.3095,69.555,73.1175,94.859336,-3.229913,-2.943,0,0,0,0,221.8717834,243.54215025,-22.65991921,-24.24955151,0,0,-13.591445085,-15.43404442,-2.535535,-1.308873,-0.56294675,0.012054195,0.4102327,-1.53247,-1.323852,-0.6203308,-0.143158,0.0672913,0.466156,0.605776,0.5468445,0.8354492,-14.838595,-15.008085
1,23.25,0.223922555,-17.99224518,0.624151822,0.347746046,0.201415426,-0.0001996085,0.573675,0.51845,0.256997,0.248069,378.0123805,2.079776,-14.4415,-15.383,70.105,73.342,94.8596,-3.2017,-2.943,0,0,0,0,223.9724325,244.28450165,-23.24582029,-23.87502121,0,0,-13.402225435,-15.51513735,-2.55018,-1.30268,-0.57510885,0.024195425,0.4106045,-1.538787,-1.330179,-0.6203308,-0.143158,0.0672913,0.4700012,0.6044922,0.5468445,0.8354492,-14.91855,-15.057605
1,23.75,0.2150833075,-19.351919755,0.764395648,0.365099307,0.231711953,0.0008039345,0.568662,0.512463,0.247309,0.257214,379.8016062,2.027783,-14.405,-15.356,69.902,73.34,94.863788,-3.231181,-2.9757,0,0,0,0,225.3246706,244.26952785,-21.02056546,-22.34217849,0,0,-13.25077516,-15.086104615,-2.550162,-1.299726,-0.5578761,0.01106805,0.41229,-1.551422,-1.335241,-0.6203308,-0.143158,0.0672913,0.464981,0.6044922,0.5468445,0.8354492,-14.771565,-14.78524
