DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.6864475,3.9831837,419.742585,9.362787675,0.8915875,2.172205275,408.041215,4.1397537,-5.1547705,0.5163181925,0.122210000000025,87.514145,72.3660375,3.6300694,3.1418916,-32.59186675,0.4980989,0,270.3631225,2.5456205,307.0012225
1,0.75,0.8377025,5.24390705,419.7466675,9.2926844,0.80275,2.6496838,407.8910075,4.14610155,-4.068773025,0.52927422,0.029470000000032,86.588445,72.3487725,3.573967425,3.2511635,-29.14427125,0.451446385,0,269.3376925,2.574747,307.20648
1,1.25,0.606455,4.713851525,419.724685,9.283233525,0.722735,1.97817645,407.886895,4.0748236,-4.1567411,0.493824695,-0.305842499999967,87.024375,72.34077,3.685512,3.31488175,-25.294676,0.4423170675,0,273.26404,2.5346405,307.1898875
1,1.75,0.704615,4.5433917,420.50547,9.24329535,0.78699,2.1426368,408.0501175,4.1068941,-4.6028338,0.525152405,-0.41502999999999,86.9943775,72.3507275,3.53169785,3.27849065,-27.6551445,0.4609059925,0,273.0986125,2.535053,306.2606875
1,2.25,0.7588775,4.5444448,419.998185,9.3168293,0.806135,1.886233525,408.152865,4.1185701,-3.423159125,0.49072488,-0.415134999999977,86.058475,72.35761,3.4800261,3.391173325,-26.009405,0.48147545,0,273.863625,2.620259,305.239305
1,2.75,0.52916,5.492489,419.488135,8.923979,0.7641,1.714333025,408.18809,4.111841825,-4.60360145,0.50531719,-0.358744999999995,89.0010675,72.34825,3.4905103,3.1282154,-38.66449925,0.4424646275,0,274.9946725,2.597581,305.21669
1,3.25,0.573765,5.08381615,419.53188,8.81311095,0.91454,2.503843475,408.12831,4.0371229,-2.8955273,0.54221293,-0.55439999999999,87.2010225,72.35634,3.3557502,3.4060952,-37.3793665,0.4508922275,0,271.3560125,2.61445,304.8082325
1,3.75,0.6492,4.2659425,420.40248,8.9552791,0.92855,2.45834255,408.165405,4.047484325,-1.86956595,0.56442294,-0.393692499999985,88.166935,72.379425,3.400912675,3.41274495,-39.254724,0.463100985,0,267.36429,2.46306325,303.363245
1,4.25,0.890425,3.64455575,420.24064,8.61924005,0.9925725,2.74950925,408.06005,4.0346235,-3.4578109,0.53574071,-0.381224999999985,88.868635,72.3643425,3.53840295,3.35041625,-38.714879,0.47134813,0,265.156065,2.440124,303.6010975
1,4.75,0.493725,3.6288443,419.88025,8.656158875,0.90329,2.2597547,408.15444,3.9654739,-3.4992108,0.563570995,-0.54584499999996,88.94385,72.36386,3.3646182,3.31026275,-40.84406025,0.45709857,0,264.48746,2.35750625,303.6917025
1,5.25,0.573205,4.4899818,420.2342625,8.622743475,0.9253775,2.7786924,408.13255,4.0087059,-2.9062337,0.5257527525,-0.366537499999993,88.4103375,72.367595,3.3193817,3.44054095,-32.6316785,0.4860956675,0,265.9133325,2.556523,303.058845
1,5.75,0.8315525,3.87453475,420.22195,8.557672275,0.904685,2.2048993,408.084085,4.0081223,-5.01162585,0.55892854,-0.410669999999985,87.8934025,72.3699225,3.5302668,3.33289705,-40.91967625,0.46913286,0,266.7918075,2.6280175,303.887425
1,6.25,0.6520225,5.52630125,420.3194825,8.4466315,0.7981,2.7054759,408.1768925,4.033210025,-3.9378321,0.52365836,-0.517122499999985,87.5476425,72.37192,3.5218089,3.43313935,-43.191526,0.4451899075,0,265.0247375,2.506484,304.2854325
1,6.75,0.70365,3.4175797,420.2951175,8.5363475,0.9140125,2.69071195,407.99528,4.0143146,-3.3176928,0.55097694,-0.303777499999982,87.0860675,72.3843125,3.5492097,3.503984,-33.36813275,0.5994086375,0,262.8512075,2.52257075,304.2182575
1,7.25,0.58435,4.081812325,419.823455,8.505981,0.838925,2.708545,408.12539,3.970959825,-4.0777744,0.5231769075,-0.45482999999996,87.7129725,72.410435,3.47897245,3.15308905,-21.508296,16.36545,2.653833,260.074075,3.47549625,304.195075
1,7.75,0.430185,17.4772905,419.9471575,8.5170932,0.80845,4.5561628,408.01687,3.9447499,-1.750022075,0.532326175,-0.324964999999963,88.0753,72.41035,3.6390171,3.034740125,-15.397307,114.8316425,71.48424,258.26872,18.07629,304.420625
1,8.25,0.95711,20.835289,420.073315,8.4756542,0.97971,8.168722725,408.24169,4.044634175,19.1201365,0.59753779,-0.0997549999999743,86.2194125,72.4222025,3.944870225,2.924601225,54.5268325,321.00152,178.861475,256.48976,35.297965,307.84654
1,8.75,0.79141,35.08420625,419.605085,8.58942635,0.964525,15.9404605,408.4530975,3.99270975,58.5050445,0.59109845,0.31968000000001,84.3027025,72.44269,4.0858212,2.824761775,136.88302,546.3535725,279.227175,259.96311,46.962495,312.2693425
1,9.25,0.62015,50.7687345,419.640905,8.753392425,0.79684,24.84306,408.626745,3.977421925,104.197435,0.63395531,0.70945500000002,82.1154275,72.468665,4.2657876,2.880133075,213.3843575,734.01095,365.506,264.0970025,57.9150225,315.58426
1,9.75,0.3876425,82.693349,420.142355,8.8242853,0.9931525,36.7477695,408.69397,3.98121165,139.53342,0.67398634,1.46155,80.6182875,72.4896375,4.6719758,3.002570625,286.00722,901.2192175,451.54145,262.7894475,69.346525,319.19915
1,10.25,0.281455,81.822785,420.232905,8.5156745,0.893885,37.7551625,409.12686,3.98047545,189.2043325,0.723034105,2.2200525,80.841875,72.5235525,4.77261055,3.224812475,347.6954775,1034.639525,524.5084,263.15349,77.8153825,322.87541
1,10.75,-0.0930735,88.254522,420.22984,8.6784761,1.00785,42.43302075,408.91514,4.001648625,233.6733775,0.8048731275,2.6995275,76.11511,72.526155,5.380608575,3.3817555,396.565445,1162.5653,583.976475,258.0975675,86.1605675,327.453405
1,11.25,-0.2063375,99.99564125,420.4812725,9.03008075,0.894975,47.834251,408.93566,4.066160225,263.5852025,0.800610615,3.00303,74.4970125,72.517645,5.422139475,3.559192125,433.7159625,1242.256875,619.64145,260.095235,90.5315075,329.795115
1,11.75,-0.10727,109.3329,420.5610075,8.8968252,0.859445,62.81594525,408.921045,4.07661705,273.508005,0.86843255,3.30194,72.8034075,72.493745,5.623535925,3.7103305,460.4397375,1297.2352,648.2331,267.1041,90.7917875,332.1098775
1,12.25,-0.11697,102.1302975,420.19098,9.01978515,0.7723225,54.478631,409.0993375,3.937419575,281.60261,0.89231317,3.73808,72.92586,72.4529075,5.7927698,3.9987341,469.0583625,1318.3011,665.295825,268.07692,92.19012,333.449985
1,12.75,-0.125165,113.65279,420.49815,9.11595445,0.914915,65.8134885,409.2413725,4.00086035,271.06641,0.8755358375,3.7773825,72.87114,72.4069675,5.7772349,3.952856625,465.74102,1320.077325,654.58115,265.1042025,90.499325,333.825165
1,13.25,-0.000306250000000003,111.6618875,420.5742475,8.99989225,0.69533,55.366279,408.9517,4.1097293,243.41483,0.87957344,3.70176,71.06637,72.3605575,5.7497849,3.894981675,440.6705125,1246.73105,624.921525,269.05975,84.0821475,334.23661
1,13.75,-0.0141235,80.020168,420.670045,8.9209426,0.90913,51.153576,409.18153,3.99162915,238.3066375,0.9227879675,3.6991275,69.55244,72.335635,5.6265188,4.16672895,406.7679025,1180.7757,586.0037,268.0830025,75.213735,333.1644925
1,14.25,-0.0309475,79.858619,421.002375,9.10161705,0.8563625,44.5520185,409.11622,4.04363915,222.879535,0.898637935,3.645775,71.16502,72.3250075,5.5462375,4.0613203,360.2616275,1065.755025,526.953125,266.6695375,67.1102425,332.5513975
1,14.75,-0.25147,74.499149,420.66484,9.069017575,0.990595,38.64916175,409.12519,4.01573965,187.80494,0.88047722,3.5881875,70.47511,72.320625,5.5102283,4.027846075,295.502645,918.56964,455.27465,268.31135,57.5674725,331.3800375
1,15.25,-0.2258,70.52063,420.67965,8.8910077,1.054,33.0646415,409.06381,4.13337065,155.99786,0.845386745,3.28453,71.10618,72.3316025,5.423308025,3.8745126,228.168295,773.4536975,374.01505,269.8237225,47.18849,329.1205075
1,15.75,-0.1713675,47.6738005,420.94715,8.6305586,0.914545,26.6751235,409.117715,4.11135695,112.8952625,0.83533524,3.0398425,71.19388,72.3329025,5.29262835,3.7989625,145.80473,565.5113675,278.5085,266.8516275,36.198195,327.08232
1,16.25,0.19201,37.6181565,421.151405,7.7782415,1.050075,16.966979,409.04254,4.1874293,64.87494,0.79612575,2.69984,74.65801,72.3340725,5.179172975,3.59160355,61.93609225,333.83255,169.08435,271.30485,23.9806375,322.90905
1,16.75,-0.08699325,25.847165,421.251675,7.658802,0.8236575,9.9328156,409.0725675,4.1929851,17.6248815,0.65126229,2.114995,77.77773,72.34401,4.8314641,3.292908425,-0.525295585,123.7362,84.10743,273.7453575,11.68072,319.66937
1,17.25,0.443605,10.093975,421.27513,7.66348875,0.5859725,4.20037685,409.16083,4.2382397,1.1146513,0.53989127,1.52058,81.95757,72.36908,4.32205695,2.9454487,-40.929712,28.4629375,24.43914,273.82831,3.900321,315.799805
1,17.75,0.3601775,6.32525885,421.3207025,7.754031525,0.637505,2.87459425,408.89117,4.2468839,-2.7575322,0.5251241325,0.99011000000001,83.12148,72.390705,4.127947425,3.09481195,-35.816523,1.231134075,0,272.0947425,2.380933,312.9105675
