DOY2,HR2,CH4,FCH4,SCH4,CO2,CO2_SIGMA,FC,SC,H2O,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,SW_IN,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,11.25,2381.99678525,118.34143875,8.77875,434.740080105,0.020480467125,-0.196264147625,0.1706216806,27.7337240515,236.414585315,2.579233904,169.99954771,5.50642281809996,102.58751665,100,27.424833975,28.41666321,1.1862240434,12.3271447405,660.8375,-0.00982450000000001,0.73980156775,0.4060844154,0.73980156775,0.62190227875,2.44989457235
1,11.75,2413.4195544,157.75703725,10.06,420.43774988,0.01907240375,0.411334083249999,0.0887625,27.3817450445,241.72867943,2.6877719465,163.259842645,5.857425303375,102.54931406,99.683280811,29.0343737575,28.4434120875,1.12921908895,13.2533925725,703.375,-0.0106325,0.7427336116,0.401545560725,0.7427336116,0.709834721075,2.263803691925
1,12.25,2476.9853261,193.0456874,10.3525,408.33578466,0.0342145976,-0.2173725878,0.1237448334,26.506624728,262.25687601,2.147802985,182.1505604075,2.110550625,102.4999948675,99.6426211365,29.3306702625,30.5285170975,1.12975173335,15.4499596255,722,-0.00757674999999999,0.7858286223,0.396004506825,0.7858286223,0.668939714125,2.323008782875
1,12.75,2379.01777055,136.32330795,14.05475,405.09520617,0.0168124553,-0.3529218388,0.130446123575,26.8573135515,247.365866645,2.33456403265,173.6368198875,3.685100463075,102.46472969,99.24849332575,30.266324,30.02139728,1.12332937175,17.81802528025,727.2,-0.011605,0.799752824175,0.438335019475,0.799752824175,0.647506078725,2.189379638575
1,13.25,2407.6511245,142.117417375,4.533,406.23358704,0.0283100808,-0.10622956865,0.680029673899996,27.43894016125,252.9170499825,3.074573155125,206.1882964475,1.5851674114,102.39482029,95.16187811425,31.34227422,29.97531318,1.0979644455,19.18193698475,722,-0.011,0.8302711452,0.414131898,0.8302711452,0.7060907282,2.0243285392
1,13.75,2335.068074525,122.198524625,3.9605,421.03184178,0.0358044566999998,-0.098227195875,0.208460578199999,26.118823404,235.37807482,2.8034689873,205.62872735,1.731638678625,102.38573173,93.815947424,30.68196892,30.54526696,2.4023590564,20.779780668,696.58,-0.0164,0.8067569712,0.4248491978,0.8067569712,0.7435233598,1.9727332854
1,14.25,2338.2722685,93.06,2.89924999999999,411.2191578,0.0118059025,0.264076599399999,0.0756199999999999,25.9981324715,207.33526981,1.285039965,178.54564797,1.24801222315,102.34729267,92.903759403,30.561124775,30.39570735,1.03174460835,20.674008224,633.62,-0.01259,0.7462538283,0.3821090576,0.7462538283,0.66651584225,2.0090054595
1,14.75,2418.769844375,116.09170775,5.21725,435.7157672975,0.0222585826,-0.0508291562500005,0.077255,25.677128178,183.759066155,0.9203177159,151.806996085,1.529889140375,102.32324072,94.260612214,30.4477412825,30.676953725,0.9644286337,17.9449121535,575.36,-0.00937474999999999,0.789412036525,0.417027644275,0.789412036525,0.7568888692,2.077179591875
1,15.25,2398.9381404,101.75834925,2.5885,416.345709955,0.0091276482,0.395426933849998,0.17558062145,25.754095938,158.77333762,1.0361047095,146.63821719,1.50267311165,102.31244629,95.7785957125,29.735375965,30.604989495,0.7845294452,16.779265549,491.2,-0.011175,0.7891163732,0.412791813,0.7891163732,0.70798367575,2.08697709415
1,15.75,2352.82698345,193.3768361,4.49225,436.1619051025,0.0222092272,2.98796691665001,0.0855849999999997,25.9750450875,115.3836067525,0.4279491171,140.61036701,1.5654741205,102.31898479,93.126387535,29.286921395,30.4362070875,0.64057458375,16.7184058015,401.14,-0.0110175,0.684237215625,0.377173788425,0.684237215625,0.631350121825,1.895554331025
1,16.25,2409.28648185,249.059199774999,3.36075,401.6216864,0.00985571040000002,0.632381223875,0.0575875,26.18900602625,74.6162083725,0.38271384975,126.7604351625,3.060990487625,102.3394298625,95.281617155,29.0196118875,30.1544528625,0.49846149025,16.00449794375,301.24,-0.00610125,0.659876611125,0.357513684875,0.659876611125,0.643727078,1.735142880625
1,16.75,2389.3383251,96.54,4.264,400.23041251,0.086446750625,1.0604753882,0.1517227063,26.440879749,38.308025133,1.8704843656,104.59030081,4.85401998079999,102.346230555,98.905290473,27.8977778,29.46801811,0.5203457363,15.960583398,217.52,-0.001666,0.6615546202,0.3434468313,0.6615546202,0.6312652558,1.7242396292
1,17.25,2491.03404425,70.35,5.6625,406.2043412875,0.0309321705,1.3896805325,0.353423380999999,26.6954886425,11.1410599233,-0.3273380445,91.6013039925,3.37541210429999,102.362614565,100,26.079618225,28.271760825,0.7112327036,11.80824324125,105.82,-0.000613,0.599108051125,0.350557834125,0.599108051125,0.589519431625,1.7221922965
1,17.75,2465.45789575,144.7390945,11.2025,417.1005340575,0.0747044182750001,5.78464743574999,0.71763021525,26.56622818175,5.28753330264999,-0.075087845,123.556183921,3.83973597125,102.38392961,100,25.120778745,27.9992725925,0.972931999849999,9.75136219605001,24.964,-0.000297925,0.6070166407,0.319682778375,0.6070166407,0.536959244,1.4262738578
1,18.25,2469.8927856,117.82569875,27.02,421.8069650625,0.07324633405,4.70841524925,0.913220667375,26.3318114875,4.614756301,-0.1620165415,52.53038978625,3.973984862,102.4134809,100,24.0990793625,27.0820806125,0.871730943899999,4.942521822375,0.1982,-0.0003195,0.599980185625,0.3181922955,0.599980185625,0.4733864395,1.365118535875
1,18.75,2474.502867375,176.99758835,10.762,445.4447226825,0.1099568105,6.87668480335,1.3578229055,26.33186714175,11.9406943037,0.86752313225,69.6955323125,1.6380800445,102.4423407425,100,23.8134664625,26.0077086175,0.874713998,5.982794315,0,-0.00020085,1.047966320575,1.111145473625,1.047966320575,0.989298567825001,1.287795599025
1,19.25,2416.9310582,162.1177202,10.5755,454.390437375,0.109344113375,9.4363648481,1.2076892059,26.3142674925,5.39198308805,1.97924369505,51.932664513,2.465578859875,102.465367905,100,23.52634521,25.753853,0.74071732555,4.466892558125,0.0811999999999997,-0.0002492,0.53530128575,0.2890399353,0.53530128575,0.4560656929,1.55996770385
1,19.75,2483.03100955,75.1,9.24599999999999,458.13879334,0.0879558025,10.469092921,1.0077025722,26.0828936295,6.53240324535,1.9766098532,73.0123714105,2.781525932,102.473783125,100,22.89063244,25.4319845925,0.8677566182,7.64208047132501,0,-0.0001953,0.558429807125,0.3057224827,0.558429807125,0.474581867175,1.459732510375
1,20.25,2434.717967275,96.61933585,9.86075,448.440348645,0.0783157475000001,6.7665072105,0.699190582099999,25.8916593795,5.002004076125,2.0258659249,55.8096592794999,2.15150507475,102.4849004675,100,22.62431128,24.972426565,0.900258762125,4.88291921954999,0,-0.00037125,0.5255973167,0.2764616312,0.5255973167,0.44437160215,1.3768531846
1,20.75,2376.3257054,131.2120555,16.3025,467.80326681,0.083346622375,9.418244705125,0.56345922295,25.74981693375,5.615936740375,1.0907371908,58.482677789,1.854206522375,102.5050226325,100,22.25901292,24.45541603,0.67833109875,3.293984248125,0,-0.000611,0.57132895735,0.3035397542,0.57132895735,0.49646087435,1.5935943267
1,21.25,2845.240294675,118.41726925,19.5175,459.08450925,0.17152792215,5.9766927061,0.711651361,26.57351306,3.865497631375,1.6069543401,85.2850893869998,3.05604713359999,102.5167723825,100,22.16941401,25.359029245,0.7131466035,4.6376944795,0.00539999999999998,-0.00049325,0.63632874275,0.3359943617,0.63632874275,0.5186094127,1.5591115683
1,21.75,2545.66959525,137.89974075,13.7,456.25647233,0.26799280925,7.9237391814,0.8995221551,27.314939703,5.56483136475,1.112242247125,66.150937354,12.1179339476999,102.52330161,100,21.985023525,26.1167318625,0.670356332125,8.5614752452,0.000799999999999997,-0.0003715,0.644522557849999,0.351947605149999,0.644522557849999,0.527980703999999,1.40225316145
1,22.25,2766.05406825,143.53868175,9.6825,455.31037256,0.1387477226,12.522928318,1.080111599525,27.051053267,5.02934976725,0.676119742,86.6377953799998,1.86025196705,102.50661526,100,21.80336714,25.81672436,0.8095759567,6.929846919175,0.0727999999999997,-0.0001711,0.762408969175,0.387925798125,0.762408969175,0.53098763525,1.499971467125
1,22.75,2771.882419,719.139487799998,9.20799999999999,462.3750800175,0.1854217664,19.5690574539999,1.56864839509999,25.7824798815,5.764156481625,1.70268963655,91.78567537375,3.14026088639999,102.5045015875,100,21.66935868,25.44911686,0.7064530866,8.45215021875,0,-0.0001986,2.42127482039999,0.3938267238,2.42127482039999,0.5882436992,1.5999030154
1,23.25,2706.179156475,144.793383,14.6075,494.66788718,0.275240757375,9.72323908265,4.41685603019999,25.715798129,5.5201548815,1.4753922114,83.4504521677498,2.57535840985,102.472641215,100,21.6234236425,25.888278305,0.6940917812,7.2721596298,0.1156,-0.000374424999999999,0.663347554925,0.360410122875,0.663347554925,0.53840061215,1.6040963236
1,23.75,2739.8365192,115.613481,8.56275,520.77644455,0.2390652356,10.3042117355,1.953127903925,25.7737105155,8.323705383175,0.65135942145,67.810821312,12.44080186,102.45179956,100,22.38796716,25.53812348,1.058671486,8.724914409,0.1498,-0.0003276,0.5724661168,0.329443916,0.5724661168,0.4916909638,1.6240332326
2,0.25,2367.202593775,45.165,14.652,517.18766923,0.2371811746,9.713343075,1.356927236925,25.4725912485,12.156156391725,1.3753154711,49.27155507375,4.28450023789999,102.1425680125,100,20.69352321,22.92082923,0.73714835525,10.4569979964,0,-0.0002894,0.663120841199998,0.3241533469,0.663120841199998,0.510746668899999,1.421604754
2,0.75,2223.1085728,67.08,3.006,553.08498587,0.1223034214,12.2122934065,2.195469269575,25.6108356375,4.50568360879999,2.2977105717,66.7411475607501,3.82621056527501,102.124563505,100,20.619227275,22.6434436,0.685652885075,10.750707,0.0346499999999999,-0.000231375,0.77332751725,0.467766430125,0.77332751725,0.607016628625,1.350864496
2,1.25,2247.8687006,55.2,5.36799999999999,537.330868665,0.228396476,18.8167714385,1.48428459165,25.706967886,12.1135075634999,1.020703943125,87.8610128429999,9.87886178039993,102.10901355,100,20.24403069,22.497842505,1.73715011475,6.42873670729999,0,-0.00041065,0.998216291599999,0.743199825599998,0.998216291599999,0.56305114255,1.4118838096
2,1.75,2237.658363425,59.685,8.77899999999999,643.2091092,0.412536364425,14.3910565149999,1.12233536064999,25.74878104875,8.80430204189999,1.71329820375,67.942533275,4.52244933689998,102.11164518,100,20.2550481825,22.4134192625,0.790185253,5.537344244125,0,-0.00035635,1.212483964175,0.911170923025001,1.212483964175,0.6861648992,1.42441968225
2,2.25,2253.476000375,77.445,4.423,667.794424665,0.204673528225,21.0322110255,3.4508253549,26.17488178175,15.993363213125,1.30667850775,84.86459491025,1.366830481425,102.09579368,100,20.2831827175,22.5275594325,0.5860626096,5.62182926197499,0,-0.000315375,1.617217967725,1.335702402675,1.617217967725,1.147029144,1.45592020465
2,2.75,2291.524892225,73.0175,7.64199999999999,653.8336228375,0.354609011799999,19.9036899624999,6.479991730975,25.95696293675,3.6822726937,2.23313332269999,69.3515829020001,1.365660792,102.0952075,100,20.393869825,22.5534269125,1.2674463637,3.619474738075,0,-0.000342875,0.79908476475,0.48069978425,0.79908476475,0.61455863975,1.497084580125
2,3.25,2317.3244204,63.86,4.3135,637.4070475375,0.457633262199999,23.97487769625,1.93449497547499,26.018404628,19.1341832879999,1.1010726802,68.7969876119999,3.645415611125,102.091362875,100,20.21526803,22.41722665,0.800456807799999,6.41491161529998,0,-0.0001761,0.5448093574,0.2755902597,0.5448093574,0.4312360093,1.381514933
2,3.75,2285.40655545,53.6075,7.53449999999999,617.6446229375,0.2723542253,18.38115626575,7.238058759025,26.0187000325,11.8885963313,0.950539325299999,73.4615629509998,1.43695075835,102.067022775,100,20.245584475,22.3315235375,0.7836630555,4.0710408145,0.124125,-0.00022075,0.594612962,0.3205611855,0.594612962,0.481955370125,1.620039793875
2,4.25,2248.45694545,58.985,5.235,691.45811894,0.26918107035,6.16226713899999,5.72692803335,26.00097093625,6.81447889999999,2.0220192211,77.03686277075,5.92863784969999,102.05904357,100,20.26416232,22.43571071,0.608524812675,5.23199251164999,0.0356999999999999,-0.000224200000000001,0.6581755895,0.3439800617,0.6581755895,0.5083355326,1.49579769
2,4.75,2288.951048125,79.525,9.495,674.5069844875,0.1425426917,9.842365179875,6.68249515789999,25.89169254425,16.4012876525,1.5053770001,82.277452294,4.978271761625,102.0347096,100,20.1950525375,22.3932109625,0.702499472999999,5.62622999022499,0.138975,-0.0004295,0.594638274875,0.305492761375,0.594638274875,0.496538016,1.51216871925
2,5.25,2312.8815141,63.76,4.8925,738.410978485,0.324156520625,12.2208707779999,3.1015685561,25.720408511,14.059019712625,1.197228710375,75.241846811,6.53626178124999,102.03012495,100,20.3274349875,22.2318899125,0.632540353625,6.0622191217,0.210125,-0.000350125,0.517191821125,0.30372684525,0.517191821125,0.4515750045,1.574348738625
2,5.75,2389.954600375,51.475,6.2185,725.4348856,0.36013682525,13.263739664,4.105576352,25.7694707325,13.95706092025,2.040185672,187.448456286001,12.60360753,102.04958504,100,20.5237702125,22.1314460875,1.010635633125,3.67937100155,0,-0.000371375,0.654491438175,0.38337350205,0.654491438175,0.5316667736,1.4383745646
2,6.25,2289.402578275,51.4125,2.10925,716.1677107625,0.226863197,16.18603791175,5.19857452964999,25.581778785,13.8289712625,3.21179359665,60.930925232,5.55521815179999,102.06016693,100,20.48951534,22.095314695,0.7631504017,6.63637847625,0.0883249999999999,-0.0004065,0.833278568749999,0.567786344949998,0.833278568749999,0.50960184365,1.52580390345
2,6.75,2260.09057995,41.4925,55.2717101249972,704.98782264,0.3296728014,21.8238432289998,2.350661998575,25.49295852875,6.086262427375,1.3564610402,65.0133167089999,10.80948806835,102.087834075,100,20.53353124,22.03127602,0.58365408765,11.70001882625,1.121925,-0.0002814,1.9129451884,1.233774452,1.9129451884,0.9604873744,1.413959116
2,7.25,2284.55380535,56.7375,2.1075,711.7765253875,0.332609166775,47.1981671379998,3.745186804975,25.603438243,16.84427495125,3.475554838925,101.353968825,16.66853104625,102.122425845,100,20.7048990875,22.217503595,0.864154036625,9.36516378774998,34.3185,-0.000229274999999999,1.121679178,0.809367834225001,1.121679178,0.55165285625,1.569808798325
2,7.75,2169.846664125,322.7091757,5.01,666.519993675,0.2256947631,33.37913900075,7.67107016084998,25.476333335,52.7386511265,5.5909116974,107.2258262,9.0564775342,102.1721605275,100,20.61959568,22.73634616,1.198840875375,7.910896117,119.465,-0.00131,1.1670030128,1.1218580478,1.1670030128,0.911703791599999,1.5889869532
2,8.25,2234.95671825,78.0999999999999,18.26,577.278757735,0.384420060624999,9.52033242325001,1.90869385912499,25.427805242,78.5967463389999,5.1707419452,99.9092567324999,19.97533093,102.200218685,100,21.1497488,22.67093576,0.957703148799999,7.8142659375,249.03,-0.001854,1.364456793,0.886078511,1.364456793,0.6957603572,1.7992679878
2,8.75,2150.343463675,48.4775,34.5384999999999,468.67790086,0.0952246441999998,7.1025813975,1.69753199162499,25.90535178,110.190100425,4.6948471452,148.12797246,12.1009849575,102.2174999125,100,22.6534802,24.17024224,0.854724254,5.7085696377,347.435,-0.002758,1.1572113264,1.3926851308,1.1572113264,1.05073897,2.120946542
2,9.25,2186.7178438,51.2675,1.71725,432.645895475,0.046533201025,4.3548582583,0.357483029375,26.53714674,165.682988775,5.59742366685,158.5565210875,4.65908261679999,102.22713808,100,23.4522655125,24.98474431,0.894817366875,7.71028175675,470.03,-0.00585975,0.72662550225,0.403292144025,0.72662550225,0.579038989875,2.218329437
2,9.75,2122.36066605,58.785,0.86725,417.145538955,0.0325046755,2.775872122675,0.1194782221,26.70282214575,201.9256908925,3.3581642498,149.4748785625,1.429624993,102.23414105,100,24.461295005,25.789396655,1.0400313023,9.786127464925,571.83,-0.00591224999999999,0.744599330475,0.381843003625,0.744599330475,0.5912723982,2.166491384225
2,10.25,2162.680086875,61.275,2.6475,417.1682386,0.018972332975,11.3423001432,0.0709350000000001,26.99337424275,232.80329508,2.97696430955,152.291846265,1.4963459837,102.2348692125,100,25.98908372,26.4779356,1.065494059625,11.46030077825,656.7,-0.01288,0.7623369812,0.5752804754,0.7623369812,0.6666755168,2.2081414252
2,10.75,2100.9289778,49.24,1.40425,418.97062448,0.0188146643,0.9429547735,0.497021243049999,26.615123892,234.45275651,3.6549824703,149.914927125,2.04547999145,102.2292244925,99.4084704585,26.738271995,27.107476825,1.2916635929,12.376526457,718.125,-0.00944800000000002,0.7203299201,0.513216460549999,0.7203299201,0.6436473879,2.2351620201
2,11.25,2075.276136625,47.3875,1.7675,421.224991005,0.01430731025,1.13490283275,0.190574392375,26.567339698,249.6196292,2.201642023875,170.71287584,2.201052458125,102.2043660225,99.1337116035,27.590411155,27.47607772,1.1872267462,14.696915785,789.575,-0.011835,0.78165571905,0.3939536475,0.78165571905,0.67327098095,2.0582536575
2,11.75,2074.1462286,52.4,4.0355,412.98031133,0.0138667454,0.126289491125,0.03838,26.4129187955,260.68424878,2.5574801865,190.083552975,1.9381944158,102.184209395,93.347697781,28.48902699,28.29057062,1.2440239363,16.6063558215,816.65,-0.01138,0.908860597649999,0.559542230649999,0.908860597649999,0.63250549465,2.1020526045
2,12.25,2081.6186976,45.565,2.188,410.21276106,0.016952397225,0.156608628499999,0.04932,27.092174222,270.592776275,2.0797733457,197.988385365,2.35226971699999,102.1419928225,89.7745745005,29.219745565,28.67134363,1.2430448996,17.9604336955,850.575,-0.009573,0.8029679445,0.4067843261,0.8029679445,0.65886156725,2.04191120845
2,12.75,2082.39010665,42.0375,2.992,409.08792621,0.013323385425,1.04535723,0.20248879635,26.807746245,264.87690759,2.258474184,196.6586630125,1.08225083685,102.0970200675,85.4531280375,29.99324303,28.9908579,1.21594093375,18.5718334755,847.875,-0.0118975,0.8251736032,0.43338659455,0.8251736032,0.7018577993,1.99053773985
2,13.25,2063.667491,47.1,1.0225,454.48569442,0.125386702349999,3.66501563119999,1.63785246515,26.376763752,246.4627201,1.9291849599,207.05256408,2.43201141295,102.05420065,90.2441751775,30.79416808,29.40393746,1.21350755345,22.369425734,835.15,-0.00619000000000001,0.9315142936,0.4304823504,0.9315142936,0.7075149308,1.9145824304
2,13.75,2056.43196915,49.995,1.541,456.852958975,0.0382799023500001,3.87451175559999,0.570995915975,26.36796398175,235.451484295,1.9056234079,258.58145875,3.99853716635,102.0197131475,97.589449207,30.605115465,29.4681831625,1.1609376338,26.004679608,803,-0.0111175,0.86867439705,0.52772975895,0.86867439705,0.705490199875,1.9326990086
2,14.25,2042.09023635,55.945,1.07295,434.136446845,0.020134238,19.61004312125,1.3610473396,26.6973677715,232.92118672,1.85039069635,241.7806444,13.1697502365,101.98370785,98.3250713725,30.32310426,29.63339828,1.11094292865,24.88211899875,752.625,-0.015435,1.0758602329,0.640726904199999,1.0758602329,0.72266902695,1.9398523736
2,14.75,2052.80206385,44.1075,2.144,419.0908438475,0.0196006975,2.2529598619,0.169073988375,26.10948411025,205.581205725,2.6572823965,208.4004560325,10.371744396875,101.95676595,98.6261718685,30.7374220825,30.3261542025,1.11927204325,23.08860895,685.08,-0.01528,0.8068540663,0.48533342825,0.8068540663,0.672603351975,2.100099036475
2,15.25,2051.921949,47.875,1.535,418.4640422,0.03278953265,5.824571113075,0.549586926300001,26.244836606,191.0761313375,1.524895665225,189.994028275,4.05509936505,101.926309875,100,30.29598498,30.03319992,1.016985845275,23.485403548,604.715,-0.009636,0.7347925502,0.3958183202,0.7347925502,0.6569518962,1.955951595
2,15.75,2061.615328875,45.8375,1.2735,430.86363141,0.0153941132,2.1472995336,0.914480876,27.241377168,150.28643402,0.9980698608,190.88171162,3.0976034086,101.93443984,98.334681288,30.2614325925,29.72558149,0.890708411125,23.371467264,515.065,-0.00533025000000001,0.7559008515,0.41503235065,0.7559008515,0.722558805499999,2.0789304094
