DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,391.40955,0.459927,-30.8106225,1.320552,0.284572575,0.599814,0.121647125,54.68566,1.8693525,92.661715,-46.82742,0.0002566934,0.804166675,3.2420965,0.21218315,0.449742,0.544396625,0.227592975
1,0.75,391.0898,0.24367775,-30.77412,0.113022,0.2883784,0.4350304,0.1165275,54.8517,1.808582,92.70541,-40.890875,0.00127919895,0.84,3.371525,0.2013288,0.4595013,0.5357537,0.2286781
1,1.25,392.0699,0.4911965,-31.5071475,1.4308175,0.209635625,0.4159649,0.1310782,53.84432,1.82745,92.6747375,-43.838985,0.001790539,0.859999925,3.08232625,0.1951077,0.451104175,0.533096775,0.203883775
1,1.75,390.4412,0.3413165,-31.7765875,2.104547,0.33787445,0.38574775,0.1190943,54.24226,1.735917,92.616755,-43.78531,0.002046856,0.84999995,3.36407,0.21068715,0.45988085,0.5528949,0.2340255
1,2.25,391.017925,0.422807,-32.61526,-0.044446075,0.37535325,0.641153,0.12683645,52.93932,1.839093,92.6613725,-45.60321,0.001535129,0.832499975,2.876555,0.19742215,0.459555475,0.5947654,0.2202901
1,2.75,391.0333,0.51124075,-29.61257,-0.4957862,0.312862275,0.63419795,0.127544775,50.2688075,1.87170725,92.6318375,-43.78191,0.001535132,0.897499925,3.387386,0.2116309,0.413353775,0.563397225,0.2473403
1,3.25,390.36855,0.284666,-31.600655,1.716483,0.2207114,0.6783019,0.1239102,50.75241,1.918082,92.6781625,-42.14316,0.001023249,0.8999999,3.4345595,0.20190815,0.42866735,0.561371775,0.21992225
1,3.75,388.8977,0.463116,-33.9723325,1.208497,0.270396925,0.53576375,0.131582775,51.00855,1.912229,92.6605225,-46.134635,0.00051259045,0.8999999,2.958897,0.19968475,0.407759675,0.595076475,0.21660495
1,4.25,391.9726,0.4077385,-32.142515,0.542881675,0.183889875,0.497826925,0.1362568,49.70463,1.8266765,92.65506,-48.049275,0.00051175555,0.9725,2.86324175,0.218733575,0.5043164,0.644521,0.2310054
1,4.75,388.238875,0.42252275,-31.8513125,1.074900875,0.3147286,0.6025578,0.1314161,46.28733,1.89827725,92.61022,-48.7249575,0.0005117158,1.053333,3.111339,0.2182714,0.4698063,0.64488,0.2506198
1,5.25,389.8392,0.29097375,-29.292235,1.656044,0.231045795,0.658155575,0.1378842,46.73095,1.77301,92.6797175,-47.523635,0,1.075,2.7709605,0.242262925,0.544116625,0.645744775,0.229324225
1,5.75,390.57545,0.431395,-39.65821,1.34436855,0.196092635,0.726280925,0.131340625,47.879915,1.80750475,92.647635,-45.23685,0.000511726975,1.1283335,2.86494475,0.21250665,0.52482505,0.65879435,0.226338825
1,6.25,391.07925,0.4342135,-38.07271,1.7271645,0.1643238,0.67861895,0.1379189,47.19068,1.819605,92.646515,-45.1982775,0,1.15,2.7445065,0.180581475,0.480064975,0.6035473,0.2174312
1,6.75,392.38005,0.463768,-36.7771525,2.606546,0.0827326918,0.6174868,0.1493758,47.3988125,1.892822,92.66321,-47.3181075,0.0136877325,1.1516665,2.95454375,0.2145007,0.47371915,0.5232576,0.2328888
1,7.25,391.5971,0.376788,-33.99144,2.28363,0.205073775,0.6551562,0.1358549,47.359465,1.8704185,92.7054525,-48.07215,1.1383,1.28666675,3.15116,0.2153221,0.5020571,0.5864346,0.2549977
1,7.75,392.0122,0.348259,-28.29785,3.77781975,-0.0985679225,0.2911248,0.1308771,47.442795,1.817754,92.7265275,-41.09267,10.71868,1.27583325,3.00581,0.2254371,0.4658664,0.6616149,0.2546379
1,8.25,392.657725,0.2877025,-22.5218825,3.866066,-0.16268911,-0.0150021,0.11752455,49.0166,1.8266805,92.768215,-23.07378,37.25994,0.7038461,3.093442,0.18397425,0.498507625,0.60577305,0.217940825
1,8.75,393.739775,0.21475,-21.9948975,8.860287,0.17570425,0.2273427,0.1086719,53.310875,1.927355,92.871325,-3.465628,72.515775,0.70333325,3.177766,0.2427905,0.5209579,0.6469778,0.240366
1,9.25,393.6564,0.1076025,-17.6175675,11.217174,0.31631425,0.491597975,0.09968037,54.09085,1.834346,92.74162,2.289829,104.1601,0.7866667,3.74378175,0.223285125,0.49930525,0.584353175,0.25496605
