DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,LE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1
1,5.25,0.650774861615596,-34.9104618786946,0.0780532424498973,-0.0770170842650671,-5.9931979234174,0.0388818724424348,-67.6624397900978,-18.1970909219728,0.204891616377304,0.4275,0.4615,-30.164565,-36.9317,-30.6515025,-30.6496,88.77332,22.00475,0.124945,-37.05,-19.9535,-23.29675,0,-5.7325,0.1,-1.51,-2.1925,141.66,172.1,194.1325,209.135,-0.23725,-0.26,-0.5145,-0.43,-0.32,0,-0.13,-0.42,-4.456,-3.8204,-2.924,-5.7492,-4.9224,-4.08,-3.8066,-3.5904,-3.43225,-2.5754,-9.675,-7.95695,-5.655625,-4.887,-4.4013,-2.9752,-2.46105,-8.9966,-7.8314,-7.1794,-6.2484,-6.042,-5.601725,-12.2808,-11.7034,-8.187,-11.0754,-6.0778,-79.9175,0.0276214204172299,0.0828322316750097,0.0971039315752476,0.081457048114297,0.103086974164875,0.0852172368808903,0.0936927522486778,0.0728725772675432,0.136421882978637,415.757649309667
1,5.75,0.766783262643123,-34.6746796374188,0.0851262690500646,-0.146437327589715,-2.31147618179184,0.037443629319503,-84.0478759017368,-18.4318146552843,0.19408420702947,0.4575,0.484,-29.83071,-36.9642,-30.508445,-30.226,88.76259,23.49,0.12609,-36.9345,-19.935,-23.48025,0,-5.253,0.2,-1.5295,-2.098,141.57,172.68,194.295,208.3025,-0.24,-0.2645,-0.51,-0.43,-0.32,-0.002,-0.12475,-0.42,-4.4526,-3.8178,-2.925,-5.7578,-4.9312,-4.087,-3.8128,-3.5956,-3.4372,-2.5796,-9.6623,-7.95825,-5.669725,-4.891,-4.403875,-2.975775,-2.4624,-9.009,-7.8412,-7.1884,-6.2556,-6.049,-5.60795,-12.2932,-11.7142,-8.03,-11.1674,-6.0854,-81.509,0.0273457816437098,0.0839205770613682,0.157317821953718,0.0790172734926779,0.121096066821196,0.0828208158315026,0.0958562945909579,0.0752806183757404,0.149086123188864,415.763294248871
1,6.25,0.70289837757829,-34.5505556555148,0.0665871998341832,-0.0633535147824759,-1.79954509206154,0.0453091197375093,-31.7453731789937,-10.6252610694089,0.207218632486645,0.5975,0.65,-30.9055,-36.92525,-31.3747275,-30.685,88.74919725,22.805,0.1217625,-36.2525,-19.9025,-23.66225,0,-5.4535,0.1,-1.648,-2.0435,142.455,173.265,194.57,207.955,-0.24,-0.27,-0.52,-0.43,-0.33,0.008,-0.13,-0.422,-4.4502,-3.816,-2.9262,-5.7656,-4.9392,-4.0932,-3.818,-3.5998,-3.44215,-2.5828,-9.64915,-7.95375,-5.68125,-4.89945,-4.406675,-2.976575,-2.463525,-9.0216,-7.8512,-7.1974,-6.2636,-6.0562,-5.61395,-12.3086,-11.726,-8.18855,-11.1242,-6.0944,-82.9715,0.0400934684744959,0.0834118793654703,0.110021599309406,0.0827005738289399,0.097734118381546,0.0803659769469422,0.183666689736472,0.0737561346278089,0.0844342150064646,415.349729181332
1,6.75,0.588363274931064,-34.2678783856703,0.0671458050056064,-0.0415252597911351,-9.60963321379406,0.0371332261805238,-64.7553032568239,-8.88764138957727,0.17648373467702,0.47725,0.46,-31.2525525,-36.7618,-31.71772,-31.5237,88.738756,22.3255,0.1184575,-35.9015,-19.894,-23.8495,0,-5.1,0.155,-1.529,-1.97475,142.95,173.755,194.6125,207.56,-0.24,-0.26,-0.51,-0.43,-0.32,-0.00799999999999999,-0.13,-0.412,-4.458,-3.8142,-2.9264,-5.7738,-4.947,-4.1,-3.824,-3.605,-3.44615,-2.586,-9.6382,-7.930925,-5.690725,-4.898,-4.4135,-2.977375,-2.464875,-9.034,-7.862,-7.2066,-6.2718,-6.0626,-5.6118,-12.3234,-11.7388,-8.206,-11.2324,-6.0912,-81.87225,0.0230781661584192,0.0813423270398201,0.126547616472215,0.0883083184623869,0.191011608288372,0.081977950068428,0.184642594224638,0.0747146941047234,0.0755275010228469,415.363923327618
1,7.25,0.667793694742836,-34.2126806976587,0.0667394379449989,-0.132208997051131,-7.99940277386581,0.0243559617423174,-88.2121651747472,-11.5250812568539,0.16028580439945,0.5625,0.5105,-31.1359625,-36.72615,-31.68852,-31.5145,88.734836,23.8995,0.11825,-36.0325,-19.9075,-24.012,0,-5.147,0.0550000000000001,-1.559,-2.2035,142.805,173.615,194.4875,206.7475,-0.24,-0.27,-0.51,-0.4245,-0.32,-0.014,-0.13,-0.41,-4.4716,-3.8124,-2.9274,-5.7816,-4.955,-4.1062,-3.8292,-3.61,-3.4511,-2.59,-9.6278,-7.908275,-5.7015,-4.9015,-4.411825,-2.97795,-2.466,-9.0476,-7.872,-7.2156,-6.2798,-6.0696,-5.618,-12.3382,-11.752,-8.2391,-11.2673,-6.02035,-82.7145,0.0207183580013776,0.0871814502866599,0.154375041678474,0.0875725409165556,0.0825517415327237,0.0888677393903038,0.0746631764372282,0.0635182257782849,0.0902712726131644,415.421710648795
1,7.75,0.730747482807137,-34.0750744421481,0.0718649107999978,-0.100417633144526,-3.81659362560905,0.0517117002960784,-61.1622384633619,-8.75776903535325,0.179812047406454,0.66075,0.60525,-30.30353,-36.8901,-31.35934,-31.1728725,88.73352425,23.5655,0.1213575,-36.641,-20.0035,-24.12925,0,-5.238,0.155,-1.539,-2.123,142.155,171.305,194.9,207.08,-0.23725,-0.27,-0.5045,-0.43,-0.31725,-0.00399999999999999,-0.12475,-0.42,-4.489,-3.8138,-2.9278,-5.7892,-4.9636,-4.1134,-3.835,-3.6148,-3.45605,-2.5932,-9.613575,-7.880425,-5.713275,-4.9055,-4.4185,-2.97875,-2.46735,-9.06,-7.8818,-7.2244,-6.2878,-6.076,-5.6242,-12.353,-11.7646,-8.244625,-11.2795,-6.029225,-78.957,0.0253521333930447,0.0889149235252002,0.105965561158388,0.0875805688259491,0.0943940349212472,0.0904380243858783,0.0517886650693826,0.0701730693386945,0.208932362602721,415.515611572078
1,8.25,0.758822420883089,-34.2384057721128,0.0601190097292723,-0.136376326697619,-3.40583592494994,0.0404285105480075,-88.5375878953222,-13.668336153706,0.18956197313513,0.432,0.4715,-29.856525,-36.91615,-30.36538,-30.478295,88.72466275,23.1175,0.12576,-36.8155,-20.0715,-24.18075,0,-5.3835,0.1,-1.5815,-2.12175,142.01,171.03,195.28,206.89,-0.24,-0.26,-0.51,-0.43,-0.32,-0.00399999999999999,-0.12475,-0.404,-4.509,-3.8208,-2.9288,-5.7956,-4.9712,-4.119,-3.841,-3.62,-3.46005,-2.5974,-9.583625,-7.85345,-5.72505,-4.908,-4.416425,-2.97855,-2.468475,-9.0736,-7.8934,-7.2336,-6.296,-6.083,-5.6294,-12.3678,-11.7774,-8.286725,-11.2159,-6.046025,-79.11325,0.0185489173838614,0.0887290044981081,0.0945770470033563,0.089618539873477,0.0889714640931767,0.0893681617441283,0.132997184482272,0.0747996577096865,0.145385622773118,415.60002499438
1,8.75,0.836125380423733,-34.3030129703367,0.0598957309969636,-0.0952865563520615,-3.69113251957192,0.0385806189131783,-56.4732731227776,-6.82802537294596,0.197824948633712,0.41,0.49525,-30.01857,-36.99995,-30.53944,-30.3301025,88.721795,23.04325,0.12764,-35.8925,-20.141,-24.16125,0,-5.3755,0.155,-1.609,-2.15,140.77,173.17,194.9375,206.9325,-0.24,-0.26,-0.51,-0.43,-0.32,-0.022,-0.12475,-0.42,-4.532,-3.8278,-2.929,-5.802,-4.979,-4.1258,-3.846,-3.6242,-3.46405,-2.6008,-9.5245,-7.852275,-5.735825,-4.9115,-4.41845,-2.979125,-2.469825,-9.0862,-7.9034,-7.2426,-6.304,-6.0902,-5.6356,-12.3822,-11.7908,-8.31625,-11.296925,-6.045325,-81.045,0.0239786108897562,0.0886340987952624,0.189717628033455,0.0860430756271478,0.169256371131017,0.0876696323453259,0.155903857094557,0.0806767468687682,0.149543963075786,415.642202990997
1,9.25,0.613889324236375,-34.3189408200769,0.0634735748138198,-0.0417035542116767,-3.66498991668999,0.0518370829570519,-51.0067102637663,-11.219543160442,0.213030653103099,0.37875,0.503,-29.532915,-37.00965,-30.5725025,-29.987055,88.7175475,22.747,0.125445,-36.1805,-20.197,-24.19125,0,-5.4835,0,-1.53,-2.277,140.685,172.295,194.1375,206.78,-0.24,-0.26,-0.5,-0.43,-0.32,0,-0.12475,-0.404,-4.5478,-3.8348,-2.93,-5.813,-4.988,-4.133,-3.8524,-3.6296,-3.47095,-2.6046,-9.53335,-7.8604,-5.7445,-4.915,-4.42025,-2.979925,-2.47095,-9.0996,-7.9134,-7.2524,-6.3114,-6.0972,-5.6426,-12.3958,-11.8042,-8.331,-11.10765,-6.041175,-83.887,0.0180913955904801,0.0870858533074458,0.192376012704084,0.084883614952896,0.181843307267909,0.0849671293242904,0.133666769034901,0.0785847301347524,0.163709523505577,415.610229511758
1,9.75,0.449914869995811,-34.4026649207953,0.0626559330000531,-0.151500080282183,-4.1486500239092,0.0445985862613976,-45.683902113206,-10.9161776523133,0.185553848126956,0.42075,0.37625,-30.5276375,-36.8962,-31.1273025,-30.620265,88.711894,23.116,0.12755,-35.9305,-20.254,-24.2255,0,-5.6385,0.155,-1.5325,-2.261,140.075,172.92,193.75,206.7375,-0.22,-0.2545,-0.48,-0.43,-0.30725,0,-0.12,-0.386,-4.5598,-3.8426,-2.9304,-5.8208,-4.996,-4.1392,-3.8576,-3.6346,-3.4759,-2.608,-9.540875,-7.86865,-5.7514,-4.918,-4.42205,-2.9805,-2.4723,-9.1114,-7.9242,-7.2614,-6.3194,-6.1044,-5.648,-12.4088,-11.8168,-8.2945,-11.11145,-6.038225,-83.664,0.0176882312995389,0.0877316416961449,0.195053610498002,0.0859400782985791,0.185662664100467,0.0856223044942067,0.169136550905763,0.071223622739551,0.141156932799672,415.709189070749
1,10.25,0.670529526618568,-34.2957280515551,0.0506787855523525,-0.338914859430631,-19.6801249655864,0.0377539185843505,-68.7009031007032,-9.44696805004569,0.196781313163459,0.43,0.4105,-30.7468425,-36.89185,-31.012325,-30.5197,88.69885,24.215,0.12301,-36.3,-20.31,-24.305,0,-5.03,0.255,-1.3545,-2.091,139.2,171.955,193.11,207.3325,-0.18725,-0.23,-0.4245,-0.42,-0.24,0.01,-0.11,-0.328,-4.5684,-3.8496,-2.9306,-5.8286,-5.0048,-4.1462,-3.8636,-3.6398,-3.48085,-2.612,-9.5473,-7.87645,-5.757525,-4.9279,-4.42385,-2.980525,-2.473425,-9.1242,-7.9342,-7.2704,-6.3274,-6.1108,-5.6542,-12.4214,-11.8288,-8.372375,-11.342375,-6.045625,-83.047,0.021385959066898,0.0894767243614979,0.186609048194196,0.0890696819196527,0.164081610562148,0.0873033678065923,0.153687535501672,0.0663859051769869,0.170051744015023,415.716683122995
1,10.75,0.722784509884215,-34.0307663223165,0.0710033373799737,-0.443568929653757,-7.64984172825956,0.0414121419531071,-86.0945776405463,-10.6223722261983,0.144928528231785,0.582,0.52525,-30.843,-36.84295,-31.0926775,-30.4710525,88.6866945,22.85875,0.1211025,-36.346,-20.3515,-24.41875,0,-4.777,0.3,-1.0635,-1.8585,138.775,172.885,192.43,207.9225,-0.051,-0.12,-0.0949999999999999,-0.41,0.016,0.01,-0.10475,-0.308,-4.5746,-3.8566,-2.9316,-5.8366,-5.0126,-4.153,-3.8696,-3.6448,-3.48485,-2.6152,-9.554275,-7.885575,-5.7631,-4.93125,-4.425875,-2.9811,-2.474775,-9.1376,-7.945,-7.2794,-6.3356,-6.1178,-5.667975,-12.4362,-11.8412,-8.361625,-11.1847,-6.0408,-81.692,0.0202595588709153,0.0915019621080253,0.185200025956846,0.0890109599065778,0.180150029819094,0.0860190898284473,0.183809550588788,0.06793092795274,0.162082875045847,415.744110195626
1,11.25,0.573037924896258,-34.316287738526,0.0590004809229402,-0.022181673823272,-4.68291448294557,0.0264470200872663,-53.2632312130652,-15.7776036535605,0.170695843754348,0.328,0.4445,-30.30889,-36.7365,-31.20412,-30.544815,88.68239425,21.911,0.1256025,-35.9605,-20.394,-24.51925,0.1,-3.9535,0.6,-0.508,-1.03,138.425,172.765,191.865,208.0375,0.434,0.261,0.3005,-0.41,0.8,0.02,-0.1,-0.244,-4.58,-3.8636,-2.932,-5.8442,-5.0212,-4.1592,-3.8756,-3.65,-3.4898,-2.6192,-9.558925,-7.8937,-5.76845,-4.9275,-4.43375,-2.981125,-2.476125,-9.1512,-7.9556,-7.2884,-6.3436,-6.125,-5.6742,-12.4462,-11.853,-8.401125,-11.18085,-5.905725,-80.385,0.0136377315591188,0.0938880880259359,0.205583464321115,0.091383121676821,0.199430978748049,0.0884845696868834,0.193333631681719,0.0720032310462378,0.175168623229673,415.827626650164
1,11.75,0.522621205206378,-34.0706605025412,0.0546781252912076,-0.126551566501702,-4.19479235662266,0.0358268973225242,-51.9143409182001,-9.71681728742791,0.16688406721406,0.4765,0.389,-30.091445,-36.6231,-31.37154,-30.32452,88.68059725,22.933,0.121095,-36.0475,-20.43,-24.62075,0.255,-2.432,0.955,0.3565,-0.2555,138.455,173.98,192.6325,208.7125,1.45275,1.0285,1.057,-0.3845,2.16225,0.018,-0.08,-0.188,-4.5856,-3.8706,-2.9322,-5.8518,-5.0292,-4.166,-3.8808,-3.655,-3.4948,-2.6226,-9.563575,-7.8971,-5.772475,-4.93,-4.4287,-2.981925,-2.47725,-9.1646,-7.9664,-7.2982,-6.3518,-6.132,-5.680425,-12.4562,-11.8648,-8.40315,-11.2001,-5.9322,-78.325,0.0211313499362346,0.0977384070093138,0.193803305950643,0.0966048873514067,0.167225423261432,0.0919640133809994,0.201230536120149,0.0707019000772949,0.157264757732766,415.972880383632
1,12.25,0.655580742137824,-33.4573714888689,0.0614231446508444,-0.0482950672319216,-3.6597734537142,0.0444800281981505,-58.1558463264875,-10.8606790315312,0.204672923567855,0.426,0.42675,-29.835535,-36.43865,-31.38124,-30.279575,88.69557475,21.45775,0.128505,-35.808,-20.4625,-24.69,0.255,-1.114,1.41,1.043,0.622,138.715,175.8,193.325,208.1,2.63475,1.887,2.173,-0.3745,3.81825,0.03,-0.07,-0.142,-4.5976,-3.8863,-2.943475,-5.859725,-5.0475,-4.181125,-3.894025,-3.665825,-3.505375,-2.631425,-9.5681,-7.904,-5.781225,-4.94895,-4.43725,-2.991725,-2.484,-9.192,-7.9887,-7.31835,-6.3699,-6.1481,-5.68665,-12.467,-11.875,-8.4448,-11.38985,-6.02765,-77.7705,0.0161470954130107,0.0981352023935871,0.133193097961475,0.0979271619011954,0.0777543291645768,0.0944357349094115,0.164375033050956,0.0807265236682486,0.148384190738919,415.999473283634
