DOY2,HR2,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS,G
5,15.25,101.2539,80.5,-4.64575,62.25,991.5,866.25,445.15,355.65,258,285.65,-2.53375,2.0985
5,15.75,101.2444,80.35,-4.6535,58.3,918,810.5,414.25,324.75,255.75,286.05,-2.707,2.09104166666667
5,16.25,101.239725,80.5,-4.584,50.7,854.5,756.95,381.05,304.2,256.25,286.025,-2.67125,2.11425
5,16.75,101.21515,80.8,-4.685,48.8,790.8,699.1,361.3,284,259.65,285,-2.706,2.143
5,17.25,101.212575,80.9,-4.66625,44.575,699.925,625.175,317.625,252.9,256.7,284.85,-2.98425,2.169
5,17.75,101.2079,81.675,-4.73525,37,615.6,545.855473844873,284.6,222.85,254.575,284.625,-3.25275,2.22625
5,18.25,101.2025,82.7,-4.9395,31.75,539.9,483.65,244.95,197.9,252.15,283.6,-3.478,2.240875
5,18.75,101.20775,83.1,-4.9015,26.05,449.7,406.204551130845,207.85,165.75,253.2,282.6,-3.6955,2.2695
5,19.25,101.22005,83.85,-5.006,19.1,371.9,338.25,170.25,136.15,253.8,281,-4.1315,2.2525625
5,19.75,101.2243,84.15,-5.0345,12.1,301.65,271.5,138.8375,110.35,251.65,279.65,-4.4945,2.1915
5,20.25,101.222,85.35,-5.256,6.95,243.35,213.65,111.7,88.15,253.25,278.35,-4.988,2.1785
5,20.75,101.2212,86.5,-5.439,3.065,187.1,162.45,86.75,69.325,255.3,277.55,-5.1015,2.1785
5,21.25,101.23805,87.3,-5.753,-1.105,135.335711401265,118.3,61.725,49.35,252.85,276.45,-5.6065,2.18
5,21.75,101.25665,88,-6.0005,-4.75,96.2,82.1,44.655,34.255,254.5,275.35,-5.7835,2.14575
5,22.25,101.27355,88.4,-6.1985,-11.15,65.435,58.8,28.99,21.91,255.3,274.15,-6.093,2.057125
5,22.75,101.2634,88.85,-6.368,-11.69,45.655,39.2379506035798,17.93,13.365,256.35,272.65,-6.262,2.024875
5,23.25,101.26035,89.65,-6.552,-12.3695,30.325,25.965,10.18,8.1025,256.35,272.15,-6.542,2.024375
5,23.75,101.26145,89.95,-6.6305,-13.81,20.995,17.1576293880949,4.6215,3.8865,254.8,271.1,-6.75,1.96991666666667
6,0.25,100.965225,89.025,-1.75875,-9.425,50.0435782070265,8.04337990842237,20.660375,2.8735,267.4,297.7,-1.2175,3.79025
6,0.75,100.9562,89.625,-1.88525,-12.52,44.175,7.4683666227279,17.945,2.5475,266.525,297.025,-1.348,2.6679375
6,1.25,100.952925,89.8,-1.9415,-12.44,40.05,6.8215,17.1,2.37225,266.275,296.425,-1.48625,2.1796875
6,1.75,100.960425,89.825,-2.002,-11.82,41.55,6.8515,16.910375,2.3235,265.7,296.1,-1.53875,1.8215625
6,2.25,100.96935,90.3,-1.98425,-7.526,45.0556915466416,6.8915,17.9225,2.37425,269.75,296.2,-1.54175,1.63504166666667
6,2.75,100.959175,90.525,-2.061,-5.03999999999998,50.5344992596581,7.07325,21.3025,2.88125,270.025,296.125,-1.55075,1.41675
6,3.25,100.9602,90.7,-2.001,-1.365,58.81,8.05289968086583,25.71,3.326,269.4,295.7,-1.51,1.47633333333333
6,3.75,100.958825,90.225,-2.07975,1.29500000000002,69.4475,8.29685971971694,30.5225,4.294,270.15,295.925,-1.52225,1.69
6,4.25,100.962225,90.325,-2.12575,4.65,78.65,11.575,37.8635,5.92625,267.65,296.25,-1.52075,1.814875
6,4.75,100.962375,90.025,-2.06925,9.405,94.4628164961637,14.46,47.67,7.52275,265.525,296.4,-1.36625,2.3505
6,5.25,100.945075,89.225,-2.0015,13.015,116.33670884372,19.3251380602192,62.6625,10.6425,264.525,296.55,-1.28475,3.0543125
6,5.75,100.9245,88.825,-1.94325,19.2,145.55,22.19,77.59875,14.54,268.325,297.225,-1.0745,3.71960416666667
6,6.25,100.927525,88.325,-1.78775,26.1,169.45,25.4725,94.39125,18.075,268.825,297.9,-0.90625,4.760875
6,6.75,100.942825,87.225,-1.617,32.6,216.075,30.4505342028583,108.845,21.03,269.7,298.75,-0.738,5.4625
6,7.25,100.937025,85.9,-1.39525,41.8,256.925,34.9750849868184,130.55,23.13,270.325,300,-0.289,5.943625
6,7.75,100.93235,85.175,-1.30425,51.012,306.005794857989,42.715,156.6,27.9775,269.4,300.5,-0.0745,6.215125
6,8.25,100.93175,84.025,-1.114,57.075,363.7,43.9975,187.3,31.8075,270.85,301.225,0.18275,6.8355625
6,8.75,100.924675,83.1,-0.98025,69.66625,397.620780051151,45.36,205.925,37.0275,273.3,302.1,0.433,6.9876875
6,9.25,100.92135,82.9,-0.921,76.42,427.825,53.58,227.425,39.38,272.45,303.025,0.7025,7.09925
6,9.75,100.91245,82.05,-0.5685,85.425,491.764174182258,60.74,266.3,49.535,271.2,303.75,0.965,7.244
6,10.25,100.91875,81.1,-0.436,96.515,584.525,71.95,303.9575,61.12,269.35,304.4,1.1255,7.45025
6,10.75,100.92735,80.4,-0.289,106.625,657.176159308116,78.35,327.9,66.01,268.35,305.15,1.3505,7.53220833333333
6,11.25,100.94195,78.955,-0.1885,111.575,689.15,82.55,334.65,70.665,268.8,305.55,1.3995,7.532375
6,11.75,100.92405,78.18,-0.1195,116.925,678.35,87.3,393.55,74.365,267.15,305.9,1.487,7.69983333333334
6,12.25,100.9127,79.395,-0.021,127.325,759.85,95.3836325794367,397.95,78.68,268.7,306.05,1.531,7.744125
6,12.75,100.9245,78.765,0.079,135.275,801.25,90.2187595393368,414.4,76.575,270.6,306.3,1.6615,7.79016666666667
6,13.25,100.9286,77.93,0.1485,135.575,812.068523690941,90.4,398.85,74.815,270.75,306.3,1.6965,7.896
6,13.75,100.937,78.0725,0.241,138.65,802.25,90.8999347856251,407.49875,75.43,269.65,306.8,1.846,8.147625
6,14.25,100.93445,78.6425,0.27275,142.48,811.5,89.375,421.9,75.41,270.425,306.725,1.7945,8.1745
6,14.75,100.937725,79.0475,0.286,137.6,774.3,82.75,403.9,69.96,271.35,307.075,1.74075,8.29045833333333
6,15.25,100.92545,79.38,0.2065,129.40875,743.130932830798,78.14,383.25,66.99,268.25,306.75,1.7345,8.35279166666666
6,15.75,100.920275,79.3725,0.18275,125.5,730,75.165,372.85,67.4975,268.8,306.575,1.6665,8.4444375
6,16.25,100.929225,79.73,0.17325,122.3,682.35,73.42,345.05,60.2625,267.75,306.4,1.6395,8.3715625
6,16.75,100.928325,79.145,0.15975,108.7,660.25,69.195,320.525,59.525,269.675,306.2,1.4925,8.347625
6,17.25,100.94215,79.9175,0.093,95.9,578.625,65.265,294.8,48.8875,268.8,305.675,1.4285,8.29975
6,17.75,100.93495,80.375,0.03575,86.3,491.075,59.2967760510615,245.625,43.4825,268.45,305.3,1.25725,8.1576875
6,18.25,100.9317,80.575,-0.089,77,450.864924619734,57.3358512557236,221.75,40.5375,267,304.8,0.961,8.114
6,18.75,100.92755,80.8,-0.214,64.3,384.575,48.8875,193.375,34.2325,270.05,304.4,0.80175,8.08275
6,19.25,100.933225,81.55,-0.3455,51.7,321.225,40.2686374358262,165.125,29.6175,271.475,303.7,0.545,7.6393125
6,19.75,100.93765,82.225,-0.50825,41.1,266.7,40.2520813098376,138.4,24.94,271.275,303.2,0.3685,7.367
6,20.25,100.938125,82.575,-0.7145,33.34,240.5,32.1089975024282,115.725,21.32,270.025,302.5,0.18475,7.0145
6,20.75,100.9617,82.9,-0.8865,25.5,203.7,32.0943575690301,104.875,20.17,268.7,302.075,0.0315,6.706625
6,21.25,100.97105,83.65,-0.9515,18.1,161.4,27.7225,78.6175,15.6725,267.375,301.625,-0.23425,6.5955
6,21.75,100.962325,84.3,-1.098,11.86,128.3,20.375,67.00875,12.4375,267.1,301.075,-0.40575,6.310125
6,22.25,100.975925,85.4,-1.21525,7.66,99.1,15.5925,51.6375,8.3525,268.05,300.325,-0.537,5.793
6,22.75,100.975375,86.575,-1.30125,2.14,81.6,13.4235090883863,40.065,6.30475,267.175,299.775,-0.68375,5.5535
6,23.25,100.958825,87.375,-1.4235,-4.9,68.42,9.37846274455391,30.9525,4.10125,266.325,299.15,-0.892,5.137375
6,23.75,100.9579,88.2,-1.4785,-9.02000000000004,55.9241383429802,8.05124406826696,23.5135,2.919,265.875,298.475,-1.02775,4.61145833333333
7,0.25,100.8115,91.25,1.265,-8.79599999999997,21.025,0.119,6.826,0.6525,287.2,313.8,1.734,-3.13675
7,0.75,100.8069,92.2,1.19125,-12.574225,17.9130059563871,0.0132449007908977,5.884,0.528,287.85,312.95,1.6595,-4.366
7,1.25,100.8102,92.6,1.1865,-11.16795,16.2102532305829,0.004,4.655,0.435,287.25,312.8,1.6955,-4.453125
7,1.75,100.8105,92.75,1.1385,-11.55225,15.0479462242563,0.008,4.3145,0.41,286.75,312.4,1.647,-4.69995833333333
7,2.25,100.80165,93,1.132,-10.7426625,18.5289105195854,0.02725,5.0125,0.496,288.15,311.95,1.575,-5.348
7,2.75,100.8004,93.35,1.151,-6.5735,20.67,0.09625,6.551,0.672,287.1,311.8,1.595,-5.21841666666666
7,3.25,100.804775,93.5,1.19725,-2.1345,26.28,0.437,9.1475,0.92025,286.75,312.175,1.60225,-5.144125
7,3.75,100.801325,93.1,1.18125,2.11699999999999,32.0996648270292,2.46189593450812,14.335,1.3125,287.8,312.725,1.7055,-4.7199375
7,4.25,100.815,92.85,1.2565,7.4975,43.4725,5.641,19.995,1.767,288.6,313,1.8835,-3.881
7,4.75,100.80685,92.3,1.2245,14.90725,57.9075,6.697,26.51175,2.756,290.8,313,1.988,-3.12175
7,5.25,100.79555,91.9,1.382,22.86875,71.165,6.86425,34.64475,3.7565,290.8,314.55,2.1615,-2.36683333333333
7,5.75,100.77315,90.825,1.46725,29.21925,89.6960233544219,7.172,45.645,5.10325,290.45,315.725,2.258,-1.299375
7,6.25,100.7627,89.725,1.5535,41.0455,113.45,9.3,58.2875,7.14125,293.425,316.5,2.50125,0.5546875
7,6.75,100.7402,89,1.623,54.42,139.725,12.9375,72.52,9.15,295.6,318.3,2.718,2.0025
7,7.25,100.753575,88.325,1.6675,68.0325,175.35,13.87,90.7,11.6525,291.875,320.625,2.9915,3.238875
7,7.75,100.768975,87.8,1.774,85.57375,201.85,15.63,108.725,14.3875,294.125,322.125,3.254,5.1050625
7,8.25,100.74465,87.025,1.9455,93.2025,243.704280522277,18.76,124.825,16.8225,296.5,324.5,3.63125,7.24525
7,8.75,100.7276,86.3,2.058,105.82125,267.675,20.17,138.1,18.79,297.1,326.5,3.832,9.4705
7,9.25,100.7228,85.3,2.221,125.31,327.914665500067,23.4775,167,22.17,298.8,328.9,4.278,11.975
7,9.75,100.73645,84.1,2.314,143.8825,376.225471126666,26.09,187.075,25.7675,297.85,331.275,4.5135,14.2225
7,10.25,100.7481,83.25,2.4305,147.07,397.642687441109,27.0875,193.55,27.49,296.7,333.9,4.873,16.4979166666666
7,10.75,100.75275,82.35,2.5585,182.695,454.2,29.5325,234.25,31.36,297.9,336.05,5.093,18.5116666666666
7,11.25,100.7916,81,2.571,185.5325,500.495187777628,32.64,246.2,34.44,296.95,337.7,5.312,19.1675
7,11.75,100.7817,79.765,2.78025,188.6725,543.25,33.3,255.75,35.635,295.875,341,5.78675,21.255
7,12.25,100.78605,80.45,2.9035,202.50875,516.275,33.8870171361177,262.3,36.635,294.9,341.05,5.8035,23.5383333333333
7,12.75,100.7957,79.685,3.095,206.5725,568.15,37.295,269.7725,38.635,292.8,342.95,6.181,24.94
7,13.25,100.805525,79.0725,3.26075,210.135,547.220110378247,35.14,272.175,39.185,294.4,343.375,6.07,25.56875
7,13.75,100.802525,79.3125,3.31625,209.4325,563.295467088437,36.25,276.45,38.085,295.25,344.125,6.163,26.5631875
7,14.25,100.795275,80.15,3.254,209.4675,563.3,37.11,282.375,39.5775,292.125,344.6,6.171,27.2175
7,14.75,100.794525,80,3.36175,207.56,542.539204468973,38.18,280.63,40.35,290,345.7,6.4445,26.94625
7,15.25,100.7896,80.2,3.307,191.725,516.125107686095,33.9371510337172,256.1,37.57,291.1,343.4,6.215,25.155
7,15.75,100.792125,80.6,3.22925,192.545,511.45,33.87,255.3,35.7425,286.7,343.625,6.1255,24.745625
7,16.25,100.7896,80.3,3.163,194.885,490.972366738457,32.45,256.8,37.28,288.6,342.2,6.006,23.61125
7,16.75,100.77695,80.25,3.21,167.8,425.550556939023,30.28,221.94,30.55,287.8,339.65,5.744,22.925
7,17.25,100.7872,80.825,3.113,155.1625,417.248919773859,29.21,214.15,30.2225,290.45,338.175,5.5375,21.1266666666667
7,17.75,100.796625,81,2.93,130.6625,353.607396688652,24.45,179.25,25.825,290.575,336.025,5.3655,19.303125
7,18.25,100.7972,81.025,2.832,118.41,323.322092475434,22.22,163.275,24.115,291.475,334.15,5.04525,17.1779166666667
7,18.75,100.806025,82.05,2.703,99.85,272.789584735496,20.5,137.85,19.705,292.975,333.125,4.7905,15.41625
7,19.25,100.796,82.2,2.581,85.5925,232.3,17.43,121.9025,16.845,289.45,330.45,4.4955,13.9525
7,19.75,100.8025,82.7,2.272,70.49,194.275,14.62,103.55,13.365,289.5,328.35,4.07,11.2911666666667
7,20.25,100.80145,82.85,2.136,54.0225,163.499729102167,13.405,87.6,11.27,290.8,325.7,3.7195,8.65975
7,20.75,100.78245,83.75,1.9715,38.8035,118.425,8.93989413070626,65.1,8.475,289.85,324.25,3.2865,6.713625
7,21.25,100.7689,85.65,1.8775,27.28075,95.225,7.3075,53.04,6.6535,288.6,321.3,2.9595,4.69175
7,21.75,100.77365,86.5,1.7025,17.13125,75.1165489971733,6.89174271541557,39.205,4.6035,289.05,319.9,2.627,2.95366666666667
7,22.25,100.78795,87.85,1.5405,9.856,60.3025,6.71125,29.415,3.054,289.45,318.35,2.424,1.066
7,22.75,100.79925,89.05,1.571,3.067,45.9550521604523,5.79,21.0895,1.841,287.9,317,2.257,-0.154125
7,23.25,100.8062,90.5,1.382,-3.82237500000006,31.8894827702248,1.98510087415013,13.735,1.169,287.75,315.6,2.112,-1.302375
7,23.75,100.81125,90.95,1.2545,-8.00275,22.8648906313097,0.34625,9.065,0.8005,288.1,314.4,1.929,-2.3615
8,0.25,100.63185,90.675,1.1525,-19.41,0,0,-1.72175,-0.314,295.7,310.275,1.32175,-6.33835416666667
8,0.75,100.629275,91.2,1.09425,-17.0385,0,0,-2.34525,-0.31725,297.225,309.6,1.2555,-6.4674375
8,1.25,100.619725,91.05,1.08175,-17.134,0,0,-2.524,-0.294,297.725,309.1,1.20325,-6.652625
8,1.75,100.63835,90.9,1.02825,-17.393,0,0,-3.01075,-0.287,295.8,308.85,1.0985,-6.602625
8,2.25,100.6404,90.9,0.9635,-16.55525,0,0,-2.4395,-0.29,295.45,308.35,1.061,-6.65075
8,2.75,100.63875,91.5,0.972,-13.245,0,0,-2.324175,-0.34975,296.75,308.5,1.07625,-6.8676875
8,3.25,100.6368,91.9,0.95325,-13.6515,0,0,-1.66325,-0.294,298.125,308.4,1.099,-7.1708125
8,3.75,100.6368,91.9,0.929,-12.4225,0,0,-0.986,-0.321,296.9,308.6,1.172,-6.78233333333333
8,4.25,100.6228,91.9,0.856,-9.95200000000001,0.64775,0,-0.39,-0.373,296.9,308.7,0.983,-6.72366666666667
8,4.75,100.616225,91.4,0.8945,-6.6605,6.7015,0,0.83,-0.05025,297.825,308.725,1.02525,-6.61625
8,5.25,100.59975,91.25,0.91275,-3.80175,13.46,0.00424170944914666,4.00975,0.25975,297.95,309.325,1.1365,-6.2698125
8,5.75,100.595525,91.1,0.86975,1.0965,23.82,0.490373109476897,10.2075,0.996,299.875,309.875,1.151,-5.455
8,6.25,100.5895,91,0.927,7.24850000000001,39.865,3.641,18.05,1.564,300.2,310.7,1.348,-4.74
8,6.75,100.5796,90.8,0.9975,14.55525,49.4215799569255,6.68925,22.9575,2.2955,299.8,311.425,1.56425,-3.3976875
8,7.25,100.5909,90.1,1.062,22.7455,66.87,6.717,35.21,3.65,299.8,312.1,1.762,-2.25725
8,7.75,100.590275,88.9,1.1895,33.45275,90,7.90438753989177,47.3775,5.66575,300.45,313.7,2.008,-0.787875
8,8.25,100.5774,88.2,1.299,45.744,108.75,9.52,64.01,7.515,300.3,315.1,2.18,0.8525
8,8.75,100.5837,87.5,1.3985,56.93,133.275,11.8732525322603,77.72,9.535,301.05,316.75,2.4035,2.356625
8,9.25,100.59475,87.3,1.53125,67.095,154.545615156818,13.48,89.65,11.65,300.95,318.3,2.66225,4.1493125
8,9.75,100.601825,85.8,1.722,83.2845,197.109960963791,14.8125,107.35,14.32,301.525,319.4,2.93825,5.915
8,10.25,100.605375,84.425,1.8825,92.1275,219.35,16.0594422089635,121.55,16.3025,301.4,320.575,3.20875,7.72175
8,10.75,100.6043,83.8,1.9775,106.565,248.7,19.38,138.7,18.75,299.9,323.1,3.485,9.38783333333333
8,11.25,100.60865,83.7,2.073,119.7425,290.625,20.31,152.2,20.425,299.9,324.85,3.7835,11.6033333333333
8,11.75,100.62715,82.5,2.2185,130.255,307.6,21.5726321631747,167.6225,22.53,299,326.25,3.9065,13.2183333333333
8,12.25,100.6257,82.3,2.265,129.4725,304.875,22.1325,165.5,23.96,299.5,327.1,4.058,14.61
8,12.75,100.63495,82.1,2.253,142.2075,327.936714228025,21.925,187,25.485,299.95,328.15,4.1515,15.6975
8,13.25,100.63775,81.9,2.3455,137.4925,334.429208170683,22.7327244345775,176.35,25.275,299.9,328.8,4.2695,16.2458333333334
8,13.75,100.6485,81.5,2.419,139.08,358.55,22.655,190.9,25.9,300,329.2,4.261,16.93
8,14.25,100.6613,81.1,2.499,137.7025,341.35,21.9275,184.21,26.07,299.1,329.9,4.321,17.555
8,14.75,100.638275,81.775,2.41575,134.345,335.042233140396,22.815,181.375,26.1225,299.675,330,4.37975,17.859375
8,15.25,100.6589,81.05,2.4605,126.35,309.909114618387,21.9125,169.25,23.415,298.35,329.35,4.3095,17.1370833333334
8,15.75,100.649775,80.6,2.367,120.64,299.800753802665,20.95,161.675,21.7025,297.9,328.3,4.14275,16.301875
8,16.25,100.632125,81.45,2.33825,109.4875,279.013208372594,20.14,145.425,20.945,297.85,328.1,4.128,15.508125
8,16.75,100.6132,81.125,2.2215,98.04,246.924263023287,19.52,131.45,19.0925,299.625,326.55,3.909,14.645625
8,17.25,100.60955,81.6,2.22,84.3625,220.425,17.16,117.35,16.85,298.65,325.5,3.8135,13.15875
8,17.75,100.6047,82.2,2.181,71.1875,188.90591095706,13.8,99.8,14.04,298.2,324.1,3.6,11.79
8,18.25,100.597675,82.55,2.07625,58.1,149.7,12.81,85.03125,11.7075,299.475,322.5,3.30625,9.9531875
8,18.75,100.6134,82.75,2.0035,48.25,127.374933705748,9.51480560566116,73.065,9.4025,298.025,321.225,3.123,8.13975
8,19.25,100.623,83.4,1.872,34.353,99.059670547853,7.72508838629111,54.35,7.248,296,319.5,2.844,6.45175
8,19.75,100.62585,83.875,1.818,23.4525,76.74,6.90225,42.115,5.4625,295.85,318.35,2.587,4.866875
8,20.25,100.620225,84.425,1.7215,13.309,58.23,6.712,29.8925,3.34925,294.9,317.475,2.45875,3.081875
8,20.75,100.6212,85.2,1.631,3.75325,38.0575,4.92404544193145,19.93,2.096,295.3,316.5,2.245,1.33875
8,21.25,100.62,86.025,1.5525,-2.8045,24.28,0.606,10.04,1.15825,295.95,315.1,2.09525,-0.2976875
8,21.75,100.612375,86.825,1.43825,-9.08399999999997,11.965,0.00496683779658665,4.44025,0.448,295.6,313.425,1.828,-1.9293125
8,22.25,100.6147,87.85,1.3795,-15.194,6.7265,0,0.7785,0.0825,294.7,312.2,1.699,-3.65775
8,22.75,100.60875,88.95,1.238,-16.56575,0.657322452550814,0,-0.501,-0.147,294.9,311.4,1.499,-5.082875
8,23.25,100.61565,89.6,1.22,-17.277,0,0,-1.0945,-0.195,295.1,311.15,1.4345,-5.77970833333334
8,23.75,100.6205,90.3,1.181,-16.62525,0,0,-1.668,-0.297,296.4,310.9,1.406,-6.17
9,0.25,100.36215,88.7,-0.556,-22.8335,0,0,-5.735,-4.278,280.35,300,-0.6015,-5.28
9,0.75,100.3806,88.8,-0.528,-24.023,0,0,-5.782,-4.236,278.6,300.1,-0.567,-5.43725
9,1.25,100.37935,88.75,-0.631,-20.09325,0,0,-5.837,-4.00975,279.2,300,-0.5505,-5.526875
9,1.75,100.383025,89.325,-0.59775,-18.99925,0,0,-5.6635,-4.031,280.725,300.5,-0.56575,-5.464
9,2.25,100.36975,89,-0.745,-19.264,0,0,-5.77875,-4.05275,281.525,299.775,-0.66175,-5.68175
9,2.75,100.37255,89.7,-0.786,-18.98175,0,0,-5.72825,-4.29325,281.675,299.825,-0.78975,-5.44725
9,3.25,100.389475,89.8,-0.745,-18.26625,0,0,-5.638,-4.1465,281.85,299.475,-0.76725,-5.45225
9,3.75,100.3715,89.725,-0.7625,-18.201,0,0,-5.735,-4.274,283.6,299.5,-0.794,-5.2485
9,4.25,100.3521,89.775,-0.852,-19.04075,0,0,-5.81625,-3.842,283.3,299.825,-0.7035,-5.23833333333333
9,4.75,100.33295,89.5,-0.77,-19.55475,0,0,-5.653,-3.6975,283.225,299.775,-0.7145,-5.242
9,5.25,100.33315,89.175,-0.75575,-18.2135,0,0,-5.3125,-3.866,282.65,300,-0.747,-5.2409375
9,5.75,100.3324,89.55,-0.7825,-17.724,0,0,-4.768,-3.979,282.4,300.4,-0.739,-5.0091875
9,6.25,100.33035,89.8,-0.794,-15.462,0,0,-3.2735,-3.03475,283.2,300.1,-0.7305,-4.874375
9,6.75,100.329725,90.3,-0.739,-12.733,3.699,0,-0.5955,-1.35875,283.9,301.1,-0.72625,-4.53841666666666
9,7.25,100.34065,89.6,-0.726,-9.19375,12.13,0.0875,2.759,0.30675,283.625,300.75,-0.68175,-4.23954166666666
9,7.75,100.33085,88.7,-0.73325,-4.1075,25.1984849912505,4.013,10.43,1.4745,284.55,301.3,-0.479,-3.79104166666667
9,8.25,100.32845,88.2,-0.434,2.25499999999998,42.36,6.717,20.7,2.8795,284.5,301.65,-0.304,-3.156
9,8.75,100.33845,87.575,-0.36,11.9335,64.06,7.19694796725406,33.875,4.5315,282.7,302.7,-0.088,-2.4016875
9,9.25,100.34425,87,-0.211,23.74825,85.6391127675327,10.2993594422089,48.8475,6.3145,284.425,303.95,0.11925,-1.7135
9,9.75,100.3764,86.1,-0.135,34.538,109.825,13.5225,62.5975,8.1275,284.375,304.375,0.28625,-1.119875
9,10.25,100.38995,85.175,-0.00275,46.4050000000001,137.1,14.3,76.475,10.76,284.25,304.75,0.3915,-0.8375
9,10.75,100.4,83.7,0.1755,55.8095,161.1,16.44,93.25,12.68,280.7,306,0.704,-0.44275
9,11.25,100.4158,82.6,0.2165,60.27,187.8,18.155,107.9,14.23,283.9,307.4,0.819,-0.3198333335
9,11.75,100.42815,81.775,0.29175,67.805,198.874451473953,20.15,114.9,15.855,282.95,307.7,0.975,-0.17525
9,12.25,100.420575,80.65,0.3035,73.8925,211.956195315654,20.66,119.875,16.655,283.225,307.95,1.13675,-0.0019375
9,12.75,100.426875,80.95,0.334,76.35225,245.4,21.7025,134.8,17.4075,282.975,308.975,1.234,0.0292500000000001
9,13.25,100.432675,80.75,0.4865,80.84,234.625,20.8075,132.625,18.1475,282.025,310.4,1.385,0.474
9,13.75,100.43235,80.8,0.4805,79.90025,225,21.9225,131.1,17.8675,282.1,310.95,1.4985,1.64466666666667
9,14.25,100.4259,80.5,0.547,74.15,229.45,21.6,125.9,17.13,283.5,311.2,1.403,2.418625
9,14.75,100.399875,79.9925,0.49825,71.6,213.8,20.6625,121.675,15.625,279.925,310.8,1.41,2.82625
9,15.25,100.45615,80.5,0.579,63.3185,202.35,20.135,113.275,14.8775,280.575,310.825,1.406,3.626
9,15.75,100.4564,80.075,0.40125,54.52,179.35,17.805308033856,101.3,12.45,279.8,309.6,1.104,3.7856875
9,16.25,100.4468,80.35,0.376,44.16,153.125,15.065,82.6,11.09,280.9,309,1.037,3.3460625
9,16.75,100.433375,80.65,0.38525,35.869,121.4,13.6475,68.13,8.82,276.925,308.825,0.9035,2.8125
9,17.25,100.430275,80.15,0.23,24.50275,97.4,11.7675,51.3825,6.767,282.2,307.375,0.823,1.857875
9,17.75,100.4201,81.7,0.17625,13.406,73.315,9.04750478701262,40.19,5.128,282.4,306.3,0.669,0.632125
9,18.25,100.4268,82.95,0.045,4.598,55.315,6.9085,25.38,3.386,281.6,305.6,0.373,0.1755
9,18.75,100.42355,83.25,-0.046,-4.8145,35.1183364180913,6.702,14.35,1.563,279.5,304.45,0.1545,-0.0555
9,19.25,100.4171,85.425,-0.24075,-12.6254999999999,15.66,2.458,4.7255,0.42575,279.45,302.9,-0.03425,-0.512333333333334
9,19.75,100.404675,86.175,-0.289,-17.6305,5.3275,0.004,-0.3465,-0.78075,277.925,302.4,-0.1185,-1.026875
9,20.25,100.4,86.875,-0.41225,-24.7625,0.008,0,-2.19575,-2.673,275.375,301.85,-0.427,-1.826625
9,20.75,100.4,87.55,-0.4765,-30.25,0,0,-3.685,-3.374,276.1,301.1,-0.436,-3.04175
9,21.25,100.39855,88.1,-0.572,-32.33925,0,0,-4.80825,-3.99025,275,300.275,-0.47725,-3.6695625
9,21.75,100.395125,88.75,-0.5375,-30.0915,0,0,-5.80675,-4.336,277.4,300.1,-0.58925,-4.319375
9,22.25,100.4,89.2,-0.6455,-28.451,0,0,-5.936,-4.316,276.9,299.8,-0.662,-4.74425
9,22.75,100.381925,88.85,-0.6945,-24.639,0,0,-5.88125,-4.22675,277.525,300,-0.6905,-5.10166666666667
9,23.25,100.374875,89.2,-0.6775,-25.00325,0,0,-5.88825,-4.41125,277.8,299.875,-0.6085,-5.1280625
9,23.75,100.364625,88.775,-0.7525,-23.833,0,0,-5.844,-4.33525,279.975,299.775,-0.61425,-5.14816666666666
10,0.25,100.366875,85.7,-4.967,-21.18775,0,0,-5.6945,-4.2175,258.15,276.575,-5.2595,-6.5660625
10,0.75,100.3759,85.925,-4.995,-24.3775,0,0,-5.64275,-4.438,256.725,275.55,-5.3315,-6.6328125
10,1.25,100.39065,85.95,-5.066,-24.45225,0,0,-5.53225,-4.32425,255.925,276.3,-5.3745,-6.795625
10,1.75,100.398175,85.5,-4.9215,-24.08,0,0,-5.42725,-4.3705,258.35,275.625,-5.40575,-6.8030625
10,2.25,100.395275,85.825,-5.0385,-21.4345,0,0,-5.44425,-4.50225,257.15,275.825,-5.57,-6.785125
10,2.75,100.39495,85.375,-5.0885,-21.91475,0,0,-5.41775,-4.118,257.975,275.375,-5.67175,-6.85025
10,3.25,100.398825,85.3,-5.24575,-21.9625,0,0,-5.4355,-4.26275,258.375,274.975,-5.52125,-6.8761875
10,3.75,100.39335,85.8,-5.34075,-21.09325,0,0,-5.47075,-4.3635,257.675,274.425,-5.7285,-6.882625
10,4.25,100.3973,85.725,-5.438,-20.60625,0,0,-5.46575,-4.27075,259.825,274.6,-5.71425,-6.8218125
10,4.75,100.398675,85.8,-5.4335,-22.92,0,0,-5.4615,-4.2455,258.475,276.125,-5.653,-6.7798125
10,5.25,100.402025,85.55,-5.458,-24.03775,0,0,-5.791,-4.344,255.9,274.8,-5.777,-6.836875
10,5.75,100.40375,85.625,-5.59625,-22.5765,0,0,-5.69525,-4.63025,258.6,275.4,-5.715,-6.879
10,6.25,100.406925,85.4,-5.35375,-21.365,0,0,-5.61025,-4.62425,258.675,275.65,-5.62375,-6.99954166666667
10,6.75,100.385325,84.8,-5.30275,-21.757,0,0,-5.578,-4.7025,257.6,276.125,-5.436,-7.1695
10,7.25,100.388925,84.45,-4.99475,-20.51025,0,0,-5.39025,-4.44175,259.1,276.65,-5.3965,-7.0673125
