DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,9.25,0.1676428115,-28.43775,-0.87822,0.06275,0,0.14726,201.775,215.9925,-24.88025,0.01757475,0.1478025,69.9065,98.41975,-21.38625,-1.261175,-1.1356,-10.514,-12.05425,0.433615
1,9.75,0.21956955625,-21.5415,-2.1488,0.0642,0,0.4632575,201.4675,213.625,-24.0505,0.327875,0.1303025,73.6135,98.40875,-22.03025,-1.273225,-1.1504,-10.42575,-12.053,0.4445825
1,10.25,0.256049222,-23.0285,-1.08375,0.0594,0.41308,1.612875,204.185,214.885,-22.5595,2.5417,0.139755,72.47775,98.3775,-21.302,-1.2302,-1.122525,-10.39275,-12.03975,0.4050075
1,10.75,0.18527682825,-26.7195,-2.1566,0.06095,2.8821,3.962925,207.64,216.34,-21.137,8.0807,0.1578775,71.11325,98.385,-21.4585,-1.254875,-1.1411,-10.4205,-12.03725,0.394985
1,11.25,0.195841246,-30.692,-1.0351025,0.044875,6.5487,7.658875,204.96,217.66,-20.122,16.523,0.169635,70.54925,98.358,-20.4,-1.244225,-1.142975,-10.5525,-11.9185,0.4089875
1,11.75,0.2683112305,-16.0985,-1.514625,0.067425,11.89175,13.44175,205.335,220.2125,-15.99625,27.08,0.1746775,71.3345,98.35325,-20.51375,-1.25765,-1.181,-10.6765,-11.8455,0.4713725
1,12.25,0.1780532215,-13.01425,-0.46288,0.057075,16.8405,16.8545,209.3925,223.65,-15.0445,33.2905,0.2031525,67.35075,98.341,-19.371,-1.269475,-1.1822,-10.76425,-11.80125,0.44944
1,12.75,0.09766497525,-15.00925,-0.31251,0.054325,19.75375,19.0595,207.69,222.4575,-13.23425,40.29925,0.21905,68.7355,98.339,-18.57875,-1.3406,-1.21345,-10.739,-11.7275,0.44469
1,13.25,0.1474817965,-13.626,-0.22288,0.064,20.27475,21.57925,211.9175,224.945,-15.348,40.88675,0.225925,66.17325,98.32925,-16.993,-1.2667,-1.1604,-10.7365,-11.733,0.50658
1,13.75,0.0858281405,-11.73075,-0.61936,0.0641,17.6265,18.1995,212.34,226.9025,-20.37475,39.61625,0.2285875,68.39075,98.3185,-16.877,-1.26455,-1.159125,-10.73275,-11.8095,0.5262
1,14.25,0.15838198825,-9.734875,-0.84625,0.05605,13.495,14.71225,210.225,229.835,-21.787,29.374,0.2237025,66.76825,98.3425,-17.292,-1.231075,-1.121375,-10.74375,-11.8805,0.53239
1,14.75,0.1285748105,-11.36425,-0.41487,0.06485,7.2569,8.2473,210.635,225.7425,-24.9035,17.97575,0.2237875,67.45725,98.30275,-17.2635,-1.1757,-1.103875,-10.749,-11.9395,0.591085
1,15.25,0.08435,-9.6175,-1.1217,0.06795,2.916575,3.78155,210.7425,223.8375,-23.5135,9.437525,0.2062375,67.16325,98.391,-17.23475,-1.133575,-1.072425,-10.7315,-12.009,0.50417
1,15.75,0.312332453,-26.599,-2.71175,0.067,0.321475,1.332775,209.25,219.6125,-21.6135,2.9722,0.18009,67.977,98.336,-18.02875,-1.133175,-1.073925,-10.7055,-12.0715,0.4772
1,16.25,0.3033348145,-16.41125,-1.439275,0.0639,0,0.402515,207.97,220.6025,-22.0995,0.393785,0.17872,71.751,98.254,-18.75175,-1.15835,-1.079875,-10.7315,-12.12925,0.4480575
1,16.75,0.1974016055,-12.18825,-0.599145,0.05015,0,0.05831925,205.115,221.3875,-22.4145,0.023637,0.17018,70.84,98.2665,-18.9915,-1.171575,-1.0976,-10.74125,-12.1445,0.3850275
1,17.25,0.19000755475,-36.08725,-2.35455,0.0806,0,0,203.3975,221.63,-23.296,0.000855025,0.16322,72.308,98.29675,-19.7585,-1.194075,-1.113225,-10.751,-12.1975,0.444575
1,17.75,0.2944494965,-17.3795,-1.38398,0.0819,0,0.0675225,203.905,218.655,-23.154,0,0.17898,70.183,98.31875,-20.139,-1.234325,-1.1448,-10.75025,-12.22175,0.4575975
1,18.25,0.2383401075,-20.705,-0.79124,0.0619,0,0.00202685,207.23,218.505,-23.5325,0,0.14669,71.564,98.3005,-20.26175,-1.2528,-1.157525,-10.76725,-12.23075,0.4502075
1,18.75,0.153700772,-26.2975,-1.2034,0.05515,0,0.02028075,207.57,217.8725,-22.6385,0,0.1761,68.1285,98.35425,-21.65825,-1.284675,-1.1811,-10.7675,-12.3125,0.4700175
1,19.25,0.13900361,-29.2785,-1.1237,0.0638,0,0.0437715,204.46,220.64,-21.7035,0,0.1663975,68.9455,98.31,-22.403,-1.284025,-1.170925,-10.7775,-12.304,0.4781
1,19.75,0.2416279495,-16.9935,0.33274,0.061,0,0.063713,203.175,215.8375,-24.4715,0,0.147155,69.29975,98.3175,-22.541,-1.278525,-1.16315,-10.7585,-12.2985,0.3981075
1,20.25,0.4133992185,-33.387,-0.27692,0.0595,0,0,204.1825,214.785,-24.7,0,0.14637,70.268,98.329,-22.33075,-1.29175,-1.16065,-10.77525,-12.2975,0.37829
1,20.75,0.212055083,-18.888,-0.75813,0.06085,0,0.13951,204.31,217.155,-24.53125,0,0.146085,69.75675,98.36175,-22.42,-1.27175,-1.1632,-10.70125,-12.3005,0.3751225
1,21.25,0.144855254,-16.935,-0.76835,0.0503,0,0.146835,202.485,215.375,-21.336,0,0.16561,69.483,98.332,-22.54225,-1.2479,-1.131975,-10.7225,-12.323,0.4051725
1,21.75,0.148298678,-18.364,-1.0398,0.05375,0,0.0160035,203.82,216.0975,-22.2955,0,0.13982,69.13675,98.364,-22.63675,-1.263375,-1.148625,-10.74125,-12.34275,0.41068
1,22.25,0.1628080445,-16.8985,-0.85187,0.0695,0,0.07017925,204.345,216.3575,-23.22025,0,0.1614925,69.3315,98.37075,-22.2015,-1.25755,-1.148075,-10.76975,-12.30775,0.3926225
1,22.75,0.160630289,-24.72875,-1.3488,0.067825,0,0.029993,204.0125,216.125,-23.16925,0,0.1652,69.581,98.37125,-22.48475,-1.288575,-1.16535,-10.7205,-12.332,0.401025
1,23.25,0.345590705,-24.27125,-1.570175,0.05705,0,0.0296195,202.71,214.935,-21.586,0,0.16566,69.051,98.3655,-22.4415,-1.260425,-1.134825,-10.713,-12.374,0.3983625
1,23.75,0.25461206,-31.2645,-0.867965,0.0641,0,0.0116195,202.6,214.785,-22.97,0,0.15714,69.34,98.37175,-22.33375,-1.23605,-1.1181,-10.69175,-12.492,0.41707
2,0.25,0.425306185,-30.46475,-1.867675,0.0677,0,0.2509725,190.19,199.41,-29.524,0,0.12164,70.132,98.618,-26.0125,-1.637725,-1.831975,-10.31325,-12.068,0.3842225
2,0.75,0.223634926,-36.23925,-2.273,0.063275,0,0.30117,189.01,199.0775,-28.637,0,0.13629,68.279,98.615,-26.14625,-1.656725,-1.829325,-10.328,-12.0305,0.430565
2,1.25,0.505122191,-39.669,-2.717225,0.05995,0,0.1892525,187.165,199.725,-26.9245,0,0.12584,69.195,98.61575,-26.04925,-1.651075,-1.8638,-10.41425,-12.16825,0.3712025
2,1.75,0.37313907375,-32.9745,-1.44525,0.0642,0,0.17919,190.945,199.6225,-26.874,0,0.13545,68.44,98.599,-25.50925,-1.66695,-1.84945,-10.42075,-12.19775,0.3896375
2,2.25,0.31132966625,-29.12925,-1.8567,0.0592,0,0.275005,187.1975,199.245,-27.41975,0,0.12274,68.645,98.59725,-25.81225,-1.63835,-1.738425,-10.43075,-12.17,0.4078025
2,2.75,0.549052855,-31.336,-2.788775,0.06075,0,0.03793775,186.9575,199.08,-27.93525,0,0.12724,68.363,98.626,-26.87825,-1.62705,-1.838375,-10.49875,-12.1425,0.4215875
2,3.25,0.25037335375,-28.52475,-1.65125,0.055025,0,0.167205,182.04,198.2625,-26.172,0,0.11542,68.44825,98.671,-26.6815,-1.620875,-1.7883,-10.609,-12.24925,0.413975
2,3.75,0.300620569,-27.3405,-1.95035,0.0611,0,0.2005675,181.28,197.035,-23.714,0,0.1098975,68.316,98.691,-26.882,-1.6355,-1.737175,-10.5675,-12.3265,0.423155
2,4.25,0.2329445045,-26.3675,-2.207375,0.051825,0,0.2914325,180.47,196.99,-23.97925,0,0.117825,68.55,98.7,-26.98075,-1.63935,-1.742725,-10.53875,-12.3475,0.3725775
2,4.75,0.2061651505,-15.42025,-1.98495,0.061025,0,0.260525,181.575,192.765,-24.0235,0,0.116965,68.90225,98.768,-27.22925,-1.6324,-1.75485,-10.5245,-12.32,0.39533
2,5.25,0.3887624735,-24.2575,-1.5378,0.0514,0,0.21263,180.19,190.95,-25.228,0,0.1066925,69.05075,98.80425,-28.29375,-1.614325,-1.718025,-10.557,-12.34125,0.38499
2,5.75,0.2533463775,-29.8035,-1.1698,0.052,0,0.227675,181.67,191.105,-24.654,0,0.1066525,68.2185,98.79075,-28.524,-1.611525,-1.718175,-10.59325,-12.39075,0.4064275
2,6.25,0.2783632425,-17.57,-1.305275,0.0542,0,0.2963375,181.48,193.0925,-24.555,0,0.10442,68.143,98.751,-27.73375,-1.601975,-1.741075,-10.66725,-12.5195,0.3860275
2,6.75,0.22440955925,-22.81775,-1.220825,0.063325,0,0.0951825,181.435,195.6125,-22.94,0,0.1079875,68.68025,98.702,-27.6525,-1.6344,-1.728475,-10.754,-12.62025,0.4251325
2,7.25,0.27525431,-17.04175,-1.5345,0.058,0,0.1262725,182.23,195.2,-24.885,0,0.10374,68.4295,98.669,-27.618,-1.624575,-1.6995,-10.8715,-12.6335,0.3821625
2,7.75,0.31360014175,-17.06225,-1.339025,0.0529,0,0.2518475,180.895,192.5575,-24.911,0,0.1060025,69.201,98.74375,-27.70725,-1.6229,-1.70205,-10.97575,-12.6575,0.3898775
2,8.25,0.18813491925,-12.802,-1.0363825,0.059525,0,0.567505,182.48,192.04,-22.623,0.0479235,0.1113925,70.01525,98.797,-27.76375,-1.6123,-1.693125,-11.09075,-12.6725,0.365885
2,8.75,0.231726486,-16.954,-0.89244,0.0499,0.20491,1.460625,183.4175,196.6375,-21.6145,1.247525,0.10282,68.99,98.824,-27.90175,-1.612225,-1.7067,-11.18325,-12.6685,0.3614475
2,9.25,0.18674739425,-22.26275,-2.261,0.05675,4.357325,4.989775,181.3975,197.1075,-19.59275,8.47625,0.111125,67.469,98.83325,-27.50225,-1.60155,-1.674625,-11.2155,-12.73475,0.3810325
2,9.75,0.22203629725,-24.96075,-1.2631,0.062475,16.968,15.06575,185.3775,197.965,-17.03675,29.296,0.13637,66.86925,99.0455,-26.409,-1.58405,-1.65165,-11.2335,-12.71975,0.39166
2,10.25,0.2026531665,-38.217,-0.49828,0.05245,38.5065,33.8605,191.2,201.3075,-13.021,67.96225,0.16075,64.415,99.01725,-23.798,-1.59925,-1.622175,-11.2655,-12.71075,0.4538925
2,10.75,0.1840886,-36.995,-1.0208,0.061075,61.753,52.48925,190.78,207.61,-11.227,105.61,0.1841,61.559,98.995,-21.9005,-1.60835,-1.62995,-11.28975,-12.704,0.3944075
2,11.25,0.2462734435,-38.80575,-1.7589,0.0581,84.07125,71.944,191.84,213.615,-10.664475,152.765,0.20798,62.155,98.941,-19.95975,-1.63865,-1.781775,-11.3155,-12.68625,0.5554825
2,11.75,0.24127821125,-32.07925,-1.72125,0.0691,100.481,83.7755,193.2825,219.2825,-10.9587,185.375,0.28798,55.513,98.998,-18.2745,-1.5841,-1.7118,-11.328,-12.659,0.640815
2,12.25,0.1947671455,-24.987,-0.7490525,0.0644,100.13725,97.65125,195.695,221.7975,-13.9025,200.0625,0.35075,52.402,99.019,-17.45425,-1.5721,-1.694325,-11.34675,-12.63025,0.6610175
2,12.75,0.246865713,-26.74275,-0.6277875,0.0616,116.32,99.63,195.01,220.0225,-14.15,237.49,0.44242,52.321,98.982,-16.7985,-1.59605,-1.69705,-11.34375,-12.603,0.64398
2,13.25,0.208060177,-24.949,-0.46582,0.0681,120.8825,106.6225,197.655,223.9375,-16.87075,244.9,0.438285,53.05375,98.881,-16.1445,-1.594025,-1.69765,-11.34125,-12.59775,0.8133125
2,13.75,0.261812934,-26.203,-0.3703775,0.07,114.31,106.3375,195.28,226.105,-20.08975,235.0075,0.468565,51.6445,98.8425,-16.1695,-1.62085,-1.7045,-11.288,-12.6125,0.792105
2,14.25,0.24033260825,-26.758,-0.5796975,0.0639,113.905,98.0755,197.28,225.8975,-18.90875,220.005,0.4899425,50.51325,98.83525,-16.145,-1.595375,-1.71395,-11.25425,-12.64675,0.9507675
2,14.75,0.16267778925,-25.285,-0.56119,0.063325,94.8115,83.753,195.1275,226.0475,-24.4325,180.4975,0.509285,52.3135,98.83825,-15.59675,-1.606575,-1.737925,-11.195,-12.68275,0.887
2,15.25,0.1439852735,-29.969,-0.53117,0.057275,75.78675,64.909,194.615,223.4075,-25.71925,131.27,0.4974725,50.50675,98.796,-15.01025,-1.6207,-1.748525,-11.12575,-12.647,0.690025
2,15.75,0.146454688,-28.779,-0.362705,0.057175,50.75175,39.764,194.145,222.3425,-26.71125,87.32725,0.4365775,50.299,98.8,-15.11525,-1.6002,-1.76695,-11.04775,-12.5875,0.599675
2,16.25,0.264554321,-26.951,-0.91142,0.0532,22.69,21,193.95,218.91,-31.633,41.907,0.34327,54.39275,98.787,-16.1725,-1.559875,-1.7602,-10.991,-12.59275,0.576585
2,16.75,0.172996094,-29.921,-1.6406,0.04855,4.83935,5.89565,190.1725,213.7675,-29.397,17.98575,0.260415,58.193,98.796,-17.1875,-1.5512,-1.764175,-10.939,-12.5245,0.517785
2,17.25,0.299631889,-25.66725,-1.39575,0.04995,0.046525,1.607125,187.92,211.8275,-31.575,4.7607,0.18099,63.44625,98.6955,-19.8,-1.48765,-1.681925,-10.8725,-12.577,0.4386775
2,17.75,0.28802076,-23.1315,-1.839,0.045725,0,0.2837425,184.61,209.9175,-31.6095,0.36196,0.16695,64.892,98.641,-20.74675,-1.46085,-1.607525,-10.7775,-12.517,0.407565
2,18.25,0.2387360605,-23.23,-1.34565,0.04725,0,0,185.145,206.7825,-30.8785,0.038201,0.160255,67.804,98.75225,-22.11875,-1.481425,-1.644675,-10.70325,-12.4465,0.3790575
2,18.75,0.23082524325,-26.60375,-1.6002,0.0525,0,0,182.91,206.9525,-29.119,0.0078128,0.151565,69.382,98.74925,-22.7195,-1.516825,-1.6888,-10.62125,-12.362,0.3689375
2,19.25,0.246576629,-24.207,-1.644,0.0497,0,0.0825895,185.08,205.6075,-29.245,0.0019121,0.148925,70.481,98.705,-23.46225,-1.50455,-1.7018,-10.5655,-12.28675,0.36987
2,19.75,0.248146333,-35.85975,-2.234625,0.055425,0,0.09131225,184.555,205.6175,-28.736,0.001029185,0.143985,68.84225,98.704,-23.9625,-1.51355,-1.719825,-10.50925,-12.22675,0.31131
2,20.25,0.299474588,-35.976,-1.80215,0.05775,0,0.23862,185.265,205.045,-27.074,0,0.15436,67.14175,98.678,-24.43925,-1.56595,-1.675175,-10.535,-12.1885,0.4060675
2,20.75,0.423590516,-41.0715,-2.1443,0.058475,0,0.364615,184.93,204.2175,-29.8735,0,0.135,69.5705,98.689,-24.50675,-1.6251,-1.741675,-10.53975,-12.20425,0.396585
2,21.25,0.3293948775,-43.16175,-1.5172,0.0393,0,0.307515,186.45,202.72,-27.917,0,0.13495,68.898,98.687,-24.26125,-1.570475,-1.742375,-10.56275,-12.23275,0.372535
2,21.75,0.464555982,-43.33625,-0.60652,0.0514,0,0.36959,186.66,202.8175,-26.38675,0,0.150725,69.8595,98.63825,-24.6155,-1.575675,-1.71785,-10.5655,-12.17825,0.3707425
2,22.25,0.36926059975,-33.9685,-0.69487,0.04855,0,0.2412475,187.8,202.17,-25.656,0,0.13456,69.09175,98.617,-24.6395,-1.571325,-1.739125,-10.55025,-12.13125,0.422585
2,22.75,0.33685378925,-26.275,-1.173,0.05195,0,0.2591275,185.6,202.245,-25.944,0,0.145605,69.426,98.6155,-24.83875,-1.59245,-1.74325,-10.49175,-12.08225,0.378855
2,23.25,0.257366241,-22.986,-1.268675,0.050825,0,0.3205325,187.3175,200.815,-25.274,0,0.1269975,70.89825,98.6445,-25.1475,-1.5978,-1.7713,-10.4165,-12.0515,0.3969325
2,23.75,0.245115638,-41.577,-1.26355,0.05765,0,0.324775,190.845,200.5775,-27.187,0,0.1412525,69.163,98.63925,-25.38275,-1.60725,-1.767725,-10.3615,-12.0385,0.3803575
3,0.25,0.4697934555,-42.07375,-0.83392,0.0662,0,0.11445,206.855,224.67,-35.346,0,0.1943975,68.27575,98.83,-16.49575,-1.03975,-1.04245,-5.757675,-6.439675,0.407575
3,0.75,0.33598636,-41.109,-0.7291625,0.060825,0,0.08694675,206.23,225.93,-34.21,0,0.1807225,68.2565,98.82225,-16.58525,-1.068175,-1.0537,-5.69645,-6.37655,0.40154
3,1.25,0.44538959,-51.3295,-2.291825,0.0566,0,0.112705,204.02,226.465,-37.013,0,0.13692,68.78925,98.808,-17.02975,-1.061225,-1.059525,-5.862625,-6.5376,0.3968725
3,1.75,0.27065017775,-38.4385,-1.246925,0.0529,0,0.170655,201.745,224.02,-33.771,0,0.1619175,70.55475,98.805,-17.74825,-1.069625,-1.0655,-5.9237,-6.537925,0.384545
3,2.25,0.56012464,-49.308,-1.96375,0.074925,0,0.2366175,200.145,222.88,-33.7865,0,0.16549,69.1025,98.8045,-18.14475,-1.0691,-1.066375,-5.988475,-6.526325,0.4034
3,2.75,0.37102305275,-45.032,-0.77733,0.06495,0,0.11672,200.2725,221.3675,-33.901,0,0.17099,69.91,98.8105,-18.13,-1.062275,-1.07415,-6.048225,-6.5184,0.3968725
3,3.25,0.3244623305,-45.61725,-1.86065,0.0621,0,0.110155,202.0725,220.81,-32.6035,0,0.166805,72.29,98.8015,-18.40525,-1.057825,-1.0559,-6.1579,-6.5196,0.409095
3,3.75,0.502056127,-39.556,-1.9694,0.0554,0,0.191245,203.49,220.8625,-31.009,0,0.1540225,71.697,98.835,-18.896,-1.069325,-1.073025,-6.234675,-6.5711,0.398565
3,4.25,0.4187706625,-40.11225,-0.6319725,0.0603,0,0.114045,201.46,218.43,-30.983,0,0.159365,71.30375,98.8645,-19.592,-1.07785,-1.0788,-6.299025,-6.74895,0.4121625
3,4.75,0.3515093295,-41.08075,-1.2917975,0.0673,0,0.1916175,201.83,218.4225,-30.074,0,0.158605,70.9085,98.86375,-19.297,-1.1168,-1.089375,-6.315075,-6.7917,0.3754575
3,5.25,0.301213299,-48.197,-2.3275,0.0617,0,0.184485,200.065,217.325,-29.6655,0.00051489,0.16257,71.8845,98.87575,-19.62975,-1.11855,-1.089675,-6.343075,-6.84015,0.389765
3,5.75,0.39878793325,-35.54975,-1.3832,0.07035,0,0.189875,198.93,214.01,-27.379,0.00092605,0.164675,70.291,98.876,-19.92375,-1.13085,-1.102375,-6.356225,-6.87615,0.3707675
3,6.25,0.40129658875,-29.2105,-2.85285,0.055525,0,0.2478125,196.5175,213.0525,-26.0975,0.008284475,0.1575475,70.883,98.8595,-20.71475,-1.12365,-1.097975,-6.390525,-6.90765,0.377585
3,6.75,0.182851305,-10.77725,-1.1559,0.05865,0,0.4891925,196.545,213.2475,-24.213,0.1041215,0.151,72.018,98.857,-21.15025,-1.12805,-1.09655,-6.409325,-6.9069,0.380055
3,7.25,0.2693183155,-20.28,-1.829275,0.0642,0.3197675,1.692325,196.8375,215.0675,-20.8125,2.553725,0.1783625,69.441,98.87925,-20.2395,-1.12655,-1.092175,-6.446775,-6.9142,0.3934375
3,7.75,0.22589746025,-29.075,-1.3643,0.0594,8.36095,7.52285,198.3475,218.615,-17.31425,17.823,0.1840325,67.43,98.90675,-20.18275,-1.1266,-1.1038,-6.47115,-6.930375,0.3824675
3,8.25,0.26473427225,-31.824,-1.0142,0.0591,29.39475,23.8925,202.76,221.6425,-18.30725,52.39225,0.20044,63.7,98.94225,-17.92725,-1.104625,-1.08325,-6.509625,-6.944125,0.3937925
3,8.75,0.279031384,-29.106,-0.2268825,0.0642,57.793,46.32375,202.65,233.185,-10.876,108.23,0.24179,58.783,98.954,-16.7605,-1.09945,-1.102475,-6.5427,-6.95105,0.4372175
3,9.25,0.1946378595,-27.08575,-0.044625,0.0604,92.951,75.33775,205.58,238.02,-12.242,178.16,0.3583875,55.36225,98.956,-14.30475,-1.044525,-1.03995,-6.55215,-6.967325,0.522185
3,9.75,0.2924824165,-24.55025,0.8479725,0.0706,105.48,98.65625,209.655,243.6425,-8.023125,213.4125,0.50636,52.1085,98.847,-13.27725,-1.07645,-1.016,-6.55945,-6.978275,0.6168925
3,10.25,0.186614423,-21.57075,0.926075,0.07845,160.27,137.0925,210.37,245.545,-8.1965,302.45,0.656595,46.66425,98.857,-11.52025,-1.078,-1.053,-6.60425,-6.9887,0.794775
3,10.75,0.16145911975,-18.48075,1.1838,0.084775,174.405,165.805,212.3825,250.4725,-6.692075,329.9575,0.795375,43.4575,98.888,-10.39175,-1.03795,-1.0414,-6.588,-6.972375,0.892045
3,11.25,0.179033303,-21.1785,2.1355,0.088225,235.475,183.5275,214.655,257.0675,-7.06895,390.21,0.9229425,41.97375,98.87825,-9.69865,-1.0352,-1.019325,-6.575375,-6.97055,1.021475
3,11.75,0.2060397775,-22.8305,3.159375,0.08175,260.93,226.1575,217.215,259.4925,-5.5059,476.75,1.076725,38.947,98.876,-9.115025,-1.04745,-1.035125,-6.546475,-6.971225,1.2191
3,12.25,0.244970924,-22.73175,2.7222,0.0802,255.67,227.62,219.815,264.2625,-5.1838,488.55,1.18065,39.19625,98.87825,-8.949525,-1.05945,-1.034425,-6.543625,-7.002075,1.149925
3,12.75,0.22291094925,-23.422,3.030775,0.07365,266.1225,240.085,220.92,266.1325,-5.7467,480.5525,1.245425,36.804,98.86975,-8.250775,-1.080225,-1.0487,-6.5381,-6.954675,1.196725
3,13.25,0.198473295,-27.21075,4.4016,0.06625,265.2475,232.2625,221.9625,268.28,-9.927025,526.415,1.375,34.589,98.852,-7.739125,-1.06375,-1.044975,-6.545475,-6.904375,1.13965
3,13.75,0.183370088,-29.57025,4.11345,0.077025,278.73,229.54,221.495,269.215,-11.7425,519.755,1.404875,34.2355,98.868,-7.057275,-1.10885,-1.067225,-6.516425,-6.8763,1.22465
3,14.25,0.1994331535,-27.8625,3.66615,0.083975,274.225,217.7225,221.705,270.5975,-11.7495,481.0675,1.529725,33.1025,98.889,-6.92465,-1.080725,-1.084325,-6.4028,-6.85,1.354225
3,14.75,0.2321011725,-26.5555,4.20395,0.0893,222.0175,199.1475,222.4675,270.385,-15.5095,438.5375,1.5367,34.46075,98.882,-6.717775,-1.0955,-1.09265,-6.532,-6.86475,1.329725
3,15.25,0.21508511725,-26.247,2.64155,0.0752,194.885,171.4675,221.71,269.9175,-18.6745,388.16,1.523025,32.02375,98.873,-6.8135,-1.098825,-1.108025,-6.32185,-6.825225,1.314925
3,15.75,0.220743767,-27.89725,1.79925,0.0724,170.49,136.9575,223,269.535,-23.198,336.68,1.466875,34.33525,98.828,-6.106875,-1.11025,-1.1259,-6.259075,-6.78655,1.2241
3,16.25,0.237882229,-27.0905,1.552175,0.0688,120.47,100.5125,223.29,267.7425,-28.206,245.3,1.52875,33.3485,98.8905,-6.15935,-1.134975,-1.1516,-6.1858,-6.765075,1.4401
3,16.75,0.220421263,-28.005,1.3148,0.0718,89.496,73.9575,222.53,266.3625,-30.595,183.47,1.475475,34.30925,98.87925,-6.077325,-1.131475,-1.13335,-6.13785,-6.75285,1.3455
3,17.25,0.21474706,-24.7415,0.728085,0.0547,59.559,55.2545,221.39,263.095,-32.032,119.58,1.47525,36.9595,98.8715,-6.323625,-1.087675,-1.1167,-6.124075,-6.7502,0.883535
3,17.75,0.21998255975,-24.71625,0.24162,0.0515,25.389,25.35275,219.66,258.3225,-35.351,58.702,1.37595,40.37925,98.838,-7.90875,-1.08045,-1.0803,-6.09205,-6.77155,0.94617
