DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,NEE,TAU_1_1_1,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,CO2_SIGMA_1_1_1,WS_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,PA_1_1_1,RH_1_1_1,VPD_1_1_1,TA_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SG_1_1_1,SG_2_1_1
1,0.25,0.32583,-9.1343,1.8695,0.32536,-0.0733709092900101,0.23699501413323,424.087890275905,5.30788676250281,0.034765578812174,0.607024055475939,2.7837275,0.687010371257206,0.520076899989318,0.296222575589011,98.370785,81.25101,0.683165,-0.55142,-0.082453,-0.015772615,0,0.6480408,269.5195,305.4417,-28.367625,8.8028955,0.2571032,2.2546085,2.149143,2.716913,-9.3279155,-9.035372,-8.832356,-10.22378,-0.504293421881049,-0.657279179376075
1,0.75,0.308435,-10.875,1.5266,0.37147,-0.0866305205400952,0.249206379944386,424.53427479516,5.23992778215647,0.0341642399960222,0.572914375669272,2.891175,0.637738528590198,0.533589012946302,0.308569844301699,98.36296,81.04189,0.6666,-0.87544,-0.09562999,-0.01789765,0,0.5300744,270.4712,305.5942,-28.03452,8.675969,0.2481442,2.231935,2.139678,2.705483,-9.487247,-9.083884,-8.79853,-10.24718,-0.901529144733214,-1.00074737715431
1,1.25,0.32408,-9.2621,1.55045,0.32764,-0.0813282673058801,0.253827329156428,424.667787880938,5.2847751783196,0.035467866409302,0.625694123981638,2.841935,0.644461497976499,0.551000811495795,0.307072678172538,98.35114,81.03671,0.65933,-0.893605,-0.09296675,-0.01639843,0,0.5465313,271.9778,305.8605,-31.71926,8.816553,0.2427406,2.244494,2.175987,2.67847,-9.618524,-9.146922,-8.752353,-10.32305,-1.00676103261852,-0.912756350082633
1,1.75,0.322195,-11.143,1.60755,0.32572,-0.0808710891530365,0.2525982841811,424.830051475464,5.26799549239953,0.0362579751216315,0.590581948332907,2.962244,0.653687774126291,0.554355044118283,0.320911229700589,98.36594,81.943205,0.64912,-0.759775,-0.101962825,-0.01468532,0,0.4948952,273.9752,304.9102,-25.42522,8.6337825,0.2518854,2.216824,2.143247,2.65454,-9.662409,-9.139216,-8.881567,-10.33086,-1.25944986856596,-1.04722032684574
1,2.25,0.27154,-10.184,2.0923,0.32333,-0.0799045432578755,0.251211742346288,423.993044364316,5.31172423230698,0.0371916216716878,0.603807026310885,2.9847575,0.679320866025431,0.595032282653229,0.299407110968837,98.41583,81.9037,0.65301,-0.9057,-0.10510285,-0.01776363,0,0.58932335,278.0069,304.7052,-24.16699,8.440059,0.2425248,2.217629,2.13488,2.63609,-9.778319,-9.333256,-8.874909,-10.52127,-0.522989847193984,-0.589508668480222
1,2.75,0.27818,-8.19585,1.8306,0.32107,-0.0889684395931851,0.267971814139598,424.922371129068,5.25138980225656,0.0352959824969893,0.595997782456735,3.018572,0.665398318770637,0.557500715843923,0.317657938943401,98.36743,82.120205,0.6496,-1.15135,-0.1082206,-0.0165209,0,0.584857,271.7485,304.4529,-25.25336,8.46166,0.2370478,2.234436,2.137677,2.633329,-9.87384,-9.437001,-8.892066,-10.62728,-1.11098055170879,-1.00904141220147
1,3.25,0.31009,-9.1342,2.1192,0.36617,-0.0839942631028156,0.254764222580976,423.924729169198,5.20022797928615,0.0360489371945325,0.583247431609625,3.097646,0.679176126472053,0.54947252810577,0.319479509624846,98.33971,83.686225,0.61653,-1.108,-0.09699553,-0.01560319,0,0.4227136,268.9955,303.7996,-27.27692,8.396792,0.2380618,2.251449,2.185822,2.686661,-9.819417,-9.393383,-8.949576,-10.69494,-0.862158195951462,-0.88928815489548
1,3.75,0.38506,-7.86935,1.7742,0.37308,-0.0861435427706753,0.258018059743558,423.64142421128,5.23346791171942,0.0386245315020421,0.584350915238974,2.9080425,0.678657864116696,0.519249031814004,0.327992949362904,98.34332,84.552945,0.5753,-1.11405,-0.09185581,-0.01662576,0,0.5085296,269.8821,303.87925,-25.735075,8.4073535,0.23884155,2.261002,2.1695605,2.692606,-9.833077,-9.4022695,-8.997354,-10.618125,-0.900573843767454,-0.797886557393115
1,4.25,0.31365,-8.1876,1.7317,0.35276,-0.0941606226183105,0.274753357327537,423.497222252553,5.24454069567406,0.0376188233624565,0.580812430184514,3.129104,0.688607333046858,0.586244936201882,0.346526596913712,98.35494,84.40012,0.510515,-1.13605,-0.08034658,-0.01376748,0,0.5057039,270.3981,303.2036,-21.65472,8.479618,0.24800065,2.247842,2.1658845,2.683805,-9.9522595,-9.6148115,-9.076967,-10.583515,-0.973208260690338,-1.00680003154125
1,4.75,0.34524,-7.0236,1.65935,0.335785,-0.0958653350552885,0.271589986745128,425.201464496581,5.11215501316187,0.0395153414721698,0.610333605111059,3.138971,0.716690460639549,0.585740115306246,0.339409377696823,98.37704,84.195725,0.53402,-1.3875,-0.08243638,-0.01458965,0,0.4587729,270.1805,303.23845,-22.3117,8.3483295,0.24931,2.244396,2.13028,2.6875075,-9.967534,-9.558776,-9.115561,-10.52689,-1.22187305979786,-1.07661925286409
