DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,TS_3,G_1,G_2,WS
2,6.25,0.24988046,-14.6615,-0.66655,0.0441,0,0.185,-27.8375,0,0,0.1667675,68.59025,98.45,-23.305,-4.8745,-6.6205,-6.704,-10.954,-5.899625,0.29819
2,6.75,0.129340048,-15.496,-0.18511,0.04435,0,0.301,-27.175,0,0,0.174755,69.04175,98.45,-22.9875,-4.87,-6.6275,-6.725,-10.9885,-5.919875,0.2981425
2,7.25,0.174818994,-18.12,-0.207685,0.0429,0,0.3385,-26.85,0,0,0.1632325,68.9545,98.425,-22.65,-4.86525,-6.63125,-6.7625,-11.09,-5.947375,0.3156475
2,7.75,0.212360067,-26.998,-0.1942,0.04045,0,0.377,-26.84,0,0,0.1631,69.50825,98.425,-22.545,-4.86375,-6.6315,-6.80275,-11.20775,-5.970375,0.3191275
2,8.25,0.157292507,-21.805,-0.0579,0.0436,0,0.47975,-25.95,0.061314,0,0.167815,70.5425,98.4,-22.2275,-4.858,-6.632,-6.84175,-11.3265,-5.9725,0.31066
2,8.75,0.19890460775,-23.847,-0.15138,0.0438,0.047,1.00525,-25.32,1.8452,0.9090575,0.1695575,71.63575,98.4,-22.13775,-4.8615,-6.64025,-6.8835,-11.38725,-5.93825,0.2890475
2,9.25,0.1608619965,-24.867,-0.41836,0.045125,3.97025,2.8115,-21.1725,11.55175,6.0418,0.1745375,70.316,98.4,-22.6375,-4.8745,-6.65475,-6.927,-11.27775,-5.907,0.2937525
2,9.75,0.17920152975,-19.044,0.83961,0.0515,15.8175,7.227,-17.5425,35.89025,17.60475,0.185445,69.5945,98.325,-21.88,-4.8775,-6.67675,-6.968,-11.159,-5.87725,0.2977475
2,10.25,0.06075,-9.9022,2.017,0.0634,33.58,15.5725,-15.915,72.919,31.2545,0.194845,68.6485,98.325,-20.225,-4.87375,-6.6835,-7.00425,-10.99975,-5.851875,0.3603525
2,10.75,0.127289407,-4.04815,1.033005,0.06775,56.8695,26.08,-3.9215,114.9325,45.39775,0.2247725,68.858,98.325,-18.125,-4.88375,-6.682,-7.02175,-10.87525,-5.83175,0.3916825
2,11.25,-0.05573208475,3.38225,1.4541,0.07595,92.8495,32.9475,5.47,147.55,63.15125,0.243125,66.825,98.35,-16.39,-4.87425,-6.68575,-7.03975,-10.77425,-5.84975,0.4550725
2,11.75,-0.267309756,5.181625,1.1841,0.099815,104.15,38.8525,9.13,184.05,77.27975,0.304265,63.28,98.35,-16.0875,-4.859,-6.697,-7.03275,-10.65475,-5.844125,0.546645
2,12.25,-0.290278564,7.6941,1.33685,0.0973,99.8,42.225,8.73,173.01,82.7575,0.3515225,57.845,98.275,-14.165,-4.83175,-6.67,-7.03475,-10.5805,-5.824875,0.558685
2,12.75,-0.20318376,8.29545,0.89829,0.107045,114.075,46.5125,11.8025,190.415,89.64275,0.48418,56.375,98.3,-12.8725,-4.806,-6.62975,-7.042,-10.5225,-5.79675,0.623635
2,13.25,-0.0158,6.4311,0.8808575,0.1218675,126.8,44.44,13.89,187.56,82.9285,0.5593925,56.125,98.3,-12.4175,-4.7865,-6.5995,-7.01375,-10.3085,-5.761125,0.6500625
2,13.75,-0.31287875525,7.55455,0.95416,0.112605,125.7775,41.49,12.745,196.1075,78.68525,0.61875,55.39,98.35,-12.3125,-4.7345,-6.553,-6.983,-10.049125,-5.709625,0.709495
2,14.25,0.0162,4.9113,0.605045,0.1160225,113.755,39.4425,14.11,175.97,72.169,0.6383075,53.475,98.35,-11.3425,-4.6995,-6.53575,-6.95975,-9.886875,-5.655125,0.6656275
2,14.75,0.0317,-2.66765,0.281365,0.0833,90.857,29.62,5.34575,145.0975,59.6395,0.66338,53.3025,98.4,-11.1475,-4.746,-6.6455,-6.994,-9.93625,-5.65275,0.6405125
2,15.25,0.084075,-6.4725,-0.295175,0.06615,68.655,20.305,1.26,101.21,45.468,0.701895,52.8025,98.4,-10.425,-4.7495,-6.607,-6.985,-9.781,-5.6205,0.538365
2,15.75,0.0967,-16.2725,-0.2647,0.044525,43.3325,13.895,-17.47,67.434,33.874,0.58689,52.74,98.4,-10.76,-4.753,-6.5615,-6.983,-9.65,-5.587,0.58952
2,16.25,0.02525,-17.2955,-0.54466,0.03775,17.525,8.515,-23.4325,37.6575,21.7375,0.4417,57.9775,98.35,-12.05,-4.7475,-6.525,-6.9815,-9.54625,-5.55075,0.402605
2,16.75,0.1383726735,-21.11525,-0.56918,0.037675,6.6765,4.7315,-28.755,17.4665,10.9495,0.3554375,61.5125,98.3,-14.3075,-4.7495,-6.4945,-6.9965,-9.47875,-5.514,0.266775
2,17.25,0.18195946975,-20.9155,-1.20525,0.0355,0.741,1.7895,-29.6225,4.617075,2.6193,0.290105,63.83,98.25,-16.51,-4.753,-6.478,-7.0115,-9.42775,-5.482,0.28905
2,17.75,0.125046402,-20.524,-0.86523,0.0291,0,0.821,-31.7,0.40612,0.10249,0.229065,66.6375,98.25,-17.029,-4.755,-6.4875,-7.0175,-9.405,-5.45575,0.26641
2,18.25,0.198834335,-26.9705,-1.90325,0.033225,0,0.5925,-31.73,0.041286,0,0.2156425,69.0275,98.3,-17.2405,-4.749,-6.5055,-7.0195,-9.39175,-5.435,0.2647875
2,18.75,0.0821,-27.9295,-0.84784,0.032475,0,0.4205,-29.5025,0,0,0.1867525,70.61,98.3,-17.7925,-4.759,-6.5225,-7.0155,-9.2935,-5.42125,0.2485125
2,19.25,0.165790913,-25.8775,-1.1182,0.0366,0,0.409,-29.47,0,0,0.190735,70.649,98.3,-18.27,-4.7725,-6.5475,-7.0115,-9.219,-5.409,0.25979
2,19.75,0.192267949,-20.329,-1.61485,0.0318,0,0.3475,-27.63,0,0,0.1842225,70.7925,98.3,-18.7375,-4.774,-6.5775,-6.993,-9.1435,-5.40175,0.26212
2,20.25,0.18876932075,-39.976,-0.6368575,0.036025,0,0.3995,-27.26,0,0,0.176275,70.59875,98.3,-18.5875,-4.7715,-6.602,-6.9685,-9.08625,-5.40225,0.3095375
2,20.75,0.17777304,-31.5185,-0.6037225,0.037875,0,0.388,-27.215,0,0,0.18054,71.0095,98.35,-18.495,-4.78,-6.6435,-6.9475,-9.1345,-5.404,0.31376
2,21.25,0.19101159675,-33.161,-1.8436,0.031025,0,0.3575,-27.005,0,0,0.17874,70.6575,98.4,-19.4025,-4.7925,-6.6775,-6.924,-9.228,-5.413,0.3301625
2,21.75,0.15688653,-24.175,-0.5535,0.0416,0,0.2135,-27.325,0,0,0.17299,69.58925,98.4,-20.1125,-4.8145,-6.676,-6.8865,-9.405,-5.42375,0.3052075
2,22.25,0.1332842835,-30.0945,-1.0040725,0.04375,0,0.2025,-26.97,0,0,0.18057,68.6025,98.45,-20.425,-4.833,-6.674,-6.859,-9.579,-5.43275,0.348975
2,22.75,0.18084308675,-21.834,-1.4123,0.04265,0,0.322,-27.75,0,0,0.1748775,68.4925,98.45,-21.065,-4.824,-6.6575,-6.8265,-9.756,-5.46025,0.28855
2,23.25,0.197551726,-25.30925,-1.017475,0.03925,0,0.2755,-27.325,0,0,0.1787775,68.1575,98.45,-21.14,-4.8175,-6.6315,-6.7915,-9.832,-5.49025,0.3109575
2,23.75,0.2553636355,-24.301,-1.385975,0.0397,0,0.2745,-27.195,0,0,0.183465,69.8455,98.45,-21.635,-4.8245,-6.6315,-6.763,-9.8565,-5.52625,0.3450375
3,0.25,0.188266283,-24.011,-2.1497,0.0379,0,0.28725,-30.5025,0,0,0.2179075,71.095,98.375,-12.9725,-4.743,-6.17325,-5.439,-6.038375,-3.43925,0.2737225
3,0.75,0.0826,-27.046,-0.72277,0.03535,0,0.28,-29.6,0,0,0.2318875,72.13,98.375,-13.695,-4.728,-6.1655,-5.406,-6.23525,-3.398,0.2962125
3,1.25,0.093311148,-16.0905,-1.5347,0.039625,0,0.3225,-29.82,0,0,0.2130125,70.73,98.375,-13.9175,-4.72975,-6.17325,-5.381,-6.4065,-3.4175,0.27833
3,1.75,0.28664321375,-14.06775,-3.2912,0.03885,0,0.329,-28.82,0,0,0.2140625,71.49,98.4,-14.235,-4.741,-6.181,-5.35475,-6.710125,-3.44625,0.26584
3,2.25,0.09432116575,-10.105,-2.0944,0.031425,0,0.34425,-28.72,0,0,0.200245,74.0075,98.4,-14.84,-4.75325,-6.193,-5.3375,-6.747875,-3.467625,0.2963275
3,2.75,0.122531048,-12.41025,-1.6956,0.03855,0,0.32375,-28.09,0,0,0.2068375,73.2075,98.4,-15.49,-4.76,-6.20375,-5.3195,-6.798125,-3.502375,0.2582125
3,3.25,0.1135232535,-10.683,-1.2961,0.0345,0,0.293,-27.79,0,0,0.2037175,72.2925,98.475,-15.675,-4.7665,-6.21425,-5.2985,-7.0015,-3.54025,0.2659575
3,3.75,0.18907804,-16.323,-4.223075,0.04175,0,0.29,-27.31,0,0,0.1952475,75.06,98.475,-16.08,-4.77125,-6.2235,-5.293,-7.2605,-3.622875,0.2713225
3,4.25,0.15631424,-14.56775,-2.9947,0.03465,0,0.21225,-26.805,0,0,0.191635,75.175,98.4,-16.365,-4.779,-6.23125,-5.28775,-7.281125,-3.674375,0.266175
3,4.75,0.16839979825,-10.6063,-3.1347,0.03255,0,0.26925,-27.48,0,0,0.2080075,75.9625,98.4,-16.5625,-4.791,-6.2445,-5.30975,-7.286625,-3.741875,0.283595
3,5.25,0.2017113635,-19.909,-3.5017,0.03525,0,0.253,-27.75,0,0,0.20073,76.2975,98.4,-16.6725,-4.8005,-6.26575,-5.341,-7.28825,-3.81425,0.27045
3,5.75,0.118145169,-13.03975,-1.91485,0.040325,0,0.26725,-26.34,0,0,0.1976175,75.7725,98.4,-17.29,-4.80925,-6.299,-5.3695,-7.287625,-3.866,0.268285
3,6.25,0.26846970275,-18.44375,-2.0997,0.03995,0,0.29975,-25.89,0,0,0.1997725,75.495,98.4,-17.205,-4.8185,-6.3175,-5.40025,-7.39625,-3.850875,0.274265
3,6.75,0.25936193775,-21.0695,-0.91323,0.0414,0,0.47375,-25.22,0.078985,0,0.200075,74.6225,98.475,-17.66,-4.82825,-6.325,-5.4335,-7.497375,-3.84775,0.28222
3,7.25,0.122511499,-11.112,-1.69135,0.034875,0.4375,1.1875,-15.5675,2.602025,1.099065,0.207325,72.7175,98.475,-18.4075,-4.845,-6.34275,-5.47025,-7.5115,-3.834125,0.2818625
3,7.75,0.196764507,-17.25225,-0.83133,0.035325,4.94725,3.9045,-10.225,16.58125,8.0906,0.205075,71.7725,98.475,-17.9975,-4.8775,-6.39325,-5.50525,-7.467125,-3.833125,0.2814525
3,8.25,0.194012368,-9.917,-0.4599875,0.041,20.135,11.98,-5.461,50.447,24.8635,0.225465,69.53,98.475,-16.93,-4.903,-6.378,-5.53025,-7.625,-3.90325,0.3235675
3,8.75,0.13245421125,-5.635875,0.4455925,0.052725,50.25,22.5525,-1.517,96.432,48.96025,0.2783425,68.11,98.475,-14.6125,-4.90475,-6.4,-5.55225,-7.7605,-3.97525,0.3856975
3,9.25,0.03945,1.12031,2.268675,0.0769,83.1,33.7075,14.415,152.8975,71.16725,0.365095,61.25,98.475,-12.9925,-4.90425,-6.393,-5.5755,-7.844125,-4.047875,0.4239675
3,9.75,-0.4145503155,7.8933,2.181425,0.086325,104.7,45.585,21.4625,195.5775,98.277,0.4905975,56.915,98.55,-11.2575,-4.853,-6.375,-5.596,-7.90175,-4.12225,0.5309125
3,10.25,-0.5271069715,17.6535,3.003625,0.09733,145.25,60.205,36.28,285.0425,129.1075,0.5777275,53.4975,98.55,-10.3525,-4.79175,-6.366,-5.61,-7.9485,-4.155125,0.605995
3,10.75,-0.53757646075,38.913,6.0738,0.14183,143.4,73.2175,41.59,303.91,153.87,0.6288675,49.685,98.475,-9.425,-4.744,-6.34925,-5.6165,-7.86375,-4.163875,0.711845
3,11.25,-0.71761959425,39.0405,5.8557,0.14891,157.6,85.9,49.99,401.26,191.5575,0.7822975,47.045,98.475,-9.005,-4.714,-6.34075,-5.6215,-7.6185,-4.15125,0.83415
3,11.75,-0.9172122705,40.769,7.502825,0.16063,163.225,100.925,59.655,475.56,224.035,0.92354,45.865,98.475,-8.59,-4.6895,-6.331,-5.63175,-7.383125,-4.13525,0.82803
3,12.25,-1.0598684905,57.888,10.158825,0.19311,160.95,107.55,65.55,429.9025,235.005,1.012025,42.79,98.475,-8.3125,-4.6705,-6.3155,-5.64225,-7.139875,-4.10125,0.91017
3,12.75,-1.100845279,50.51375,10.711,0.170895,161.025,109.05,62.6475,408.435,233.605,1.0684,41.225,98.5,-7.939,-4.6655,-6.282,-5.6385,-6.994,-4.0965,0.933
3,13.25,-1.112677248,49.2795,9.7308,0.177975,180.275,102.55,68.7475,488.65,220.56,1.259275,40.16,98.425,-7.96075,-4.6385,-6.24725,-5.62275,-6.92275,-4.085875,1.052725
3,13.75,-1.0343202775,47.37225,10.95975,0.1756675,120.1,101.575,61.14,455.75,214.3975,1.301975,39.1,98.4,-7.33825,-4.61475,-6.2245,-5.61475,-6.771625,-4.0355,1.2079
3,14.25,-0.99142920375,35.71225,10.0505,0.203855,110,91.7,61.81,403.43,197.51,1.3957,37.8,98.4,-6.903,-4.61,-6.226,-5.608,-6.7015,-4.007,1.1761
3,14.75,-0.950724453,37.787,8.6409,0.19134,106.1,78.615,49.2975,317.71,161.525,1.3748,37.845,98.4,-6.697,-4.581,-6.173,-5.5845,-6.4135,-3.94125,1.2617
3,15.25,-0.847635961,28.1585,10.305,0.21475,99.725,61.49,43.095,278.3725,139.3125,1.24785,37.48,98.4,-6.60275,-4.55775,-6.13525,-5.56825,-6.203,-3.906125,1.31445
3,15.75,-0.6322714005,20.043,7.28685,0.195485,80.2,50.66,30.81,246.56,116.415,1.307975,38.2075,98.4,-6.408,-4.55225,-6.1205,-5.58125,-6.06,-3.88075,1.3082
3,16.25,-0.4325669455,7.5126,6.184725,0.1650475,69.1575,42.125,15.9775,178.265,95.66075,1.33535,37.3825,98.375,-5.88,-4.54675,-6.09775,-5.56425,-5.914375,-3.85275,1.2144
3,16.75,-0.366537127,-0.530265,4.843125,0.13649,48.3425,30.015,0.0862499999999999,119.2475,70.81275,1.29535,39.59,98.375,-5.73875,-4.54525,-6.07225,-5.55025,-5.773375,-3.8255,1.0895
3,17.25,-0.284669141,-1.6209,2.63575,0.0981,35.6475,22.42,-9.264,79.6345,52.039,1.3334,38.965,98.3,-5.898,-4.544,-6.04175,-5.55475,-5.742125,-3.7975,0.8301
3,17.75,-0.1357798805,-0.3095725,1.5899,0.0883,16.97,11.965,-22.61,46.908,26.2175,1.0978,40.955,98.375,-7.04575,-4.55375,-6.0055,-5.5385,-5.767875,-3.772625,0.57265
3,18.25,0.005495,-11.5255,0.83614,0.083375,7.123,5.75425,-37.39,19.812,11.80775,0.912735,47.9425,98.375,-8.3825,-4.5435,-5.9695,-5.53225,-5.63925,-3.74375,0.373595
3,18.75,0.065875,-19.29125,-0.1083375,0.05645,2.097,1.8015,-38.86,5.0922,2.392575,0.8431975,51.905,98.375,-8.69,-4.541,-5.9705,-5.529,-5.532875,-3.713125,0.29212
3,19.25,0.076425,-17.478,-0.339445,0.046475,0,0.75675,-38.46,0.33073,0,0.72801,56.14,98.375,-9.11,-4.552,-5.98825,-5.52225,-5.448375,-3.6825,0.25271
3,19.75,0.189026608,-21.90775,-0.5380125,0.0421,0,0.367,-37.8575,0.01465475,0,0.5933125,58.835,98.375,-9.485,-4.5675,-6.00475,-5.51525,-5.398375,-3.653875,0.283095
